split,fname,original_shape,mask_area,mask_bbox
train,covid_3985_X-Ray_chest_COVID-19+infection.png,"(256, 256)",242624,"(140, 88, 751, 787)"
train,covid_3986_X-Ray_chest_lung.png,"(256, 256)",358192,"(0, 44, 795, 951)"
train,covid_3986_X-Ray_chest_left+lung.png,"(256, 256)",159552,"(0, 632, 795, 363)"
train,covid_3986_X-Ray_chest_right+lung.png,"(256, 256)",198640,"(0, 44, 731, 435)"
train,covid_3986_X-Ray_chest_COVID-19+infection.png,"(256, 256)",342816,"(0, 44, 795, 951)"
train,covid_3987_X-Ray_chest_lung.png,"(256, 256)",260800,"(64, 108, 659, 875)"
train,covid_3987_X-Ray_chest_left+lung.png,"(256, 256)",111600,"(72, 596, 547, 387)"
train,covid_3987_X-Ray_chest_right+lung.png,"(256, 256)",149200,"(64, 108, 659, 371)"
train,covid_3987_X-Ray_chest_COVID-19+infection.png,"(256, 256)",173488,"(88, 116, 599, 847)"
train,covid_3989_X-Ray_chest_lung.png,"(256, 256)",353824,"(24, 16, 803, 983)"
train,covid_3989_X-Ray_chest_left+lung.png,"(256, 256)",140288,"(96, 684, 731, 315)"
train,covid_3989_X-Ray_chest_right+lung.png,"(256, 256)",213536,"(24, 16, 739, 579)"
train,covid_3989_X-Ray_chest_COVID-19+infection.png,"(256, 256)",353824,"(24, 16, 803, 983)"
train,covid_399_X-Ray_chest_lung.png,"(256, 256)",204928,"(68, 160, 619, 715)"
train,covid_399_X-Ray_chest_left+lung.png,"(256, 256)",85264,"(68, 536, 619, 339)"
train,covid_399_X-Ray_chest_right+lung.png,"(256, 256)",119664,"(72, 160, 603, 287)"
train,covid_399_X-Ray_chest_COVID-19+infection.png,"(256, 256)",134240,"(88, 168, 587, 703)"
train,covid_3990_X-Ray_chest_lung.png,"(256, 256)",334208,"(12, 96, 975, 879)"
train,covid_3990_X-Ray_chest_left+lung.png,"(256, 256)",183024,"(20, 552, 967, 423)"
train,covid_3990_X-Ray_chest_right+lung.png,"(256, 256)",151184,"(12, 96, 935, 343)"
train,covid_3990_X-Ray_chest_COVID-19+infection.png,"(256, 256)",88768,"(280, 176, 443, 707)"
train,covid_3991_X-Ray_chest_lung.png,"(256, 256)",174640,"(180, 112, 615, 831)"
train,covid_3991_X-Ray_chest_left+lung.png,"(256, 256)",85488,"(180, 572, 615, 371)"
train,covid_3991_X-Ray_chest_right+lung.png,"(256, 256)",89152,"(200, 112, 507, 331)"
train,covid_3991_X-Ray_chest_COVID-19+infection.png,"(256, 256)",60128,"(400, 112, 379, 827)"
train,covid_3992_X-Ray_chest_lung.png,"(256, 256)",261440,"(40, 112, 735, 715)"
train,covid_3992_X-Ray_chest_left+lung.png,"(256, 256)",104272,"(40, 540, 703, 287)"
train,covid_3992_X-Ray_chest_right+lung.png,"(256, 256)",157168,"(48, 112, 727, 339)"
train,covid_3992_X-Ray_chest_COVID-19+infection.png,"(256, 256)",217344,"(40, 112, 735, 715)"
train,covid_3994_X-Ray_chest_lung.png,"(256, 256)",274112,"(44, 188, 835, 639)"
train,covid_3994_X-Ray_chest_left+lung.png,"(256, 256)",127248,"(44, 524, 823, 303)"
train,covid_3994_X-Ray_chest_right+lung.png,"(256, 256)",146864,"(52, 188, 827, 259)"
train,covid_3994_X-Ray_chest_COVID-19+infection.png,"(256, 256)",17824,"(400, 220, 219, 143)"
train,covid_3995_X-Ray_chest_lung.png,"(256, 256)",260864,"(200, 196, 719, 727)"
train,covid_3995_X-Ray_chest_left+lung.png,"(256, 256)",122272,"(200, 584, 683, 339)"
train,covid_3995_X-Ray_chest_right+lung.png,"(256, 256)",138592,"(200, 196, 719, 307)"
train,covid_3995_X-Ray_chest_COVID-19+infection.png,"(256, 256)",30912,"(540, 724, 335, 199)"
train,covid_3996_X-Ray_chest_lung.png,"(256, 256)",440832,"(120, 4, 843, 999)"
train,covid_3996_X-Ray_chest_left+lung.png,"(256, 256)",235392,"(168, 548, 795, 455)"
train,covid_3996_X-Ray_chest_right+lung.png,"(256, 256)",205440,"(120, 4, 695, 407)"
train,covid_3996_X-Ray_chest_COVID-19+infection.png,"(256, 256)",390064,"(168, 4, 771, 975)"
train,covid_3998_X-Ray_chest_lung.png,"(256, 256)",295168,"(120, 60, 799, 867)"
train,covid_3998_X-Ray_chest_left+lung.png,"(256, 256)",116800,"(132, 544, 783, 383)"
train,covid_3998_X-Ray_chest_right+lung.png,"(256, 256)",178368,"(120, 60, 799, 383)"
train,covid_3998_X-Ray_chest_COVID-19+infection.png,"(256, 256)",287712,"(120, 60, 799, 855)"
train,covid_4_X-Ray_chest_lung.png,"(256, 256)",213200,"(128, 76, 643, 803)"
train,covid_4_X-Ray_chest_left+lung.png,"(256, 256)",90640,"(128, 540, 587, 339)"
train,covid_4_X-Ray_chest_right+lung.png,"(256, 256)",122560,"(136, 76, 635, 339)"
train,covid_4_X-Ray_chest_COVID-19+infection.png,"(256, 256)",163120,"(136, 76, 635, 799)"
train,covid_4000_X-Ray_chest_lung.png,"(256, 256)",305616,"(148, 96, 787, 855)"
train,covid_4000_X-Ray_chest_left+lung.png,"(256, 256)",152656,"(148, 608, 787, 343)"
train,covid_4000_X-Ray_chest_right+lung.png,"(256, 256)",152960,"(148, 96, 615, 399)"
train,covid_4000_X-Ray_chest_COVID-19+infection.png,"(256, 256)",21504,"(536, 152, 171, 267)"
train,covid_4001_X-Ray_chest_lung.png,"(256, 256)",405008,"(56, 32, 847, 963)"
train,covid_4001_X-Ray_chest_left+lung.png,"(256, 256)",185824,"(56, 556, 847, 439)"
train,covid_4001_X-Ray_chest_right+lung.png,"(256, 256)",219184,"(84, 32, 787, 427)"
train,covid_4001_X-Ray_chest_COVID-19+infection.png,"(256, 256)",56672,"(412, 308, 371, 639)"
train,covid_4002_X-Ray_chest_lung.png,"(256, 256)",161968,"(80, 140, 499, 675)"
train,covid_4002_X-Ray_chest_left+lung.png,"(256, 256)",73712,"(96, 516, 483, 299)"
train,covid_4002_X-Ray_chest_right+lung.png,"(256, 256)",88256,"(80, 140, 459, 291)"
train,covid_4002_X-Ray_chest_COVID-19+infection.png,"(256, 256)",161968,"(80, 140, 499, 675)"
train,covid_4004_X-Ray_chest_lung.png,"(256, 256)",338704,"(96, 48, 811, 911)"
train,covid_4004_X-Ray_chest_left+lung.png,"(256, 256)",142176,"(140, 628, 767, 331)"
train,covid_4004_X-Ray_chest_right+lung.png,"(256, 256)",196528,"(96, 48, 747, 435)"
train,covid_4004_X-Ray_chest_COVID-19+infection.png,"(256, 256)",338704,"(96, 48, 811, 911)"
train,covid_4005_X-Ray_chest_lung.png,"(256, 256)",360880,"(60, 36, 843, 931)"
train,covid_4005_X-Ray_chest_left+lung.png,"(256, 256)",151280,"(100, 624, 803, 343)"
train,covid_4005_X-Ray_chest_right+lung.png,"(256, 256)",209600,"(60, 36, 779, 443)"
train,covid_4005_X-Ray_chest_COVID-19+infection.png,"(256, 256)",185440,"(228, 36, 675, 931)"
train,covid_4006_X-Ray_chest_lung.png,"(256, 256)",250640,"(140, 100, 827, 683)"
train,covid_4006_X-Ray_chest_left+lung.png,"(256, 256)",117120,"(164, 532, 803, 251)"
train,covid_4006_X-Ray_chest_right+lung.png,"(256, 256)",133520,"(140, 100, 623, 339)"
train,covid_4006_X-Ray_chest_COVID-19+infection.png,"(256, 256)",250640,"(140, 100, 827, 683)"
train,covid_4007_X-Ray_chest_lung.png,"(256, 256)",366096,"(60, 68, 715, 911)"
train,covid_4007_X-Ray_chest_left+lung.png,"(256, 256)",182912,"(76, 572, 671, 407)"
train,covid_4007_X-Ray_chest_right+lung.png,"(256, 256)",183184,"(60, 68, 715, 395)"
train,covid_4007_X-Ray_chest_COVID-19+infection.png,"(256, 256)",255008,"(60, 108, 687, 871)"
train,covid_401_X-Ray_chest_lung.png,"(256, 256)",155360,"(192, 352, 523, 631)"
train,covid_401_X-Ray_chest_left+lung.png,"(256, 256)",66432,"(192, 704, 495, 279)"
train,covid_401_X-Ray_chest_right+lung.png,"(256, 256)",88928,"(196, 352, 519, 263)"
train,covid_401_X-Ray_chest_COVID-19+infection.png,"(256, 256)",137440,"(192, 356, 515, 619)"
train,covid_4011_X-Ray_chest_lung.png,"(256, 256)",460128,"(100, 28, 923, 983)"
train,covid_4011_X-Ray_chest_left+lung.png,"(256, 256)",220592,"(100, 548, 923, 463)"
train,covid_4011_X-Ray_chest_right+lung.png,"(256, 256)",239536,"(112, 28, 911, 407)"
train,covid_4011_X-Ray_chest_COVID-19+infection.png,"(256, 256)",31312,"(508, 652, 411, 315)"
train,covid_4017_X-Ray_chest_lung.png,"(256, 256)",161984,"(84, 132, 615, 631)"
train,covid_4017_X-Ray_chest_left+lung.png,"(256, 256)",69488,"(136, 548, 563, 215)"
train,covid_4017_X-Ray_chest_right+lung.png,"(256, 256)",92496,"(84, 132, 523, 343)"
train,covid_4017_X-Ray_chest_COVID-19+infection.png,"(256, 256)",83952,"(152, 136, 543, 627)"
train,covid_4019_X-Ray_chest_lung.png,"(256, 256)",207056,"(208, 108, 635, 759)"
train,covid_4019_X-Ray_chest_left+lung.png,"(256, 256)",82128,"(208, 504, 523, 363)"
train,covid_4019_X-Ray_chest_right+lung.png,"(256, 256)",124928,"(216, 108, 627, 303)"
train,covid_4019_X-Ray_chest_COVID-19+infection.png,"(256, 256)",207056,"(208, 108, 635, 759)"
train,covid_4020_X-Ray_chest_lung.png,"(256, 256)",245584,"(176, 60, 603, 891)"
train,covid_4020_X-Ray_chest_left+lung.png,"(256, 256)",109920,"(176, 564, 567, 387)"
train,covid_4020_X-Ray_chest_right+lung.png,"(256, 256)",135664,"(184, 60, 595, 379)"
train,covid_4020_X-Ray_chest_COVID-19+infection.png,"(256, 256)",31488,"(424, 172, 319, 779)"
train,covid_4021_X-Ray_chest_lung.png,"(256, 256)",198128,"(172, 208, 639, 759)"
train,covid_4021_X-Ray_chest_left+lung.png,"(256, 256)",86368,"(172, 572, 591, 395)"
train,covid_4021_X-Ray_chest_right+lung.png,"(256, 256)",111760,"(200, 208, 611, 299)"
train,covid_4021_X-Ray_chest_COVID-19+infection.png,"(256, 256)",198128,"(172, 208, 639, 759)"
train,covid_4022_X-Ray_chest_lung.png,"(256, 256)",367200,"(92, 76, 859, 879)"
train,covid_4022_X-Ray_chest_left+lung.png,"(256, 256)",175168,"(104, 548, 847, 407)"
train,covid_4022_X-Ray_chest_right+lung.png,"(256, 256)",192032,"(92, 76, 775, 395)"
train,covid_4022_X-Ray_chest_COVID-19+infection.png,"(256, 256)",308976,"(108, 76, 783, 859)"
train,covid_4023_X-Ray_chest_lung.png,"(256, 256)",255952,"(48, 80, 683, 903)"
train,covid_4023_X-Ray_chest_left+lung.png,"(256, 256)",128416,"(48, 584, 683, 399)"
train,covid_4023_X-Ray_chest_right+lung.png,"(256, 256)",127536,"(48, 80, 611, 423)"
train,covid_4023_X-Ray_chest_COVID-19+infection.png,"(256, 256)",224032,"(48, 80, 683, 903)"
train,covid_4025_X-Ray_chest_lung.png,"(256, 256)",182608,"(228, 176, 623, 643)"
train,covid_4025_X-Ray_chest_left+lung.png,"(256, 256)",80848,"(228, 572, 623, 247)"
train,covid_4025_X-Ray_chest_right+lung.png,"(256, 256)",101760,"(248, 176, 499, 315)"
train,covid_4025_X-Ray_chest_COVID-19+infection.png,"(256, 256)",165952,"(248, 176, 603, 643)"
train,covid_4026_X-Ray_chest_lung.png,"(256, 256)",189600,"(144, 144, 547, 783)"
train,covid_4026_X-Ray_chest_left+lung.png,"(256, 256)",85536,"(144, 592, 499, 335)"
train,covid_4026_X-Ray_chest_right+lung.png,"(256, 256)",104064,"(148, 144, 543, 355)"
train,covid_4026_X-Ray_chest_COVID-19+infection.png,"(256, 256)",71088,"(300, 172, 379, 755)"
train,covid_4028_X-Ray_chest_lung.png,"(256, 256)",149456,"(96, 156, 479, 675)"
train,covid_4028_X-Ray_chest_left+lung.png,"(256, 256)",64784,"(96, 560, 431, 271)"
train,covid_4028_X-Ray_chest_right+lung.png,"(256, 256)",84672,"(112, 156, 463, 299)"
train,covid_4028_X-Ray_chest_COVID-19+infection.png,"(256, 256)",29984,"(368, 164, 195, 667)"
train,covid_4029_X-Ray_chest_lung.png,"(256, 256)",224736,"(124, 56, 619, 795)"
train,covid_4029_X-Ray_chest_left+lung.png,"(256, 256)",106032,"(124, 504, 567, 347)"
train,covid_4029_X-Ray_chest_right+lung.png,"(256, 256)",118704,"(140, 56, 603, 331)"
train,covid_4029_X-Ray_chest_COVID-19+infection.png,"(256, 256)",194368,"(124, 56, 619, 755)"
train,covid_4032_X-Ray_chest_lung.png,"(256, 256)",198512,"(124, 76, 699, 751)"
train,covid_4032_X-Ray_chest_left+lung.png,"(256, 256)",77808,"(180, 560, 495, 267)"
train,covid_4032_X-Ray_chest_right+lung.png,"(256, 256)",120704,"(124, 76, 699, 351)"
train,covid_4032_X-Ray_chest_COVID-19+infection.png,"(256, 256)",18720,"(180, 88, 567, 587)"
train,covid_4033_X-Ray_chest_lung.png,"(256, 256)",423744,"(112, 44, 843, 955)"
train,covid_4033_X-Ray_chest_left+lung.png,"(256, 256)",192720,"(112, 596, 843, 403)"
train,covid_4033_X-Ray_chest_right+lung.png,"(256, 256)",231024,"(112, 44, 775, 431)"
train,covid_4033_X-Ray_chest_COVID-19+infection.png,"(256, 256)",423744,"(112, 44, 843, 955)"
train,covid_4035_X-Ray_chest_lung.png,"(256, 256)",227440,"(64, 264, 667, 731)"
train,covid_4035_X-Ray_chest_left+lung.png,"(256, 256)",104048,"(64, 660, 667, 335)"
train,covid_4035_X-Ray_chest_right+lung.png,"(256, 256)",123392,"(124, 264, 551, 303)"
train,covid_4035_X-Ray_chest_COVID-19+infection.png,"(256, 256)",227440,"(64, 264, 667, 731)"
train,covid_4036_X-Ray_chest_lung.png,"(256, 256)",305168,"(60, 28, 779, 975)"
train,covid_4036_X-Ray_chest_left+lung.png,"(256, 256)",145904,"(72, 592, 767, 411)"
train,covid_4036_X-Ray_chest_right+lung.png,"(256, 256)",159264,"(60, 28, 547, 427)"
train,covid_4036_X-Ray_chest_COVID-19+infection.png,"(256, 256)",14112,"(364, 308, 187, 131)"
train,covid_4037_X-Ray_chest_lung.png,"(256, 256)",361744,"(148, 52, 839, 923)"
train,covid_4037_X-Ray_chest_left+lung.png,"(256, 256)",154032,"(152, 556, 775, 419)"
train,covid_4037_X-Ray_chest_right+lung.png,"(256, 256)",207712,"(148, 52, 839, 411)"
train,covid_4037_X-Ray_chest_COVID-19+infection.png,"(256, 256)",9872,"(664, 112, 151, 99)"
train,covid_4040_X-Ray_chest_lung.png,"(256, 256)",170000,"(36, 192, 635, 639)"
train,covid_4040_X-Ray_chest_left+lung.png,"(256, 256)",73616,"(60, 576, 611, 255)"
train,covid_4040_X-Ray_chest_right+lung.png,"(256, 256)",96384,"(36, 192, 567, 307)"
train,covid_4040_X-Ray_chest_COVID-19+infection.png,"(256, 256)",160432,"(48, 196, 623, 635)"
train,covid_4041_X-Ray_chest_lung.png,"(256, 256)",241648,"(28, 56, 743, 911)"
train,covid_4041_X-Ray_chest_left+lung.png,"(256, 256)",110368,"(28, 456, 603, 511)"
train,covid_4041_X-Ray_chest_right+lung.png,"(256, 256)",131280,"(120, 56, 651, 271)"
train,covid_4041_X-Ray_chest_COVID-19+infection.png,"(256, 256)",23760,"(184, 244, 351, 603)"
train,covid_4042_X-Ray_chest_lung.png,"(256, 256)",224528,"(12, 208, 671, 663)"
train,covid_4042_X-Ray_chest_left+lung.png,"(256, 256)",136432,"(24, 564, 659, 307)"
train,covid_4042_X-Ray_chest_right+lung.png,"(256, 256)",88096,"(12, 208, 527, 283)"
train,covid_4042_X-Ray_chest_COVID-19+infection.png,"(256, 256)",123312,"(36, 208, 503, 643)"
train,covid_4043_X-Ray_chest_lung.png,"(256, 256)",393392,"(4, 48, 859, 943)"
train,covid_4043_X-Ray_chest_left+lung.png,"(256, 256)",159696,"(4, 576, 803, 415)"
train,covid_4043_X-Ray_chest_right+lung.png,"(256, 256)",233696,"(24, 48, 839, 411)"
train,covid_4043_X-Ray_chest_COVID-19+infection.png,"(256, 256)",393392,"(4, 48, 859, 943)"
train,covid_4044_X-Ray_chest_lung.png,"(256, 256)",273472,"(64, 140, 739, 667)"
train,covid_4044_X-Ray_chest_left+lung.png,"(256, 256)",120496,"(72, 540, 731, 267)"
train,covid_4044_X-Ray_chest_right+lung.png,"(256, 256)",152976,"(64, 140, 715, 303)"
train,covid_4044_X-Ray_chest_COVID-19+infection.png,"(256, 256)",16624,"(584, 144, 187, 615)"
train,covid_4045_X-Ray_chest_lung.png,"(256, 256)",328720,"(28, 56, 771, 927)"
train,covid_4045_X-Ray_chest_left+lung.png,"(256, 256)",152528,"(28, 608, 771, 375)"
train,covid_4045_X-Ray_chest_right+lung.png,"(256, 256)",176192,"(48, 56, 663, 439)"
train,covid_4045_X-Ray_chest_COVID-19+infection.png,"(256, 256)",11328,"(364, 336, 227, 103)"
train,covid_4046_X-Ray_chest_lung.png,"(256, 256)",246112,"(168, 88, 659, 775)"
train,covid_4046_X-Ray_chest_left+lung.png,"(256, 256)",106464,"(168, 540, 647, 323)"
train,covid_4046_X-Ray_chest_right+lung.png,"(256, 256)",139648,"(176, 88, 651, 319)"
train,covid_4046_X-Ray_chest_COVID-19+infection.png,"(256, 256)",122416,"(168, 88, 659, 759)"
train,covid_4047_X-Ray_chest_lung.png,"(256, 256)",210720,"(104, 144, 611, 711)"
train,covid_4047_X-Ray_chest_left+lung.png,"(256, 256)",97616,"(104, 556, 587, 299)"
train,covid_4047_X-Ray_chest_right+lung.png,"(256, 256)",113104,"(112, 144, 603, 323)"
train,covid_4047_X-Ray_chest_COVID-19+infection.png,"(256, 256)",12720,"(540, 144, 175, 199)"
train,covid_4048_X-Ray_chest_lung.png,"(256, 256)",251888,"(108, 48, 811, 675)"
train,covid_4048_X-Ray_chest_left+lung.png,"(256, 256)",123120,"(120, 468, 799, 255)"
train,covid_4048_X-Ray_chest_right+lung.png,"(256, 256)",128768,"(108, 48, 639, 343)"
train,covid_4048_X-Ray_chest_COVID-19+infection.png,"(256, 256)",165344,"(268, 52, 647, 671)"
train,covid_4049_X-Ray_chest_lung.png,"(256, 256)",221952,"(100, 176, 623, 723)"
train,covid_4049_X-Ray_chest_left+lung.png,"(256, 256)",97152,"(100, 540, 559, 359)"
train,covid_4049_X-Ray_chest_right+lung.png,"(256, 256)",124800,"(120, 176, 603, 303)"
train,covid_4049_X-Ray_chest_COVID-19+infection.png,"(256, 256)",216896,"(100, 176, 623, 723)"
train,covid_4050_X-Ray_chest_lung.png,"(256, 256)",196496,"(96, 180, 599, 699)"
train,covid_4050_X-Ray_chest_left+lung.png,"(256, 256)",99648,"(96, 584, 599, 295)"
train,covid_4050_X-Ray_chest_right+lung.png,"(256, 256)",96848,"(100, 180, 479, 327)"
train,covid_4050_X-Ray_chest_COVID-19+infection.png,"(256, 256)",27216,"(380, 180, 307, 699)"
train,covid_4051_X-Ray_chest_lung.png,"(256, 256)",363712,"(156, 60, 867, 923)"
train,covid_4051_X-Ray_chest_left+lung.png,"(256, 256)",133696,"(156, 548, 823, 435)"
train,covid_4051_X-Ray_chest_right+lung.png,"(256, 256)",230016,"(156, 60, 867, 351)"
train,covid_4051_X-Ray_chest_COVID-19+infection.png,"(256, 256)",133168,"(340, 188, 623, 679)"
train,covid_4053_X-Ray_chest_lung.png,"(256, 256)",300880,"(88, 108, 831, 819)"
train,covid_4053_X-Ray_chest_left+lung.png,"(256, 256)",142016,"(88, 564, 831, 363)"
train,covid_4053_X-Ray_chest_right+lung.png,"(256, 256)",158864,"(100, 108, 751, 359)"
train,covid_4053_X-Ray_chest_COVID-19+infection.png,"(256, 256)",30576,"(548, 120, 255, 283)"
train,covid_4055_X-Ray_chest_lung.png,"(256, 256)",423680,"(104, 60, 915, 911)"
train,covid_4055_X-Ray_chest_left+lung.png,"(256, 256)",225872,"(104, 552, 915, 419)"
train,covid_4055_X-Ray_chest_right+lung.png,"(256, 256)",197808,"(116, 60, 735, 391)"
train,covid_4055_X-Ray_chest_COVID-19+infection.png,"(256, 256)",93760,"(464, 88, 507, 879)"
train,covid_4058_X-Ray_chest_lung.png,"(256, 256)",194176,"(92, 112, 707, 767)"
train,covid_4058_X-Ray_chest_left+lung.png,"(256, 256)",100976,"(92, 528, 707, 351)"
train,covid_4058_X-Ray_chest_right+lung.png,"(256, 256)",93200,"(92, 112, 467, 311)"
train,covid_4058_X-Ray_chest_COVID-19+infection.png,"(256, 256)",34336,"(420, 112, 331, 743)"
train,covid_4059_X-Ray_chest_lung.png,"(256, 256)",175040,"(0, 144, 623, 639)"
train,covid_4059_X-Ray_chest_left+lung.png,"(256, 256)",74144,"(12, 548, 611, 235)"
train,covid_4059_X-Ray_chest_right+lung.png,"(256, 256)",100896,"(0, 144, 531, 311)"
train,covid_4059_X-Ray_chest_COVID-19+infection.png,"(256, 256)",175040,"(0, 144, 623, 639)"
train,covid_4060_X-Ray_chest_lung.png,"(256, 256)",342528,"(76, 24, 883, 959)"
train,covid_4060_X-Ray_chest_left+lung.png,"(256, 256)",162096,"(76, 508, 763, 475)"
train,covid_4060_X-Ray_chest_right+lung.png,"(256, 256)",180432,"(112, 24, 847, 383)"
train,covid_4060_X-Ray_chest_COVID-19+infection.png,"(256, 256)",276752,"(112, 24, 847, 959)"
train,covid_4061_X-Ray_chest_lung.png,"(256, 256)",183456,"(196, 268, 655, 615)"
train,covid_4061_X-Ray_chest_left+lung.png,"(256, 256)",83840,"(196, 580, 655, 303)"
train,covid_4061_X-Ray_chest_right+lung.png,"(256, 256)",99616,"(220, 268, 543, 243)"
train,covid_4061_X-Ray_chest_COVID-19+infection.png,"(256, 256)",109344,"(300, 268, 551, 615)"
train,covid_4062_X-Ray_chest_lung.png,"(256, 256)",196848,"(180, 136, 611, 791)"
train,covid_4062_X-Ray_chest_left+lung.png,"(256, 256)",93616,"(188, 588, 603, 339)"
train,covid_4062_X-Ray_chest_right+lung.png,"(256, 256)",103232,"(180, 136, 415, 351)"
train,covid_4062_X-Ray_chest_COVID-19+infection.png,"(256, 256)",8704,"(420, 364, 135, 107)"
train,covid_4064_X-Ray_chest_lung.png,"(256, 256)",240368,"(20, 216, 787, 627)"
train,covid_4064_X-Ray_chest_left+lung.png,"(256, 256)",112480,"(24, 572, 783, 271)"
train,covid_4064_X-Ray_chest_right+lung.png,"(256, 256)",127888,"(20, 216, 691, 279)"
train,covid_4064_X-Ray_chest_COVID-19+infection.png,"(256, 256)",120144,"(228, 216, 559, 627)"
train,covid_4065_X-Ray_chest_lung.png,"(256, 256)",174064,"(32, 164, 627, 695)"
train,covid_4065_X-Ray_chest_left+lung.png,"(256, 256)",76736,"(64, 608, 595, 251)"
train,covid_4065_X-Ray_chest_right+lung.png,"(256, 256)",97328,"(32, 164, 503, 331)"
train,covid_4065_X-Ray_chest_COVID-19+infection.png,"(256, 256)",174064,"(32, 164, 627, 695)"
train,covid_4066_X-Ray_chest_lung.png,"(256, 256)",228832,"(84, 60, 695, 875)"
train,covid_4066_X-Ray_chest_left+lung.png,"(256, 256)",103088,"(84, 548, 695, 387)"
train,covid_4066_X-Ray_chest_right+lung.png,"(256, 256)",125744,"(88, 60, 687, 371)"
train,covid_4066_X-Ray_chest_COVID-19+infection.png,"(256, 256)",88608,"(336, 92, 431, 843)"
train,covid_4067_X-Ray_chest_lung.png,"(256, 256)",252000,"(56, 32, 675, 959)"
train,covid_4067_X-Ray_chest_left+lung.png,"(256, 256)",101120,"(56, 592, 675, 399)"
train,covid_4067_X-Ray_chest_right+lung.png,"(256, 256)",150880,"(56, 32, 555, 423)"
train,covid_4067_X-Ray_chest_COVID-19+infection.png,"(256, 256)",216128,"(56, 40, 643, 935)"
train,covid_4068_X-Ray_chest_lung.png,"(256, 256)",240480,"(144, 108, 651, 771)"
train,covid_4068_X-Ray_chest_left+lung.png,"(256, 256)",102496,"(168, 588, 627, 291)"
train,covid_4068_X-Ray_chest_right+lung.png,"(256, 256)",137984,"(144, 108, 591, 383)"
train,covid_4068_X-Ray_chest_COVID-19+infection.png,"(256, 256)",58928,"(424, 120, 371, 759)"
train,covid_4069_X-Ray_chest_lung.png,"(256, 256)",197136,"(120, 152, 699, 815)"
train,covid_4069_X-Ray_chest_left+lung.png,"(256, 256)",111200,"(120, 576, 699, 391)"
train,covid_4069_X-Ray_chest_right+lung.png,"(256, 256)",85936,"(136, 152, 403, 307)"
train,covid_4069_X-Ray_chest_COVID-19+infection.png,"(256, 256)",60256,"(360, 156, 419, 811)"
train,covid_407_X-Ray_chest_lung.png,"(256, 256)",289984,"(212, 88, 803, 803)"
train,covid_407_X-Ray_chest_left+lung.png,"(256, 256)",166832,"(212, 568, 803, 323)"
train,covid_407_X-Ray_chest_right+lung.png,"(256, 256)",123152,"(224, 88, 583, 407)"
train,covid_407_X-Ray_chest_COVID-19+infection.png,"(256, 256)",241024,"(212, 108, 791, 775)"
train,covid_4073_X-Ray_chest_lung.png,"(256, 256)",158528,"(216, 288, 619, 643)"
train,covid_4073_X-Ray_chest_left+lung.png,"(256, 256)",68848,"(216, 644, 611, 287)"
train,covid_4073_X-Ray_chest_right+lung.png,"(256, 256)",89680,"(244, 288, 591, 263)"
train,covid_4073_X-Ray_chest_COVID-19+infection.png,"(256, 256)",20928,"(536, 320, 247, 603)"
train,covid_4074_X-Ray_chest_lung.png,"(256, 256)",529408,"(60, 40, 963, 951)"
train,covid_4074_X-Ray_chest_left+lung.png,"(256, 256)",240704,"(92, 632, 851, 359)"
train,covid_4074_X-Ray_chest_right+lung.png,"(256, 256)",288704,"(60, 40, 963, 447)"
train,covid_4074_X-Ray_chest_COVID-19+infection.png,"(256, 256)",486144,"(60, 48, 943, 943)"
train,covid_4075_X-Ray_chest_lung.png,"(256, 256)",175296,"(160, 244, 563, 663)"
train,covid_4075_X-Ray_chest_left+lung.png,"(256, 256)",85600,"(160, 584, 559, 323)"
train,covid_4075_X-Ray_chest_right+lung.png,"(256, 256)",89696,"(176, 244, 547, 267)"
train,covid_4075_X-Ray_chest_COVID-19+infection.png,"(256, 256)",27072,"(492, 244, 227, 247)"
train,covid_4076_X-Ray_chest_lung.png,"(256, 256)",276832,"(176, 192, 803, 823)"
train,covid_4076_X-Ray_chest_left+lung.png,"(256, 256)",145696,"(176, 628, 803, 387)"
train,covid_4076_X-Ray_chest_right+lung.png,"(256, 256)",131136,"(180, 192, 739, 323)"
train,covid_4076_X-Ray_chest_COVID-19+infection.png,"(256, 256)",276832,"(176, 192, 803, 823)"
train,covid_4080_X-Ray_chest_lung.png,"(256, 256)",139008,"(188, 0, 579, 699)"
train,covid_4080_X-Ray_chest_left+lung.png,"(256, 256)",59040,"(188, 456, 511, 243)"
train,covid_4080_X-Ray_chest_right+lung.png,"(256, 256)",79968,"(196, 0, 571, 303)"
train,covid_4080_X-Ray_chest_COVID-19+infection.png,"(256, 256)",139008,"(188, 0, 579, 699)"
train,covid_4081_X-Ray_chest_lung.png,"(256, 256)",293136,"(184, 200, 823, 767)"
train,covid_4081_X-Ray_chest_left+lung.png,"(256, 256)",147200,"(184, 588, 751, 379)"
train,covid_4081_X-Ray_chest_right+lung.png,"(256, 256)",145936,"(212, 200, 795, 291)"
train,covid_4081_X-Ray_chest_COVID-19+infection.png,"(256, 256)",166240,"(348, 200, 659, 767)"
train,covid_4082_X-Ray_chest_lung.png,"(256, 256)",180416,"(112, 176, 551, 703)"
train,covid_4082_X-Ray_chest_left+lung.png,"(256, 256)",79872,"(124, 592, 519, 287)"
train,covid_4082_X-Ray_chest_right+lung.png,"(256, 256)",100544,"(112, 176, 551, 335)"
train,covid_4082_X-Ray_chest_COVID-19+infection.png,"(256, 256)",14144,"(396, 184, 219, 123)"
