split,fname,original_shape,mask_area,mask_bbox
train,covid_3974_X-Ray_chest_COVID-19+infection.png,"(224, 224)",46848,"(430, 306, 291, 580)"
train,covid_3976_X-Ray_chest_COVID-19+infection.png,"(224, 224)",22883,"(288, 754, 337, 114)"
train,covid_3977_X-Ray_chest_COVID-19+infection.png,"(224, 224)",446261,"(59, 18, 914, 968)"
train,covid_3979_X-Ray_chest_COVID-19+infection.png,"(224, 224)",153868,"(55, 361, 899, 529)"
train,covid_398_X-Ray_chest_COVID-19+infection.png,"(224, 224)",115695,"(357, 105, 401, 744)"
train,covid_3981_X-Ray_chest_COVID-19+infection.png,"(224, 224)",98021,"(82, 174, 763, 776)"
train,covid_3982_X-Ray_chest_COVID-19+infection.png,"(224, 224)",221160,"(101, 128, 652, 822)"
train,covid_3983_X-Ray_chest_COVID-19+infection.png,"(224, 224)",48134,"(453, 288, 277, 657)"
train,covid_3984_X-Ray_chest_COVID-19+infection.png,"(224, 224)",32626,"(494, 206, 204, 616)"
train,covid_3985_X-Ray_chest_COVID-19+infection.png,"(224, 224)",235441,"(142, 91, 748, 781)"
train,covid_3986_X-Ray_chest_COVID-19+infection.png,"(224, 224)",365644,"(0, 32, 804, 973)"
train,covid_3987_X-Ray_chest_COVID-19+infection.png,"(224, 224)",166697,"(91, 119, 594, 840)"
train,covid_3989_X-Ray_chest_COVID-19+infection.png,"(224, 224)",346107,"(18, 27, 799, 973)"
train,covid_399_X-Ray_chest_COVID-19+infection.png,"(224, 224)",134517,"(91, 169, 580, 703)"
train,covid_3990_X-Ray_chest_COVID-19+infection.png,"(224, 224)",91216,"(283, 178, 438, 703)"
train,covid_3991_X-Ray_chest_COVID-19+infection.png,"(224, 224)",60538,"(402, 110, 374, 826)"
train,covid_3992_X-Ray_chest_COVID-19+infection.png,"(224, 224)",221661,"(46, 110, 748, 730)"
train,covid_3993_X-Ray_chest_COVID-19+infection.png,"(224, 224)",470435,"(73, 50, 804, 918)"
train,covid_3994_X-Ray_chest_COVID-19+infection.png,"(224, 224)",15895,"(402, 224, 214, 136)"
train,covid_3995_X-Ray_chest_COVID-19+infection.png,"(224, 224)",29351,"(544, 727, 328, 195)"
train,covid_3996_X-Ray_chest_COVID-19+infection.png,"(224, 224)",393969,"(169, 0, 767, 977)"
train,covid_3998_X-Ray_chest_COVID-19+infection.png,"(224, 224)",295486,"(137, 64, 781, 849)"
train,covid_4_X-Ray_chest_COVID-19+infection.png,"(224, 224)",160403,"(146, 69, 612, 803)"
train,covid_4000_X-Ray_chest_COVID-19+infection.png,"(224, 224)",19473,"(539, 155, 164, 260)"
train,covid_4001_X-Ray_chest_COVID-19+infection.png,"(224, 224)",52913,"(416, 311, 365, 634)"
train,covid_4002_X-Ray_chest_COVID-19+infection.png,"(224, 224)",190238,"(59, 123, 525, 703)"
train,covid_4004_X-Ray_chest_COVID-19+infection.png,"(224, 224)",384768,"(82, 32, 923, 964)"
train,covid_4005_X-Ray_chest_COVID-19+infection.png,"(224, 224)",254682,"(229, 9, 712, 987)"
train,covid_4006_X-Ray_chest_COVID-19+infection.png,"(224, 224)",248475,"(142, 101, 822, 684)"
train,covid_4007_X-Ray_chest_COVID-19+infection.png,"(224, 224)",260958,"(37, 110, 712, 872)"
train,covid_401_X-Ray_chest_COVID-19+infection.png,"(224, 224)",135279,"(192, 357, 511, 616)"
train,covid_4010_X-Ray_chest_COVID-19+infection.png,"(224, 224)",537380,"(128, 69, 881, 945)"
train,covid_4011_X-Ray_chest_COVID-19+infection.png,"(224, 224)",28277,"(512, 654, 406, 310)"
train,covid_4017_X-Ray_chest_COVID-19+infection.png,"(224, 224)",81406,"(155, 137, 539, 630)"
train,covid_4019_X-Ray_chest_COVID-19+infection.png,"(224, 224)",205236,"(215, 101, 611, 771)"
train,covid_4020_X-Ray_chest_COVID-19+infection.png,"(224, 224)",32378,"(425, 174, 324, 790)"
train,covid_4021_X-Ray_chest_COVID-19+infection.png,"(224, 224)",214354,"(151, 210, 680, 767)"
train,covid_4022_X-Ray_chest_COVID-19+infection.png,"(224, 224)",307554,"(110, 73, 780, 859)"
train,covid_4023_X-Ray_chest_COVID-19+infection.png,"(224, 224)",228253,"(50, 82, 699, 909)"
train,covid_4025_X-Ray_chest_COVID-19+infection.png,"(224, 224)",170060,"(256, 174, 593, 643)"
train,covid_4026_X-Ray_chest_COVID-19+infection.png,"(224, 224)",73668,"(302, 174, 383, 758)"
train,covid_4028_X-Ray_chest_COVID-19+infection.png,"(224, 224)",35418,"(370, 165, 191, 680)"
train,covid_4029_X-Ray_chest_COVID-19+infection.png,"(224, 224)",196337,"(128, 55, 625, 753)"
train,covid_4032_X-Ray_chest_COVID-19+infection.png,"(224, 224)",17497,"(169, 91, 575, 580)"
train,covid_4033_X-Ray_chest_COVID-19+infection.png,"(224, 224)",432904,"(110, 37, 817, 945)"
train,covid_4035_X-Ray_chest_COVID-19+infection.png,"(224, 224)",242089,"(64, 265, 666, 731)"
train,covid_4036_X-Ray_chest_COVID-19+infection.png,"(224, 224)",17087,"(366, 311, 182, 154)"
train,covid_4037_X-Ray_chest_COVID-19+infection.png,"(224, 224)",8658,"(667, 114, 146, 95)"
train,covid_4040_X-Ray_chest_COVID-19+infection.png,"(224, 224)",161162,"(50, 197, 626, 643)"
train,covid_4041_X-Ray_chest_COVID-19+infection.png,"(224, 224)",22131,"(187, 247, 347, 598)"
train,covid_4042_X-Ray_chest_COVID-19+infection.png,"(224, 224)",117996,"(37, 206, 533, 648)"
train,covid_4043_X-Ray_chest_COVID-19+infection.png,"(224, 224)",378254,"(9, 64, 827, 922)"
train,covid_4044_X-Ray_chest_COVID-19+infection.png,"(224, 224)",15659,"(585, 146, 200, 612)"
train,covid_4045_X-Ray_chest_COVID-19+infection.png,"(224, 224)",9879,"(366, 338, 223, 100)"
train,covid_4046_X-Ray_chest_COVID-19+infection.png,"(224, 224)",122147,"(165, 87, 666, 758)"
train,covid_4047_X-Ray_chest_COVID-19+infection.png,"(224, 224)",13138,"(544, 137, 173, 205)"
train,covid_4048_X-Ray_chest_COVID-19+infection.png,"(224, 224)",178825,"(270, 50, 648, 680)"
train,covid_4049_X-Ray_chest_COVID-19+infection.png,"(224, 224)",212732,"(96, 174, 648, 726)"
train,covid_4050_X-Ray_chest_COVID-19+infection.png,"(224, 224)",25530,"(384, 183, 301, 703)"
train,covid_4051_X-Ray_chest_COVID-19+infection.png,"(224, 224)",141046,"(343, 192, 616, 671)"
train,covid_4053_X-Ray_chest_COVID-19+infection.png,"(224, 224)",29094,"(549, 123, 250, 278)"
train,covid_4055_X-Ray_chest_COVID-19+infection.png,"(224, 224)",91339,"(466, 91, 502, 877)"
train,covid_4058_X-Ray_chest_COVID-19+infection.png,"(224, 224)",36373,"(421, 110, 328, 744)"
train,covid_4059_X-Ray_chest_COVID-19+infection.png,"(224, 224)",179816,"(0, 169, 616, 612)"
train,covid_4060_X-Ray_chest_COVID-19+infection.png,"(224, 224)",287518,"(128, 27, 817, 959)"
train,covid_4061_X-Ray_chest_COVID-19+infection.png,"(224, 224)",118150,"(302, 261, 607, 648)"
train,covid_4062_X-Ray_chest_COVID-19+infection.png,"(224, 224)",10110,"(421, 366, 131, 127)"
train,covid_4064_X-Ray_chest_COVID-19+infection.png,"(224, 224)",117238,"(229, 219, 556, 626)"
train,covid_4065_X-Ray_chest_COVID-19+infection.png,"(224, 224)",185571,"(32, 169, 639, 699)"
train,covid_4066_X-Ray_chest_COVID-19+infection.png,"(224, 224)",87495,"(338, 96, 434, 845)"
train,covid_4067_X-Ray_chest_COVID-19+infection.png,"(224, 224)",226252,"(27, 37, 671, 936)"
train,covid_4068_X-Ray_chest_COVID-19+infection.png,"(224, 224)",56615,"(425, 123, 369, 767)"
train,covid_4069_X-Ray_chest_COVID-19+infection.png,"(224, 224)",58901,"(361, 160, 415, 804)"
train,covid_407_X-Ray_chest_COVID-19+infection.png,"(224, 224)",239606,"(206, 110, 794, 771)"
train,covid_4073_X-Ray_chest_COVID-19+infection.png,"(224, 224)",20245,"(539, 320, 242, 607)"
train,covid_4074_X-Ray_chest_COVID-19+infection.png,"(224, 224)",491831,"(50, 50, 950, 950)"
train,covid_4075_X-Ray_chest_COVID-19+infection.png,"(224, 224)",26496,"(494, 247, 223, 246)"
train,covid_4076_X-Ray_chest_COVID-19+infection.png,"(224, 224)",292660,"(169, 192, 808, 822)"
train,covid_4080_X-Ray_chest_COVID-19+infection.png,"(224, 224)",167665,"(183, 0, 566, 685)"
train,covid_4081_X-Ray_chest_COVID-19+infection.png,"(224, 224)",181174,"(352, 197, 666, 789)"
train,covid_4082_X-Ray_chest_COVID-19+infection.png,"(224, 224)",12598,"(398, 187, 214, 118)"
train,covid_4083_X-Ray_chest_COVID-19+infection.png,"(224, 224)",128134,"(434, 101, 484, 716)"
train,covid_4085_X-Ray_chest_COVID-19+infection.png,"(224, 224)",138982,"(466, 78, 557, 849)"
train,covid_4088_X-Ray_chest_COVID-19+infection.png,"(224, 224)",199699,"(64, 219, 534, 786)"
train,covid_4089_X-Ray_chest_COVID-19+infection.png,"(224, 224)",226188,"(78, 41, 758, 941)"
train,covid_4091_X-Ray_chest_COVID-19+infection.png,"(224, 224)",88984,"(283, 192, 379, 685)"
train,covid_4093_X-Ray_chest_COVID-19+infection.png,"(224, 224)",7161,"(599, 773, 168, 159)"
train,covid_4094_X-Ray_chest_COVID-19+infection.png,"(224, 224)",127950,"(206, 151, 575, 707)"
train,covid_4095_X-Ray_chest_COVID-19+infection.png,"(224, 224)",34783,"(347, 265, 214, 548)"
train,covid_4096_X-Ray_chest_COVID-19+infection.png,"(224, 224)",126192,"(101, 283, 611, 694)"
train,covid_4097_X-Ray_chest_COVID-19+infection.png,"(224, 224)",35616,"(352, 142, 246, 246)"
train,covid_4098_X-Ray_chest_COVID-19+infection.png,"(224, 224)",176628,"(142, 247, 556, 648)"
train,covid_4099_X-Ray_chest_COVID-19+infection.png,"(224, 224)",10694,"(434, 654, 118, 191)"
train,covid_41_X-Ray_chest_COVID-19+infection.png,"(224, 224)",143767,"(110, 73, 707, 808)"
train,covid_4101_X-Ray_chest_COVID-19+infection.png,"(224, 224)",107389,"(174, 178, 492, 575)"
train,covid_4104_X-Ray_chest_COVID-19+infection.png,"(224, 224)",142907,"(334, 55, 534, 799)"
train,covid_4105_X-Ray_chest_COVID-19+infection.png,"(224, 224)",340401,"(91, 37, 909, 940)"
train,covid_4107_X-Ray_chest_COVID-19+infection.png,"(224, 224)",151219,"(233, 69, 603, 780)"
train,covid_4108_X-Ray_chest_COVID-19+infection.png,"(224, 224)",21325,"(407, 594, 223, 168)"
train,covid_4109_X-Ray_chest_COVID-19+infection.png,"(224, 224)",46844,"(430, 178, 259, 662)"
train,covid_411_X-Ray_chest_COVID-19+infection.png,"(224, 224)",155715,"(46, 69, 785, 922)"
train,covid_4111_X-Ray_chest_COVID-19+infection.png,"(224, 224)",50863,"(379, 219, 255, 722)"
train,covid_4114_X-Ray_chest_COVID-19+infection.png,"(224, 224)",327861,"(91, 96, 685, 890)"
train,covid_4115_X-Ray_chest_COVID-19+infection.png,"(224, 224)",328054,"(137, 27, 767, 946)"
train,covid_4116_X-Ray_chest_COVID-19+infection.png,"(224, 224)",88966,"(338, 183, 493, 643)"
train,covid_4119_X-Ray_chest_COVID-19+infection.png,"(224, 224)",156195,"(73, 183, 561, 621)"
train,covid_412_X-Ray_chest_COVID-19+infection.png,"(224, 224)",56590,"(421, 233, 245, 644)"
train,covid_4120_X-Ray_chest_COVID-19+infection.png,"(224, 224)",156163,"(165, 206, 593, 639)"
train,covid_4122_X-Ray_chest_COVID-19+infection.png,"(224, 224)",32057,"(539, 210, 233, 214)"
train,covid_4123_X-Ray_chest_COVID-19+infection.png,"(224, 224)",217835,"(78, 27, 872, 795)"
train,covid_4124_X-Ray_chest_COVID-19+infection.png,"(224, 224)",33543,"(576, 741, 301, 200)"
train,covid_4125_X-Ray_chest_COVID-19+infection.png,"(224, 224)",204182,"(23, 183, 643, 707)"
train,covid_4126_X-Ray_chest_COVID-19+infection.png,"(224, 224)",135627,"(183, 41, 442, 881)"
train,covid_4127_X-Ray_chest_COVID-19+infection.png,"(224, 224)",52731,"(526, 251, 209, 644)"
train,covid_4128_X-Ray_chest_COVID-19+infection.png,"(224, 224)",100042,"(489, 32, 365, 817)"
train,covid_4129_X-Ray_chest_COVID-19+infection.png,"(224, 224)",71277,"(233, 32, 740, 762)"
train,covid_4130_X-Ray_chest_COVID-19+infection.png,"(224, 224)",59067,"(507, 96, 306, 840)"
train,covid_4134_X-Ray_chest_COVID-19+infection.png,"(224, 224)",132748,"(462, 114, 547, 840)"
train,covid_4136_X-Ray_chest_COVID-19+infection.png,"(224, 224)",84123,"(87, 133, 621, 776)"
train,covid_4138_X-Ray_chest_COVID-19+infection.png,"(224, 224)",96141,"(352, 165, 424, 725)"
train,covid_4139_X-Ray_chest_COVID-19+infection.png,"(224, 224)",82427,"(466, 133, 388, 693)"
train,covid_414_X-Ray_chest_COVID-19+infection.png,"(224, 224)",41672,"(393, 119, 278, 598)"
train,covid_4141_X-Ray_chest_COVID-19+infection.png,"(224, 224)",152595,"(471, 37, 552, 936)"
train,covid_4143_X-Ray_chest_COVID-19+infection.png,"(224, 224)",81731,"(265, 187, 379, 603)"
train,covid_4144_X-Ray_chest_COVID-19+infection.png,"(224, 224)",309285,"(87, 78, 721, 899)"
train,covid_4146_X-Ray_chest_COVID-19+infection.png,"(224, 224)",43237,"(389, 96, 369, 328)"
train,covid_4149_X-Ray_chest_COVID-19+infection.png,"(224, 224)",466207,"(69, 23, 867, 982)"
train,covid_4151_X-Ray_chest_COVID-19+infection.png,"(224, 224)",145775,"(119, 137, 543, 648)"
train,covid_4153_X-Ray_chest_COVID-19+infection.png,"(224, 224)",182469,"(105, 142, 539, 735)"
train,covid_4154_X-Ray_chest_COVID-19+infection.png,"(224, 224)",103984,"(82, 151, 731, 643)"
train,covid_4155_X-Ray_chest_COVID-19+infection.png,"(224, 224)",186293,"(0, 96, 580, 708)"
train,covid_4156_X-Ray_chest_COVID-19+infection.png,"(224, 224)",151669,"(119, 201, 488, 662)"
train,covid_4157_X-Ray_chest_COVID-19+infection.png,"(224, 224)",45359,"(261, 119, 364, 259)"
train,covid_4158_X-Ray_chest_COVID-19+infection.png,"(224, 224)",156181,"(119, 101, 579, 721)"
train,covid_4159_X-Ray_chest_COVID-19+infection.png,"(224, 224)",80656,"(160, 247, 360, 648)"
train,covid_416_X-Ray_chest_COVID-19+infection.png,"(224, 224)",34574,"(160, 503, 292, 223)"
train,covid_4161_X-Ray_chest_COVID-19+infection.png,"(224, 224)",48133,"(603, 155, 287, 301)"
train,covid_4164_X-Ray_chest_COVID-19+infection.png,"(224, 224)",135031,"(416, 78, 465, 876)"
train,covid_4167_X-Ray_chest_COVID-19+infection.png,"(224, 224)",299783,"(78, 174, 785, 703)"
train,covid_4168_X-Ray_chest_COVID-19+infection.png,"(224, 224)",211507,"(32, 82, 644, 840)"
train,covid_4169_X-Ray_chest_COVID-19+infection.png,"(224, 224)",164164,"(27, 229, 786, 794)"
train,covid_417_X-Ray_chest_COVID-19+infection.png,"(224, 224)",118202,"(489, 46, 452, 762)"
train,covid_4173_X-Ray_chest_COVID-19+infection.png,"(224, 224)",169354,"(91, 50, 754, 891)"
train,covid_4174_X-Ray_chest_COVID-19+infection.png,"(224, 224)",109532,"(251, 183, 393, 666)"
train,covid_4175_X-Ray_chest_COVID-19+infection.png,"(224, 224)",163781,"(155, 27, 580, 955)"
train,covid_4176_X-Ray_chest_COVID-19+infection.png,"(224, 224)",97097,"(443, 187, 411, 681)"
train,covid_4179_X-Ray_chest_COVID-19+infection.png,"(224, 224)",125559,"(142, 110, 616, 835)"
train,covid_4181_X-Ray_chest_COVID-19+infection.png,"(224, 224)",17452,"(155, 576, 178, 150)"
train,covid_4182_X-Ray_chest_COVID-19+infection.png,"(224, 224)",4329,"(471, 777, 77, 81)"
train,covid_4183_X-Ray_chest_COVID-19+infection.png,"(224, 224)",229431,"(160, 187, 712, 708)"
train,covid_4184_X-Ray_chest_COVID-19+infection.png,"(224, 224)",320595,"(50, 46, 703, 940)"
train,covid_4185_X-Ray_chest_COVID-19+infection.png,"(224, 224)",52317,"(73, 306, 749, 690)"
train,covid_4186_X-Ray_chest_COVID-19+infection.png,"(224, 224)",129061,"(169, 247, 639, 717)"
train,covid_4187_X-Ray_chest_COVID-19+infection.png,"(224, 224)",129543,"(197, 256, 492, 607)"
train,covid_4188_X-Ray_chest_COVID-19+infection.png,"(224, 224)",95298,"(32, 233, 534, 612)"
train,covid_419_X-Ray_chest_COVID-19+infection.png,"(224, 224)",12929,"(485, 206, 172, 154)"
train,covid_4190_X-Ray_chest_COVID-19+infection.png,"(224, 224)",74577,"(151, 352, 698, 621)"
train,covid_4191_X-Ray_chest_COVID-19+infection.png,"(224, 224)",146371,"(283, 165, 566, 607)"
train,covid_4192_X-Ray_chest_COVID-19+infection.png,"(224, 224)",6842,"(421, 114, 140, 86)"
train,covid_4194_X-Ray_chest_COVID-19+infection.png,"(224, 224)",115901,"(128, 215, 548, 570)"
train,covid_4196_X-Ray_chest_COVID-19+infection.png,"(224, 224)",42065,"(430, 306, 305, 653)"
train,covid_4198_X-Ray_chest_COVID-19+infection.png,"(224, 224)",228585,"(50, 37, 749, 940)"
train,covid_42_X-Ray_chest_COVID-19+infection.png,"(224, 224)",112742,"(201, 219, 539, 553)"
train,covid_420_X-Ray_chest_COVID-19+infection.png,"(224, 224)",112144,"(311, 27, 488, 799)"
train,covid_4201_X-Ray_chest_COVID-19+infection.png,"(224, 224)",120265,"(379, 96, 370, 831)"
train,covid_4205_X-Ray_chest_COVID-19+infection.png,"(224, 224)",64071,"(279, 146, 442, 763)"
train,covid_4207_X-Ray_chest_COVID-19+infection.png,"(224, 224)",245160,"(119, 96, 675, 895)"
train,covid_4208_X-Ray_chest_COVID-19+infection.png,"(224, 224)",280539,"(87, 59, 790, 937)"
train,covid_4209_X-Ray_chest_COVID-19+infection.png,"(224, 224)",463009,"(110, 55, 886, 968)"
train,covid_421_X-Ray_chest_COVID-19+infection.png,"(224, 224)",248610,"(128, 197, 671, 767)"
train,covid_4211_X-Ray_chest_COVID-19+infection.png,"(224, 224)",40905,"(416, 261, 255, 570)"
train,covid_4216_X-Ray_chest_COVID-19+infection.png,"(224, 224)",145131,"(174, 165, 479, 652)"
train,covid_4219_X-Ray_chest_COVID-19+infection.png,"(224, 224)",391085,"(50, 41, 868, 941)"
train,covid_4221_X-Ray_chest_COVID-19+infection.png,"(224, 224)",221750,"(23, 142, 689, 799)"
train,covid_4224_X-Ray_chest_COVID-19+infection.png,"(224, 224)",208677,"(110, 101, 648, 652)"
train,covid_4225_X-Ray_chest_COVID-19+infection.png,"(224, 224)",176577,"(123, 174, 589, 684)"
train,covid_4226_X-Ray_chest_COVID-19+infection.png,"(224, 224)",237492,"(55, 87, 858, 877)"
train,covid_4227_X-Ray_chest_COVID-19+infection.png,"(224, 224)",90981,"(343, 160, 383, 694)"
train,covid_423_X-Ray_chest_COVID-19+infection.png,"(224, 224)",372558,"(0, 110, 776, 863)"
train,covid_4230_X-Ray_chest_COVID-19+infection.png,"(224, 224)",257346,"(0, 233, 730, 749)"
train,covid_4231_X-Ray_chest_COVID-19+infection.png,"(224, 224)",199438,"(105, 174, 740, 826)"
train,covid_4232_X-Ray_chest_COVID-19+infection.png,"(224, 224)",48668,"(283, 155, 493, 653)"
train,covid_4234_X-Ray_chest_COVID-19+infection.png,"(224, 224)",324717,"(69, 37, 821, 885)"
train,covid_4236_X-Ray_chest_COVID-19+infection.png,"(224, 224)",643579,"(32, 50, 991, 927)"
train,covid_4237_X-Ray_chest_COVID-19+infection.png,"(224, 224)",322932,"(78, 59, 721, 941)"
train,covid_4238_X-Ray_chest_COVID-19+infection.png,"(224, 224)",165287,"(160, 82, 849, 822)"
train,covid_4239_X-Ray_chest_COVID-19+infection.png,"(224, 224)",83227,"(160, 686, 548, 310)"
train,covid_424_X-Ray_chest_COVID-19+infection.png,"(224, 224)",140846,"(69, 50, 876, 904)"
train,covid_4240_X-Ray_chest_COVID-19+infection.png,"(224, 224)",355625,"(69, 46, 780, 963)"
train,covid_4241_X-Ray_chest_COVID-19+infection.png,"(224, 224)",28522,"(215, 329, 415, 593)"
train,covid_4243_X-Ray_chest_COVID-19+infection.png,"(224, 224)",108550,"(297, 105, 424, 758)"
train,covid_4245_X-Ray_chest_COVID-19+infection.png,"(224, 224)",135303,"(407, 123, 616, 292)"
train,covid_4246_X-Ray_chest_COVID-19+infection.png,"(224, 224)",287752,"(165, 64, 620, 886)"
train,covid_4247_X-Ray_chest_COVID-19+infection.png,"(224, 224)",259104,"(78, 87, 822, 799)"
train,covid_4248_X-Ray_chest_COVID-19+infection.png,"(224, 224)",242216,"(137, 50, 753, 923)"
train,covid_4249_X-Ray_chest_COVID-19+infection.png,"(224, 224)",349961,"(27, 27, 850, 987)"
train,covid_425_X-Ray_chest_COVID-19+infection.png,"(224, 224)",7217,"(489, 709, 118, 131)"
train,covid_4251_X-Ray_chest_COVID-19+infection.png,"(224, 224)",178212,"(46, 142, 566, 593)"
train,covid_4252_X-Ray_chest_COVID-19+infection.png,"(224, 224)",168270,"(201, 119, 717, 771)"
train,covid_4253_X-Ray_chest_COVID-19+infection.png,"(224, 224)",200611,"(146, 160, 722, 662)"
train,covid_4254_X-Ray_chest_COVID-19+infection.png,"(224, 224)",274740,"(41, 78, 662, 886)"
train,covid_4255_X-Ray_chest_COVID-19+infection.png,"(224, 224)",227492,"(87, 105, 680, 717)"
train,covid_4257_X-Ray_chest_COVID-19+infection.png,"(224, 224)",254095,"(338, 55, 685, 931)"
train,covid_4258_X-Ray_chest_COVID-19+infection.png,"(224, 224)",205716,"(82, 224, 731, 790)"
train,covid_4259_X-Ray_chest_COVID-19+infection.png,"(224, 224)",129487,"(55, 5, 666, 904)"
train,covid_4260_X-Ray_chest_COVID-19+infection.png,"(224, 224)",87715,"(91, 265, 438, 424)"
train,covid_4262_X-Ray_chest_COVID-19+infection.png,"(224, 224)",113760,"(69, 210, 588, 575)"
train,covid_4265_X-Ray_chest_COVID-19+infection.png,"(224, 224)",395193,"(101, 37, 840, 927)"
train,covid_4267_X-Ray_chest_COVID-19+infection.png,"(224, 224)",440939,"(114, 32, 891, 982)"
train,covid_4268_X-Ray_chest_COVID-19+infection.png,"(224, 224)",175732,"(233, 247, 580, 689)"
train,covid_4269_X-Ray_chest_COVID-19+infection.png,"(224, 224)",374474,"(183, 137, 840, 886)"
train,covid_427_X-Ray_chest_COVID-19+infection.png,"(224, 224)",261478,"(110, 87, 762, 730)"
train,covid_4272_X-Ray_chest_COVID-19+infection.png,"(224, 224)",71729,"(151, 274, 479, 653)"
train,covid_4273_X-Ray_chest_COVID-19+infection.png,"(224, 224)",26427,"(174, 315, 470, 402)"
train,covid_4274_X-Ray_chest_COVID-19+infection.png,"(224, 224)",61919,"(512, 23, 397, 982)"
train,covid_4276_X-Ray_chest_COVID-19+infection.png,"(224, 224)",132565,"(151, 265, 511, 644)"
train,covid_4278_X-Ray_chest_COVID-19+infection.png,"(224, 224)",207012,"(105, 37, 630, 931)"
train,covid_4279_X-Ray_chest_COVID-19+infection.png,"(224, 224)",17640,"(507, 713, 269, 132)"
train,covid_4281_X-Ray_chest_COVID-19+infection.png,"(224, 224)",85829,"(155, 114, 731, 726)"
train,covid_4282_X-Ray_chest_COVID-19+infection.png,"(224, 224)",130280,"(133, 210, 529, 648)"
train,covid_4283_X-Ray_chest_COVID-19+infection.png,"(224, 224)",299617,"(101, 59, 579, 891)"
train,covid_4285_X-Ray_chest_COVID-19+infection.png,"(224, 224)",304165,"(110, 91, 881, 799)"
train,covid_4287_X-Ray_chest_COVID-19+infection.png,"(224, 224)",35790,"(466, 155, 228, 617)"
train,covid_4288_X-Ray_chest_COVID-19+infection.png,"(224, 224)",293290,"(41, 169, 735, 772)"
train,covid_4289_X-Ray_chest_COVID-19+infection.png,"(224, 224)",301175,"(73, 50, 717, 872)"
train,covid_429_X-Ray_chest_COVID-19+infection.png,"(224, 224)",163682,"(87, 46, 749, 927)"
train,covid_4290_X-Ray_chest_COVID-19+infection.png,"(224, 224)",41336,"(457, 101, 255, 291)"
train,covid_4292_X-Ray_chest_COVID-19+infection.png,"(224, 224)",92801,"(430, 151, 438, 817)"
train,covid_4294_X-Ray_chest_COVID-19+infection.png,"(224, 224)",61245,"(206, 197, 419, 565)"
train,covid_4295_X-Ray_chest_COVID-19+infection.png,"(224, 224)",196359,"(105, 155, 607, 690)"
train,covid_4296_X-Ray_chest_COVID-19+infection.png,"(224, 224)",53678,"(416, 119, 223, 794)"
train,covid_4297_X-Ray_chest_COVID-19+infection.png,"(224, 224)",27903,"(416, 805, 346, 177)"
train,covid_4299_X-Ray_chest_COVID-19+infection.png,"(224, 224)",45334,"(279, 151, 365, 785)"
train,covid_430_X-Ray_chest_COVID-19+infection.png,"(224, 224)",202080,"(265, 283, 598, 740)"
train,covid_4300_X-Ray_chest_COVID-19+infection.png,"(224, 224)",23092,"(393, 745, 351, 155)"
train,covid_4301_X-Ray_chest_COVID-19+infection.png,"(224, 224)",184189,"(224, 201, 740, 708)"
train,covid_4302_X-Ray_chest_COVID-19+infection.png,"(224, 224)",174560,"(384, 50, 634, 859)"
train,covid_4303_X-Ray_chest_COVID-19+infection.png,"(224, 224)",91771,"(453, 110, 277, 844)"
train,covid_4304_X-Ray_chest_COVID-19+infection.png,"(224, 224)",475988,"(9, 41, 1009, 973)"
train,covid_4305_X-Ray_chest_COVID-19+infection.png,"(224, 224)",266022,"(169, 73, 753, 753)"
train,covid_4306_X-Ray_chest_COVID-19+infection.png,"(224, 224)",250323,"(55, 91, 698, 863)"
train,covid_4307_X-Ray_chest_COVID-19+infection.png,"(224, 224)",30229,"(379, 123, 242, 763)"
train,covid_4308_X-Ray_chest_COVID-19+infection.png,"(224, 224)",153581,"(197, 27, 776, 941)"
train,covid_4309_X-Ray_chest_COVID-19+infection.png,"(224, 224)",321139,"(14, 64, 849, 941)"
train,covid_4312_X-Ray_chest_COVID-19+infection.png,"(224, 224)",74475,"(137, 64, 726, 753)"
train,covid_4313_X-Ray_chest_COVID-19+infection.png,"(224, 224)",240636,"(82, 87, 776, 877)"
train,covid_4314_X-Ray_chest_COVID-19+infection.png,"(224, 224)",333125,"(91, 14, 767, 1009)"
train,covid_4315_X-Ray_chest_COVID-19+infection.png,"(224, 224)",81766,"(334, 183, 355, 662)"
train,covid_4316_X-Ray_chest_COVID-19+infection.png,"(224, 224)",15521,"(480, 343, 154, 589)"
train,covid_4317_X-Ray_chest_COVID-19+infection.png,"(224, 224)",25592,"(567, 288, 195, 529)"
train,covid_4318_X-Ray_chest_COVID-19+infection.png,"(224, 224)",345496,"(101, 14, 803, 954)"
train,covid_4320_X-Ray_chest_COVID-19+infection.png,"(224, 224)",121288,"(114, 110, 461, 689)"
train,covid_4323_X-Ray_chest_COVID-19+infection.png,"(224, 224)",317401,"(96, 23, 808, 977)"
train,covid_4324_X-Ray_chest_COVID-19+infection.png,"(224, 224)",4227,"(727, 146, 99, 63)"
train,covid_4325_X-Ray_chest_COVID-19+infection.png,"(224, 224)",26803,"(379, 183, 292, 246)"
train,covid_4326_X-Ray_chest_COVID-19+infection.png,"(224, 224)",58616,"(398, 183, 383, 278)"
train,covid_4327_X-Ray_chest_COVID-19+infection.png,"(224, 224)",56493,"(434, 672, 356, 287)"
train,covid_4328_X-Ray_chest_COVID-19+infection.png,"(224, 224)",37122,"(576, 754, 356, 200)"
train,covid_4329_X-Ray_chest_COVID-19+infection.png,"(224, 224)",40511,"(357, 233, 314, 200)"
