split,fname,original_shape,mask_area,mask_bbox
train,benign (223)_ultrasound_breast_benign+tumor.png,"(465, 562)",24106,"(195, 179, 114, 268)"
train,benign (223)_ultrasound_breast_tumor.png,"(465, 562)",24106,"(195, 179, 114, 268)"
train,benign (224)_ultrasound_breast_benign+tumor.png,"(469, 568)",108887,"(237, 175, 241, 558)"
train,benign (224)_ultrasound_breast_tumor.png,"(469, 568)",108887,"(237, 175, 241, 558)"
train,benign (225)_ultrasound_breast_benign+tumor.png,"(473, 558)",40095,"(322, 37, 138, 355)"
train,benign (225)_ultrasound_breast_tumor.png,"(473, 558)",40095,"(322, 37, 138, 355)"
train,benign (226)_ultrasound_breast_benign+tumor.png,"(469, 555)",25999,"(443, 271, 146, 293)"
train,benign (226)_ultrasound_breast_tumor.png,"(469, 555)",25999,"(443, 271, 146, 293)"
train,benign (227)_ultrasound_breast_benign+tumor.png,"(468, 567)",22165,"(525, 390, 104, 312)"
train,benign (227)_ultrasound_breast_tumor.png,"(468, 567)",22165,"(525, 390, 104, 312)"
train,benign (228)_ultrasound_breast_benign+tumor.png,"(469, 563)",101157,"(300, 269, 190, 719)"
train,benign (228)_ultrasound_breast_tumor.png,"(469, 563)",101157,"(300, 269, 190, 719)"
train,benign (229)_ultrasound_breast_benign+tumor.png,"(470, 564)",49912,"(359, 387, 194, 324)"
train,benign (229)_ultrasound_breast_tumor.png,"(470, 564)",49912,"(359, 387, 194, 324)"
train,benign (23)_ultrasound_breast_benign+tumor.png,"(583, 779)",32715,"(452, 447, 166, 255)"
train,benign (23)_ultrasound_breast_tumor.png,"(583, 779)",32715,"(452, 447, 166, 255)"
train,benign (230)_ultrasound_breast_benign+tumor.png,"(470, 566)",40491,"(183, 156, 140, 375)"
train,benign (230)_ultrasound_breast_tumor.png,"(470, 566)",40491,"(183, 156, 140, 375)"
train,benign (231)_ultrasound_breast_benign+tumor.png,"(472, 561)",48021,"(417, 257, 142, 412)"
train,benign (231)_ultrasound_breast_tumor.png,"(472, 561)",48021,"(417, 257, 142, 412)"
train,benign (232)_ultrasound_breast_benign+tumor.png,"(469, 562)",99291,"(126, 302, 306, 406)"
train,benign (232)_ultrasound_breast_tumor.png,"(469, 562)",99291,"(126, 302, 306, 406)"
train,benign (233)_ultrasound_breast_benign+tumor.png,"(471, 557)",145743,"(296, 270, 405, 455)"
train,benign (233)_ultrasound_breast_tumor.png,"(471, 557)",145743,"(296, 270, 405, 455)"
train,benign (234)_ultrasound_breast_benign+tumor.png,"(469, 562)",112457,"(131, 35, 281, 505)"
train,benign (234)_ultrasound_breast_tumor.png,"(469, 562)",112457,"(131, 35, 281, 505)"
train,benign (235)_ultrasound_breast_benign+tumor.png,"(468, 560)",72745,"(441, 499, 209, 451)"
train,benign (235)_ultrasound_breast_tumor.png,"(468, 560)",72745,"(441, 499, 209, 451)"
train,benign (236)_ultrasound_breast_benign+tumor.png,"(469, 566)",264172,"(359, 156, 445, 731)"
train,benign (236)_ultrasound_breast_tumor.png,"(469, 566)",264172,"(359, 156, 445, 731)"
train,benign (237)_ultrasound_breast_benign+tumor.png,"(473, 558)",84717,"(136, 363, 284, 387)"
train,benign (237)_ultrasound_breast_tumor.png,"(473, 558)",84717,"(136, 363, 284, 387)"
train,benign (238)_ultrasound_breast_benign+tumor.png,"(469, 556)",78985,"(258, 203, 283, 382)"
train,benign (238)_ultrasound_breast_tumor.png,"(469, 556)",78985,"(258, 203, 283, 382)"
train,benign (239)_ultrasound_breast_benign+tumor.png,"(473, 560)",20870,"(191, 477, 129, 200)"
train,benign (239)_ultrasound_breast_tumor.png,"(473, 560)",20870,"(191, 477, 129, 200)"
train,benign (24)_ultrasound_breast_benign+tumor.png,"(467, 556)",18594,"(480, 499, 130, 180)"
train,benign (24)_ultrasound_breast_tumor.png,"(467, 556)",18594,"(480, 499, 130, 180)"
train,benign (240)_ultrasound_breast_benign+tumor.png,"(473, 556)",95810,"(247, 197, 280, 452)"
train,benign (240)_ultrasound_breast_tumor.png,"(473, 556)",95810,"(247, 197, 280, 452)"
train,benign (241)_ultrasound_breast_benign+tumor.png,"(471, 562)",39929,"(124, 237, 158, 361)"
train,benign (241)_ultrasound_breast_tumor.png,"(471, 562)",39929,"(124, 237, 158, 361)"
train,benign (242)_ultrasound_breast_benign+tumor.png,"(474, 556)",65699,"(538, 92, 238, 378)"
train,benign (242)_ultrasound_breast_tumor.png,"(474, 556)",65699,"(538, 92, 238, 378)"
train,benign (243)_ultrasound_breast_benign+tumor.png,"(473, 561)",92640,"(484, 343, 189, 640)"
train,benign (243)_ultrasound_breast_tumor.png,"(473, 561)",92640,"(484, 343, 189, 640)"
train,benign (244)_ultrasound_breast_benign+tumor.png,"(475, 561)",18240,"(199, 517, 119, 225)"
train,benign (244)_ultrasound_breast_tumor.png,"(475, 561)",18240,"(199, 517, 119, 225)"
train,benign (245)_ultrasound_breast_benign+tumor.png,"(465, 560)",18937,"(220, 474, 111, 233)"
train,benign (245)_ultrasound_breast_tumor.png,"(465, 560)",18937,"(220, 474, 111, 233)"
train,benign (246)_ultrasound_breast_benign+tumor.png,"(331, 526)",5267,"(462, 853, 62, 106)"
train,benign (246)_ultrasound_breast_tumor.png,"(331, 526)",5267,"(462, 853, 62, 106)"
train,benign (247)_ultrasound_breast_benign+tumor.png,"(396, 469)",13146,"(295, 201, 96, 193)"
train,benign (247)_ultrasound_breast_tumor.png,"(396, 469)",13146,"(295, 201, 96, 193)"
train,benign (248)_ultrasound_breast_benign+tumor.png,"(385, 472)",10181,"(533, 458, 75, 174)"
train,benign (248)_ultrasound_breast_tumor.png,"(385, 472)",10181,"(533, 458, 75, 174)"
train,benign (249)_ultrasound_breast_benign+tumor.png,"(395, 465)",44182,"(128, 308, 195, 305)"
train,benign (249)_ultrasound_breast_tumor.png,"(395, 465)",44182,"(128, 308, 195, 305)"
train,benign (25)_ultrasound_breast_benign+tumor.png,"(583, 770)",5771,"(290, 633, 70, 97)"
train,benign (25)_ultrasound_breast_tumor.png,"(583, 770)",5771,"(290, 633, 70, 97)"
train,benign (250)_ultrasound_breast_benign+tumor.png,"(394, 469)",21751,"(521, 397, 108, 307)"
train,benign (250)_ultrasound_breast_tumor.png,"(394, 469)",21751,"(521, 397, 108, 307)"
train,benign (251)_ultrasound_breast_benign+tumor.png,"(387, 467)",18329,"(206, 524, 113, 227)"
train,benign (251)_ultrasound_breast_tumor.png,"(387, 467)",18329,"(206, 524, 113, 227)"
train,benign (252)_ultrasound_breast_benign+tumor.png,"(398, 473)",42113,"(171, 154, 145, 378)"
train,benign (252)_ultrasound_breast_tumor.png,"(398, 473)",42113,"(171, 154, 145, 378)"
train,benign (253)_ultrasound_breast_benign+tumor.png,"(383, 463)",32430,"(250, 469, 163, 255)"
train,benign (253)_ultrasound_breast_tumor.png,"(383, 463)",32430,"(250, 469, 163, 255)"
train,benign (254)_ultrasound_breast_benign+tumor.png,"(389, 473)",4758,"(290, 509, 62, 101)"
train,benign (254)_ultrasound_breast_tumor.png,"(389, 473)",4758,"(290, 509, 62, 101)"
train,benign (255)_ultrasound_breast_benign+tumor.png,"(389, 473)",63658,"(266, 223, 253, 322)"
train,benign (255)_ultrasound_breast_tumor.png,"(389, 473)",63658,"(266, 223, 253, 322)"
train,benign (256)_ultrasound_breast_benign+tumor.png,"(395, 469)",84214,"(349, 164, 211, 505)"
train,benign (256)_ultrasound_breast_tumor.png,"(395, 469)",84214,"(349, 164, 211, 505)"
train,benign (257)_ultrasound_breast_benign+tumor.png,"(392, 467)",20949,"(191, 189, 102, 262)"
train,benign (257)_ultrasound_breast_tumor.png,"(392, 467)",20949,"(191, 189, 102, 262)"
train,benign (258)_ultrasound_breast_benign+tumor.png,"(389, 462)",21713,"(189, 488, 141, 198)"
train,benign (258)_ultrasound_breast_tumor.png,"(389, 462)",21713,"(189, 488, 141, 198)"
train,benign (259)_ultrasound_breast_benign+tumor.png,"(390, 465)",45203,"(364, 385, 182, 314)"
train,benign (259)_ultrasound_breast_tumor.png,"(390, 465)",45203,"(364, 385, 182, 314)"
train,benign (26)_ultrasound_breast_benign+tumor.png,"(471, 554)",115050,"(222, 102, 301, 498)"
train,benign (26)_ultrasound_breast_tumor.png,"(471, 554)",115050,"(222, 102, 301, 498)"
train,benign (260)_ultrasound_breast_benign+tumor.png,"(331, 498)",38710,"(239, 652, 151, 322)"
train,benign (260)_ultrasound_breast_tumor.png,"(331, 498)",38710,"(239, 652, 151, 322)"
train,benign (261)_ultrasound_breast_benign+tumor.png,"(386, 469)",105735,"(140, 52, 281, 493)"
train,benign (261)_ultrasound_breast_tumor.png,"(386, 469)",105735,"(140, 52, 281, 493)"
train,benign (262)_ultrasound_breast_benign+tumor.png,"(401, 471)",201538,"(365, 109, 312, 821)"
train,benign (262)_ultrasound_breast_tumor.png,"(401, 471)",201538,"(365, 109, 312, 821)"
train,benign (263)_ultrasound_breast_benign+tumor.png,"(390, 465)",27843,"(433, 277, 164, 292)"
train,benign (263)_ultrasound_breast_tumor.png,"(390, 465)",27843,"(433, 277, 164, 292)"
train,benign (264)_ultrasound_breast_benign+tumor.png,"(391, 462)",80072,"(162, 379, 266, 398)"
train,benign (264)_ultrasound_breast_tumor.png,"(391, 462)",80072,"(162, 379, 266, 398)"
train,benign (265)_ultrasound_breast_benign+tumor.png,"(328, 544)",42872,"(267, 678, 171, 330)"
train,benign (265)_ultrasound_breast_tumor.png,"(328, 544)",42872,"(267, 678, 171, 330)"
train,benign (266)_ultrasound_breast_benign+tumor.png,"(389, 462)",38867,"(120, 246, 141, 367)"
train,benign (266)_ultrasound_breast_tumor.png,"(389, 462)",38867,"(120, 246, 141, 367)"
train,benign (267)_ultrasound_breast_benign+tumor.png,"(327, 500)",26408,"(386, 307, 149, 243)"
train,benign (267)_ultrasound_breast_tumor.png,"(327, 500)",26408,"(386, 307, 149, 243)"
train,benign (268)_ultrasound_breast_benign+tumor.png,"(330, 506)",62411,"(210, 354, 147, 523)"
train,benign (268)_ultrasound_breast_tumor.png,"(330, 506)",62411,"(210, 354, 147, 523)"
train,benign (269)_ultrasound_breast_benign+tumor.png,"(390, 465)",40032,"(132, 104, 229, 245)"
train,benign (269)_ultrasound_breast_tumor.png,"(390, 465)",40032,"(132, 104, 229, 245)"
train,benign (27)_ultrasound_breast_benign+tumor.png,"(576, 774)",11792,"(267, 505, 105, 126)"
train,benign (27)_ultrasound_breast_tumor.png,"(576, 774)",11792,"(267, 505, 105, 126)"
train,benign (270)_ultrasound_breast_benign+tumor.png,"(328, 500)",15318,"(227, 651, 124, 149)"
train,benign (270)_ultrasound_breast_tumor.png,"(328, 500)",15318,"(227, 651, 124, 149)"
train,benign (271)_ultrasound_breast_benign+tumor.png,"(324, 510)",21556,"(396, 743, 163, 220)"
train,benign (271)_ultrasound_breast_tumor.png,"(324, 510)",21556,"(396, 743, 163, 220)"
train,benign (272)_ultrasound_breast_benign+tumor.png,"(326, 498)",44759,"(296, 475, 135, 542)"
train,benign (272)_ultrasound_breast_tumor.png,"(326, 498)",44759,"(296, 475, 135, 542)"
train,benign (273)_ultrasound_breast_benign+tumor.png,"(469, 560)",92322,"(191, 285, 211, 551)"
train,benign (273)_ultrasound_breast_tumor.png,"(469, 560)",92322,"(191, 285, 211, 551)"
train,benign (274)_ultrasound_breast_benign+tumor.png,"(471, 556)",126393,"(151, 164, 293, 585)"
train,benign (274)_ultrasound_breast_tumor.png,"(471, 556)",126393,"(151, 164, 293, 585)"
train,benign (275)_ultrasound_breast_benign+tumor.png,"(463, 556)",26100,"(181, 435, 146, 251)"
train,benign (275)_ultrasound_breast_tumor.png,"(463, 556)",26100,"(181, 435, 146, 251)"
train,benign (276)_ultrasound_breast_benign+tumor.png,"(474, 550)",105339,"(108, 300, 310, 414)"
train,benign (276)_ultrasound_breast_tumor.png,"(474, 550)",105339,"(108, 300, 310, 414)"
train,benign (277)_ultrasound_breast_benign+tumor.png,"(469, 556)",68945,"(264, 206, 261, 340)"
train,benign (277)_ultrasound_breast_tumor.png,"(469, 556)",68945,"(264, 206, 261, 340)"
train,benign (278)_ultrasound_breast_benign+tumor.png,"(464, 561)",27524,"(437, 281, 164, 287)"
train,benign (278)_ultrasound_breast_tumor.png,"(464, 561)",27524,"(437, 281, 164, 287)"
train,benign (279)_ultrasound_breast_benign+tumor.png,"(467, 551)",40659,"(115, 242, 148, 372)"
train,benign (279)_ultrasound_breast_tumor.png,"(467, 551)",40659,"(115, 242, 148, 372)"
train,benign (28)_ultrasound_breast_benign+tumor.png,"(696, 841)",27617,"(477, 570, 152, 216)"
train,benign (28)_ultrasound_breast_tumor.png,"(696, 841)",27617,"(477, 570, 152, 216)"
train,benign (280)_ultrasound_breast_benign+tumor.png,"(471, 556)",48644,"(356, 374, 189, 323)"
train,benign (280)_ultrasound_breast_tumor.png,"(471, 556)",48644,"(356, 374, 189, 323)"
train,benign (281)_ultrasound_breast_benign+tumor.png,"(392, 605)",36661,"(244, 647, 153, 313)"
train,benign (281)_ultrasound_breast_tumor.png,"(392, 605)",36661,"(244, 647, 153, 313)"
train,benign (282)_ultrasound_breast_benign+tumor.png,"(465, 560)",43606,"(126, 311, 203, 297)"
train,benign (282)_ultrasound_breast_tumor.png,"(465, 560)",43606,"(126, 311, 203, 297)"
train,benign (283)_ultrasound_breast_benign+tumor.png,"(508, 621)",10037,"(413, 251, 103, 132)"
train,benign (283)_ultrasound_breast_tumor.png,"(508, 621)",10037,"(413, 251, 103, 132)"
train,benign (284)_ultrasound_breast_benign+tumor.png,"(497, 622)",52142,"(190, 542, 193, 348)"
train,benign (284)_ultrasound_breast_tumor.png,"(497, 622)",52142,"(190, 542, 193, 348)"
train,benign (285)_ultrasound_breast_benign+tumor.png,"(494, 625)",48791,"(207, 557, 183, 332)"
train,benign (285)_ultrasound_breast_tumor.png,"(494, 625)",48791,"(207, 557, 183, 332)"
train,benign (286)_ultrasound_breast_benign+tumor.png,"(490, 620)",104326,"(180, 73, 212, 610)"
train,benign (286)_ultrasound_breast_tumor.png,"(490, 620)",104326,"(180, 73, 212, 610)"
train,benign (287)_ultrasound_breast_benign+tumor.png,"(390, 466)",102515,"(116, 305, 309, 404)"
train,benign (287)_ultrasound_breast_tumor.png,"(390, 466)",102515,"(116, 305, 309, 404)"
train,benign (288)_ultrasound_breast_benign+tumor.png,"(390, 463)",32698,"(231, 257, 107, 375)"
train,benign (288)_ultrasound_breast_tumor.png,"(390, 463)",32698,"(231, 257, 107, 375)"
train,benign (289)_ultrasound_breast_benign+tumor.png,"(393, 468)",90479,"(182, 298, 216, 543)"
train,benign (289)_ultrasound_breast_tumor.png,"(393, 468)",90479,"(182, 298, 216, 543)"
train,benign (29)_ultrasound_breast_benign+tumor.png,"(462, 561)",4748,"(325, 181, 58, 92)"
train,benign (29)_ultrasound_breast_tumor.png,"(462, 561)",4748,"(325, 181, 58, 92)"
train,benign (290)_ultrasound_breast_benign+tumor.png,"(389, 465)",115946,"(159, 159, 280, 573)"
train,benign (290)_ultrasound_breast_tumor.png,"(389, 465)",115946,"(159, 159, 280, 573)"
train,benign (291)_ultrasound_breast_benign+tumor.png,"(404, 462)",10158,"(266, 368, 96, 132)"
train,benign (291)_ultrasound_breast_tumor.png,"(404, 462)",10158,"(266, 368, 96, 132)"
train,benign (292)_ultrasound_breast_benign+tumor.png,"(391, 460)",36020,"(326, 56, 130, 344)"
train,benign (292)_ultrasound_breast_tumor.png,"(391, 460)",36020,"(326, 56, 130, 344)"
train,benign (293)_ultrasound_breast_benign+tumor.png,"(389, 473)",34988,"(336, 69, 128, 331)"
train,benign (293)_ultrasound_breast_tumor.png,"(389, 473)",34988,"(336, 69, 128, 331)"
train,benign (294)_ultrasound_breast_benign+tumor.png,"(394, 469)",66694,"(451, 493, 198, 467)"
train,benign (294)_ultrasound_breast_tumor.png,"(394, 469)",66694,"(451, 493, 198, 467)"
train,benign (295)_ultrasound_breast_benign+tumor.png,"(387, 472)",47318,"(417, 263, 147, 402)"
train,benign (295)_ultrasound_breast_tumor.png,"(387, 472)",47318,"(417, 263, 147, 402)"
train,benign (296)_ultrasound_breast_benign+tumor.png,"(328, 503)",90392,"(228, 234, 193, 612)"
train,benign (296)_ultrasound_breast_tumor.png,"(328, 503)",90392,"(228, 234, 193, 612)"
train,benign (297)_ultrasound_breast_benign+tumor.png,"(390, 467)",26172,"(187, 441, 144, 244)"
train,benign (297)_ultrasound_breast_tumor.png,"(390, 467)",26172,"(187, 441, 144, 244)"
train,benign (298)_ultrasound_breast_benign+tumor.png,"(391, 466)",44187,"(379, 59, 168, 311)"
train,benign (298)_ultrasound_breast_tumor.png,"(391, 466)",44187,"(379, 59, 168, 311)"
train,benign (299)_ultrasound_breast_benign+tumor.png,"(392, 463)",51623,"(273, 86, 198, 389)"
train,benign (299)_ultrasound_breast_tumor.png,"(392, 463)",51623,"(273, 86, 198, 389)"
train,benign (3)_ultrasound_breast_benign+tumor.png,"(471, 558)",23657,"(346, 589, 129, 241)"
train,benign (3)_ultrasound_breast_tumor.png,"(471, 558)",23657,"(346, 589, 129, 241)"
train,benign (30)_ultrasound_breast_benign+tumor.png,"(462, 557)",12272,"(179, 329, 124, 120)"
train,benign (30)_ultrasound_breast_tumor.png,"(462, 557)",12272,"(179, 329, 124, 120)"
train,benign (300)_ultrasound_breast_benign+tumor.png,"(387, 463)",83929,"(259, 188, 282, 390)"
train,benign (300)_ultrasound_breast_tumor.png,"(387, 463)",83929,"(259, 188, 282, 390)"
train,benign (301)_ultrasound_breast_benign+tumor.png,"(383, 463)",4372,"(223, 874, 57, 89)"
train,benign (301)_ultrasound_breast_tumor.png,"(383, 463)",4372,"(223, 874, 57, 89)"
train,benign (302)_ultrasound_breast_benign+tumor.png,"(390, 466)",13423,"(409, 127, 106, 164)"
train,benign (302)_ultrasound_breast_tumor.png,"(390, 466)",13423,"(409, 127, 106, 164)"
train,benign (303)_ultrasound_breast_benign+tumor.png,"(398, 463)",45926,"(111, 323, 229, 295)"
train,benign (303)_ultrasound_breast_tumor.png,"(398, 463)",45926,"(111, 323, 229, 295)"
train,benign (304)_ultrasound_breast_benign+tumor.png,"(387, 467)",95292,"(224, 186, 214, 587)"
train,benign (304)_ultrasound_breast_tumor.png,"(387, 467)",95292,"(224, 186, 214, 587)"
train,benign (305)_ultrasound_breast_benign+tumor.png,"(389, 466)",20278,"(222, 466, 116, 236)"
train,benign (305)_ultrasound_breast_tumor.png,"(389, 466)",20278,"(222, 466, 116, 236)"
train,benign (306)_ultrasound_breast_benign+tumor.png,"(386, 471)",48114,"(359, 344, 148, 494)"
train,benign (306)_ultrasound_breast_tumor.png,"(386, 471)",48114,"(359, 344, 148, 494)"
train,benign (307)_ultrasound_breast_benign+tumor.png,"(587, 775)",20980,"(255, 110, 111, 285)"
train,benign (307)_ultrasound_breast_tumor.png,"(587, 775)",20980,"(255, 110, 111, 285)"
train,benign (308)_ultrasound_breast_benign+tumor.png,"(468, 552)",14503,"(221, 429, 103, 188)"
train,benign (308)_ultrasound_breast_tumor.png,"(468, 552)",14503,"(221, 429, 103, 188)"
train,benign (309)_ultrasound_breast_benign+tumor.png,"(487, 769)",112064,"(455, 153, 216, 762)"
train,benign (309)_ultrasound_breast_tumor.png,"(487, 769)",112064,"(455, 153, 216, 762)"
train,benign (31)_ultrasound_breast_benign+tumor.png,"(467, 557)",5463,"(176, 292, 71, 93)"
train,benign (31)_ultrasound_breast_tumor.png,"(467, 557)",5463,"(176, 292, 71, 93)"
train,benign (310)_ultrasound_breast_benign+tumor.png,"(468, 544)",65000,"(130, 282, 140, 607)"
train,benign (310)_ultrasound_breast_tumor.png,"(468, 544)",65000,"(130, 282, 140, 607)"
train,benign (311)_ultrasound_breast_benign+tumor.png,"(496, 549)",135795,"(75, 34, 264, 773)"
train,benign (311)_ultrasound_breast_tumor.png,"(496, 549)",135795,"(75, 34, 264, 773)"
train,benign (312)_ultrasound_breast_benign+tumor.png,"(490, 552)",136753,"(182, 4, 262, 581)"
train,benign (312)_ultrasound_breast_tumor.png,"(490, 552)",136753,"(182, 4, 262, 581)"
train,benign (313)_ultrasound_breast_benign+tumor.png,"(468, 555)",18215,"(420, 354, 87, 285)"
train,benign (313)_ultrasound_breast_tumor.png,"(468, 555)",18215,"(420, 354, 87, 285)"
train,benign (314)_ultrasound_breast_benign+tumor.png,"(493, 554)",61383,"(157, 7, 210, 487)"
train,benign (314)_ultrasound_breast_tumor.png,"(493, 554)",61383,"(157, 7, 210, 487)"
train,benign (315)_ultrasound_breast_benign+tumor.png,"(470, 551)",11987,"(197, 597, 91, 166)"
train,benign (315)_ultrasound_breast_tumor.png,"(470, 551)",11987,"(197, 597, 91, 166)"
train,benign (316)_ultrasound_breast_benign+tumor.png,"(469, 550)",316575,"(119, 11, 447, 1005)"
train,benign (316)_ultrasound_breast_tumor.png,"(469, 550)",316575,"(119, 11, 447, 1005)"
train,benign (317)_ultrasound_breast_benign+tumor.png,"(491, 551)",76969,"(115, 6, 233, 586)"
train,benign (317)_ultrasound_breast_tumor.png,"(491, 551)",76969,"(115, 6, 233, 586)"
train,benign (318)_ultrasound_breast_benign+tumor.png,"(465, 554)",3604,"(333, 525, 44, 88)"
train,benign (318)_ultrasound_breast_tumor.png,"(465, 554)",3604,"(333, 525, 44, 88)"
train,benign (319)_ultrasound_breast_benign+tumor.png,"(467, 560)",33109,"(500, 190, 140, 290)"
train,benign (319)_ultrasound_breast_tumor.png,"(467, 560)",33109,"(500, 190, 140, 290)"
train,benign (32)_ultrasound_breast_benign+tumor.png,"(611, 656)",117667,"(231, 3, 204, 731)"
train,benign (32)_ultrasound_breast_tumor.png,"(611, 656)",117667,"(231, 3, 204, 731)"
train,benign (320)_ultrasound_breast_benign+tumor.png,"(475, 558)",23270,"(344, 595, 126, 232)"
train,benign (320)_ultrasound_breast_tumor.png,"(475, 558)",23270,"(344, 595, 126, 232)"
train,benign (321)_ultrasound_breast_benign+tumor.png,"(467, 546)",2834,"(310, 568, 44, 69)"
train,benign (321)_ultrasound_breast_tumor.png,"(467, 546)",2834,"(310, 568, 44, 69)"
train,benign (322)_ultrasound_breast_benign+tumor.png,"(491, 555)",10762,"(410, 417, 98, 134)"
train,benign (322)_ultrasound_breast_tumor.png,"(491, 555)",10762,"(410, 417, 98, 134)"
train,benign (323)_ultrasound_breast_benign+tumor.png,"(468, 560)",24896,"(260, 585, 138, 217)"
train,benign (323)_ultrasound_breast_tumor.png,"(468, 560)",24896,"(260, 585, 138, 217)"
train,benign (324)_ultrasound_breast_benign+tumor.png,"(583, 626)",7249,"(223, 702, 74, 115)"
train,benign (324)_ultrasound_breast_tumor.png,"(583, 626)",7249,"(223, 702, 74, 115)"
train,benign (325)_ultrasound_breast_benign+tumor.png,"(583, 613)",10131,"(337, 478, 86, 142)"
train,benign (325)_ultrasound_breast_tumor.png,"(583, 613)",10131,"(337, 478, 86, 142)"
train,benign (326)_ultrasound_breast_benign+tumor.png,"(619, 754)",86982,"(209, 168, 296, 397)"
train,benign (326)_ultrasound_breast_tumor.png,"(619, 754)",86982,"(209, 168, 296, 397)"
train,benign (327)_ultrasound_breast_benign+tumor.png,"(578, 689)",75789,"(174, 37, 294, 317)"
train,benign (327)_ultrasound_breast_tumor.png,"(578, 689)",75789,"(174, 37, 294, 317)"
train,benign (328)_ultrasound_breast_benign+tumor.png,"(567, 685)",5232,"(277, 538, 55, 123)"
train,benign (328)_ultrasound_breast_tumor.png,"(567, 685)",5232,"(277, 538, 55, 123)"
train,benign (329)_ultrasound_breast_benign+tumor.png,"(576, 665)",6477,"(349, 511, 59, 122)"
train,benign (329)_ultrasound_breast_tumor.png,"(576, 665)",6477,"(349, 511, 59, 122)"
train,benign (33)_ultrasound_breast_benign+tumor.png,"(468, 556)",52623,"(193, 70, 193, 345)"
train,benign (33)_ultrasound_breast_tumor.png,"(468, 556)",52623,"(193, 70, 193, 345)"
train,benign (330)_ultrasound_breast_benign+tumor.png,"(567, 669)",121702,"(237, 265, 296, 530)"
train,benign (330)_ultrasound_breast_tumor.png,"(567, 669)",121702,"(237, 265, 296, 530)"
train,benign (331)_ultrasound_breast_benign+tumor.png,"(527, 695)",14078,"(339, 753, 102, 170)"
train,benign (331)_ultrasound_breast_tumor.png,"(527, 695)",14078,"(339, 753, 102, 170)"
train,benign (332)_ultrasound_breast_benign+tumor.png,"(531, 703)",7739,"(313, 329, 84, 110)"
train,benign (332)_ultrasound_breast_tumor.png,"(531, 703)",7739,"(313, 329, 84, 110)"
train,benign (333)_ultrasound_breast_benign+tumor.png,"(569, 777)",85042,"(165, 312, 277, 382)"
train,benign (333)_ultrasound_breast_tumor.png,"(569, 777)",85042,"(165, 312, 277, 382)"
train,benign (334)_ultrasound_breast_benign+tumor.png,"(426, 589)",18354,"(364, 417, 144, 154)"
train,benign (334)_ultrasound_breast_tumor.png,"(426, 589)",18354,"(364, 417, 144, 154)"
train,benign (335)_ultrasound_breast_benign+tumor.png,"(559, 681)",58558,"(146, 367, 187, 394)"
train,benign (335)_ultrasound_breast_tumor.png,"(559, 681)",58558,"(146, 367, 187, 394)"
train,benign (336)_ultrasound_breast_benign+tumor.png,"(585, 783)",31163,"(231, 455, 132, 342)"
train,benign (336)_ultrasound_breast_tumor.png,"(585, 783)",31163,"(231, 455, 132, 342)"
train,benign (337)_ultrasound_breast_benign+tumor.png,"(487, 555)",24177,"(162, 655, 151, 198)"
train,benign (337)_ultrasound_breast_tumor.png,"(487, 555)",24177,"(162, 655, 151, 198)"
train,benign (338)_ultrasound_breast_benign+tumor.png,"(382, 611)",6939,"(248, 473, 60, 154)"
train,benign (338)_ultrasound_breast_tumor.png,"(382, 611)",6939,"(248, 473, 60, 154)"
train,benign (339)_ultrasound_breast_benign+tumor.png,"(465, 557)",87437,"(272, 344, 279, 398)"
train,benign (339)_ultrasound_breast_tumor.png,"(465, 557)",87437,"(272, 344, 279, 398)"
train,benign (34)_ultrasound_breast_benign+tumor.png,"(471, 558)",46699,"(210, 160, 149, 388)"
train,benign (34)_ultrasound_breast_tumor.png,"(471, 558)",46699,"(210, 160, 149, 388)"
train,benign (340)_ultrasound_breast_benign+tumor.png,"(425, 770)",149709,"(293, 226, 281, 715)"
train,benign (340)_ultrasound_breast_tumor.png,"(425, 770)",149709,"(293, 226, 281, 715)"
train,benign (341)_ultrasound_breast_benign+tumor.png,"(562, 683)",125838,"(158, 178, 320, 488)"
train,benign (341)_ultrasound_breast_tumor.png,"(562, 683)",125838,"(158, 178, 320, 488)"
train,benign (342)_ultrasound_breast_benign+tumor.png,"(431, 581)",186953,"(208, 384, 369, 639)"
train,benign (342)_ultrasound_breast_tumor.png,"(431, 581)",186953,"(208, 384, 369, 639)"
train,benign (343)_ultrasound_breast_benign+tumor.png,"(467, 564)",67937,"(378, 169, 183, 502)"
train,benign (343)_ultrasound_breast_tumor.png,"(467, 564)",67937,"(378, 169, 183, 502)"
train,benign (344)_ultrasound_breast_benign+tumor.png,"(434, 576)",38570,"(171, 203, 137, 365)"
train,benign (344)_ultrasound_breast_tumor.png,"(434, 576)",38570,"(171, 203, 137, 365)"
train,benign (345)_ultrasound_breast_benign+tumor.png,"(466, 566)",8154,"(367, 358, 79, 131)"
train,benign (345)_ultrasound_breast_tumor.png,"(466, 566)",8154,"(367, 358, 79, 131)"
train,benign (346)_ultrasound_breast_benign+tumor.png,"(373, 610)",12014,"(370, 675, 103, 148)"
train,benign (346)_ultrasound_breast_tumor.png,"(373, 610)",12014,"(370, 675, 103, 148)"
train,benign (347)_ultrasound_breast_benign+tumor.png,"(683, 605)",13891,"(159, 285, 87, 197)"
train,benign (347)_ultrasound_breast_tumor.png,"(683, 605)",13891,"(159, 285, 87, 197)"
