split,fname,original_shape,mask_area,mask_bbox
train,dermquest_SSM9_dermoscopy_skin_melanoma.png,"(1043, 1640, 3)",13983,"(439, 430, 162, 149)"
train,dermquest_SSM9_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",13983,"(439, 430, 162, 149)"
train,dermis_10_dermoscopy_skin_lesion.png,"(360, 550, 3)",35785,"(447, 307, 196, 238)"
train,dermis_11_dermoscopy_skin_lesion.png,"(354, 550, 3)",18697,"(356, 376, 190, 146)"
train,dermis_20_dermoscopy_skin_lesion.png,"(352, 550, 3)",180671,"(305, 222, 418, 578)"
train,dermis_21_dermoscopy_skin_lesion.png,"(502, 550, 3)",355283,"(134, 236, 792, 629)"
train,dermis_23_dermoscopy_skin_lesion.png,"(359, 550, 3)",177596,"(375, 84, 329, 879)"
train,dermis_25_dermoscopy_skin_lesion.png,"(358, 550, 3)",75687,"(317, 311, 389, 282)"
train,dermis_26_dermoscopy_skin_lesion.png,"(353, 550, 3)",158554,"(423, 151, 348, 608)"
test,dermis_27_dermoscopy_skin_lesion.png,"(357, 550, 3)",60502,"(410, 339, 279, 297)"
train,dermis_29_dermoscopy_skin_lesion.png,"(498, 550, 3)",82855,"(428, 348, 260, 416)"
train,dermis_32_dermoscopy_skin_lesion.png,"(360, 550, 3)",20106,"(490, 508, 176, 176)"
train,dermis_33_dermoscopy_skin_lesion.png,"(356, 550, 3)",106205,"(341, 179, 360, 418)"
train,dermis_34_dermoscopy_skin_lesion.png,"(354, 550, 3)",109389,"(361, 322, 390, 371)"
test,dermis_37_dermoscopy_skin_lesion.png,"(542, 550, 3)",191888,"(261, 303, 637, 467)"
train,dermis_38_dermoscopy_skin_lesion.png,"(538, 550, 3)",178857,"(261, 244, 477, 535)"
test,dermis_39_dermoscopy_skin_lesion.png,"(550, 406, 3)",8964,"(542, 568, 129, 96)"
train,dermis_41_dermoscopy_skin_lesion.png,"(546, 550, 3)",91484,"(380, 357, 356, 355)"
train,dermis_42_dermoscopy_skin_lesion.png,"(550, 369, 3)",65865,"(374, 390, 381, 264)"
train,dermis_45_dermoscopy_skin_lesion.png,"(402, 550, 3)",38917,"(398, 410, 264, 261)"
test,dermis_46_dermoscopy_skin_lesion.png,"(377, 550, 3)",52270,"(429, 371, 243, 285)"
train,dermis_48_dermoscopy_skin_lesion.png,"(357, 550, 3)",211183,"(297, 171, 422, 746)"
train,dermis_49_dermoscopy_skin_lesion.png,"(425, 550, 3)",106202,"(315, 315, 361, 403)"
train,dermis_4_dermoscopy_skin_lesion.png,"(359, 550, 3)",12744,"(491, 436, 120, 133)"
test,dermis_5_dermoscopy_skin_lesion.png,"(405, 550, 3)",89385,"(425, 318, 264, 433)"
train,dermis_7_dermoscopy_skin_lesion.png,"(360, 550, 3)",193400,"(235, 279, 576, 461)"
train,dermis_8_dermoscopy_skin_lesion.png,"(360, 550, 3)",157644,"(248, 287, 403, 492)"
train,dermis_9_dermoscopy_skin_lesion.png,"(359, 550, 3)",12266,"(405, 575, 126, 137)"
train,dermquest_D10_1_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",15340,"(457, 418, 119, 178)"
train,dermquest_D10_dermoscopy_skin_lesion.png,"(1094, 1640, 3)",19190,"(438, 323, 172, 166)"
train,dermquest_D11_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",14360,"(487, 421, 122, 148)"
train,dermquest_D11_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",7996,"(492, 454, 91, 106)"
train,dermquest_D15_dermoscopy_skin_lesion.png,"(1605, 1078, 3)",13229,"(531, 403, 134, 135)"
train,dermquest_D16_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",54786,"(370, 267, 314, 263)"
train,dermquest_D16_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",11214,"(437, 420, 136, 117)"
test,dermquest_D17_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",23351,"(452, 354, 124, 260)"
train,dermquest_D17_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",4620,"(496, 448, 53, 122)"
train,dermquest_D18_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",16474,"(402, 445, 162, 166)"
train,dermquest_D18_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",3847,"(495, 430, 81, 79)"
train,dermquest_D19_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",51208,"(394, 367, 264, 246)"
test,dermquest_D19_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",9068,"(467, 444, 112, 102)"
train,dermquest_D1_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",85639,"(379, 362, 257, 462)"
test,dermquest_D21_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",43783,"(386, 435, 216, 311)"
train,dermquest_D23_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",15261,"(455, 396, 141, 176)"
train,dermquest_D23_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",2883,"(502, 445, 62, 74)"
train,dermquest_D24_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",67665,"(302, 328, 348, 274)"
test,dermquest_D24_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",13745,"(434, 425, 163, 118)"
train,dermquest_D25_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",29895,"(437, 391, 232, 207)"
train,dermquest_D25_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",14933,"(446, 418, 158, 151)"
train,dermquest_D27_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",16725,"(374, 391, 222, 143)"
test,dermquest_D28_2_dermoscopy_skin_lesion.png,"(1094, 1640, 3)",91512,"(345, 319, 394, 364)"
train,dermquest_D28_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",35743,"(392, 319, 243, 231)"
train,dermquest_D2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",22180,"(507, 320, 186, 208)"
train,dermquest_D30_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",17980,"(415, 476, 209, 119)"
test,dermquest_D33_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",12262,"(469, 456, 162, 107)"
train,dermquest_D35_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",11855,"(442, 408, 149, 122)"
train,dermquest_D35_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",4765,"(467, 447, 97, 78)"
test,dermquest_D36_2_dermoscopy_skin_lesion.png,"(1605, 1078, 3)",76620,"(392, 342, 402, 296)"
test,dermquest_D36_dermoscopy_skin_lesion.png,"(1605, 1078, 3)",17684,"(426, 428, 190, 139)"
train,dermquest_D38_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",15661,"(434, 408, 138, 192)"
train,dermquest_D38_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",3228,"(485, 440, 58, 85)"
train,dermquest_D39_2_dermoscopy_skin_lesion.png,"(1094, 1640, 3)",103861,"(282, 405, 476, 362)"
train,dermquest_D39_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",24157,"(398, 430, 231, 173)"
train,dermquest_D40_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",11037,"(452, 461, 114, 141)"
train,dermquest_D41_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",20186,"(463, 403, 175, 178)"
train,dermquest_D43_dermoscopy_skin_lesion.png,"(1094, 1640, 3)",12356,"(425, 492, 153, 111)"
test,dermquest_D44_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",50630,"(373, 397, 314, 215)"
train,dermquest_D45_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",56982,"(344, 421, 318, 245)"
train,dermquest_D45_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",12330,"(448, 488, 141, 112)"
train,dermquest_D47_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",25577,"(416, 465, 183, 198)"
train,dermquest_D47_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",6276,"(455, 447, 88, 99)"
train,dermquest_D4_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",37779,"(398, 342, 210, 257)"
train,dermquest_D51_1_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",32961,"(399, 410, 230, 188)"
train,dermquest_D51_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",48786,"(365, 310, 265, 330)"
train,dermquest_D51_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",5567,"(496, 418, 92, 106)"
train,dermquest_D52_2_dermoscopy_skin_lesion.png,"(1094, 1640, 3)",58158,"(351, 408, 307, 266)"
test,dermquest_D52_dermoscopy_skin_lesion.png,"(1094, 1640, 3)",15764,"(447, 403, 157, 140)"
train,dermquest_D53_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",56147,"(371, 338, 398, 242)"
train,dermquest_D53_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",8491,"(470, 444, 153, 99)"
train,dermquest_D54_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",29929,"(448, 383, 232, 169)"
train,dermquest_D55_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",4818,"(487, 425, 70, 87)"
train,dermquest_D56_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",41271,"(464, 368, 216, 249)"
train,dermquest_D57_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",28755,"(376, 471, 289, 146)"
train,dermquest_D57_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",16475,"(425, 455, 225, 100)"
test,dermquest_D6_dermoscopy_skin_lesion.png,"(1605, 1078, 3)",4715,"(546, 432, 58, 106)"
train,dermquest_D8_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",16815,"(494, 377, 139, 159)"
train,dermquest_D8_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",9755,"(506, 424, 107, 119)"
test,dermquest_D9_2_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",85564,"(397, 243, 308, 377)"
train,dermquest_D9_dermoscopy_skin_lesion.png,"(1043, 1640, 3)",35440,"(424, 376, 190, 252)"
