split,fname,original_shape,mask_area,mask_bbox
train,n0274_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13353,"(367, 158, 167, 144)"
train,n0274_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5824,"(404, 189, 90, 81)"
train,n0275_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",15731,"(376, 23, 168, 150)"
train,n0275_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4232,"(429, 68, 71, 72)"
train,n0276_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",17856,"(327, 95, 181, 157)"
train,n0276_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4598,"(385, 146, 76, 75)"
train,n0277_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",11660,"(394, 71, 147, 138)"
train,n0277_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4519,"(431, 109, 74, 76)"
train,n0278_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12199,"(387, 19, 154, 144)"
train,n0278_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5099,"(418, 54, 79, 81)"
train,n0279_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13519,"(356, 25, 180, 161)"
train,n0279_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",9507,"(392, 51, 114, 106)"
train,n0280_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10493,"(437, 70, 145, 139)"
train,n0280_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5562,"(465, 99, 85, 84)"
train,n0281_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13274,"(387, 65, 141, 144)"
train,n0281_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3147,"(425, 108, 59, 66)"
train,n0282_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13119,"(447, 24, 153, 146)"
train,n0282_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4664,"(481, 63, 81, 74)"
train,n0283_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14018,"(437, 124, 159, 139)"
train,n0283_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3354,"(484, 170, 69, 59)"
train,n0284_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",11629,"(342, 146, 161, 139)"
train,n0284_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",6319,"(379, 172, 93, 84)"
train,n0285_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12442,"(317, 96, 163, 150)"
train,n0285_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",6901,"(358, 141, 93, 91)"
train,n0286_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10784,"(431, 78, 151, 131)"
train,n0286_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4661,"(466, 116, 76, 75)"
train,n0287_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",11964,"(390, 97, 159, 136)"
train,n0287_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5390,"(429, 132, 81, 84)"
train,n0288_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",11467,"(432, 96, 148, 144)"
train,n0288_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5371,"(462, 135, 85, 80)"
train,n0289_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12751,"(420, 123, 160, 156)"
train,n0289_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",6876,"(456, 162, 90, 95)"
train,n0290_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12585,"(387, 169, 142, 128)"
train,n0290_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2004,"(436, 224, 48, 52)"
train,n0291_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12014,"(367, 190, 148, 126)"
train,n0291_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2662,"(416, 232, 61, 55)"
train,n0292_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10941,"(412, 177, 141, 124)"
train,n0292_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3092,"(452, 208, 63, 61)"
train,n0293_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13404,"(413, 84, 147, 150)"
train,n0293_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4106,"(455, 117, 64, 82)"
train,n0294_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14764,"(380, 152, 162, 149)"
train,n0294_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4800,"(419, 187, 79, 74)"
train,n0295_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14989,"(380, 79, 162, 144)"
train,n0295_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3258,"(435, 127, 64, 63)"
train,n0296_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12597,"(365, 0, 153, 140)"
train,n0296_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4389,"(398, 41, 88, 66)"
train,n0297_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13307,"(347, 50, 157, 142)"
train,n0297_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4584,"(388, 85, 79, 73)"
train,n0298_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",7599,"(371, 129, 114, 113)"
train,n0298_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2611,"(407, 159, 56, 58)"
train,n0299_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",15539,"(369, 87, 163, 147)"
train,n0299_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3828,"(421, 137, 68, 70)"
train,n0300_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",15372,"(379, 69, 157, 145)"
train,n0300_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2856,"(432, 112, 57, 61)"
train,n0301_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14463,"(379, 48, 167, 136)"
train,n0301_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3484,"(423, 87, 64, 67)"
train,n0302_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14693,"(396, 94, 155, 149)"
train,n0302_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3872,"(438, 135, 70, 68)"
train,n0303_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12634,"(360, 190, 159, 140)"
train,n0303_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5109,"(397, 223, 87, 74)"
train,n0304_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",15594,"(356, 40, 178, 140)"
train,n0304_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4255,"(412, 86, 75, 69)"
train,n0305_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",15728,"(400, 22, 178, 138)"
train,n0305_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3759,"(458, 63, 67, 69)"
train,n0306_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14514,"(416, 8, 169, 145)"
train,n0306_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5032,"(457, 43, 79, 79)"
train,n0307_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14779,"(367, 8, 176, 138)"
train,n0307_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4515,"(425, 45, 70, 81)"
train,n0308_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12100,"(369, 72, 168, 136)"
train,n0308_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",6003,"(414, 107, 84, 89)"
train,n0309_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13745,"(435, 33, 157, 138)"
train,n0309_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3450,"(485, 66, 66, 63)"
train,n0310_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13190,"(410, 55, 150, 142)"
train,n0310_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3636,"(456, 92, 62, 75)"
train,n0311_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12614,"(389, 74, 151, 137)"
train,n0311_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3859,"(426, 115, 70, 68)"
train,n0312_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",11145,"(426, 67, 143, 132)"
train,n0312_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3928,"(468, 106, 64, 76)"
train,n0313_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13529,"(390, 55, 158, 147)"
train,n0313_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4931,"(429, 92, 81, 77)"
train,n0314_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",11288,"(437, 114, 143, 128)"
train,n0314_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3276,"(482, 151, 64, 64)"
train,n0315_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10264,"(415, 123, 135, 123)"
train,n0315_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2922,"(450, 156, 61, 59)"
train,n0316_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10711,"(394, 77, 152, 135)"
train,n0316_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5407,"(433, 106, 90, 76)"
train,n0317_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",11874,"(394, 67, 155, 138)"
train,n0317_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5115,"(435, 101, 80, 81)"
train,n0318_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",9949,"(436, 76, 135, 129)"
train,n0318_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3898,"(476, 114, 69, 68)"
train,n0319_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13601,"(402, 74, 150, 141)"
train,n0319_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3265,"(450, 115, 61, 67)"
train,n0320_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",16611,"(324, 116, 178, 151)"
train,n0320_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4929,"(361, 160, 84, 74)"
train,n0321_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",17189,"(341, 95, 177, 160)"
train,n0321_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5192,"(387, 139, 79, 80)"
train,n0322_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10549,"(396, 64, 138, 117)"
train,n0322_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2320,"(437, 102, 53, 54)"
train,n0323_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",8771,"(432, 91, 141, 111)"
train,n0323_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3677,"(466, 111, 70, 64)"
train,n0324_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13770,"(410, 47, 157, 141)"
train,n0324_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3718,"(462, 92, 66, 71)"
train,n0325_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12436,"(398, 39, 171, 148)"
train,n0325_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",7823,"(431, 62, 99, 100)"
train,n0326_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12426,"(424, 67, 158, 134)"
train,n0326_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4359,"(463, 101, 75, 72)"
train,n0327_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",8877,"(419, 82, 131, 120)"
train,n0327_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3622,"(450, 115, 67, 67)"
train,n0328_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",8656,"(406, 103, 141, 108)"
train,n0328_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3409,"(442, 129, 66, 65)"
train,n0329_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13613,"(434, 35, 167, 145)"
train,n0329_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5571,"(471, 71, 86, 82)"
train,n0330_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",15638,"(418, 132, 166, 147)"
train,n0330_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3835,"(465, 178, 71, 65)"
train,n0331_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14800,"(429, 121, 165, 147)"
train,n0331_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4641,"(472, 162, 73, 79)"
train,n0332_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12626,"(430, 144, 152, 130)"
train,n0332_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2944,"(475, 188, 61, 61)"
train,n0333_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",8229,"(457, 168, 143, 111)"
train,n0333_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4344,"(492, 193, 78, 68)"
train,n0334_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10782,"(384, 40, 155, 128)"
train,n0334_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5014,"(414, 68, 86, 73)"
train,n0335_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10222,"(375, 62, 134, 130)"
train,n0335_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3638,"(411, 96, 65, 71)"
train,n0336_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13830,"(379, 127, 177, 130)"
train,n0336_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4304,"(430, 161, 72, 76)"
train,n0337_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12625,"(373, 51, 160, 127)"
train,n0337_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3483,"(422, 89, 70, 61)"
train,n0338_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",18113,"(387, 141, 164, 184)"
train,n0338_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",6030,"(419, 186, 73, 102)"
train,n0339_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14244,"(400, 79, 154, 145)"
train,n0339_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3637,"(450, 125, 69, 65)"
train,n0340_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13295,"(399, 101, 141, 161)"
train,n0340_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4764,"(433, 151, 77, 77)"
train,n0341_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14009,"(458, 201, 151, 139)"
train,n0341_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2609,"(505, 253, 58, 56)"
train,n0342_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",9419,"(423, 75, 142, 125)"
train,n0342_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4847,"(455, 94, 76, 80)"
train,n0343_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10710,"(373, 112, 140, 128)"
train,n0343_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3394,"(411, 151, 67, 63)"
train,n0344_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12279,"(387, 88, 142, 135)"
train,n0344_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2987,"(426, 135, 59, 63)"
train,n0345_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10742,"(373, 141, 144, 122)"
train,n0345_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3178,"(410, 170, 64, 64)"
train,n0346_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10597,"(404, 79, 147, 132)"
train,n0346_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5023,"(440, 107, 84, 76)"
train,n0347_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13762,"(416, 99, 136, 158)"
train,n0347_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3309,"(458, 160, 59, 70)"
train,n0348_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13221,"(469, 121, 165, 121)"
train,n0348_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2673,"(520, 165, 65, 51)"
train,n0349_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",18117,"(383, 28, 178, 164)"
train,n0349_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4987,"(436, 75, 76, 81)"
train,n0350_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",15044,"(386, 31, 164, 146)"
train,n0350_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3931,"(434, 77, 68, 72)"
train,n0351_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",16293,"(389, 39, 164, 157)"
train,n0351_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4511,"(428, 89, 74, 77)"
train,n0352_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13657,"(403, 107, 166, 141)"
train,n0352_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5038,"(444, 147, 82, 80)"
train,n0353_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",13692,"(402, 148, 162, 138)"
train,n0353_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4056,"(445, 185, 70, 72)"
train,n0354_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",18152,"(341, 120, 193, 144)"
train,n0354_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4399,"(410, 166, 76, 70)"
train,n0355_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",14086,"(413, 107, 171, 147)"
train,n0355_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5799,"(452, 149, 94, 78)"
train,n0356_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",16818,"(366, 105, 179, 157)"
train,n0356_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",5497,"(412, 147, 83, 83)"
train,n0357_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",10932,"(394, 82, 152, 119)"
train,n0357_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3423,"(440, 122, 64, 65)"
train,n0358_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",12721,"(398, 133, 150, 134)"
train,n0358_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",3321,"(445, 176, 66, 61)"
train,n0359_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",6541,"(419, 182, 140, 100)"
train,n0359_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",4657,"(450, 197, 76, 81)"
train,n0360_fundus_retinal_optic+disc.png,"(2056, 2124, 3)",11843,"(460, 154, 145, 125)"
train,n0360_fundus_retinal_optic+cup.png,"(2056, 2124, 3)",2601,"(509, 194, 57, 56)"
train,V0001_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13769,"(436, 197, 158, 148)"
train,V0001_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4760,"(480, 239, 74, 79)"
train,V0002_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15944,"(396, 206, 171, 148)"
train,V0002_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3783,"(451, 257, 73, 65)"
train,V0003_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",17676,"(424, 108, 172, 169)"
train,V0003_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5357,"(471, 169, 84, 78)"
train,V0004_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12345,"(430, 227, 162, 110)"
train,V0004_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",1911,"(484, 264, 50, 48)"
train,V0005_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9355,"(459, 219, 141, 99)"
train,V0005_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",1851,"(504, 246, 49, 46)"
train,V0006_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12307,"(369, 182, 175, 160)"
train,V0006_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",9944,"(396, 212, 120, 104)"
train,V0007_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11112,"(426, 202, 145, 118)"
train,V0007_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2553,"(474, 239, 56, 56)"
train,V0008_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9772,"(400, 184, 149, 104)"
train,V0008_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2747,"(450, 213, 58, 59)"
train,V0009_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",16013,"(415, 199, 173, 140)"
train,V0009_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3263,"(473, 248, 62, 66)"
train,V0010_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12380,"(402, 206, 145, 135)"
train,V0010_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3208,"(444, 254, 68, 58)"
train,V0011_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11184,"(446, 250, 139, 128)"
train,V0011_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2874,"(486, 293, 63, 58)"
train,V0012_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12254,"(447, 226, 146, 131)"
train,V0012_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2749,"(495, 279, 59, 57)"
train,V0013_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10647,"(446, 133, 147, 123)"
train,V0013_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3498,"(489, 167, 61, 70)"
train,V0014_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12921,"(414, 131, 169, 154)"
train,V0014_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7924,"(451, 168, 100, 99)"
train,V0015_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15830,"(417, 228, 163, 159)"
train,V0015_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4929,"(465, 276, 80, 76)"
train,V0016_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9804,"(440, 120, 124, 115)"
train,V0016_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",1630,"(481, 148, 43, 45)"
train,V0017_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",20040,"(408, 93, 192, 180)"
train,V0017_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7493,"(454, 139, 101, 93)"
train,V0018_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10980,"(409, 246, 139, 120)"
train,V0018_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2461,"(452, 280, 55, 57)"
train,V0019_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11489,"(455, 213, 144, 136)"
train,V0019_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4257,"(488, 255, 76, 71)"
train,V0020_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12357,"(431, 206, 153, 127)"
train,V0020_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3312,"(475, 246, 68, 63)"
train,V0021_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12520,"(390, 184, 151, 144)"
train,V0021_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4836,"(431, 226, 77, 77)"
train,V0022_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",16009,"(362, 101, 188, 136)"
train,V0022_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4289,"(422, 145, 75, 72)"
train,V0023_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12815,"(422, 227, 152, 142)"
train,V0023_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4248,"(461, 263, 76, 72)"
train,V0024_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",16274,"(361, 204, 191, 162)"
train,V0024_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",8238,"(402, 249, 117, 92)"
train,V0025_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",19121,"(397, 110, 191, 165)"
train,V0025_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",6044,"(443, 152, 93, 81)"
train,V0026_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10786,"(409, 253, 158, 143)"
train,V0026_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7164,"(434, 283, 102, 90)"
train,V0027_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14909,"(378, 211, 167, 135)"
train,V0027_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3211,"(426, 243, 64, 62)"
train,V0028_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10601,"(419, 216, 144, 129)"
train,V0028_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4266,"(449, 247, 77, 70)"
train,V0029_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",17063,"(387, 202, 177, 147)"
train,V0029_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3318,"(448, 254, 67, 63)"
train,V0030_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12364,"(415, 224, 168, 152)"
train,V0030_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7665,"(453, 253, 96, 100)"
train,V0031_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13739,"(395, 184, 172, 155)"
train,V0031_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7448,"(430, 220, 100, 92)"
train,V0032_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13785,"(389, 196, 151, 145)"
train,V0032_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3728,"(433, 246, 68, 68)"
train,V0033_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11297,"(407, 239, 150, 137)"
train,V0033_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4980,"(440, 275, 83, 76)"
train,V0034_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",6841,"(458, 216, 124, 96)"
train,V0034_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2698,"(483, 241, 61, 53)"
train,V0035_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10921,"(474, 176, 151, 121)"
train,V0035_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3454,"(520, 217, 67, 68)"
train,V0036_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12774,"(387, 120, 161, 128)"
train,V0036_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3682,"(434, 159, 72, 64)"
train,V0037_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12576,"(377, 112, 178, 139)"
train,V0037_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7208,"(407, 140, 101, 87)"
train,V0038_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12940,"(402, 226, 160, 141)"
train,V0038_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5226,"(452, 256, 77, 85)"
train,V0039_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",17664,"(393, 196, 188, 156)"
train,V0039_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5798,"(452, 241, 83, 87)"
train,V0040_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",16264,"(409, 209, 171, 148)"
train,V0040_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3760,"(466, 267, 64, 68)"
train,V0041_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10776,"(393, 105, 173, 147)"
train,V0041_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",9562,"(426, 135, 115, 104)"
train,V0042_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11475,"(388, 283, 152, 128)"
train,V0042_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4042,"(426, 320, 76, 68)"
train,V0043_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13158,"(454, 224, 149, 152)"
train,V0043_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4739,"(484, 259, 79, 77)"
train,V0044_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15232,"(395, 178, 180, 136)"
train,V0044_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4316,"(455, 227, 77, 67)"
train,V0045_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13140,"(426, 251, 152, 140)"
