split,fname,original_shape,mask_area,mask_bbox
train,patient0094_2CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",82068,"(413, 211, 268, 467)"
train,patient0094_2CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(593, 519)",53250,"(503, 641, 228, 280)"
train,patient0094_2CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",80788,"(413, 211, 266, 465)"
train,patient0094_2CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(593, 519)",53877,"(501, 639, 230, 282)"
train,patient0094_2CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",79497,"(413, 209, 265, 465)"
train,patient0094_2CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(593, 519)",54513,"(499, 637, 232, 286)"
train,patient0094_2CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",78156,"(413, 209, 263, 463)"
train,patient0094_2CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(593, 519)",55141,"(497, 637, 232, 286)"
train,patient0094_2CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",76778,"(413, 207, 261, 464)"
train,patient0094_2CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(593, 519)",55792,"(494, 635, 235, 290)"
train,patient0094_2CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",75578,"(413, 207, 261, 462)"
train,patient0094_2CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(593, 519)",56502,"(492, 635, 237, 290)"
train,patient0094_2CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",74239,"(413, 207, 259, 460)"
train,patient0094_2CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(593, 519)",57143,"(490, 634, 238, 291)"
train,patient0094_2CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",72974,"(413, 205, 259, 461)"
train,patient0094_2CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(593, 519)",57818,"(489, 634, 239, 292)"
train,patient0094_2CH_half_sequence_16_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",71727,"(413, 205, 258, 459)"
train,patient0094_2CH_half_sequence_16_ultrasound_heart_left+heart+atrium.png,"(593, 519)",58493,"(487, 632, 241, 294)"
train,patient0094_2CH_half_sequence_17_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",70402,"(413, 204, 258, 458)"
train,patient0094_2CH_half_sequence_17_ultrasound_heart_left+heart+atrium.png,"(593, 519)",59152,"(485, 630, 243, 298)"
train,patient0094_2CH_half_sequence_18_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",69114,"(413, 204, 256, 456)"
train,patient0094_2CH_half_sequence_18_ultrasound_heart_left+heart+atrium.png,"(593, 519)",59809,"(484, 630, 242, 298)"
train,patient0094_2CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",69085,"(413, 204, 256, 456)"
train,patient0094_2CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(593, 519)",59864,"(482, 630, 244, 298)"
train,patient0094_2CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(593, 519)",92730,"(413, 218, 280, 473)"
train,patient0094_2CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(593, 519)",48540,"(515, 648, 221, 268)"
train,patient0095_4CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",135797,"(385, 290, 305, 569)"
train,patient0095_4CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(551, 454)",15449,"(437, 858, 214, 76)"
train,patient0095_4CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",132694,"(390, 292, 300, 562)"
train,patient0095_4CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(551, 454)",16071,"(439, 855, 212, 79)"
train,patient0095_4CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",129390,"(396, 292, 294, 558)"
train,patient0095_4CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(551, 454)",16814,"(440, 851, 211, 83)"
train,patient0095_4CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",126299,"(401, 292, 287, 554)"
train,patient0095_4CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(551, 454)",17523,"(442, 847, 211, 87)"
train,patient0095_4CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",123090,"(407, 294, 281, 550)"
train,patient0095_4CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(551, 454)",18174,"(444, 842, 209, 92)"
train,patient0095_4CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",120086,"(413, 294, 275, 547)"
train,patient0095_4CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(551, 454)",18701,"(446, 838, 207, 96)"
train,patient0095_4CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",116875,"(418, 294, 269, 543)"
train,patient0095_4CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(551, 454)",19401,"(446, 834, 209, 100)"
train,patient0095_4CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",113876,"(424, 296, 263, 537)"
train,patient0095_4CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(551, 454)",20049,"(448, 830, 207, 104)"
train,patient0095_4CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",110996,"(429, 296, 258, 533)"
train,patient0095_4CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(551, 454)",20597,"(450, 825, 207, 109)"
train,patient0095_4CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",107944,"(435, 296, 252, 532)"
train,patient0095_4CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(551, 454)",21180,"(452, 821, 205, 113)"
train,patient0095_4CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",105046,"(440, 298, 245, 526)"
train,patient0095_4CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(551, 454)",21779,"(453, 817, 204, 117)"
train,patient0095_4CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",102129,"(446, 298, 239, 522)"
train,patient0095_4CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(551, 454)",22347,"(455, 812, 204, 122)"
train,patient0095_4CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",99270,"(448, 298, 237, 518)"
train,patient0095_4CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(551, 454)",22837,"(457, 808, 202, 126)"
train,patient0095_4CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",96420,"(450, 300, 235, 513)"
train,patient0095_4CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(551, 454)",23347,"(459, 804, 202, 130)"
train,patient0095_4CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",93755,"(453, 300, 230, 511)"
train,patient0095_4CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(551, 454)",23821,"(461, 799, 200, 135)"
train,patient0095_4CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",91020,"(455, 300, 228, 507)"
train,patient0095_4CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(551, 454)",24279,"(461, 795, 200, 139)"
train,patient0095_4CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",91083,"(455, 300, 228, 507)"
train,patient0095_4CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(551, 454)",24277,"(461, 795, 201, 139)"
train,patient0095_4CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",136012,"(381, 290, 309, 569)"
train,patient0095_4CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(551, 454)",15449,"(437, 858, 214, 76)"
train,patient0095_2CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",125998,"(357, 244, 297, 545)"
train,patient0095_2CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(591, 487)",17848,"(416, 738, 203, 133)"
train,patient0095_2CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",123470,"(360, 246, 292, 540)"
train,patient0095_2CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(591, 487)",18493,"(419, 736, 202, 136)"
train,patient0095_2CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",120770,"(364, 248, 288, 536)"
train,patient0095_2CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(591, 487)",19144,"(423, 735, 200, 139)"
train,patient0095_2CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",118228,"(366, 248, 284, 532)"
train,patient0095_2CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(591, 487)",19831,"(426, 733, 200, 143)"
train,patient0095_2CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",115759,"(369, 250, 280, 527)"
train,patient0095_2CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(591, 487)",20550,"(428, 729, 200, 148)"
train,patient0095_2CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",113195,"(373, 251, 274, 522)"
train,patient0095_2CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(591, 487)",21217,"(431, 728, 199, 151)"
train,patient0095_2CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",110757,"(376, 253, 271, 519)"
train,patient0095_2CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(591, 487)",21886,"(435, 726, 198, 155)"
train,patient0095_2CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",108323,"(379, 255, 266, 513)"
train,patient0095_2CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(591, 487)",22596,"(438, 724, 197, 159)"
train,patient0095_2CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",105875,"(381, 256, 263, 509)"
train,patient0095_2CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(591, 487)",23310,"(442, 723, 196, 161)"
train,patient0095_2CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",103457,"(383, 258, 261, 505)"
train,patient0095_2CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(591, 487)",24048,"(445, 719, 197, 167)"
train,patient0095_2CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",101006,"(386, 258, 256, 502)"
train,patient0095_2CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(591, 487)",24804,"(447, 717, 198, 171)"
train,patient0095_2CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",98706,"(388, 260, 252, 496)"
train,patient0095_2CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(591, 487)",25449,"(450, 716, 197, 174)"
train,patient0095_2CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",96265,"(390, 262, 248, 491)"
train,patient0095_2CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(591, 487)",26223,"(454, 714, 196, 177)"
train,patient0095_2CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",94009,"(392, 263, 246, 488)"
train,patient0095_2CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(591, 487)",26977,"(457, 712, 197, 181)"
train,patient0095_2CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",91816,"(393, 265, 244, 483)"
train,patient0095_2CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(591, 487)",27715,"(461, 709, 196, 186)"
train,patient0095_2CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",89456,"(395, 267, 240, 477)"
train,patient0095_2CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(591, 487)",28514,"(464, 707, 197, 190)"
train,patient0095_2CH_half_sequence_16_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",87205,"(399, 267, 234, 475)"
train,patient0095_2CH_half_sequence_16_ultrasound_heart_left+heart+atrium.png,"(591, 487)",29245,"(466, 705, 198, 193)"
train,patient0095_2CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",87225,"(399, 269, 236, 473)"
train,patient0095_2CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(591, 487)",29246,"(468, 705, 196, 193)"
train,patient0095_2CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(591, 487)",126074,"(357, 244, 297, 545)"
train,patient0095_2CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(591, 487)",17852,"(416, 738, 203, 133)"
train,patient0096_4CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",64090,"(444, 215, 249, 408)"
train,patient0096_4CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(630, 519)",65257,"(471, 593, 251, 308)"
train,patient0096_4CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",65411,"(442, 215, 251, 409)"
train,patient0096_4CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(630, 519)",64592,"(471, 596, 250, 305)"
train,patient0096_4CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",66792,"(439, 215, 254, 412)"
train,patient0096_4CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(630, 519)",63932,"(471, 599, 250, 302)"
train,patient0096_4CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",68177,"(437, 215, 256, 414)"
train,patient0096_4CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(630, 519)",63310,"(470, 602, 251, 299)"
train,patient0096_4CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",69533,"(434, 217, 259, 415)"
train,patient0096_4CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(630, 519)",62571,"(470, 606, 251, 293)"
train,patient0096_4CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",70976,"(432, 217, 261, 417)"
train,patient0096_4CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(630, 519)",61925,"(468, 609, 251, 290)"
train,patient0096_4CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",72412,"(429, 217, 266, 420)"
train,patient0096_4CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(630, 519)",61269,"(468, 612, 251, 287)"
train,patient0096_4CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",73912,"(427, 217, 268, 422)"
train,patient0096_4CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(630, 519)",60660,"(466, 615, 253, 284)"
train,patient0096_4CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",75364,"(424, 217, 271, 425)"
train,patient0096_4CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(630, 519)",60040,"(466, 619, 253, 280)"
train,patient0096_4CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",76802,"(423, 217, 272, 427)"
train,patient0096_4CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(630, 519)",59394,"(466, 622, 253, 277)"
train,patient0096_4CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",78365,"(419, 217, 276, 430)"
train,patient0096_4CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(630, 519)",58756,"(465, 625, 254, 273)"
train,patient0096_4CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",79852,"(418, 217, 277, 432)"
train,patient0096_4CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(630, 519)",58080,"(465, 628, 252, 270)"
train,patient0096_4CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",81456,"(414, 217, 282, 435)"
train,patient0096_4CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(630, 519)",57505,"(463, 632, 254, 266)"
train,patient0096_4CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",82940,"(413, 217, 283, 436)"
train,patient0096_4CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(630, 519)",56882,"(463, 635, 254, 263)"
train,patient0096_4CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",84547,"(410, 217, 286, 440)"
train,patient0096_4CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(630, 519)",56236,"(463, 638, 254, 260)"
train,patient0096_4CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",86092,"(408, 217, 288, 441)"
train,patient0096_4CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(630, 519)",55615,"(462, 641, 255, 257)"
train,patient0096_4CH_half_sequence_16_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",87721,"(405, 217, 291, 445)"
train,patient0096_4CH_half_sequence_16_ultrasound_heart_left+heart+atrium.png,"(630, 519)",54976,"(462, 645, 255, 253)"
train,patient0096_4CH_half_sequence_17_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",89395,"(401, 217, 297, 446)"
train,patient0096_4CH_half_sequence_17_ultrasound_heart_left+heart+atrium.png,"(630, 519)",54393,"(460, 648, 257, 248)"
train,patient0096_4CH_half_sequence_18_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",91053,"(400, 217, 298, 449)"
train,patient0096_4CH_half_sequence_18_ultrasound_heart_left+heart+atrium.png,"(630, 519)",53784,"(460, 651, 256, 245)"
train,patient0096_4CH_half_sequence_19_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",92724,"(397, 217, 303, 451)"
train,patient0096_4CH_half_sequence_19_ultrasound_heart_left+heart+atrium.png,"(630, 519)",53224,"(458, 654, 258, 242)"
train,patient0096_4CH_half_sequence_20_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",94391,"(393, 217, 307, 454)"
train,patient0096_4CH_half_sequence_20_ultrasound_heart_left+heart+atrium.png,"(630, 519)",52628,"(458, 658, 258, 238)"
train,patient0096_4CH_half_sequence_21_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",96143,"(392, 215, 309, 458)"
train,patient0096_4CH_half_sequence_21_ultrasound_heart_left+heart+atrium.png,"(630, 519)",52010,"(457, 661, 259, 235)"
train,patient0096_4CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",64100,"(444, 215, 249, 408)"
train,patient0096_4CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(630, 519)",65265,"(471, 593, 251, 308)"
train,patient0096_4CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",96170,"(390, 217, 311, 456)"
train,patient0096_4CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(630, 519)",51998,"(458, 661, 258, 235)"
train,patient0096_2CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",52954,"(380, 275, 194, 356)"
train,patient0096_2CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(630, 519)",45189,"(426, 594, 197, 291)"
train,patient0096_2CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",52150,"(382, 274, 191, 353)"
train,patient0096_2CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(630, 519)",45692,"(426, 593, 197, 290)"
train,patient0096_2CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",51346,"(384, 274, 189, 350)"
train,patient0096_2CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(630, 519)",46273,"(424, 591, 199, 292)"
train,patient0096_2CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",50603,"(384, 274, 187, 349)"
train,patient0096_2CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(630, 519)",46841,"(423, 589, 200, 294)"
train,patient0096_2CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",49801,"(385, 274, 186, 345)"
train,patient0096_2CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(630, 519)",47368,"(423, 588, 200, 293)"
train,patient0096_2CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",49033,"(387, 274, 183, 342)"
train,patient0096_2CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(630, 519)",48003,"(421, 586, 202, 295)"
train,patient0096_2CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",48311,"(388, 274, 182, 340)"
train,patient0096_2CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(630, 519)",48648,"(419, 584, 206, 297)"
train,patient0096_2CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",47482,"(390, 274, 180, 337)"
train,patient0096_2CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(630, 519)",49285,"(418, 583, 207, 297)"
train,patient0096_2CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",46725,"(390, 274, 178, 334)"
train,patient0096_2CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(630, 519)",49843,"(418, 581, 207, 299)"
train,patient0096_2CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",45975,"(392, 274, 176, 331)"
train,patient0096_2CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(630, 519)",50489,"(416, 580, 209, 300)"
train,patient0096_2CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",45233,"(393, 274, 173, 329)"
train,patient0096_2CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(630, 519)",51138,"(414, 578, 211, 300)"
train,patient0096_2CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",44457,"(395, 274, 171, 326)"
train,patient0096_2CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(630, 519)",51799,"(413, 576, 213, 302)"
train,patient0096_2CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",43740,"(395, 274, 171, 322)"
train,patient0096_2CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(630, 519)",52440,"(411, 573, 215, 305)"
train,patient0096_2CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",43071,"(397, 274, 168, 319)"
train,patient0096_2CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(630, 519)",53091,"(410, 571, 216, 307)"
train,patient0096_2CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",42284,"(397, 274, 168, 318)"
train,patient0096_2CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(630, 519)",53754,"(408, 570, 218, 306)"
train,patient0096_2CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",41562,"(397, 272, 166, 316)"
train,patient0096_2CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(630, 519)",54447,"(406, 568, 222, 308)"
train,patient0096_2CH_half_sequence_16_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",40859,"(397, 272, 166, 313)"
train,patient0096_2CH_half_sequence_16_ultrasound_heart_left+heart+atrium.png,"(630, 519)",55149,"(406, 567, 222, 309)"
train,patient0096_2CH_half_sequence_17_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",40179,"(397, 272, 166, 311)"
train,patient0096_2CH_half_sequence_17_ultrasound_heart_left+heart+atrium.png,"(630, 519)",55808,"(405, 565, 223, 310)"
train,patient0096_2CH_half_sequence_18_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",39404,"(395, 272, 166, 308)"
train,patient0096_2CH_half_sequence_18_ultrasound_heart_left+heart+atrium.png,"(630, 519)",56498,"(403, 563, 225, 312)"
train,patient0096_2CH_half_sequence_19_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",38710,"(395, 272, 166, 305)"
train,patient0096_2CH_half_sequence_19_ultrasound_heart_left+heart+atrium.png,"(630, 519)",57268,"(401, 562, 229, 313)"
train,patient0096_2CH_half_sequence_20_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",38038,"(395, 272, 166, 303)"
train,patient0096_2CH_half_sequence_20_ultrasound_heart_left+heart+atrium.png,"(630, 519)",57951,"(400, 560, 230, 315)"
train,patient0096_2CH_half_sequence_21_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",37369,"(395, 272, 166, 300)"
train,patient0096_2CH_half_sequence_21_ultrasound_heart_left+heart+atrium.png,"(630, 519)",58710,"(397, 558, 233, 315)"
train,patient0096_2CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",37384,"(395, 272, 166, 300)"
train,patient0096_2CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(630, 519)",58714,"(398, 558, 232, 315)"
train,patient0096_2CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(630, 519)",52998,"(380, 275, 194, 356)"
train,patient0096_2CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(630, 519)",45191,"(426, 594, 197, 291)"
train,patient0097_4CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",114687,"(390, 251, 358, 428)"
train,patient0097_4CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(551, 454)",61301,"(472, 674, 270, 260)"
train,patient0097_4CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",112681,"(394, 253, 352, 424)"
train,patient0097_4CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(551, 454)",61268,"(474, 672, 265, 262)"
train,patient0097_4CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",110696,"(398, 255, 346, 422)"
train,patient0097_4CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(551, 454)",61201,"(476, 672, 261, 262)"
train,patient0097_4CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",108795,"(403, 257, 339, 420)"
train,patient0097_4CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(551, 454)",61077,"(476, 670, 257, 264)"
train,patient0097_4CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",106826,"(407, 261, 334, 416)"
train,patient0097_4CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(551, 454)",61134,"(476, 670, 255, 264)"
train,patient0097_4CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",104924,"(413, 263, 324, 412)"
train,patient0097_4CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(551, 454)",61006,"(476, 670, 252, 264)"
train,patient0097_4CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",103147,"(416, 264, 319, 411)"
train,patient0097_4CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(551, 454)",60954,"(474, 668, 252, 266)"
train,patient0097_4CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",101286,"(420, 266, 313, 409)"
train,patient0097_4CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(551, 454)",60857,"(474, 668, 248, 266)"
train,patient0097_4CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(551, 454)",99467,"(424, 268, 307, 407)"
train,patient0097_4CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(551, 454)",60866,"(472, 667, 248, 267)"
