split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,la_009_30_MRI_heart_left+heart+atrium.png,"(320, 320)",3414,"(438, 541, 67, 63)",2
train,la_009_31_MRI_heart_left+heart+atrium.png,"(320, 320)",4958,"(438, 438, 70, 166)",3
train,la_009_32_MRI_heart_left+heart+atrium.png,"(320, 320)",5752,"(438, 429, 73, 172)",4
train,la_009_33_MRI_heart_left+heart+atrium.png,"(320, 320)",6171,"(438, 422, 76, 179)",4
train,la_009_34_MRI_heart_left+heart+atrium.png,"(320, 320)",6581,"(442, 419, 72, 182)",5
train,la_009_35_MRI_heart_left+heart+atrium.png,"(320, 320)",6941,"(442, 419, 72, 182)",5
train,la_009_36_MRI_heart_left+heart+atrium.png,"(320, 320)",7359,"(442, 416, 72, 185)",5
train,la_009_37_MRI_heart_left+heart+atrium.png,"(320, 320)",8293,"(442, 416, 75, 185)",6
train,la_009_38_MRI_heart_left+heart+atrium.png,"(320, 320)",8950,"(442, 413, 75, 188)",7
train,la_009_39_MRI_heart_left+heart+atrium.png,"(320, 320)",9672,"(442, 413, 79, 188)",7
train,la_009_40_MRI_heart_left+heart+atrium.png,"(320, 320)",10286,"(442, 410, 79, 191)",8
train,la_009_41_MRI_heart_left+heart+atrium.png,"(320, 320)",11197,"(442, 410, 82, 191)",8
train,la_009_42_MRI_heart_left+heart+atrium.png,"(320, 320)",12080,"(442, 406, 85, 195)",9
train,la_009_43_MRI_heart_left+heart+atrium.png,"(320, 320)",12525,"(442, 406, 85, 195)",9
train,la_009_44_MRI_heart_left+heart+atrium.png,"(320, 320)",12731,"(438, 406, 89, 195)",9
train,la_009_45_MRI_heart_left+heart+atrium.png,"(320, 320)",12741,"(438, 406, 89, 191)",10
train,la_009_46_MRI_heart_left+heart+atrium.png,"(320, 320)",12741,"(438, 406, 86, 191)",10
train,la_009_47_MRI_heart_left+heart+atrium.png,"(320, 320)",12687,"(438, 406, 86, 191)",9
train,la_009_48_MRI_heart_left+heart+atrium.png,"(320, 320)",12593,"(438, 406, 86, 191)",9
train,la_009_49_MRI_heart_left+heart+atrium.png,"(320, 320)",12342,"(438, 406, 86, 188)",9
train,la_009_50_MRI_heart_left+heart+atrium.png,"(320, 320)",12057,"(438, 410, 83, 184)",9
train,la_009_51_MRI_heart_left+heart+atrium.png,"(320, 320)",11591,"(438, 416, 83, 178)",9
train,la_009_52_MRI_heart_left+heart+atrium.png,"(320, 320)",11147,"(435, 422, 82, 172)",8
train,la_009_53_MRI_heart_left+heart+atrium.png,"(320, 320)",10798,"(435, 426, 82, 165)",8
train,la_009_54_MRI_heart_left+heart+atrium.png,"(320, 320)",10386,"(435, 429, 79, 159)",8
train,la_009_55_MRI_heart_left+heart+atrium.png,"(320, 320)",9980,"(435, 432, 79, 156)",7
train,la_009_56_MRI_heart_left+heart+atrium.png,"(320, 320)",9567,"(435, 435, 76, 150)",7
train,la_009_57_MRI_heart_left+heart+atrium.png,"(320, 320)",9238,"(432, 438, 79, 147)",7
train,la_009_58_MRI_heart_left+heart+atrium.png,"(320, 320)",8901,"(432, 438, 76, 143)",6
train,la_009_59_MRI_heart_left+heart+atrium.png,"(320, 320)",8742,"(429, 442, 79, 136)",6
train,la_009_60_MRI_heart_left+heart+atrium.png,"(320, 320)",8663,"(426, 442, 82, 133)",6
train,la_009_61_MRI_heart_left+heart+atrium.png,"(320, 320)",8627,"(426, 445, 82, 130)",6
train,la_009_62_MRI_heart_left+heart+atrium.png,"(320, 320)",8608,"(422, 445, 86, 127)",6
train,la_009_63_MRI_heart_left+heart+atrium.png,"(320, 320)",8562,"(419, 445, 86, 124)",6
train,la_009_64_MRI_heart_left+heart+atrium.png,"(320, 320)",8402,"(416, 448, 89, 121)",6
train,la_009_65_MRI_heart_left+heart+atrium.png,"(320, 320)",8177,"(413, 448, 88, 117)",6
train,la_009_66_MRI_heart_left+heart+atrium.png,"(320, 320)",7951,"(410, 448, 91, 114)",6
train,la_009_67_MRI_heart_left+heart+atrium.png,"(320, 320)",7747,"(403, 451, 95, 108)",6
train,la_009_68_MRI_heart_left+heart+atrium.png,"(320, 320)",7620,"(400, 451, 98, 108)",5
train,la_009_69_MRI_heart_left+heart+atrium.png,"(320, 320)",7457,"(394, 454, 101, 102)",5
train,la_009_70_MRI_heart_left+heart+atrium.png,"(320, 320)",7267,"(387, 458, 105, 98)",5
train,la_009_71_MRI_heart_left+heart+atrium.png,"(320, 320)",7063,"(384, 461, 108, 92)",5
train,la_009_72_MRI_heart_left+heart+atrium.png,"(320, 320)",6824,"(381, 464, 108, 89)",5
train,la_009_73_MRI_heart_left+heart+atrium.png,"(320, 320)",6533,"(378, 470, 111, 83)",5
train,la_009_74_MRI_heart_left+heart+atrium.png,"(320, 320)",6141,"(378, 474, 107, 79)",4
train,la_009_75_MRI_heart_left+heart+atrium.png,"(320, 320)",5698,"(374, 480, 111, 76)",4
train,la_009_76_MRI_heart_left+heart+atrium.png,"(320, 320)",5101,"(374, 490, 108, 66)",4
train,la_009_77_MRI_heart_left+heart+atrium.png,"(320, 320)",4435,"(378, 493, 104, 63)",3
train,la_009_78_MRI_heart_left+heart+atrium.png,"(320, 320)",3388,"(384, 499, 98, 60)",2
train,la_009_79_MRI_heart_left+heart+atrium.png,"(320, 320)",2749,"(387, 502, 95, 57)",2
train,la_009_80_MRI_heart_left+heart+atrium.png,"(320, 320)",2319,"(390, 506, 92, 56)",1
train,la_009_81_MRI_heart_left+heart+atrium.png,"(320, 320)",1912,"(394, 509, 88, 56)",1
train,la_009_82_MRI_heart_left+heart+atrium.png,"(320, 320)",1546,"(397, 515, 85, 50)",1
train,la_009_83_MRI_heart_left+heart+atrium.png,"(320, 320)",1406,"(448, 522, 34, 47)",1
train,la_009_84_MRI_heart_left+heart+atrium.png,"(320, 320)",1356,"(448, 525, 34, 44)",1
train,la_010_40_MRI_heart_left+heart+atrium.png,"(320, 320)",2061,"(426, 493, 43, 66)",1
train,la_010_41_MRI_heart_left+heart+atrium.png,"(320, 320)",3085,"(422, 483, 51, 86)",2
train,la_010_42_MRI_heart_left+heart+atrium.png,"(320, 320)",4262,"(365, 477, 114, 101)",3
train,la_010_43_MRI_heart_left+heart+atrium.png,"(320, 320)",5195,"(362, 470, 120, 118)",4
train,la_010_44_MRI_heart_left+heart+atrium.png,"(320, 320)",6778,"(362, 467, 123, 150)",5
train,la_010_45_MRI_heart_left+heart+atrium.png,"(320, 320)",7918,"(362, 464, 123, 156)",6
train,la_010_46_MRI_heart_left+heart+atrium.png,"(320, 320)",9035,"(362, 461, 127, 162)",7
train,la_010_47_MRI_heart_left+heart+atrium.png,"(320, 320)",9861,"(362, 458, 127, 165)",7
train,la_010_48_MRI_heart_left+heart+atrium.png,"(320, 320)",10491,"(362, 454, 127, 169)",8
train,la_010_49_MRI_heart_left+heart+atrium.png,"(320, 320)",11118,"(365, 451, 124, 172)",8
train,la_010_50_MRI_heart_left+heart+atrium.png,"(320, 320)",11670,"(368, 451, 121, 172)",9
train,la_010_51_MRI_heart_left+heart+atrium.png,"(320, 320)",12291,"(371, 451, 118, 172)",9
train,la_010_52_MRI_heart_left+heart+atrium.png,"(320, 320)",12373,"(371, 448, 118, 172)",9
train,la_010_53_MRI_heart_left+heart+atrium.png,"(320, 320)",12380,"(374, 448, 111, 169)",10
train,la_010_54_MRI_heart_left+heart+atrium.png,"(320, 320)",12366,"(378, 448, 111, 162)",9
train,la_010_55_MRI_heart_left+heart+atrium.png,"(320, 320)",12252,"(381, 448, 108, 162)",9
train,la_010_56_MRI_heart_left+heart+atrium.png,"(320, 320)",12062,"(381, 448, 108, 159)",9
train,la_010_57_MRI_heart_left+heart+atrium.png,"(320, 320)",11699,"(384, 448, 105, 156)",9
train,la_010_58_MRI_heart_left+heart+atrium.png,"(320, 320)",11302,"(384, 448, 105, 153)",9
train,la_010_59_MRI_heart_left+heart+atrium.png,"(320, 320)",10861,"(384, 448, 105, 149)",8
train,la_010_60_MRI_heart_left+heart+atrium.png,"(320, 320)",10437,"(384, 451, 101, 140)",8
train,la_010_61_MRI_heart_left+heart+atrium.png,"(320, 320)",10067,"(384, 451, 101, 137)",8
train,la_010_62_MRI_heart_left+heart+atrium.png,"(320, 320)",9647,"(384, 451, 98, 134)",7
train,la_010_63_MRI_heart_left+heart+atrium.png,"(320, 320)",9256,"(387, 454, 95, 131)",7
train,la_010_64_MRI_heart_left+heart+atrium.png,"(320, 320)",8924,"(387, 454, 92, 127)",7
train,la_010_65_MRI_heart_left+heart+atrium.png,"(320, 320)",8536,"(390, 454, 86, 127)",6
train,la_010_66_MRI_heart_left+heart+atrium.png,"(320, 320)",8198,"(390, 458, 86, 120)",6
train,la_010_67_MRI_heart_left+heart+atrium.png,"(320, 320)",7833,"(390, 458, 83, 120)",6
train,la_010_68_MRI_heart_left+heart+atrium.png,"(320, 320)",7577,"(394, 458, 79, 117)",6
train,la_010_69_MRI_heart_left+heart+atrium.png,"(320, 320)",7307,"(394, 461, 79, 114)",5
train,la_010_70_MRI_heart_left+heart+atrium.png,"(320, 320)",7018,"(394, 461, 79, 111)",5
train,la_010_71_MRI_heart_left+heart+atrium.png,"(320, 320)",6721,"(394, 461, 79, 108)",5
train,la_010_72_MRI_heart_left+heart+atrium.png,"(320, 320)",6491,"(397, 464, 79, 105)",5
train,la_010_73_MRI_heart_left+heart+atrium.png,"(320, 320)",6268,"(397, 464, 79, 105)",5
train,la_010_74_MRI_heart_left+heart+atrium.png,"(320, 320)",6038,"(397, 467, 79, 98)",4
train,la_010_75_MRI_heart_left+heart+atrium.png,"(320, 320)",5812,"(400, 470, 76, 95)",4
train,la_010_76_MRI_heart_left+heart+atrium.png,"(320, 320)",5677,"(400, 470, 79, 95)",4
train,la_010_77_MRI_heart_left+heart+atrium.png,"(320, 320)",5460,"(400, 474, 79, 91)",4
train,la_010_78_MRI_heart_left+heart+atrium.png,"(320, 320)",5155,"(403, 477, 76, 88)",4
train,la_010_79_MRI_heart_left+heart+atrium.png,"(320, 320)",4921,"(403, 483, 76, 82)",3
train,la_010_80_MRI_heart_left+heart+atrium.png,"(320, 320)",4725,"(400, 483, 76, 82)",3
train,la_010_81_MRI_heart_left+heart+atrium.png,"(320, 320)",4536,"(400, 483, 76, 82)",3
train,la_010_82_MRI_heart_left+heart+atrium.png,"(320, 320)",4250,"(400, 483, 73, 82)",3
train,la_010_83_MRI_heart_left+heart+atrium.png,"(320, 320)",4016,"(397, 483, 72, 82)",3
train,la_010_84_MRI_heart_left+heart+atrium.png,"(320, 320)",3827,"(397, 483, 72, 82)",3
train,la_010_85_MRI_heart_left+heart+atrium.png,"(320, 320)",3607,"(397, 483, 72, 82)",2
train,la_010_86_MRI_heart_left+heart+atrium.png,"(320, 320)",3342,"(397, 483, 72, 82)",2
train,la_010_87_MRI_heart_left+heart+atrium.png,"(320, 320)",2913,"(394, 483, 75, 82)",2
train,la_010_88_MRI_heart_left+heart+atrium.png,"(320, 320)",2690,"(394, 483, 75, 82)",2
train,la_010_89_MRI_heart_left+heart+atrium.png,"(320, 320)",2465,"(394, 483, 75, 82)",2
train,la_010_90_MRI_heart_left+heart+atrium.png,"(320, 320)",2266,"(390, 483, 79, 82)",1
train,la_010_91_MRI_heart_left+heart+atrium.png,"(320, 320)",2034,"(390, 483, 83, 86)",1
train,la_010_92_MRI_heart_left+heart+atrium.png,"(320, 320)",1836,"(390, 483, 83, 86)",1
train,la_010_93_MRI_heart_left+heart+atrium.png,"(320, 320)",1710,"(390, 486, 83, 83)",1
train,la_010_94_MRI_heart_left+heart+atrium.png,"(320, 320)",1514,"(390, 486, 83, 83)",1
train,la_010_95_MRI_heart_left+heart+atrium.png,"(320, 320)",1351,"(390, 486, 83, 83)",1
train,la_011_43_MRI_heart_left+heart+atrium.png,"(320, 320)",1796,"(432, 496, 41, 66)",1
train,la_011_44_MRI_heart_left+heart+atrium.png,"(320, 320)",2997,"(429, 486, 50, 83)",2
train,la_011_45_MRI_heart_left+heart+atrium.png,"(320, 320)",4204,"(429, 480, 56, 98)",2
train,la_011_46_MRI_heart_left+heart+atrium.png,"(320, 320)",6066,"(426, 474, 66, 130)",4
train,la_011_47_MRI_heart_left+heart+atrium.png,"(320, 320)",7770,"(400, 470, 98, 182)",5
train,la_011_48_MRI_heart_left+heart+atrium.png,"(320, 320)",9172,"(397, 464, 101, 191)",6
train,la_011_49_MRI_heart_left+heart+atrium.png,"(320, 320)",10151,"(397, 461, 104, 194)",6
train,la_011_50_MRI_heart_left+heart+atrium.png,"(320, 320)",10928,"(397, 458, 111, 197)",7
train,la_011_51_MRI_heart_left+heart+atrium.png,"(320, 320)",11713,"(397, 454, 114, 201)",7
train,la_011_52_MRI_heart_left+heart+atrium.png,"(320, 320)",12172,"(397, 451, 117, 204)",8
train,la_011_53_MRI_heart_left+heart+atrium.png,"(320, 320)",12610,"(400, 451, 114, 204)",8
train,la_011_54_MRI_heart_left+heart+atrium.png,"(320, 320)",13007,"(400, 448, 117, 207)",8
train,la_011_55_MRI_heart_left+heart+atrium.png,"(320, 320)",13370,"(403, 448, 118, 207)",8
train,la_011_56_MRI_heart_left+heart+atrium.png,"(320, 320)",13713,"(406, 445, 115, 210)",9
train,la_011_57_MRI_heart_left+heart+atrium.png,"(320, 320)",14261,"(410, 445, 111, 210)",9
train,la_011_58_MRI_heart_left+heart+atrium.png,"(320, 320)",14498,"(416, 445, 108, 207)",9
train,la_011_59_MRI_heart_left+heart+atrium.png,"(320, 320)",14754,"(419, 442, 108, 210)",9
train,la_011_60_MRI_heart_left+heart+atrium.png,"(320, 320)",14802,"(422, 442, 105, 207)",9
train,la_011_61_MRI_heart_left+heart+atrium.png,"(320, 320)",14957,"(422, 442, 105, 203)",10
train,la_011_62_MRI_heart_left+heart+atrium.png,"(320, 320)",14868,"(422, 442, 105, 200)",9
train,la_011_63_MRI_heart_left+heart+atrium.png,"(320, 320)",14701,"(422, 442, 102, 200)",9
train,la_011_64_MRI_heart_left+heart+atrium.png,"(320, 320)",14510,"(422, 442, 102, 197)",9
train,la_011_65_MRI_heart_left+heart+atrium.png,"(320, 320)",14199,"(426, 442, 98, 197)",9
train,la_011_66_MRI_heart_left+heart+atrium.png,"(320, 320)",14063,"(426, 442, 98, 194)",9
train,la_011_67_MRI_heart_left+heart+atrium.png,"(320, 320)",13877,"(426, 442, 98, 194)",9
train,la_011_68_MRI_heart_left+heart+atrium.png,"(320, 320)",13657,"(426, 442, 95, 191)",9
train,la_011_69_MRI_heart_left+heart+atrium.png,"(320, 320)",13535,"(426, 442, 95, 191)",9
train,la_011_70_MRI_heart_left+heart+atrium.png,"(320, 320)",13290,"(426, 442, 91, 187)",8
train,la_011_71_MRI_heart_left+heart+atrium.png,"(320, 320)",13172,"(426, 445, 91, 184)",8
train,la_011_72_MRI_heart_left+heart+atrium.png,"(320, 320)",12932,"(426, 445, 91, 181)",8
train,la_011_73_MRI_heart_left+heart+atrium.png,"(320, 320)",12768,"(426, 448, 91, 178)",8
train,la_011_74_MRI_heart_left+heart+atrium.png,"(320, 320)",12584,"(426, 448, 91, 175)",8
train,la_011_75_MRI_heart_left+heart+atrium.png,"(320, 320)",12380,"(426, 451, 91, 172)",8
train,la_011_76_MRI_heart_left+heart+atrium.png,"(320, 320)",12152,"(426, 454, 91, 166)",8
train,la_011_77_MRI_heart_left+heart+atrium.png,"(320, 320)",11910,"(426, 458, 91, 162)",7
train,la_011_78_MRI_heart_left+heart+atrium.png,"(320, 320)",11693,"(426, 458, 91, 162)",7
train,la_011_79_MRI_heart_left+heart+atrium.png,"(320, 320)",11471,"(426, 461, 91, 156)",7
train,la_011_80_MRI_heart_left+heart+atrium.png,"(320, 320)",11179,"(426, 461, 91, 156)",7
train,la_011_81_MRI_heart_left+heart+atrium.png,"(320, 320)",10742,"(426, 464, 91, 149)",7
train,la_011_82_MRI_heart_left+heart+atrium.png,"(320, 320)",10406,"(426, 467, 91, 146)",6
train,la_011_83_MRI_heart_left+heart+atrium.png,"(320, 320)",9994,"(426, 467, 91, 146)",6
train,la_011_84_MRI_heart_left+heart+atrium.png,"(320, 320)",9611,"(426, 470, 91, 140)",6
train,la_011_85_MRI_heart_left+heart+atrium.png,"(320, 320)",9105,"(426, 474, 91, 133)",6
train,la_011_86_MRI_heart_left+heart+atrium.png,"(320, 320)",8715,"(422, 477, 92, 130)",5
train,la_011_87_MRI_heart_left+heart+atrium.png,"(320, 320)",8199,"(422, 480, 89, 124)",5
train,la_011_88_MRI_heart_left+heart+atrium.png,"(320, 320)",7834,"(422, 483, 89, 121)",5
train,la_011_89_MRI_heart_left+heart+atrium.png,"(320, 320)",7439,"(422, 486, 86, 118)",4
train,la_011_90_MRI_heart_left+heart+atrium.png,"(320, 320)",7021,"(422, 486, 83, 118)",4
train,la_011_91_MRI_heart_left+heart+atrium.png,"(320, 320)",6707,"(419, 490, 86, 114)",4
train,la_011_92_MRI_heart_left+heart+atrium.png,"(320, 320)",6306,"(416, 493, 85, 111)",4
train,la_011_93_MRI_heart_left+heart+atrium.png,"(320, 320)",5969,"(416, 499, 85, 105)",3
train,la_011_94_MRI_heart_left+heart+atrium.png,"(320, 320)",5462,"(413, 502, 88, 102)",3
train,la_011_95_MRI_heart_left+heart+atrium.png,"(320, 320)",5078,"(406, 502, 92, 105)",3
train,la_011_96_MRI_heart_left+heart+atrium.png,"(320, 320)",4335,"(406, 502, 92, 105)",2
train,la_011_97_MRI_heart_left+heart+atrium.png,"(320, 320)",3684,"(403, 502, 95, 108)",2
train,la_011_98_MRI_heart_left+heart+atrium.png,"(320, 320)",3090,"(403, 502, 92, 111)",2
train,la_011_99_MRI_heart_left+heart+atrium.png,"(320, 320)",2897,"(403, 502, 92, 111)",1
train,la_011_100_MRI_heart_left+heart+atrium.png,"(320, 320)",2720,"(403, 502, 92, 115)",1
train,la_011_101_MRI_heart_left+heart+atrium.png,"(320, 320)",2371,"(403, 502, 92, 115)",1
train,la_011_102_MRI_heart_left+heart+atrium.png,"(320, 320)",1955,"(406, 502, 89, 115)",1
train,la_011_103_MRI_heart_left+heart+atrium.png,"(320, 320)",1541,"(410, 506, 85, 111)",1
train,la_014_35_MRI_heart_left+heart+atrium.png,"(320, 320)",3219,"(387, 509, 143, 72)",1
train,la_014_36_MRI_heart_left+heart+atrium.png,"(320, 320)",4454,"(387, 502, 150, 83)",2
train,la_014_37_MRI_heart_left+heart+atrium.png,"(320, 320)",5474,"(390, 496, 153, 92)",2
train,la_014_38_MRI_heart_left+heart+atrium.png,"(320, 320)",6478,"(394, 490, 155, 104)",3
train,la_014_39_MRI_heart_left+heart+atrium.png,"(320, 320)",7379,"(397, 486, 156, 111)",3
train,la_014_40_MRI_heart_left+heart+atrium.png,"(320, 320)",8343,"(400, 486, 153, 115)",4
train,la_014_41_MRI_heart_left+heart+atrium.png,"(320, 320)",9450,"(400, 486, 156, 115)",4
train,la_014_42_MRI_heart_left+heart+atrium.png,"(320, 320)",11410,"(403, 483, 153, 162)",5
train,la_014_43_MRI_heart_left+heart+atrium.png,"(320, 320)",13991,"(403, 477, 156, 172)",7
train,la_014_44_MRI_heart_left+heart+atrium.png,"(320, 320)",15598,"(406, 470, 153, 179)",7
train,la_014_45_MRI_heart_left+heart+atrium.png,"(320, 320)",16929,"(410, 470, 149, 179)",8
train,la_014_46_MRI_heart_left+heart+atrium.png,"(320, 320)",18044,"(410, 467, 149, 182)",9
train,la_014_47_MRI_heart_left+heart+atrium.png,"(320, 320)",18720,"(413, 467, 146, 182)",9
train,la_014_48_MRI_heart_left+heart+atrium.png,"(320, 320)",19142,"(413, 467, 146, 182)",9
train,la_014_49_MRI_heart_left+heart+atrium.png,"(320, 320)",19383,"(416, 467, 143, 182)",9
train,la_014_50_MRI_heart_left+heart+atrium.png,"(320, 320)",19579,"(416, 467, 143, 182)",9
train,la_014_51_MRI_heart_left+heart+atrium.png,"(320, 320)",19700,"(416, 467, 143, 182)",10
train,la_014_52_MRI_heart_left+heart+atrium.png,"(320, 320)",19691,"(416, 467, 143, 182)",9
train,la_014_53_MRI_heart_left+heart+atrium.png,"(320, 320)",19405,"(416, 467, 140, 182)",9
train,la_014_54_MRI_heart_left+heart+atrium.png,"(320, 320)",19226,"(419, 467, 137, 182)",9
train,la_014_55_MRI_heart_left+heart+atrium.png,"(320, 320)",18990,"(419, 470, 137, 179)",9
train,la_014_56_MRI_heart_left+heart+atrium.png,"(320, 320)",18640,"(419, 470, 137, 179)",9
train,la_014_57_MRI_heart_left+heart+atrium.png,"(320, 320)",18184,"(422, 474, 134, 171)",9
train,la_014_58_MRI_heart_left+heart+atrium.png,"(320, 320)",17676,"(422, 477, 131, 165)",8
train,la_014_59_MRI_heart_left+heart+atrium.png,"(320, 320)",17244,"(422, 477, 131, 159)",8
train,la_014_60_MRI_heart_left+heart+atrium.png,"(320, 320)",16836,"(422, 477, 131, 156)",8
train,la_014_61_MRI_heart_left+heart+atrium.png,"(320, 320)",16506,"(422, 480, 127, 153)",8
train,la_014_62_MRI_heart_left+heart+atrium.png,"(320, 320)",16221,"(422, 480, 127, 153)",8
train,la_014_63_MRI_heart_left+heart+atrium.png,"(320, 320)",15832,"(422, 483, 124, 150)",8
train,la_014_64_MRI_heart_left+heart+atrium.png,"(320, 320)",15424,"(422, 483, 124, 150)",7
train,la_014_65_MRI_heart_left+heart+atrium.png,"(320, 320)",15062,"(422, 483, 124, 146)",7
train,la_014_66_MRI_heart_left+heart+atrium.png,"(320, 320)",14673,"(422, 486, 121, 143)",7
train,la_014_67_MRI_heart_left+heart+atrium.png,"(320, 320)",14225,"(422, 486, 121, 143)",7
train,la_014_68_MRI_heart_left+heart+atrium.png,"(320, 320)",13780,"(426, 486, 117, 140)",7
train,la_014_69_MRI_heart_left+heart+atrium.png,"(320, 320)",13412,"(426, 490, 117, 136)",6
train,la_014_70_MRI_heart_left+heart+atrium.png,"(320, 320)",13036,"(426, 490, 117, 133)",6
train,la_014_71_MRI_heart_left+heart+atrium.png,"(320, 320)",12661,"(426, 493, 117, 130)",6
train,la_014_72_MRI_heart_left+heart+atrium.png,"(320, 320)",12258,"(426, 496, 117, 124)",6
train,la_014_73_MRI_heart_left+heart+atrium.png,"(320, 320)",11893,"(426, 496, 117, 124)",6
train,la_014_74_MRI_heart_left+heart+atrium.png,"(320, 320)",11524,"(426, 499, 117, 121)",5
train,la_014_75_MRI_heart_left+heart+atrium.png,"(320, 320)",11069,"(426, 502, 117, 118)",5
train,la_014_76_MRI_heart_left+heart+atrium.png,"(320, 320)",10522,"(426, 502, 114, 115)",5
train,la_014_77_MRI_heart_left+heart+atrium.png,"(320, 320)",9888,"(426, 506, 111, 111)",5
train,la_014_78_MRI_heart_left+heart+atrium.png,"(320, 320)",9259,"(426, 506, 107, 111)",4
train,la_014_79_MRI_heart_left+heart+atrium.png,"(320, 320)",8497,"(426, 509, 104, 104)",4
train,la_014_80_MRI_heart_left+heart+atrium.png,"(320, 320)",7646,"(426, 512, 104, 101)",3
train,la_014_81_MRI_heart_left+heart+atrium.png,"(320, 320)",6669,"(426, 515, 101, 95)",3
train,la_014_82_MRI_heart_left+heart+atrium.png,"(320, 320)",6064,"(422, 518, 102, 92)",3
train,la_014_83_MRI_heart_left+heart+atrium.png,"(320, 320)",5474,"(422, 518, 95, 92)",2
train,la_014_84_MRI_heart_left+heart+atrium.png,"(320, 320)",4890,"(419, 522, 86, 91)",2
train,la_014_85_MRI_heart_left+heart+atrium.png,"(320, 320)",4541,"(419, 525, 82, 88)",2
train,la_014_86_MRI_heart_left+heart+atrium.png,"(320, 320)",4218,"(419, 525, 82, 88)",2
train,la_014_87_MRI_heart_left+heart+atrium.png,"(320, 320)",3887,"(419, 531, 82, 82)",1
train,la_014_88_MRI_heart_left+heart+atrium.png,"(320, 320)",3566,"(419, 531, 86, 86)",1
train,la_014_89_MRI_heart_left+heart+atrium.png,"(320, 320)",3332,"(416, 534, 89, 83)",1
train,la_014_90_MRI_heart_left+heart+atrium.png,"(320, 320)",3158,"(416, 534, 89, 83)",1
train,la_014_91_MRI_heart_left+heart+atrium.png,"(320, 320)",2868,"(416, 538, 89, 82)",1
train,la_014_92_MRI_heart_left+heart+atrium.png,"(320, 320)",2574,"(413, 541, 92, 79)",1
train,la_014_93_MRI_heart_left+heart+atrium.png,"(320, 320)",2342,"(413, 544, 92, 76)",1
train,la_014_94_MRI_heart_left+heart+atrium.png,"(320, 320)",2110,"(413, 544, 92, 76)",1
train,la_016_7_MRI_heart_left+heart+atrium.png,"(320, 320)",2073,"(406, 499, 86, 111)",1
train,la_016_8_MRI_heart_left+heart+atrium.png,"(320, 320)",3460,"(406, 493, 92, 124)",2
train,la_016_9_MRI_heart_left+heart+atrium.png,"(320, 320)",4923,"(406, 483, 99, 140)",3
train,la_016_10_MRI_heart_left+heart+atrium.png,"(320, 320)",6302,"(406, 477, 102, 149)",4
train,la_016_11_MRI_heart_left+heart+atrium.png,"(320, 320)",7388,"(406, 474, 105, 155)",5
train,la_016_12_MRI_heart_left+heart+atrium.png,"(320, 320)",8404,"(403, 467, 111, 162)",5
train,la_016_13_MRI_heart_left+heart+atrium.png,"(320, 320)",9353,"(403, 464, 114, 165)",6
train,la_016_14_MRI_heart_left+heart+atrium.png,"(320, 320)",10236,"(403, 461, 118, 168)",7
train,la_016_15_MRI_heart_left+heart+atrium.png,"(320, 320)",11105,"(403, 461, 121, 168)",7
train,la_016_16_MRI_heart_left+heart+atrium.png,"(320, 320)",11934,"(406, 458, 118, 171)",8
train,la_016_17_MRI_heart_left+heart+atrium.png,"(320, 320)",12547,"(406, 458, 118, 171)",8
train,la_016_18_MRI_heart_left+heart+atrium.png,"(320, 320)",12990,"(410, 454, 117, 175)",9
train,la_016_19_MRI_heart_left+heart+atrium.png,"(320, 320)",13334,"(413, 454, 114, 172)",9
train,la_016_20_MRI_heart_left+heart+atrium.png,"(320, 320)",13687,"(416, 454, 111, 172)",9
train,la_016_21_MRI_heart_left+heart+atrium.png,"(320, 320)",13977,"(419, 454, 108, 169)",9
train,la_016_22_MRI_heart_left+heart+atrium.png,"(320, 320)",14143,"(419, 454, 108, 169)",10
train,la_016_23_MRI_heart_left+heart+atrium.png,"(320, 320)",14134,"(419, 454, 108, 169)",10
train,la_016_24_MRI_heart_left+heart+atrium.png,"(320, 320)",14003,"(422, 454, 105, 169)",9
train,la_016_25_MRI_heart_left+heart+atrium.png,"(320, 320)",13824,"(422, 454, 105, 169)",9
train,la_016_26_MRI_heart_left+heart+atrium.png,"(320, 320)",13496,"(426, 454, 101, 169)",9
train,la_016_27_MRI_heart_left+heart+atrium.png,"(320, 320)",13212,"(426, 454, 98, 169)",9
train,la_016_28_MRI_heart_left+heart+atrium.png,"(320, 320)",12962,"(426, 458, 95, 165)",9
train,la_016_29_MRI_heart_left+heart+atrium.png,"(320, 320)",12718,"(426, 458, 91, 165)",9
train,la_016_30_MRI_heart_left+heart+atrium.png,"(320, 320)",12616,"(426, 458, 91, 165)",8
train,la_016_31_MRI_heart_left+heart+atrium.png,"(320, 320)",12448,"(426, 458, 91, 165)",8
train,la_016_32_MRI_heart_left+heart+atrium.png,"(320, 320)",12246,"(426, 458, 91, 165)",8
train,la_016_33_MRI_heart_left+heart+atrium.png,"(320, 320)",11955,"(429, 458, 88, 165)",8
train,la_016_34_MRI_heart_left+heart+atrium.png,"(320, 320)",11715,"(429, 461, 88, 159)",8
train,la_016_35_MRI_heart_left+heart+atrium.png,"(320, 320)",11492,"(429, 461, 88, 159)",8
train,la_016_36_MRI_heart_left+heart+atrium.png,"(320, 320)",11229,"(429, 464, 88, 156)",7
train,la_016_37_MRI_heart_left+heart+atrium.png,"(320, 320)",10988,"(429, 464, 88, 153)",7
