split,fname,original_shape,mask_area,mask_bbox
test,975OLCV1_100H0014_endoscope__polyp.png,"(1080, 1350, 3)",13243,"(441, 21, 163, 107)"
test,983OLCV1_100S0005_endoscope__polyp.png,"(513, 628, 3)",61917,"(479, 284, 322, 251)"
train,EndoCV2021_001000_endoscope__polyp.png,"(1064, 1720, 3)",5831,"(534, 738, 75, 112)"
train,EndoCV2021_001001_endoscope__polyp.png,"(1064, 1720, 3)",31542,"(426, 516, 186, 222)"
train,EndoCV2021_001003_endoscope__polyp.png,"(1064, 1440, 3)",67621,"(417, 527, 308, 308)"
train,EndoCV2021_001004_endoscope__polyp.png,"(1064, 1440, 3)",60451,"(422, 355, 235, 327)"
train,EndoCV2021_001005_endoscope__polyp.png,"(1064, 1440, 3)",54860,"(315, 316, 291, 283)"
train,EndoCV2021_001007_endoscope__polyp.png,"(1064, 1440, 3)",45471,"(455, 424, 237, 269)"
train,EndoCV2021_001008_endoscope__polyp.png,"(1064, 1440, 3)",49992,"(196, 455, 285, 260)"
train,EndoCV2021_001009_endoscope__polyp.png,"(1064, 1440, 3)",46468,"(336, 492, 261, 239)"
train,EndoCV2021_001010_endoscope__polyp.png,"(1064, 1892, 3)",1,"(665, 50, 0, 0)"
train,EndoCV2021_001011_endoscope__polyp.png,"(1064, 1440, 3)",143237,"(236, 426, 420, 457)"
train,EndoCV2021_001013_endoscope__polyp.png,"(1064, 1440, 3)",173752,"(510, 363, 379, 640)"
train,EndoCV2021_001017_endoscope__polyp.png,"(1064, 1720, 3)",20676,"(255, 650, 124, 230)"
train,EndoCV2021_001022_endoscope__polyp.png,"(1064, 1440, 3)",25505,"(654, 498, 163, 203)"
train,EndoCV2021_001023_endoscope__polyp.png,"(1064, 1440, 3)",110710,"(363, 558, 386, 434)"
train,EndoCV2021_001024_endoscope__polyp.png,"(1024, 1280, 3)",175807,"(294, 431, 556, 441)"
train,EndoCV2021_001025_endoscope__polyp.png,"(1024, 1280, 3)",271790,"(106, 389, 776, 498)"
train,EndoCV2021_001028_endoscope__polyp.png,"(1024, 1280, 3)",231248,"(228, 382, 636, 483)"
train,EndoCV2021_001029_endoscope__polyp.png,"(1024, 1280, 3)",280259,"(167, 357, 700, 530)"
train,EndoCV2021_001030_endoscope__polyp.png,"(1024, 1280, 3)",279751,"(167, 364, 706, 521)"
train,EndoCV2021_001031_endoscope__polyp.png,"(1024, 1280, 3)",234873,"(218, 382, 652, 487)"
train,EndoCV2021_001032_endoscope__polyp.png,"(1063, 1359, 3)",130064,"(319, 213, 546, 615)"
train,EndoCV2021_001033_endoscope__polyp.png,"(1064, 1440, 3)",28530,"(479, 628, 225, 227)"
train,EndoCV2021_001034_endoscope__polyp.png,"(1064, 1440, 3)",73811,"(617, 316, 272, 365)"
train,EndoCV2021_001036_endoscope__polyp.png,"(1024, 1280, 3)",26500,"(542, 603, 228, 162)"
train,EndoCV2021_001039_endoscope__polyp.png,"(1056, 1432, 3)",13860,"(390, 537, 136, 158)"
train,EndoCV2021_001040_endoscope__polyp.png,"(1063, 1439, 3)",28423,"(258, 428, 173, 206)"
train,EndoCV2021_001041_endoscope__polyp.png,"(1063, 1439, 3)",8623,"(360, 243, 122, 119)"
train,EndoCV2021_001042_endoscope__polyp.png,"(1063, 1439, 3)",53618,"(523, 300, 277, 310)"
train,EndoCV2021_001043_endoscope__polyp.png,"(1063, 1439, 3)",80966,"(342, 336, 304, 370)"
train,EndoCV2021_001044_endoscope__polyp.png,"(1063, 1439, 3)",186269,"(379, 196, 459, 551)"
train,EndoCV2021_001045_endoscope__polyp.png,"(1064, 1440, 3)",123810,"(430, 263, 407, 400)"
train,EndoCV2021_001046_endoscope__polyp.png,"(1064, 1440, 3)",42971,"(395, 144, 252, 221)"
train,EndoCV2021_001049_endoscope__polyp.png,"(1079, 1919, 3)",6237,"(324, 574, 473, 142)"
train,EndoCV2021_001053_endoscope__polyp.png,"(1064, 1440, 3)",20610,"(513, 549, 120, 234)"
train,EndoCV2021_001055_endoscope__polyp.png,"(1072, 1912, 3)",21742,"(506, 486, 189, 159)"
train,EndoCV2021_001056_endoscope__polyp.png,"(1072, 1912, 3)",74360,"(480, 521, 275, 345)"
train,EndoCV2021_001058_endoscope__polyp.png,"(1063, 1383, 3)",11136,"(650, 425, 97, 150)"
train,EndoCV2021_001059_endoscope__polyp.png,"(1063, 1383, 3)",127516,"(434, 446, 367, 433)"
train,EndoCV2021_001060_endoscope__polyp.png,"(1063, 1383, 3)",48773,"(339, 459, 240, 274)"
train,EndoCV2021_001061_endoscope__polyp.png,"(1063, 1359, 3)",175523,"(326, 477, 581, 486)"
train,EndoCV2021_001063_endoscope__polyp.png,"(1063, 1359, 3)",47224,"(280, 434, 288, 388)"
train,EndoCV2021_001064_endoscope__polyp.png,"(1063, 1359, 3)",12788,"(359, 356, 108, 155)"
train,EndoCV2021_001071_endoscope__polyp.png,"(1063, 1439, 3)",362541,"(134, 48, 755, 818)"
train,EndoCV2021_001073_endoscope__polyp.png,"(1063, 1439, 3)",35244,"(450, 358, 187, 247)"
train,EndoCV2021_001074_endoscope__polyp.png,"(1063, 1439, 3)",40975,"(310, 591, 250, 243)"
train,EndoCV2021_001075_endoscope__polyp.png,"(1063, 1439, 3)",5033,"(413, 379, 100, 68)"
train,EndoCV2021_001077_endoscope__polyp.png,"(1063, 1359, 3)",47009,"(427, 536, 273, 229)"
train,EndoCV2021_001079_endoscope__polyp.png,"(1063, 1359, 3)",53274,"(603, 539, 268, 257)"
train,EndoCV2021_001085_endoscope__polyp.png,"(1064, 1440, 3)",34313,"(146, 450, 235, 286)"
train,EndoCV2021_001086_endoscope__polyp.png,"(1064, 1440, 3)",41777,"(134, 471, 189, 339)"
train,EndoCV2021_001090_endoscope__polyp.png,"(1064, 1440, 3)",34731,"(409, 502, 214, 249)"
train,EndoCV2021_001091_endoscope__polyp.png,"(1064, 1440, 3)",58467,"(314, 299, 269, 283)"
train,EndoCV2021_001094_endoscope__polyp.png,"(1064, 1440, 3)",31617,"(144, 639, 317, 288)"
train,EndoCV2021_001097_endoscope__polyp.png,"(1063, 1359, 3)",69019,"(497, 115, 341, 463)"
train,EndoCV2021_001098_endoscope__polyp.png,"(1063, 1359, 3)",36108,"(592, 326, 171, 385)"
train,EndoCV2021_001099_endoscope__polyp.png,"(1064, 1440, 3)",38952,"(496, 304, 183, 282)"
train,EndoCV2021_001101_endoscope__polyp.png,"(1064, 1440, 3)",115284,"(186, 422, 417, 372)"
train,EndoCV2021_001106_endoscope__polyp.png,"(1024, 1280, 3)",106387,"(429, 489, 405, 402)"
train,EndoCV2021_001107_endoscope__polyp.png,"(1024, 1280, 3)",46907,"(489, 379, 265, 253)"
train,EndoCV2021_001109_endoscope__polyp.png,"(1064, 1440, 3)",7814,"(658, 734, 98, 126)"
train,EndoCV2021_001112_endoscope__polyp.png,"(1079, 1919, 3)",54321,"(546, 597, 251, 336)"
train,EndoCV2021_001113_endoscope__polyp.png,"(1079, 1919, 3)",20721,"(491, 566, 169, 169)"
train,EndoCV2021_001114_endoscope__polyp.png,"(1079, 1919, 3)",52218,"(433, 299, 261, 293)"
train,EndoCV2021_001117_endoscope__polyp.png,"(1024, 1280, 3)",14982,"(490, 597, 149, 146)"
train,EndoCV2021_001118_endoscope__polyp.png,"(1024, 1280, 3)",198825,"(514, 340, 401, 621)"
train,EndoCV2021_001119_endoscope__polyp.png,"(1056, 1432, 3)",28317,"(345, 433, 205, 200)"
train,EndoCV2021_001121_endoscope__polyp.png,"(1056, 1432, 3)",111727,"(324, 400, 325, 489)"
train,EndoCV2021_001123_endoscope__polyp.png,"(1064, 1440, 3)",431893,"(137, 90, 752, 921)"
train,EndoCV2021_001124_endoscope__polyp.png,"(1064, 1440, 3)",517106,"(134, 97, 753, 915)"
train,EndoCV2021_001126_endoscope__polyp.png,"(1064, 1440, 3)",139685,"(533, 148, 356, 470)"
train,EndoCV2021_001127_endoscope__polyp.png,"(1064, 1440, 3)",34074,"(188, 257, 258, 223)"
train,EndoCV2021_001129_endoscope__polyp.png,"(1064, 1440, 3)",75959,"(528, 275, 320, 395)"
train,EndoCV2021_001130_endoscope__polyp.png,"(1064, 1440, 3)",32548,"(504, 462, 217, 202)"
train,EndoCV2021_001133_endoscope__polyp.png,"(1056, 1432, 3)",37126,"(384, 767, 319, 167)"
train,EndoCV2021_001135_endoscope__polyp.png,"(1064, 1440, 3)",15778,"(478, 439, 156, 130)"
train,EndoCV2021_001136_endoscope__polyp.png,"(1064, 1440, 3)",12754,"(560, 385, 115, 137)"
train,EndoCV2021_001137_endoscope__polyp.png,"(1064, 1440, 3)",7690,"(361, 248, 103, 99)"
train,EndoCV2021_001138_endoscope__polyp.png,"(1072, 1704, 3)",74083,"(552, 312, 277, 354)"
train,EndoCV2021_001139_endoscope__polyp.png,"(1072, 1704, 3)",64902,"(561, 352, 270, 312)"
train,EndoCV2021_001140_endoscope__polyp.png,"(1072, 1704, 3)",49892,"(328, 582, 236, 269)"
train,EndoCV2021_001142_endoscope__polyp.png,"(1064, 1440, 3)",30658,"(422, 253, 189, 233)"
train,EndoCV2021_001149_endoscope__polyp.png,"(1024, 1280, 3)",28721,"(595, 544, 239, 169)"
train,EndoCV2021_001154_endoscope__polyp.png,"(1064, 1440, 3)",13994,"(494, 434, 169, 118)"
train,EndoCV2021_001155_endoscope__polyp.png,"(1064, 1440, 3)",33962,"(343, 390, 219, 208)"
train,EndoCV2021_001156_endoscope__polyp.png,"(1064, 1440, 3)",44168,"(499, 436, 245, 226)"
train,EndoCV2021_001157_endoscope__polyp.png,"(1064, 1440, 3)",210506,"(417, 150, 472, 577)"
train,EndoCV2021_001159_endoscope__polyp.png,"(1064, 1440, 3)",63336,"(463, 656, 274, 320)"
train,EndoCV2021_001162_endoscope__polyp.png,"(1064, 1440, 3)",26331,"(375, 570, 204, 161)"
train,EndoCV2021_001163_endoscope__polyp.png,"(1064, 1440, 3)",29477,"(607, 478, 245, 185)"
train,EndoCV2021_001164_endoscope__polyp.png,"(1064, 1440, 3)",25985,"(331, 699, 190, 176)"
train,EndoCV2021_001166_endoscope__polyp.png,"(1079, 1919, 3)",14653,"(661, 581, 136, 139)"
train,EndoCV2021_001171_endoscope__polyp.png,"(1064, 1440, 3)",20834,"(530, 657, 164, 164)"
train,EndoCV2021_001173_endoscope__polyp.png,"(1056, 1432, 3)",70963,"(480, 569, 309, 306)"
train,EndoCV2021_001174_endoscope__polyp.png,"(1056, 1432, 3)",15329,"(538, 373, 131, 147)"
train,EndoCV2021_001179_endoscope__polyp.png,"(1072, 1704, 3)",56075,"(429, 585, 221, 336)"
train,EndoCV2021_001182_endoscope__polyp.png,"(1064, 1440, 3)",16159,"(676, 651, 134, 171)"
train,EndoCV2021_001183_endoscope__polyp.png,"(1064, 1440, 3)",31680,"(600, 186, 208, 282)"
train,EndoCV2021_001185_endoscope__polyp.png,"(1064, 1440, 3)",20316,"(581, 442, 145, 171)"
train,EndoCV2021_001186_endoscope__polyp.png,"(1064, 1440, 3)",67348,"(484, 528, 331, 250)"
train,EndoCV2021_001187_endoscope__polyp.png,"(1064, 1440, 3)",36031,"(299, 437, 202, 225)"
train,EndoCV2021_001188_endoscope__polyp.png,"(1064, 1440, 3)",12067,"(625, 600, 109, 133)"
train,EndoCV2021_001191_endoscope__polyp.png,"(1056, 1432, 3)",314038,"(134, 46, 697, 967)"
train,EndoCV2021_001192_endoscope__polyp.png,"(1063, 1439, 3)",203775,"(214, 66, 636, 509)"
train,EndoCV2021_001194_endoscope__polyp.png,"(1063, 1439, 3)",79314,"(224, 476, 383, 404)"
train,EndoCV2021_001195_endoscope__polyp.png,"(1063, 1439, 3)",153388,"(235, 480, 506, 526)"
train,EndoCV2021_001196_endoscope__polyp.png,"(1063, 1439, 3)",46426,"(436, 515, 243, 287)"
train,EndoCV2021_001199_endoscope__polyp.png,"(1056, 1432, 3)",93431,"(514, 451, 322, 410)"
train,EndoCV2021_001200_endoscope__polyp.png,"(1056, 1432, 3)",66283,"(394, 528, 261, 320)"
train,EndoCV2021_001202_endoscope__polyp.png,"(1079, 1919, 3)",5952,"(648, 547, 56, 154)"
train,EndoCV2021_001207_endoscope__polyp.png,"(1072, 1704, 3)",25869,"(427, 417, 197, 176)"
train,EndoCV2021_001209_endoscope__polyp.png,"(1072, 1704, 3)",21080,"(609, 638, 150, 175)"
train,EndoCV2021_001212_endoscope__polyp.png,"(1064, 1720, 3)",11839,"(327, 448, 116, 132)"
train,EndoCV2021_001215_endoscope__polyp.png,"(1024, 1280, 3)",23366,"(442, 522, 239, 123)"
train,EndoCV2021_001216_endoscope__polyp.png,"(1024, 1280, 3)",15997,"(405, 569, 164, 134)"
train,EndoCV2021_001219_endoscope__polyp.png,"(1063, 1359, 3)",52930,"(532, 262, 277, 243)"
train,EndoCV2021_001221_endoscope__polyp.png,"(1063, 1359, 3)",68524,"(304, 481, 286, 320)"
train,EndoCV2021_001224_endoscope__polyp.png,"(1079, 1919, 3)",12497,"(359, 545, 155, 121)"
train,EndoCV2021_001225_endoscope__polyp.png,"(1079, 1919, 3)",19418,"(607, 605, 116, 224)"
train,EndoCV2021_001231_endoscope__polyp.png,"(1064, 1440, 3)",101047,"(538, 497, 351, 398)"
train,EndoCV2021_001232_endoscope__polyp.png,"(1072, 1704, 3)",98434,"(297, 428, 435, 302)"
train,EndoCV2021_001233_endoscope__polyp.png,"(1072, 1704, 3)",50397,"(294, 471, 229, 287)"
train,EndoCV2021_001234_endoscope__polyp.png,"(1072, 1704, 3)",48642,"(442, 378, 257, 253)"
train,EndoCV2021_001235_endoscope__polyp.png,"(1080, 1920, 3)",17402,"(353, 466, 186, 132)"
train,EndoCV2021_001236_endoscope__polyp.png,"(1080, 1920, 3)",31144,"(365, 533, 234, 197)"
train,EndoCV2021_001239_endoscope__polyp.png,"(1064, 1440, 3)",31553,"(432, 521, 203, 201)"
train,EndoCV2021_001243_endoscope__polyp.png,"(1064, 1440, 3)",47163,"(656, 439, 221, 280)"
train,EndoCV2021_001244_endoscope__polyp.png,"(1064, 1440, 3)",66069,"(506, 583, 274, 317)"
train,EndoCV2021_001247_endoscope__polyp.png,"(1064, 1440, 3)",25076,"(241, 646, 253, 136)"
train,EndoCV2021_001248_endoscope__polyp.png,"(1064, 1440, 3)",33627,"(321, 373, 180, 243)"
train,EndoCV2021_001249_endoscope__polyp.png,"(1056, 1432, 3)",12003,"(596, 468, 102, 157)"
train,EndoCV2021_001250_endoscope__polyp.png,"(1056, 1432, 3)",49802,"(518, 375, 255, 291)"
train,EndoCV2021_001251_endoscope__polyp.png,"(1056, 1432, 3)",12990,"(401, 485, 131, 145)"
train,EndoCV2021_001255_endoscope__polyp.png,"(1063, 1359, 3)",44099,"(668, 331, 158, 390)"
train,EndoCV2021_001257_endoscope__polyp.png,"(1064, 1440, 3)",79316,"(507, 579, 291, 348)"
train,EndoCV2021_001259_endoscope__polyp.png,"(1064, 1440, 3)",51839,"(451, 444, 262, 267)"
train,EndoCV2021_001260_endoscope__polyp.png,"(1064, 1440, 3)",57483,"(396, 230, 309, 223)"
train,EndoCV2021_001261_endoscope__polyp.png,"(1064, 1440, 3)",56347,"(363, 317, 292, 297)"
train,EndoCV2021_001263_endoscope__polyp.png,"(1064, 1440, 3)",53268,"(438, 549, 286, 251)"
train,EndoCV2021_001266_endoscope__polyp.png,"(1064, 1440, 3)",29285,"(404, 437, 283, 144)"
train,EndoCV2021_001267_endoscope__polyp.png,"(1064, 1440, 3)",7898,"(689, 575, 147, 80)"
train,EndoCV2021_001268_endoscope__polyp.png,"(1064, 1440, 3)",15428,"(600, 562, 158, 209)"
train,EndoCV2021_001269_endoscope__polyp.png,"(1064, 1440, 3)",65819,"(633, 158, 256, 342)"
train,EndoCV2021_001270_endoscope__polyp.png,"(1064, 1440, 3)",86487,"(497, 353, 316, 356)"
train,EndoCV2021_001271_endoscope__polyp.png,"(1064, 1440, 3)",116403,"(203, 393, 390, 402)"
train,EndoCV2021_001273_endoscope__polyp.png,"(1024, 1280, 3)",125236,"(449, 494, 468, 335)"
train,EndoCV2021_001274_endoscope__polyp.png,"(1024, 1280, 3)",70160,"(222, 578, 395, 256)"
train,EndoCV2021_001278_endoscope__polyp.png,"(1064, 1360, 3)",122967,"(431, 437, 475, 371)"
train,EndoCV2021_001279_endoscope__polyp.png,"(1064, 1360, 3)",77533,"(378, 285, 412, 319)"
train,EndoCV2021_001280_endoscope__polyp.png,"(1064, 1360, 3)",38736,"(389, 365, 182, 348)"
train,EndoCV2021_001281_endoscope__polyp.png,"(1064, 1360, 3)",72183,"(261, 108, 483, 612)"
train,EndoCV2021_001282_endoscope__polyp.png,"(1064, 1360, 3)",59697,"(463, 106, 320, 559)"
train,EndoCV2021_001283_endoscope__polyp.png,"(1064, 1360, 3)",63926,"(458, 126, 409, 348)"
train,EndoCV2021_001284_endoscope__polyp.png,"(1064, 1440, 3)",49761,"(652, 370, 235, 308)"
train,EndoCV2021_001285_endoscope__polyp.png,"(1064, 1440, 3)",51923,"(413, 188, 257, 290)"
train,EndoCV2021_001286_endoscope__polyp.png,"(1064, 1440, 3)",83540,"(308, 226, 362, 361)"
train,EndoCV2021_001292_endoscope__polyp.png,"(1024, 1280, 3)",84632,"(477, 483, 435, 339)"
train,EndoCV2021_001295_endoscope__polyp.png,"(1064, 1440, 3)",209131,"(312, 119, 565, 585)"
train,EndoCV2021_001296_endoscope__polyp.png,"(1064, 1440, 3)",139817,"(353, 127, 435, 501)"
train,EndoCV2021_001299_endoscope__polyp.png,"(1064, 1440, 3)",13335,"(589, 509, 154, 134)"
train,EndoCV2021_001301_endoscope__polyp.png,"(1064, 1440, 3)",43238,"(639, 437, 250, 251)"
train,EndoCV2021_001302_endoscope__polyp.png,"(1064, 1440, 3)",51669,"(269, 492, 302, 276)"
train,EndoCV2021_001303_endoscope__polyp.png,"(1064, 1440, 3)",137636,"(481, 262, 408, 499)"
train,EndoCV2021_001304_endoscope__polyp.png,"(1064, 1440, 3)",107056,"(261, 413, 416, 338)"
train,EndoCV2021_001305_endoscope__polyp.png,"(1064, 1440, 3)",43604,"(440, 487, 203, 274)"
train,EndoCV2021_001306_endoscope__polyp.png,"(1064, 1440, 3)",266915,"(241, 76, 615, 842)"
train,EndoCV2021_001307_endoscope__polyp.png,"(1064, 1440, 3)",145154,"(331, 336, 436, 494)"
train,EndoCV2021_001308_endoscope__polyp.png,"(1064, 1440, 3)",38279,"(410, 581, 220, 247)"
train,EndoCV2021_001309_endoscope__polyp.png,"(1080, 1920, 3)",11975,"(653, 803, 146, 135)"
train,EndoCV2021_001311_endoscope__polyp.png,"(1080, 1920, 3)",30285,"(459, 436, 234, 301)"
train,EndoCV2021_001312_endoscope__polyp.png,"(1080, 1920, 3)",11438,"(571, 700, 115, 141)"
train,EndoCV2021_001313_endoscope__polyp.png,"(1080, 1920, 3)",78849,"(373, 660, 422, 249)"
train,EndoCV2021_001314_endoscope__polyp.png,"(1080, 1920, 3)",113578,"(252, 247, 386, 506)"
train,EndoCV2021_001315_endoscope__polyp.png,"(1024, 1280, 3)",17016,"(639, 682, 122, 176)"
train,EndoCV2021_001316_endoscope__polyp.png,"(1024, 1280, 3)",21696,"(525, 641, 158, 200)"
train,EndoCV2021_001317_endoscope__polyp.png,"(1024, 1280, 3)",39889,"(338, 551, 195, 286)"
train,EndoCV2021_001318_endoscope__polyp.png,"(1024, 1280, 3)",13558,"(479, 507, 148, 164)"
train,EndoCV2021_001319_endoscope__polyp.png,"(1024, 1280, 3)",16219,"(534, 590, 156, 146)"
train,EndoCV2021_001320_endoscope__polyp.png,"(1024, 1280, 3)",17158,"(643, 622, 202, 147)"
train,EndoCV2021_001321_endoscope__polyp.png,"(1064, 1360, 3)",40247,"(611, 584, 264, 243)"
train,EndoCV2021_001322_endoscope__polyp.png,"(1064, 1360, 3)",25221,"(540, 292, 201, 234)"
train,EndoCV2021_001323_endoscope__polyp.png,"(1064, 1360, 3)",21908,"(501, 267, 219, 139)"
train,EndoCV2021_001324_endoscope__polyp.png,"(1064, 1440, 3)",30293,"(270, 433, 203, 222)"
train,EndoCV2021_001325_endoscope__polyp.png,"(1064, 1440, 3)",84018,"(614, 166, 275, 451)"
train,EndoCV2021_001326_endoscope__polyp.png,"(1064, 1440, 3)",71270,"(240, 581, 302, 305)"
train,EndoCV2021_001327_endoscope__polyp.png,"(544, 672, 3)",231927,"(107, 303, 694, 677)"
train,EndoCV2021_001328_endoscope__polyp.png,"(544, 672, 3)",386441,"(110, 355, 783, 645)"
train,EndoCV2021_001329_endoscope__polyp.png,"(544, 672, 3)",8094,"(507, 212, 126, 587)"
train,EndoCV2021_001330_endoscope__polyp.png,"(1064, 1360, 3)",52751,"(580, 413, 280, 256)"
train,EndoCV2021_001331_endoscope__polyp.png,"(1064, 1360, 3)",64538,"(369, 621, 334, 242)"
train,EndoCV2021_001332_endoscope__polyp.png,"(1064, 1360, 3)",91564,"(341, 435, 348, 438)"
train,EndoCV2021_001333_endoscope__polyp.png,"(1064, 1360, 3)",18914,"(200, 568, 197, 164)"
train,EndoCV2021_001334_endoscope__polyp.png,"(1064, 1440, 3)",119782,"(323, 697, 511, 312)"
train,EndoCV2021_001335_endoscope__polyp.png,"(1064, 1440, 3)",51710,"(587, 608, 302, 256)"
train,EndoCV2021_001336_endoscope__polyp.png,"(1024, 1280, 3)",51556,"(678, 398, 239, 281)"
train,EndoCV2021_001337_endoscope__polyp.png,"(1024, 1280, 3)",23443,"(554, 617, 190, 191)"
train,EndoCV2021_001338_endoscope__polyp.png,"(1024, 1280, 3)",44097,"(606, 652, 242, 245)"
train,EndoCV2021_001339_endoscope__polyp.png,"(1072, 1728, 3)",159290,"(432, 267, 395, 523)"
train,EndoCV2021_001340_endoscope__polyp.png,"(1064, 1440, 3)",109760,"(326, 395, 318, 496)"
train,EndoCV2021_001342_endoscope__polyp.png,"(1064, 1440, 3)",177664,"(194, 551, 527, 461)"
train,EndoCV2021_001343_endoscope__polyp.png,"(1064, 1440, 3)",70784,"(169, 509, 311, 365)"
train,EndoCV2021_001344_endoscope__polyp.png,"(1064, 1440, 3)",95944,"(530, 509, 357, 471)"
train,EndoCV2021_001345_endoscope__polyp.png,"(1064, 1440, 3)",19845,"(406, 203, 175, 191)"
train,EndoCV2021_001346_endoscope__polyp.png,"(1072, 1704, 3)",57974,"(322, 313, 405, 535)"
train,EndoCV2021_001347_endoscope__polyp.png,"(1072, 1704, 3)",17126,"(190, 687, 113, 198)"
train,EndoCV2021_001348_endoscope__polyp.png,"(1064, 1440, 3)",50414,"(390, 452, 238, 311)"
train,EndoCV2021_001349_endoscope__polyp.png,"(1064, 1440, 3)",406277,"(134, 50, 648, 723)"
train,EndoCV2021_001351_endoscope__polyp.png,"(1064, 1440, 3)",56451,"(413, 181, 261, 272)"
train,EndoCV2021_001352_endoscope__polyp.png,"(1064, 1440, 3)",39468,"(636, 368, 210, 255)"
train,EndoCV2021_001353_endoscope__polyp.png,"(1064, 1440, 3)",38775,"(647, 612, 209, 250)"
train,EndoCV2021_001354_endoscope__polyp.png,"(1064, 1440, 3)",110264,"(443, 68, 360, 434)"
test,EndoCV2021_001355_endoscope__polyp.png,"(1064, 1440, 3)",24851,"(370, 567, 155, 211)"
test,EndoCV2021_001356_endoscope__polyp.png,"(1064, 1440, 3)",27635,"(385, 368, 149, 230)"
test,EndoCV2021_001357_endoscope__polyp.png,"(1064, 1440, 3)",29090,"(312, 496, 168, 211)"
test,EndoCV2021_001358_endoscope__polyp.png,"(1064, 1440, 3)",13382,"(391, 533, 112, 146)"
test,EndoCV2021_001359_endoscope__polyp.png,"(1064, 1440, 3)",22110,"(537, 664, 164, 178)"
test,EndoCV2021_001360_endoscope__polyp.png,"(1064, 1440, 3)",4968,"(543, 467, 87, 86)"
test,EndoCV2021_001361_endoscope__polyp.png,"(1064, 1440, 3)",185419,"(215, 492, 616, 422)"
test,EndoCV2021_001362_endoscope__polyp.png,"(1064, 1440, 3)",105183,"(358, 336, 503, 434)"
test,EndoCV2021_001363_endoscope__polyp.png,"(1064, 1440, 3)",196955,"(134, 409, 695, 551)"
test,EndoCV2021_001364_endoscope__polyp.png,"(1064, 1440, 3)",13444,"(757, 507, 127, 136)"
test,EndoCV2021_001369_endoscope__polyp.png,"(1064, 1440, 3)",4817,"(606, 433, 65, 87)"
test,EndoCV2021_001371_endoscope__polyp.png,"(1064, 1440, 3)",98674,"(481, 422, 388, 391)"
test,EndoCV2021_001372_endoscope__polyp.png,"(1064, 1440, 3)",145204,"(315, 290, 373, 564)"
test,EndoCV2021_001374_endoscope__polyp.png,"(1064, 1440, 3)",10887,"(396, 732, 129, 120)"
test,EndoCV2021_001375_endoscope__polyp.png,"(1064, 1440, 3)",10864,"(448, 563, 106, 139)"
test,EndoCV2021_001376_endoscope__polyp.png,"(1064, 1440, 3)",46792,"(386, 613, 273, 242)"
test,EndoCV2021_001377_endoscope__polyp.png,"(1064, 1440, 3)",134502,"(300, 587, 490, 388)"
test,EndoCV2021_001378_endoscope__polyp.png,"(1064, 1440, 3)",195410,"(277, 372, 479, 542)"
test,EndoCV2021_001379_endoscope__polyp.png,"(1064, 1440, 3)",41292,"(412, 785, 311, 188)"
test,EndoCV2021_001380_endoscope__polyp.png,"(1064, 1440, 3)",19099,"(474, 535, 168, 158)"
test,EndoCV2021_001381_endoscope__polyp.png,"(1064, 1440, 3)",19907,"(163, 417, 134, 215)"
test,EndoCV2021_001382_endoscope__polyp.png,"(1064, 1440, 3)",17410,"(706, 303, 131, 225)"
test,EndoCV2021_001383_endoscope__polyp.png,"(1064, 1440, 3)",11858,"(683, 517, 101, 197)"
test,EndoCV2021_001384_endoscope__polyp.png,"(1064, 1440, 3)",29533,"(582, 321, 179, 295)"
test,EndoCV2021_001386_endoscope__polyp.png,"(1064, 1440, 3)",18968,"(671, 542, 151, 218)"
test,EndoCV2021_001387_endoscope__polyp.png,"(1064, 1440, 3)",63929,"(440, 281, 290, 335)"
test,EndoCV2021_001388_endoscope__polyp.png,"(1072, 1728, 3)",197280,"(211, 383, 539, 484)"
test,EndoCV2021_001389_endoscope__polyp.png,"(1072, 1728, 3)",73467,"(556, 463, 272, 471)"
test,EndoCV2021_001391_endoscope__polyp.png,"(1072, 1728, 3)",128922,"(322, 239, 427, 438)"
test,EndoCV2021_001392_endoscope__polyp.png,"(1072, 1728, 3)",109927,"(231, 231, 407, 527)"
test,EndoCV2021_001393_endoscope__polyp.png,"(1072, 1728, 3)",56311,"(440, 370, 262, 405)"
test,EndoCV2021_001394_endoscope__polyp.png,"(1064, 1440, 3)",47292,"(476, 419, 229, 285)"
test,EndoCV2021_001395_endoscope__polyp.png,"(1064, 1440, 3)",133100,"(206, 427, 463, 403)"
test,EndoCV2021_001396_endoscope__polyp.png,"(1064, 1440, 3)",126008,"(220, 464, 467, 399)"
test,EndoCV2021_001397_endoscope__polyp.png,"(1064, 1440, 3)",110016,"(553, 274, 336, 404)"
test,EndoCV2021_001401_endoscope__polyp.png,"(1072, 1704, 3)",38706,"(474, 803, 346, 162)"
test,EndoCV2021_001402_endoscope__polyp.png,"(1072, 1704, 3)",21526,"(495, 347, 264, 180)"
test,EndoCV2021_001403_endoscope__polyp.png,"(1072, 1704, 3)",54626,"(398, 719, 286, 266)"
test,EndoCV2021_001404_endoscope__polyp.png,"(1064, 1440, 3)",17150,"(673, 507, 141, 170)"
test,EndoCV2021_001406_endoscope__polyp.png,"(1064, 1440, 3)",3459,"(768, 533, 52, 112)"
test,EndoCV2021_001407_endoscope__polyp.png,"(1080, 1920, 3)",73395,"(479, 422, 302, 355)"
test,EndoCV2021_001408_endoscope__polyp.png,"(1080, 1920, 3)",9861,"(309, 455, 119, 122)"
