split,fname,original_shape,mask_area,mask_bbox
train,00377_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14544,"(76, 396, 95, 211)"
train,00377_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",153104,"(244, 328, 483, 387)"
train,00378_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14544,"(76, 396, 95, 211)"
train,00378_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",153152,"(240, 328, 483, 387)"
train,00379_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15184,"(76, 396, 95, 207)"
train,00379_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",153888,"(232, 332, 483, 391)"
train,00380_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15184,"(76, 396, 95, 207)"
train,00380_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155056,"(228, 340, 491, 391)"
train,00381_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15184,"(76, 396, 95, 207)"
train,00381_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155152,"(232, 348, 491, 391)"
train,00382_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15184,"(76, 396, 95, 207)"
train,00382_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155232,"(232, 352, 491, 391)"
train,00383_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15184,"(76, 396, 95, 207)"
train,00383_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155232,"(232, 352, 491, 391)"
train,00384_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14560,"(84, 408, 95, 211)"
train,00384_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155680,"(236, 340, 487, 391)"
train,00385_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15152,"(76, 400, 95, 207)"
train,00385_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",154736,"(232, 352, 491, 391)"
train,00386_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15152,"(76, 400, 95, 207)"
train,00386_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155296,"(232, 352, 491, 391)"
train,00387_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15152,"(76, 400, 95, 207)"
train,00387_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155296,"(232, 352, 491, 391)"
train,00388_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15152,"(76, 400, 95, 207)"
train,00388_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155936,"(232, 352, 491, 399)"
train,00389_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15152,"(76, 400, 95, 207)"
train,00389_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155632,"(236, 344, 487, 395)"
train,00390_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15152,"(76, 400, 95, 207)"
train,00390_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155632,"(236, 344, 487, 395)"
train,00391_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15152,"(76, 400, 95, 207)"
train,00391_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155632,"(236, 344, 487, 395)"
train,00392_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15216,"(76, 404, 95, 207)"
train,00392_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155632,"(236, 344, 487, 395)"
train,00393_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15216,"(76, 404, 95, 207)"
train,00393_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155632,"(236, 344, 487, 395)"
train,00394_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15216,"(76, 404, 95, 207)"
train,00394_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155648,"(228, 340, 491, 395)"
train,00395_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14512,"(88, 412, 95, 207)"
train,00395_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155680,"(236, 340, 487, 391)"
train,00396_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14512,"(88, 412, 95, 207)"
train,00396_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155680,"(236, 340, 487, 391)"
train,00397_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14512,"(88, 412, 95, 207)"
train,00397_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155680,"(236, 340, 487, 391)"
train,00398_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14512,"(88, 412, 95, 207)"
train,00398_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155680,"(236, 340, 487, 391)"
train,00399_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14512,"(88, 412, 95, 207)"
train,00399_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155680,"(236, 340, 487, 391)"
train,00400_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14512,"(88, 412, 95, 207)"
train,00400_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155680,"(236, 340, 487, 391)"
train,00401_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14512,"(88, 412, 95, 207)"
train,00401_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155680,"(236, 340, 487, 391)"
train,00402_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14560,"(84, 408, 95, 211)"
train,00402_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155680,"(236, 340, 487, 391)"
train,00403_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14496,"(84, 408, 95, 207)"
train,00403_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",154784,"(236, 340, 487, 391)"
train,00404_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20928,"(76, 368, 167, 191)"
train,00404_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",148656,"(300, 300, 483, 375)"
train,00405_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21232,"(80, 392, 135, 219)"
train,00405_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123760,"(296, 244, 455, 347)"
train,00406_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21168,"(80, 392, 131, 215)"
train,00406_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123584,"(300, 256, 455, 347)"
train,00407_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20960,"(80, 392, 131, 215)"
train,00407_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130480,"(300, 256, 455, 363)"
train,00408_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20960,"(80, 392, 131, 215)"
train,00408_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",131392,"(300, 260, 455, 367)"
train,00409_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20960,"(80, 392, 131, 215)"
train,00409_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",131248,"(300, 256, 451, 367)"
train,00410_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22704,"(68, 368, 135, 247)"
train,00410_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155312,"(216, 156, 519, 403)"
train,00411_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21216,"(80, 368, 151, 199)"
train,00411_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",141040,"(312, 252, 451, 395)"
train,00412_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21872,"(80, 372, 159, 203)"
train,00412_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",141056,"(320, 260, 451, 395)"
train,00413_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21920,"(80, 372, 159, 203)"
train,00413_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",143888,"(320, 268, 459, 395)"
train,00414_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21936,"(76, 368, 159, 207)"
train,00414_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",144416,"(320, 276, 463, 395)"
train,00415_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22000,"(76, 368, 159, 207)"
train,00415_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",145248,"(320, 276, 467, 395)"
train,00416_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22080,"(76, 368, 159, 207)"
train,00416_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",145264,"(320, 284, 467, 395)"
train,00417_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22080,"(76, 368, 159, 207)"
train,00417_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",145264,"(320, 284, 467, 395)"
train,00418_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22080,"(76, 368, 159, 207)"
train,00418_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",146992,"(320, 284, 467, 399)"
train,00419_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22080,"(76, 368, 159, 207)"
train,00419_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",146992,"(320, 284, 467, 399)"
train,00420_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21856,"(72, 372, 159, 203)"
train,00420_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",146736,"(320, 284, 467, 399)"
train,00421_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21520,"(76, 364, 159, 203)"
train,00421_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",147792,"(320, 284, 467, 399)"
train,00422_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21728,"(76, 364, 155, 203)"
train,00422_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",147792,"(320, 284, 467, 399)"
train,00423_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21712,"(76, 364, 155, 203)"
train,00423_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",152144,"(308, 284, 479, 399)"
train,00424_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21584,"(76, 364, 155, 199)"
train,00424_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",154928,"(316, 272, 479, 403)"
train,00425_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21792,"(76, 364, 155, 199)"
train,00425_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",158432,"(312, 272, 483, 403)"
train,00426_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20288,"(72, 348, 139, 251)"
train,00426_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155408,"(172, 96, 531, 395)"
train,00427_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21808,"(76, 360, 155, 199)"
train,00427_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",157216,"(304, 232, 479, 403)"
train,00428_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21776,"(76, 356, 155, 199)"
train,00428_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",157216,"(304, 232, 479, 403)"
train,00429_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22096,"(76, 356, 155, 199)"
train,00429_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",157776,"(300, 232, 483, 403)"
train,00430_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22208,"(84, 348, 163, 199)"
train,00430_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",167584,"(316, 208, 495, 431)"
train,00431_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21280,"(76, 360, 163, 191)"
train,00431_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",168448,"(316, 236, 491, 431)"
train,00432_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21280,"(76, 360, 163, 191)"
train,00432_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",171968,"(320, 228, 495, 431)"
train,00433_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20176,"(60, 348, 147, 231)"
train,00433_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",139056,"(168, 88, 523, 347)"
train,00434_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21264,"(76, 360, 163, 195)"
train,00434_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",171968,"(320, 228, 495, 431)"
train,00435_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21264,"(76, 360, 163, 195)"
train,00435_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",171968,"(320, 228, 495, 431)"
train,00436_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21312,"(72, 364, 167, 195)"
train,00436_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",171968,"(320, 228, 495, 431)"
train,00437_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21216,"(72, 368, 167, 191)"
train,00437_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",172048,"(316, 240, 495, 431)"
train,00438_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21216,"(72, 368, 167, 191)"
train,00438_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",172048,"(316, 240, 495, 431)"
train,00439_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21216,"(72, 368, 167, 191)"
train,00439_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",172048,"(316, 240, 495, 431)"
train,00440_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21216,"(72, 368, 167, 191)"
train,00440_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",172048,"(316, 240, 495, 431)"
train,00441_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21216,"(72, 368, 167, 191)"
train,00441_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",172048,"(316, 240, 495, 431)"
train,00442_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21216,"(72, 368, 167, 191)"
train,00442_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",172048,"(316, 240, 495, 431)"
train,00443_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21104,"(72, 368, 167, 191)"
train,00443_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",172048,"(316, 240, 495, 431)"
train,00444_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20144,"(64, 344, 143, 231)"
train,00444_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",140416,"(176, 92, 527, 343)"
train,00445_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",21264,"(72, 368, 167, 191)"
train,00445_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",172048,"(316, 240, 495, 431)"
train,00446_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00446_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",171808,"(316, 252, 491, 431)"
train,00447_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00447_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",172144,"(316, 252, 491, 431)"
train,00448_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00448_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00449_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00449_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00450_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00450_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00451_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00451_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00452_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00452_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00453_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00453_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00454_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00454_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00455_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22096,"(60, 356, 131, 235)"
train,00455_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",149344,"(212, 108, 507, 391)"
train,00456_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20944,"(76, 372, 159, 187)"
train,00456_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00457_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20992,"(76, 372, 159, 187)"
train,00457_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00458_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20992,"(76, 372, 159, 187)"
train,00458_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00459_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20992,"(76, 372, 159, 187)"
train,00459_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00460_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20992,"(76, 372, 159, 187)"
train,00460_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",170560,"(316, 252, 487, 431)"
train,00461_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",22704,"(68, 368, 135, 247)"
train,00461_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",155312,"(216, 156, 519, 403)"
train,00462_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18656,"(52, 444, 143, 187)"
train,00462_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",135488,"(268, 392, 443, 379)"
train,00463_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17888,"(48, 452, 119, 203)"
train,00463_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",134272,"(244, 348, 451, 379)"
train,00464_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17888,"(48, 452, 119, 203)"
train,00464_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",134272,"(244, 348, 451, 379)"
train,00465_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17872,"(48, 452, 119, 203)"
train,00465_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",134336,"(236, 368, 447, 379)"
train,00466_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17952,"(44, 456, 123, 203)"
train,00466_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",134288,"(244, 368, 447, 379)"
train,00467_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17888,"(44, 456, 123, 203)"
train,00467_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",134288,"(244, 368, 447, 379)"
train,00468_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17888,"(44, 456, 123, 203)"
train,00468_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130784,"(248, 364, 447, 375)"
train,00469_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17888,"(44, 456, 123, 203)"
train,00469_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130368,"(252, 364, 443, 375)"
train,00470_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17952,"(44, 456, 123, 203)"
train,00470_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130368,"(252, 364, 443, 375)"
train,00471_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18000,"(44, 456, 123, 207)"
train,00471_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130432,"(252, 312, 443, 375)"
train,00472_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17120,"(64, 432, 107, 219)"
train,00472_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",137920,"(260, 244, 467, 379)"
train,00473_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18624,"(60, 420, 107, 215)"
train,00473_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130448,"(264, 264, 447, 375)"
train,00474_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18352,"(60, 412, 107, 223)"
train,00474_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130448,"(268, 280, 447, 375)"
train,00475_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17952,"(60, 412, 103, 223)"
train,00475_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130464,"(268, 292, 447, 371)"
train,00476_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17744,"(56, 416, 103, 223)"
train,00476_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130288,"(248, 336, 447, 371)"
train,00477_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18704,"(56, 416, 103, 231)"
train,00477_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130496,"(248, 348, 447, 375)"
train,00478_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18224,"(56, 416, 103, 231)"
train,00478_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130496,"(248, 348, 447, 375)"
train,00479_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18224,"(56, 416, 103, 231)"
train,00479_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130496,"(248, 348, 447, 375)"
train,00480_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18224,"(56, 416, 103, 231)"
train,00480_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130496,"(248, 348, 447, 375)"
train,00481_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18224,"(56, 416, 103, 231)"
train,00481_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130496,"(248, 348, 447, 375)"
train,00482_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18288,"(56, 416, 107, 231)"
train,00482_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130496,"(248, 348, 447, 375)"
train,00483_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17120,"(64, 432, 107, 219)"
train,00483_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",137920,"(260, 244, 467, 379)"
train,00484_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18496,"(56, 416, 107, 231)"
train,00484_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130480,"(252, 348, 447, 375)"
train,00485_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19408,"(56, 416, 115, 231)"
train,00485_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130496,"(248, 348, 447, 375)"
train,00486_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18496,"(56, 416, 107, 231)"
train,00486_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130496,"(248, 348, 447, 375)"
train,00487_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18944,"(52, 424, 115, 231)"
train,00487_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130464,"(244, 368, 447, 375)"
train,00488_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18944,"(52, 424, 115, 231)"
train,00488_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130400,"(244, 368, 443, 375)"
train,00489_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19712,"(48, 412, 119, 231)"
train,00489_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130480,"(256, 292, 447, 371)"
train,00490_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18848,"(56, 412, 107, 223)"
train,00490_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130480,"(256, 292, 447, 371)"
train,00491_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18464,"(56, 412, 107, 223)"
train,00491_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130432,"(260, 328, 447, 371)"
train,00492_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18736,"(52, 428, 111, 223)"
train,00492_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130464,"(268, 344, 447, 375)"
train,00493_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17120,"(64, 432, 107, 219)"
train,00493_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",137920,"(260, 244, 467, 379)"
train,00494_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18736,"(52, 428, 111, 223)"
train,00494_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130448,"(272, 356, 447, 371)"
train,00495_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18736,"(52, 428, 111, 223)"
train,00495_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130448,"(272, 356, 447, 371)"
train,00496_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19104,"(52, 428, 111, 223)"
train,00496_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130640,"(264, 344, 447, 375)"
train,00497_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18736,"(52, 428, 111, 223)"
train,00497_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130368,"(264, 328, 443, 375)"
train,00498_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20032,"(48, 424, 123, 223)"
train,00498_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130304,"(256, 336, 447, 371)"
train,00499_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20464,"(48, 416, 123, 231)"
train,00499_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130304,"(256, 336, 447, 371)"
train,00500_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20368,"(48, 416, 123, 231)"
train,00500_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",130304,"(256, 336, 447, 371)"
train,00501_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20368,"(48, 416, 123, 231)"
train,00501_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",129232,"(256, 336, 439, 371)"
train,00502_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20368,"(48, 416, 123, 231)"
train,00502_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",129232,"(256, 336, 439, 371)"
train,00503_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20368,"(48, 416, 123, 231)"
train,00503_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",129232,"(256, 336, 439, 371)"
train,00504_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17968,"(64, 416, 107, 235)"
train,00504_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",138064,"(256, 236, 467, 379)"
train,00505_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20096,"(48, 416, 123, 231)"
train,00505_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",129312,"(256, 344, 439, 375)"
train,00506_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20048,"(56, 412, 119, 227)"
train,00506_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",128816,"(256, 344, 435, 375)"
train,00507_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",17776,"(60, 384, 103, 227)"
