split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,C6J5P1_sa_10_3_MRI_heart_myocardium.png,"(196, 240)",17723,"(380, 367, 233, 242)",8
train,C6J5P1_sa_10_4_MRI_heart_left+heart+ventricle.png,"(196, 240)",28969,"(397, 401, 199, 191)",10
train,C6J5P1_sa_10_4_MRI_heart_myocardium.png,"(196, 240)",17261,"(375, 363, 243, 250)",8
train,C6J5P1_sa_10_4_MRI_heart_right+heart+ventricle.png,"(196, 240)",34104,"(277, 422, 204, 277)",10
train,C6J5P1_sa_10_5_MRI_heart_left+heart+ventricle.png,"(196, 240)",28476,"(410, 388, 195, 200)",9
train,C6J5P1_sa_10_5_MRI_heart_myocardium.png,"(196, 240)",18247,"(384, 358, 242, 255)",8
train,C6J5P1_sa_10_5_MRI_heart_right+heart+ventricle.png,"(196, 240)",28682,"(303, 410, 182, 293)",8
train,C6J5P1_sa_10_6_MRI_heart_left+heart+ventricle.png,"(196, 240)",25490,"(410, 393, 191, 182)",8
train,C6J5P1_sa_10_6_MRI_heart_myocardium.png,"(196, 240)",20919,"(380, 358, 246, 251)",9
train,C6J5P1_sa_10_6_MRI_heart_right+heart+ventricle.png,"(196, 240)",21278,"(320, 422, 165, 260)",6
train,C6J5P1_sa_10_7_MRI_heart_left+heart+ventricle.png,"(196, 240)",22178,"(418, 397, 178, 169)",7
train,C6J5P1_sa_10_7_MRI_heart_myocardium.png,"(196, 240)",21229,"(388, 363, 234, 238)",10
train,C6J5P1_sa_10_7_MRI_heart_right+heart+ventricle.png,"(196, 240)",17237,"(337, 427, 161, 242)",5
train,C6J5P1_sa_10_8_MRI_heart_left+heart+ventricle.png,"(196, 240)",18700,"(431, 397, 161, 161)",6
train,C6J5P1_sa_10_8_MRI_heart_myocardium.png,"(196, 240)",18013,"(401, 367, 217, 221)",8
train,C6J5P1_sa_10_8_MRI_heart_right+heart+ventricle.png,"(196, 240)",14706,"(346, 422, 161, 221)",4
train,C6J5P1_sa_10_9_MRI_heart_left+heart+ventricle.png,"(196, 240)",12030,"(448, 414, 127, 131)",4
train,C6J5P1_sa_10_9_MRI_heart_myocardium.png,"(196, 240)",13748,"(418, 388, 183, 187)",6
train,C6J5P1_sa_10_9_MRI_heart_right+heart+ventricle.png,"(196, 240)",12677,"(371, 448, 140, 178)",3
train,C6J5P1_sa_10_10_MRI_heart_left+heart+ventricle.png,"(196, 240)",7465,"(469, 435, 97, 106)",2
train,C6J5P1_sa_10_10_MRI_heart_myocardium.png,"(196, 240)",7756,"(448, 422, 144, 136)",3
train,C6J5P1_sa_10_10_MRI_heart_right+heart+ventricle.png,"(196, 240)",10112,"(401, 461, 114, 157)",2
train,C8P3S7_sa_0_1_MRI_heart_myocardium.png,"(196, 240)",4210,"(482, 495, 93, 84)",2
train,C8P3S7_sa_0_2_MRI_heart_left+heart+ventricle.png,"(196, 240)",6785,"(474, 491, 92, 93)",3
train,C8P3S7_sa_0_2_MRI_heart_myocardium.png,"(196, 240)",8781,"(448, 465, 144, 136)",5
train,C8P3S7_sa_0_3_MRI_heart_left+heart+ventricle.png,"(196, 240)",11886,"(452, 457, 123, 127)",6
train,C8P3S7_sa_0_3_MRI_heart_myocardium.png,"(196, 240)",11210,"(427, 435, 174, 170)",6
train,C8P3S7_sa_0_3_MRI_heart_right+heart+ventricle.png,"(196, 240)",4385,"(405, 521, 97, 105)",1
train,C8P3S7_sa_0_4_MRI_heart_left+heart+ventricle.png,"(196, 240)",15190,"(448, 439, 136, 145)",8
train,C8P3S7_sa_0_4_MRI_heart_myocardium.png,"(196, 240)",11322,"(427, 410, 174, 195)",6
train,C8P3S7_sa_0_4_MRI_heart_right+heart+ventricle.png,"(196, 240)",10208,"(371, 482, 144, 148)",3
train,C8P3S7_sa_0_5_MRI_heart_left+heart+ventricle.png,"(196, 240)",16213,"(431, 448, 153, 144)",9
train,C8P3S7_sa_0_5_MRI_heart_myocardium.png,"(196, 240)",13057,"(422, 418, 183, 200)",7
train,C8P3S7_sa_0_5_MRI_heart_right+heart+ventricle.png,"(196, 240)",16916,"(333, 469, 178, 179)",5
train,C8P3S7_sa_0_6_MRI_heart_left+heart+ventricle.png,"(196, 240)",15353,"(439, 422, 145, 140)",8
train,C8P3S7_sa_0_6_MRI_heart_myocardium.png,"(196, 240)",15206,"(418, 397, 191, 199)",9
train,C8P3S7_sa_0_6_MRI_heart_right+heart+ventricle.png,"(196, 240)",23379,"(324, 435, 178, 204)",7
train,C8P3S7_sa_0_7_MRI_heart_left+heart+ventricle.png,"(196, 240)",15935,"(452, 418, 136, 148)",9
train,C8P3S7_sa_0_7_MRI_heart_myocardium.png,"(196, 240)",15394,"(422, 388, 191, 208)",9
train,C8P3S7_sa_0_7_MRI_heart_right+heart+ventricle.png,"(196, 240)",29426,"(294, 410, 208, 229)",9
train,C8P3S7_sa_0_8_MRI_heart_left+heart+ventricle.png,"(196, 240)",16702,"(461, 427, 135, 161)",9
train,C8P3S7_sa_0_8_MRI_heart_myocardium.png,"(196, 240)",16268,"(431, 393, 187, 220)",10
train,C8P3S7_sa_0_8_MRI_heart_right+heart+ventricle.png,"(196, 240)",30160,"(299, 388, 165, 255)",10
train,C8P3S7_sa_0_9_MRI_heart_left+heart+ventricle.png,"(196, 240)",17440,"(439, 448, 145, 153)",10
train,C8P3S7_sa_0_9_MRI_heart_myocardium.png,"(196, 240)",13189,"(431, 418, 178, 212)",8
train,C8P3S7_sa_8_2_MRI_heart_left+heart+ventricle.png,"(196, 240)",1384,"(512, 516, 37, 46)",1
train,C8P3S7_sa_8_2_MRI_heart_myocardium.png,"(196, 240)",8628,"(469, 478, 115, 114)",4
train,C8P3S7_sa_8_3_MRI_heart_left+heart+ventricle.png,"(196, 240)",2281,"(486, 491, 55, 63)",2
train,C8P3S7_sa_8_3_MRI_heart_myocardium.png,"(196, 240)",11078,"(448, 457, 131, 127)",6
train,C8P3S7_sa_8_4_MRI_heart_left+heart+ventricle.png,"(196, 240)",4522,"(478, 474, 80, 80)",5
train,C8P3S7_sa_8_4_MRI_heart_myocardium.png,"(196, 240)",13285,"(439, 435, 149, 153)",7
train,C8P3S7_sa_8_4_MRI_heart_right+heart+ventricle.png,"(196, 240)",6550,"(405, 491, 115, 118)",4
train,C8P3S7_sa_8_5_MRI_heart_left+heart+ventricle.png,"(196, 240)",5432,"(457, 491, 97, 75)",6
train,C8P3S7_sa_8_5_MRI_heart_myocardium.png,"(196, 240)",15617,"(427, 444, 169, 161)",9
train,C8P3S7_sa_8_5_MRI_heart_right+heart+ventricle.png,"(196, 240)",13055,"(354, 474, 144, 165)",7
train,C8P3S7_sa_8_6_MRI_heart_left+heart+ventricle.png,"(196, 240)",4987,"(469, 461, 85, 84)",5
train,C8P3S7_sa_8_6_MRI_heart_myocardium.png,"(196, 240)",17301,"(435, 422, 174, 166)",10
train,C8P3S7_sa_8_6_MRI_heart_right+heart+ventricle.png,"(196, 240)",16319,"(354, 439, 131, 183)",10
train,C8P3S7_sa_8_7_MRI_heart_left+heart+ventricle.png,"(196, 240)",4961,"(478, 469, 76, 85)",5
train,C8P3S7_sa_8_7_MRI_heart_myocardium.png,"(196, 240)",15448,"(435, 422, 161, 166)",8
train,C8P3S7_sa_8_7_MRI_heart_right+heart+ventricle.png,"(196, 240)",10915,"(346, 435, 101, 187)",6
train,C8P3S7_sa_8_8_MRI_heart_left+heart+ventricle.png,"(196, 240)",8667,"(439, 482, 123, 89)",10
train,C8P3S7_sa_8_8_MRI_heart_myocardium.png,"(196, 240)",14180,"(431, 427, 165, 178)",8
train,D0H9I4_sa_0_0_MRI_heart_myocardium.png,"(320, 320)",2229,"(461, 506, 66, 59)",1
train,D0H9I4_sa_0_1_MRI_heart_left+heart+ventricle.png,"(320, 320)",3456,"(464, 499, 60, 73)",2
train,D0H9I4_sa_0_1_MRI_heart_myocardium.png,"(320, 320)",4422,"(445, 477, 92, 104)",3
train,D0H9I4_sa_0_1_MRI_heart_right+heart+ventricle.png,"(320, 320)",4889,"(397, 525, 85, 98)",2
train,D0H9I4_sa_0_2_MRI_heart_left+heart+ventricle.png,"(320, 320)",6062,"(448, 490, 89, 88)",4
train,D0H9I4_sa_0_2_MRI_heart_myocardium.png,"(320, 320)",5036,"(429, 477, 120, 114)",4
train,D0H9I4_sa_0_2_MRI_heart_right+heart+ventricle.png,"(320, 320)",8638,"(365, 509, 130, 133)",4
train,D0H9I4_sa_0_3_MRI_heart_left+heart+ventricle.png,"(320, 320)",8533,"(435, 464, 108, 105)",5
train,D0H9I4_sa_0_3_MRI_heart_myocardium.png,"(320, 320)",5725,"(419, 451, 137, 130)",5
train,D0H9I4_sa_0_3_MRI_heart_right+heart+ventricle.png,"(320, 320)",10489,"(342, 493, 143, 149)",5
train,D0H9I4_sa_0_4_MRI_heart_left+heart+ventricle.png,"(320, 320)",11583,"(432, 464, 124, 121)",7
train,D0H9I4_sa_0_4_MRI_heart_myocardium.png,"(320, 320)",7660,"(416, 445, 156, 156)",6
train,D0H9I4_sa_0_4_MRI_heart_right+heart+ventricle.png,"(320, 320)",14780,"(330, 477, 146, 172)",7
train,D0H9I4_sa_0_5_MRI_heart_left+heart+ventricle.png,"(320, 320)",13820,"(429, 464, 130, 143)",9
train,D0H9I4_sa_0_5_MRI_heart_myocardium.png,"(320, 320)",8883,"(410, 445, 162, 175)",7
train,D0H9I4_sa_0_5_MRI_heart_right+heart+ventricle.png,"(320, 320)",19758,"(317, 470, 156, 195)",10
train,D0H9I4_sa_0_6_MRI_heart_left+heart+ventricle.png,"(320, 320)",14565,"(438, 448, 131, 149)",10
train,D0H9I4_sa_0_6_MRI_heart_myocardium.png,"(320, 320)",11458,"(413, 429, 178, 191)",10
train,D0H9I4_sa_0_6_MRI_heart_right+heart+ventricle.png,"(320, 320)",19594,"(317, 451, 146, 201)",9
train,D0H9I4_sa_0_7_MRI_heart_left+heart+ventricle.png,"(320, 320)",11658,"(422, 470, 121, 127)",8
train,D0H9I4_sa_0_7_MRI_heart_myocardium.png,"(320, 320)",8002,"(410, 458, 155, 159)",7
train,D0H9I4_sa_10_1_MRI_heart_myocardium.png,"(320, 320)",3872,"(458, 502, 75, 76)",3
train,D0H9I4_sa_10_2_MRI_heart_left+heart+ventricle.png,"(320, 320)",1636,"(467, 512, 44, 44)",2
train,D0H9I4_sa_10_2_MRI_heart_myocardium.png,"(320, 320)",8132,"(432, 480, 114, 108)",7
train,D0H9I4_sa_10_2_MRI_heart_right+heart+ventricle.png,"(320, 320)",4590,"(403, 525, 89, 101)",4
train,D0H9I4_sa_10_3_MRI_heart_left+heart+ventricle.png,"(320, 320)",4117,"(451, 480, 76, 66)",6
train,D0H9I4_sa_10_3_MRI_heart_myocardium.png,"(320, 320)",9035,"(422, 454, 134, 127)",7
train,D0H9I4_sa_10_3_MRI_heart_right+heart+ventricle.png,"(320, 320)",6268,"(381, 486, 101, 127)",5
train,D0H9I4_sa_10_4_MRI_heart_left+heart+ventricle.png,"(320, 320)",5928,"(451, 480, 86, 85)",8
train,D0H9I4_sa_10_4_MRI_heart_myocardium.png,"(320, 320)",11254,"(419, 448, 146, 149)",9
train,D0H9I4_sa_10_4_MRI_heart_right+heart+ventricle.png,"(320, 320)",10128,"(362, 480, 117, 149)",8
train,D0H9I4_sa_10_5_MRI_heart_left+heart+ventricle.png,"(320, 320)",6553,"(442, 490, 91, 91)",10
train,D0H9I4_sa_10_5_MRI_heart_myocardium.png,"(320, 320)",11365,"(410, 458, 155, 152)",10
train,D0H9I4_sa_10_5_MRI_heart_right+heart+ventricle.png,"(320, 320)",11397,"(349, 480, 104, 169)",10
train,D0H9I4_sa_10_6_MRI_heart_left+heart+ventricle.png,"(320, 320)",6036,"(442, 483, 88, 86)",9
train,D0H9I4_sa_10_6_MRI_heart_myocardium.png,"(320, 320)",9562,"(419, 451, 150, 146)",8
train,D0R0R9_sa_0_0_MRI_heart_left+heart+ventricle.png,"(208, 256)",4944,"(496, 472, 83, 83)",2
train,D0R0R9_sa_0_0_MRI_heart_myocardium.png,"(208, 256)",12080,"(460, 436, 143, 155)",5
train,D0R0R9_sa_0_1_MRI_heart_left+heart+ventricle.png,"(208, 256)",9136,"(476, 428, 99, 123)",5
train,D0R0R9_sa_0_1_MRI_heart_myocardium.png,"(208, 256)",14944,"(444, 396, 163, 191)",6
train,D0R0R9_sa_0_1_MRI_heart_right+heart+ventricle.png,"(208, 256)",3584,"(420, 484, 75, 107)",1
train,D0R0R9_sa_0_2_MRI_heart_left+heart+ventricle.png,"(208, 256)",14032,"(464, 404, 131, 139)",8
train,D0R0R9_sa_0_2_MRI_heart_myocardium.png,"(208, 256)",16816,"(432, 384, 191, 199)",7
train,D0R0R9_sa_0_2_MRI_heart_right+heart+ventricle.png,"(208, 256)",7792,"(376, 444, 99, 147)",3
train,D0R0R9_sa_0_3_MRI_heart_left+heart+ventricle.png,"(208, 256)",16960,"(460, 384, 155, 147)",10
train,D0R0R9_sa_0_3_MRI_heart_myocardium.png,"(208, 256)",16656,"(436, 368, 199, 207)",7
train,D0R0R9_sa_0_3_MRI_heart_right+heart+ventricle.png,"(208, 256)",13008,"(360, 400, 123, 179)",5
train,D0R0R9_sa_0_4_MRI_heart_left+heart+ventricle.png,"(208, 256)",16128,"(480, 368, 147, 143)",9
train,D0R0R9_sa_0_4_MRI_heart_myocardium.png,"(208, 256)",19792,"(444, 344, 211, 211)",8
train,D0R0R9_sa_0_4_MRI_heart_right+heart+ventricle.png,"(208, 256)",15872,"(348, 368, 139, 187)",6
train,D0R0R9_sa_0_5_MRI_heart_left+heart+ventricle.png,"(208, 256)",13920,"(496, 372, 123, 151)",8
train,D0R0R9_sa_0_5_MRI_heart_myocardium.png,"(208, 256)",23632,"(448, 340, 211, 219)",10
train,D0R0R9_sa_0_5_MRI_heart_right+heart+ventricle.png,"(208, 256)",22560,"(336, 336, 151, 215)",8
train,D0R0R9_sa_0_6_MRI_heart_left+heart+ventricle.png,"(208, 256)",13056,"(484, 388, 123, 143)",7
train,D0R0R9_sa_0_6_MRI_heart_myocardium.png,"(208, 256)",21984,"(448, 344, 199, 223)",9
train,D0R0R9_sa_0_6_MRI_heart_right+heart+ventricle.png,"(208, 256)",25200,"(328, 296, 167, 255)",10
train,D0R0R9_sa_0_7_MRI_heart_left+heart+ventricle.png,"(208, 256)",9936,"(456, 404, 119, 107)",5
train,D0R0R9_sa_0_7_MRI_heart_myocardium.png,"(208, 256)",15264,"(456, 364, 171, 187)",6
train,D0R0R9_sa_11_0_MRI_heart_left+heart+ventricle.png,"(208, 256)",896,"(528, 500, 31, 35)",1
train,D0R0R9_sa_11_0_MRI_heart_myocardium.png,"(208, 256)",13904,"(464, 444, 139, 143)",5
train,D0R0R9_sa_11_1_MRI_heart_left+heart+ventricle.png,"(208, 256)",3760,"(492, 460, 67, 79)",4
train,D0R0R9_sa_11_1_MRI_heart_myocardium.png,"(208, 256)",14688,"(448, 416, 151, 163)",5
train,D0R0R9_sa_11_2_MRI_heart_left+heart+ventricle.png,"(208, 256)",6768,"(476, 432, 95, 99)",8
train,D0R0R9_sa_11_2_MRI_heart_myocardium.png,"(208, 256)",22064,"(420, 396, 195, 187)",8
train,D0R0R9_sa_11_2_MRI_heart_right+heart+ventricle.png,"(208, 256)",2592,"(420, 516, 87, 83)",1
train,D0R0R9_sa_11_3_MRI_heart_left+heart+ventricle.png,"(208, 256)",8352,"(480, 412, 107, 103)",10
train,D0R0R9_sa_11_3_MRI_heart_myocardium.png,"(208, 256)",25952,"(428, 372, 211, 203)",9
train,D0R0R9_sa_11_3_MRI_heart_right+heart+ventricle.png,"(208, 256)",3056,"(412, 464, 75, 119)",2
train,D0R0R9_sa_11_4_MRI_heart_left+heart+ventricle.png,"(208, 256)",7632,"(492, 400, 107, 99)",9
train,D0R0R9_sa_11_4_MRI_heart_myocardium.png,"(208, 256)",25968,"(448, 352, 203, 211)",9
train,D0R0R9_sa_11_4_MRI_heart_right+heart+ventricle.png,"(208, 256)",9056,"(400, 360, 91, 203)",6
train,D0R0R9_sa_11_5_MRI_heart_left+heart+ventricle.png,"(208, 256)",5424,"(508, 412, 75, 95)",6
train,D0R0R9_sa_11_5_MRI_heart_myocardium.png,"(208, 256)",27408,"(444, 360, 195, 211)",10
train,D0R0R9_sa_11_5_MRI_heart_right+heart+ventricle.png,"(208, 256)",13216,"(380, 332, 115, 215)",10
train,D0R0R9_sa_11_6_MRI_heart_left+heart+ventricle.png,"(208, 256)",7984,"(452, 408, 111, 99)",9
train,D0R0R9_sa_11_6_MRI_heart_myocardium.png,"(208, 256)",17408,"(448, 368, 183, 187)",6
train,D1J5P6_sa_0_0_MRI_heart_left+heart+ventricle.png,"(196, 240)",4517,"(414, 538, 71, 80)",1
train,D1J5P6_sa_0_0_MRI_heart_myocardium.png,"(196, 240)",7109,"(393, 512, 114, 131)",2
train,D1J5P6_sa_0_1_MRI_heart_left+heart+ventricle.png,"(196, 240)",9883,"(397, 512, 114, 114)",2
train,D1J5P6_sa_0_1_MRI_heart_myocardium.png,"(196, 240)",11183,"(367, 491, 165, 161)",4
train,D1J5P6_sa_0_1_MRI_heart_right+heart+ventricle.png,"(196, 240)",14827,"(290, 525, 119, 191)",2
train,D1J5P6_sa_0_2_MRI_heart_left+heart+ventricle.png,"(196, 240)",11804,"(393, 478, 122, 131)",3
train,D1J5P6_sa_0_2_MRI_heart_myocardium.png,"(196, 240)",12185,"(367, 448, 170, 182)",4
train,D1J5P6_sa_0_2_MRI_heart_right+heart+ventricle.png,"(196, 240)",16517,"(290, 508, 119, 204)",2
train,D1J5P6_sa_0_3_MRI_heart_left+heart+ventricle.png,"(196, 240)",17422,"(388, 439, 144, 157)",4
train,D1J5P6_sa_0_3_MRI_heart_myocardium.png,"(196, 240)",11883,"(363, 427, 191, 195)",4
train,D1J5P6_sa_0_3_MRI_heart_right+heart+ventricle.png,"(196, 240)",29503,"(247, 448, 166, 242)",5
train,D1J5P6_sa_0_4_MRI_heart_left+heart+ventricle.png,"(196, 240)",27074,"(380, 431, 191, 187)",7
train,D1J5P6_sa_0_4_MRI_heart_myocardium.png,"(196, 240)",20565,"(350, 401, 242, 255)",8
train,D1J5P6_sa_0_4_MRI_heart_right+heart+ventricle.png,"(196, 240)",34645,"(230, 427, 170, 285)",6
train,D1J5P6_sa_0_5_MRI_heart_left+heart+ventricle.png,"(196, 240)",31535,"(367, 427, 212, 195)",8
train,D1J5P6_sa_0_5_MRI_heart_myocardium.png,"(196, 240)",18983,"(346, 393, 250, 250)",7
train,D1J5P6_sa_0_5_MRI_heart_right+heart+ventricle.png,"(196, 240)",47364,"(196, 410, 204, 331)",8
train,D1J5P6_sa_0_6_MRI_heart_left+heart+ventricle.png,"(196, 240)",33474,"(371, 431, 208, 212)",9
train,D1J5P6_sa_0_6_MRI_heart_myocardium.png,"(196, 240)",25374,"(341, 393, 260, 284)",9
train,D1J5P6_sa_0_6_MRI_heart_right+heart+ventricle.png,"(196, 240)",52666,"(179, 410, 221, 353)",9
train,D1J5P6_sa_0_7_MRI_heart_left+heart+ventricle.png,"(196, 240)",36916,"(354, 452, 217, 225)",10
train,D1J5P6_sa_0_7_MRI_heart_myocardium.png,"(196, 240)",23621,"(324, 418, 268, 289)",9
train,D1J5P6_sa_0_7_MRI_heart_right+heart+ventricle.png,"(196, 240)",56125,"(162, 414, 221, 379)",10
train,D1J5P6_sa_0_8_MRI_heart_left+heart+ventricle.png,"(196, 240)",34813,"(358, 422, 200, 221)",9
train,D1J5P6_sa_0_8_MRI_heart_myocardium.png,"(196, 240)",25409,"(329, 388, 259, 294)",10
train,D1J5P6_sa_0_9_MRI_heart_left+heart+ventricle.png,"(196, 240)",29064,"(341, 469, 204, 191)",7
train,D1J5P6_sa_0_9_MRI_heart_myocardium.png,"(196, 240)",25377,"(324, 422, 260, 268)",9
train,D1J5P6_sa_13_1_MRI_heart_left+heart+ventricle.png,"(196, 240)",6144,"(393, 529, 97, 84)",2
train,D1J5P6_sa_13_1_MRI_heart_myocardium.png,"(196, 240)",11159,"(358, 503, 157, 140)",4
train,D1J5P6_sa_13_2_MRI_heart_left+heart+ventricle.png,"(196, 240)",8931,"(393, 486, 114, 110)",3
train,D1J5P6_sa_13_2_MRI_heart_myocardium.png,"(196, 240)",12197,"(363, 457, 165, 165)",4
train,D1J5P6_sa_13_2_MRI_heart_right+heart+ventricle.png,"(196, 240)",6936,"(320, 533, 80, 136)",2
train,D1J5P6_sa_13_3_MRI_heart_left+heart+ventricle.png,"(196, 240)",11612,"(388, 452, 119, 136)",4
train,D1J5P6_sa_13_3_MRI_heart_myocardium.png,"(196, 240)",11879,"(358, 435, 174, 178)",4
train,D1J5P6_sa_13_3_MRI_heart_right+heart+ventricle.png,"(196, 240)",13021,"(294, 474, 115, 186)",3
train,D1J5P6_sa_13_4_MRI_heart_left+heart+ventricle.png,"(196, 240)",20999,"(388, 439, 161, 179)",7
train,D1J5P6_sa_13_4_MRI_heart_myocardium.png,"(196, 240)",19855,"(350, 410, 221, 238)",7
train,D1J5P6_sa_13_4_MRI_heart_right+heart+ventricle.png,"(196, 240)",26153,"(235, 448, 165, 238)",7
train,D1J5P6_sa_13_5_MRI_heart_left+heart+ventricle.png,"(196, 240)",27400,"(363, 435, 199, 187)",10
train,D1J5P6_sa_13_5_MRI_heart_myocardium.png,"(196, 240)",19452,"(341, 401, 238, 251)",7
train,D1J5P6_sa_13_5_MRI_heart_right+heart+ventricle.png,"(196, 240)",32568,"(218, 427, 156, 289)",9
train,D1J5P6_sa_13_6_MRI_heart_left+heart+ventricle.png,"(196, 240)",24873,"(375, 439, 179, 191)",9
train,D1J5P6_sa_13_6_MRI_heart_myocardium.png,"(196, 240)",25463,"(341, 401, 243, 268)",10
train,D1J5P6_sa_13_6_MRI_heart_right+heart+ventricle.png,"(196, 240)",33135,"(213, 435, 157, 281)",10
train,D1J5P6_sa_13_7_MRI_heart_left+heart+ventricle.png,"(196, 240)",25860,"(350, 478, 191, 182)",9
train,D1J5P6_sa_13_7_MRI_heart_myocardium.png,"(196, 240)",22834,"(320, 435, 246, 255)",8
train,D1J5P6_sa_13_8_MRI_heart_left+heart+ventricle.png,"(196, 240)",26060,"(358, 439, 174, 196)",9
train,D1J5P6_sa_13_8_MRI_heart_myocardium.png,"(196, 240)",25154,"(329, 401, 242, 272)",9
train,D1L4Q9_sa_10_0_MRI_heart_myocardium.png,"(320, 320)",1498,"(496, 512, 47, 41)",1
train,D1L4Q9_sa_10_1_MRI_heart_myocardium.png,"(320, 320)",5772,"(474, 477, 101, 92)",4
train,D1L4Q9_sa_10_2_MRI_heart_left+heart+ventricle.png,"(320, 320)",3435,"(486, 477, 70, 63)",3
train,D1L4Q9_sa_10_2_MRI_heart_myocardium.png,"(320, 320)",9120,"(461, 442, 124, 127)",6
train,D1L4Q9_sa_10_2_MRI_heart_right+heart+ventricle.png,"(320, 320)",2751,"(454, 515, 79, 82)",1
train,D1L4Q9_sa_10_3_MRI_heart_left+heart+ventricle.png,"(320, 320)",5481,"(477, 499, 85, 86)",5
train,D1L4Q9_sa_10_3_MRI_heart_myocardium.png,"(320, 320)",11814,"(448, 467, 149, 150)",8
train,D1L4Q9_sa_10_3_MRI_heart_right+heart+ventricle.png,"(320, 320)",4252,"(403, 538, 108, 101)",2
train,D1L4Q9_sa_10_4_MRI_heart_left+heart+ventricle.png,"(320, 320)",8523,"(470, 458, 105, 101)",8
train,D1L4Q9_sa_10_4_MRI_heart_myocardium.png,"(320, 320)",12286,"(438, 429, 166, 159)",8
train,D1L4Q9_sa_10_4_MRI_heart_right+heart+ventricle.png,"(320, 320)",11005,"(387, 474, 127, 162)",7
train,D1L4Q9_sa_10_5_MRI_heart_left+heart+ventricle.png,"(320, 320)",9193,"(474, 461, 107, 108)",9
train,D1L4Q9_sa_10_5_MRI_heart_myocardium.png,"(320, 320)",12946,"(435, 435, 172, 166)",8
train,D1L4Q9_sa_10_5_MRI_heart_right+heart+ventricle.png,"(320, 320)",9986,"(381, 477, 124, 156)",6
train,D1L4Q9_sa_10_6_MRI_heart_left+heart+ventricle.png,"(320, 320)",9762,"(480, 464, 98, 117)",9
train,D1L4Q9_sa_10_6_MRI_heart_myocardium.png,"(320, 320)",14321,"(429, 435, 184, 178)",10
train,D1L4Q9_sa_10_6_MRI_heart_right+heart+ventricle.png,"(320, 320)",14478,"(371, 448, 130, 194)",10
train,D1L4Q9_sa_10_7_MRI_heart_left+heart+ventricle.png,"(320, 320)",10170,"(464, 477, 121, 111)",10
train,D1L4Q9_sa_10_7_MRI_heart_myocardium.png,"(320, 320)",13858,"(438, 445, 179, 175)",9
train,D1L4Q9_sa_10_7_MRI_heart_right+heart+ventricle.png,"(320, 320)",9581,"(371, 531, 124, 121)",6
train,D1L4Q9_sa_10_8_MRI_heart_left+heart+ventricle.png,"(320, 320)",7423,"(490, 499, 85, 105)",7
train,D1L4Q9_sa_10_8_MRI_heart_myocardium.png,"(320, 320)",6575,"(490, 474, 114, 149)",4
train,D1L4Q9_sa_29_1_MRI_heart_left+heart+ventricle.png,"(320, 320)",3078,"(502, 496, 60, 63)",1
train,D1L4Q9_sa_29_1_MRI_heart_myocardium.png,"(320, 320)",4498,"(470, 480, 102, 92)",3
train,D1L4Q9_sa_29_2_MRI_heart_left+heart+ventricle.png,"(320, 320)",6662,"(474, 461, 95, 95)",3
train,D1L4Q9_sa_29_2_MRI_heart_myocardium.png,"(320, 320)",5772,"(458, 448, 127, 124)",4
train,D1L4Q9_sa_29_2_MRI_heart_right+heart+ventricle.png,"(320, 320)",3578,"(445, 515, 72, 89)",1
train,D1L4Q9_sa_29_3_MRI_heart_left+heart+ventricle.png,"(320, 320)",9798,"(461, 483, 120, 111)",5
train,D1L4Q9_sa_29_3_MRI_heart_myocardium.png,"(320, 320)",8519,"(442, 461, 159, 149)",6
train,D1L4Q9_sa_29_3_MRI_heart_right+heart+ventricle.png,"(320, 320)",7241,"(403, 518, 114, 131)",2
train,D1L4Q9_sa_29_4_MRI_heart_left+heart+ventricle.png,"(320, 320)",13668,"(454, 445, 134, 136)",7
train,D1L4Q9_sa_29_4_MRI_heart_myocardium.png,"(320, 320)",9297,"(435, 426, 169, 171)",6
train,D1L4Q9_sa_29_4_MRI_heart_right+heart+ventricle.png,"(320, 320)",10881,"(387, 477, 134, 165)",3
train,D1L4Q9_sa_29_5_MRI_heart_left+heart+ventricle.png,"(320, 320)",15878,"(458, 438, 136, 150)",8
train,D1L4Q9_sa_29_5_MRI_heart_myocardium.png,"(320, 320)",9406,"(438, 422, 175, 185)",6
train,D1L4Q9_sa_29_5_MRI_heart_right+heart+ventricle.png,"(320, 320)",16826,"(365, 454, 159, 195)",5
train,D1L4Q9_sa_29_6_MRI_heart_left+heart+ventricle.png,"(320, 320)",16054,"(464, 442, 140, 155)",8
train,D1L4Q9_sa_29_6_MRI_heart_myocardium.png,"(320, 320)",11057,"(435, 422, 185, 188)",7
train,D1L4Q9_sa_29_6_MRI_heart_right+heart+ventricle.png,"(320, 320)",21865,"(342, 448, 166, 213)",7
train,D1L4Q9_sa_29_7_MRI_heart_left+heart+ventricle.png,"(320, 320)",17056,"(470, 438, 131, 166)",9
train,D1L4Q9_sa_29_7_MRI_heart_myocardium.png,"(320, 320)",11841,"(442, 422, 184, 204)",8
train,D1L4Q9_sa_29_7_MRI_heart_right+heart+ventricle.png,"(320, 320)",28888,"(326, 419, 182, 252)",10
train,D1L4Q9_sa_29_8_MRI_heart_left+heart+ventricle.png,"(320, 320)",16760,"(454, 461, 150, 162)",9
train,D1L4Q9_sa_29_8_MRI_heart_myocardium.png,"(320, 320)",13801,"(432, 438, 194, 207)",10
