split,fname,original_shape,mask_area,mask_bbox
test,Part_1_1016_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",64032,"(488, 0, 535, 1023)"
train,Part_1_1017_pathology_esophagus_inflammatory+cells.png,"(256, 256, 3)",1184,"(736, 956, 47, 31)"
train,Part_1_1017_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",47472,"(0, 0, 1023, 627)"
train,Part_1_1018_pathology_pancreatic_neoplastic+cells.png,"(256, 256, 3)",115408,"(436, 0, 587, 1015)"
train,Part_1_1018_pathology_pancreatic_inflammatory+cells.png,"(256, 256, 3)",117488,"(8, 0, 1015, 1023)"
train,Part_1_1018_pathology_pancreatic_connective+tissue+cells.png,"(256, 256, 3)",14768,"(324, 316, 227, 375)"
train,Part_1_1019_pathology_pancreatic_neoplastic+cells.png,"(256, 256, 3)",105792,"(196, 12, 827, 1011)"
train,Part_1_1019_pathology_pancreatic_inflammatory+cells.png,"(256, 256, 3)",203280,"(44, 0, 955, 1023)"
train,Part_1_1020_pathology_pancreatic_neoplastic+cells.png,"(256, 256, 3)",82416,"(0, 40, 1007, 983)"
train,Part_1_1020_pathology_pancreatic_inflammatory+cells.png,"(256, 256, 3)",218080,"(0, 0, 1023, 1023)"
train,Part_1_1020_pathology_pancreatic_connective+tissue+cells.png,"(256, 256, 3)",6368,"(108, 588, 107, 111)"
train,Part_1_1021_pathology_pancreatic_neoplastic+cells.png,"(256, 256, 3)",129104,"(0, 0, 1023, 1023)"
train,Part_1_1021_pathology_pancreatic_inflammatory+cells.png,"(256, 256, 3)",168896,"(0, 0, 1023, 1019)"
train,Part_1_1021_pathology_pancreatic_connective+tissue+cells.png,"(256, 256, 3)",41552,"(476, 60, 511, 431)"
train,Part_1_1022_pathology_pancreatic_neoplastic+cells.png,"(256, 256, 3)",103024,"(0, 0, 1023, 1023)"
train,Part_1_1022_pathology_pancreatic_inflammatory+cells.png,"(256, 256, 3)",80768,"(0, 8, 1023, 1015)"
test,Part_1_1023_pathology_pancreatic_neoplastic+cells.png,"(256, 256, 3)",99344,"(40, 48, 983, 975)"
test,Part_1_1023_pathology_pancreatic_inflammatory+cells.png,"(256, 256, 3)",148288,"(0, 0, 1023, 1023)"
test,Part_1_1023_pathology_pancreatic_connective+tissue+cells.png,"(256, 256, 3)",28688,"(708, 200, 315, 295)"
train,Part_1_1024_pathology_pancreatic_neoplastic+cells.png,"(256, 256, 3)",145344,"(0, 0, 1023, 1023)"
train,Part_1_1024_pathology_pancreatic_inflammatory+cells.png,"(256, 256, 3)",122640,"(0, 0, 1023, 1023)"
train,Part_1_1024_pathology_pancreatic_connective+tissue+cells.png,"(256, 256, 3)",15680,"(44, 0, 391, 639)"
train,Part_1_1025_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",15680,"(300, 0, 723, 775)"
train,Part_1_1025_pathology_lung_dead+cells.png,"(256, 256, 3)",43424,"(12, 0, 1011, 1023)"
train,Part_1_1026_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",102000,"(56, 0, 967, 1023)"
train,Part_1_1026_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",10832,"(172, 0, 851, 1023)"
train,Part_1_1026_pathology_lung_dead+cells.png,"(256, 256, 3)",60144,"(12, 0, 1011, 1023)"
train,Part_1_1027_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",84176,"(0, 0, 1023, 1023)"
train,Part_1_1027_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",10208,"(104, 0, 555, 935)"
train,Part_1_1027_pathology_lung_dead+cells.png,"(256, 256, 3)",61424,"(0, 0, 1023, 1003)"
train,Part_1_1028_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",42160,"(160, 0, 863, 911)"
train,Part_1_1028_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",15120,"(0, 0, 547, 707)"
train,Part_1_1028_pathology_lung_dead+cells.png,"(256, 256, 3)",45056,"(0, 40, 979, 983)"
train,Part_1_1029_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",105584,"(0, 12, 1015, 1011)"
train,Part_1_1029_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",16448,"(100, 452, 919, 571)"
train,Part_1_1029_pathology_lung_dead+cells.png,"(256, 256, 3)",88672,"(0, 16, 1023, 1007)"
train,Part_1_1030_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",35136,"(0, 0, 903, 1023)"
train,Part_1_1030_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",26544,"(36, 0, 983, 1023)"
train,Part_1_1030_pathology_lung_dead+cells.png,"(256, 256, 3)",73200,"(0, 0, 1023, 1023)"
train,Part_1_1031_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",116112,"(32, 0, 991, 1023)"
train,Part_1_1031_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",12496,"(36, 24, 839, 999)"
train,Part_1_1031_pathology_lung_dead+cells.png,"(256, 256, 3)",37536,"(0, 0, 1023, 1023)"
train,Part_1_1032_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",43968,"(0, 0, 1007, 1003)"
train,Part_1_1032_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",24288,"(172, 0, 815, 887)"
train,Part_1_1032_pathology_lung_dead+cells.png,"(256, 256, 3)",30896,"(8, 0, 1015, 1023)"
train,Part_1_1033_pathology_lung_dead+cells.png,"(256, 256, 3)",89440,"(0, 0, 1023, 1023)"
test,Part_1_1034_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",8752,"(596, 0, 427, 419)"
test,Part_1_1034_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",8160,"(232, 72, 791, 951)"
test,Part_1_1034_pathology_lung_dead+cells.png,"(256, 256, 3)",109408,"(0, 0, 999, 1023)"
train,Part_1_1035_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",81536,"(0, 412, 1023, 519)"
train,Part_1_1035_pathology_lung_inflammatory+cells.png,"(256, 256, 3)",6480,"(236, 812, 299, 211)"
train,Part_1_1035_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",14832,"(0, 732, 1023, 291)"
train,Part_1_1035_pathology_lung_dead+cells.png,"(256, 256, 3)",72320,"(0, 0, 1023, 931)"
train,Part_1_1036_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",54224,"(0, 256, 1023, 739)"
train,Part_1_1036_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",41024,"(0, 36, 1023, 947)"
train,Part_1_1036_pathology_lung_dead+cells.png,"(256, 256, 3)",65840,"(0, 4, 1023, 1019)"
train,Part_1_1037_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",89968,"(0, 12, 983, 1011)"
train,Part_1_1037_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",61888,"(0, 76, 999, 947)"
train,Part_1_1037_pathology_lung_dead+cells.png,"(256, 256, 3)",57712,"(32, 0, 991, 1023)"
test,Part_1_1038_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",187184,"(0, 0, 1023, 1023)"
test,Part_1_1038_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",3904,"(172, 0, 419, 751)"
test,Part_1_1038_pathology_lung_dead+cells.png,"(256, 256, 3)",30128,"(0, 0, 667, 1023)"
train,Part_1_1039_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",48,"(0, 96, 3, 11)"
train,Part_1_1039_pathology_lung_dead+cells.png,"(256, 256, 3)",74432,"(0, 0, 1023, 1023)"
test,Part_1_1040_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",118080,"(0, 0, 1023, 515)"
test,Part_1_1040_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",2352,"(484, 380, 63, 55)"
test,Part_1_1040_pathology_lung_dead+cells.png,"(256, 256, 3)",57616,"(0, 288, 1023, 735)"
train,Part_1_1041_pathology_lung_dead+cells.png,"(256, 256, 3)",91392,"(0, 0, 1023, 1015)"
train,Part_1_1042_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",105984,"(24, 0, 891, 1023)"
train,Part_1_1042_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",58816,"(80, 0, 943, 911)"
train,Part_1_1043_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",62096,"(528, 508, 355, 515)"
train,Part_1_1043_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",110320,"(0, 4, 771, 851)"
train,Part_1_1044_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",29776,"(480, 0, 295, 399)"
train,Part_1_1044_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",68576,"(0, 136, 1023, 887)"
train,Part_1_1045_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",215056,"(0, 0, 1023, 1023)"
train,Part_1_1045_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",29760,"(0, 0, 539, 223)"
train,Part_1_1046_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",184832,"(24, 0, 999, 1023)"
test,Part_1_1047_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",1632,"(380, 0, 63, 35)"
test,Part_1_1047_pathology_lung_inflammatory+cells.png,"(256, 256, 3)",1904,"(984, 348, 39, 79)"
test,Part_1_1047_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",124640,"(0, 0, 1023, 1023)"
train,Part_1_1048_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",134864,"(92, 4, 931, 947)"
train,Part_1_1048_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",40736,"(0, 0, 1023, 1011)"
train,Part_1_1049_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",193824,"(0, 0, 1023, 1023)"
train,Part_1_1049_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",7072,"(232, 0, 75, 123)"
test,Part_1_1050_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",227600,"(0, 0, 1023, 1023)"
train,Part_1_1051_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",45552,"(0, 4, 467, 887)"
train,Part_1_1051_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",54688,"(0, 152, 1023, 871)"
train,Part_1_1052_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",20240,"(0, 612, 1023, 411)"
train,Part_1_1052_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",65712,"(0, 0, 911, 1023)"
train,Part_1_1053_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",28576,"(0, 292, 975, 635)"
test,Part_1_1054_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",145696,"(0, 196, 1023, 827)"
test,Part_1_1054_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",18576,"(40, 100, 983, 259)"
train,Part_1_1055_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",16752,"(152, 0, 871, 155)"
train,Part_1_1055_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",137056,"(0, 88, 1023, 935)"
train,Part_1_1056_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",114848,"(0, 0, 795, 1023)"
train,Part_1_1056_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",56656,"(332, 0, 691, 1023)"
train,Part_1_1057_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",261024,"(0, 0, 1023, 1023)"
train,Part_1_1057_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",80,"(0, 0, 15, 7)"
train,Part_1_1058_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",40944,"(0, 4, 1023, 695)"
train,Part_1_1058_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",119824,"(0, 0, 871, 1023)"
train,Part_1_1059_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",112960,"(0, 0, 439, 1023)"
train,Part_1_1059_pathology_lung_connective+tissue+cells.png,"(256, 256, 3)",95056,"(376, 0, 599, 1023)"
train,Part_1_1060_pathology_lung_neoplastic+cells.png,"(256, 256, 3)",325648,"(0, 0, 1023, 1023)"
train,Part_1_1061_pathology_uterus_inflammatory+cells.png,"(256, 256, 3)",74064,"(0, 0, 1023, 1023)"
train,Part_1_1061_pathology_uterus_connective+tissue+cells.png,"(256, 256, 3)",171808,"(36, 0, 987, 1023)"
train,Part_1_1062_pathology_uterus_inflammatory+cells.png,"(256, 256, 3)",131280,"(0, 0, 991, 1023)"
train,Part_1_1062_pathology_uterus_connective+tissue+cells.png,"(256, 256, 3)",107616,"(0, 0, 1023, 1023)"
train,Part_1_1062_pathology_uterus_epithelial+cells.png,"(256, 256, 3)",53952,"(0, 8, 1023, 1015)"
train,Part_1_1063_pathology_uterus_inflammatory+cells.png,"(256, 256, 3)",212304,"(0, 0, 1023, 1023)"
train,Part_1_1063_pathology_uterus_connective+tissue+cells.png,"(256, 256, 3)",114240,"(0, 0, 1023, 1023)"
train,Part_1_1063_pathology_uterus_epithelial+cells.png,"(256, 256, 3)",18432,"(768, 0, 255, 235)"
train,Part_1_1064_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",173872,"(164, 0, 859, 1023)"
train,Part_1_1065_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",135440,"(704, 0, 319, 1023)"
train,Part_1_1065_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",5824,"(452, 220, 95, 95)"
train,Part_1_1065_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",31792,"(336, 556, 415, 467)"
train,Part_1_1066_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",43792,"(284, 0, 739, 315)"
train,Part_1_1066_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",17568,"(0, 576, 335, 311)"
train,Part_1_1066_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",33968,"(504, 0, 519, 999)"
train,Part_1_1067_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",45632,"(348, 20, 623, 1003)"
test,Part_1_1068_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",14288,"(76, 152, 699, 871)"
test,Part_1_1068_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",77936,"(352, 0, 623, 1015)"
train,Part_1_1069_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",20048,"(108, 0, 915, 683)"
train,Part_1_1069_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",160208,"(116, 184, 907, 839)"
train,Part_1_1070_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",37520,"(832, 608, 191, 415)"
train,Part_1_1070_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",40288,"(0, 28, 779, 651)"
train,Part_1_1070_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",109232,"(0, 0, 1023, 1023)"
train,Part_1_1071_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",115520,"(496, 36, 527, 895)"
train,Part_1_1071_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",9904,"(68, 360, 391, 471)"
train,Part_1_1071_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",33040,"(0, 24, 1023, 999)"
train,Part_1_1072_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",70688,"(0, 0, 1023, 1023)"
train,Part_1_1072_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",63312,"(0, 0, 915, 1023)"
train,Part_1_1073_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",82480,"(0, 0, 927, 1023)"
train,Part_1_1073_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",99616,"(0, 0, 1007, 1023)"
train,Part_1_1074_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",157760,"(0, 164, 915, 859)"
train,Part_1_1074_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",51456,"(0, 0, 1023, 1023)"
train,Part_1_1075_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",1136,"(564, 0, 147, 15)"
train,Part_1_1075_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",41472,"(372, 88, 563, 935)"
train,Part_1_1075_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",160224,"(0, 0, 1023, 1023)"
test,Part_1_1076_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",5504,"(60, 968, 135, 55)"
test,Part_1_1076_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",38112,"(392, 336, 631, 683)"
test,Part_1_1076_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",114592,"(4, 0, 975, 1023)"
train,Part_1_1077_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",21088,"(280, 0, 743, 755)"
train,Part_1_1077_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",143664,"(0, 0, 1023, 1023)"
train,Part_1_1078_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",171312,"(476, 0, 547, 1023)"
train,Part_1_1078_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",7568,"(192, 140, 75, 131)"
train,Part_1_1078_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",36864,"(0, 0, 507, 1023)"
train,Part_1_1079_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",29216,"(132, 88, 891, 935)"
train,Part_1_1079_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",100864,"(0, 0, 1023, 1023)"
train,Part_1_1080_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",81120,"(380, 572, 643, 451)"
train,Part_1_1080_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",16960,"(40, 0, 131, 403)"
train,Part_1_1080_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",61024,"(156, 0, 415, 935)"
train,Part_1_1081_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",165792,"(0, 0, 1023, 999)"
train,Part_1_1081_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",24448,"(0, 32, 1019, 739)"
train,Part_1_1082_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",93728,"(0, 0, 527, 1023)"
train,Part_1_1082_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",5712,"(56, 656, 79, 95)"
train,Part_1_1082_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",14896,"(108, 284, 163, 239)"
train,Part_1_1083_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",19104,"(0, 144, 419, 815)"
train,Part_1_1083_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",94416,"(0, 0, 1023, 1023)"
train,Part_1_1084_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",125264,"(0, 0, 999, 955)"
train,Part_1_1085_pathology_skin_neoplastic+cells.png,"(256, 256, 3)",118576,"(0, 0, 1023, 1023)"
train,Part_1_1085_pathology_skin_connective+tissue+cells.png,"(256, 256, 3)",26400,"(92, 268, 651, 499)"
train,Part_1_1086_pathology_skin_inflammatory+cells.png,"(256, 256, 3)",374080,"(0, 0, 1023, 1023)"
train,Part_1_1086_pathology_skin_connective+tissue+cells.png,"(256, 256, 3)",14672,"(184, 96, 503, 739)"
train,Part_1_1087_pathology_skin_inflammatory+cells.png,"(256, 256, 3)",266992,"(0, 0, 1023, 1023)"
train,Part_1_1087_pathology_skin_connective+tissue+cells.png,"(256, 256, 3)",28000,"(264, 760, 375, 263)"
train,Part_1_1088_pathology_skin_connective+tissue+cells.png,"(256, 256, 3)",27184,"(0, 8, 887, 899)"
train,Part_1_1088_pathology_skin_epithelial+cells.png,"(256, 256, 3)",200992,"(236, 0, 787, 1023)"
train,Part_1_1089_pathology_skin_connective+tissue+cells.png,"(256, 256, 3)",9648,"(356, 20, 263, 815)"
train,Part_1_1089_pathology_skin_epithelial+cells.png,"(256, 256, 3)",250176,"(212, 0, 811, 1023)"
train,Part_1_1090_pathology_skin_connective+tissue+cells.png,"(256, 256, 3)",17040,"(772, 0, 195, 831)"
train,Part_1_1090_pathology_skin_epithelial+cells.png,"(256, 256, 3)",288720,"(0, 0, 1023, 1023)"
train,Part_1_1091_pathology_cervix_epithelial+cells.png,"(256, 256, 3)",47104,"(0, 28, 803, 995)"
train,Part_1_1092_pathology_cervix_epithelial+cells.png,"(256, 256, 3)",54000,"(116, 0, 907, 1023)"
train,Part_1_1093_pathology_cervix_epithelial+cells.png,"(256, 256, 3)",114256,"(0, 24, 1023, 999)"
test,Part_1_1094_pathology_cervix_epithelial+cells.png,"(256, 256, 3)",25440,"(344, 388, 595, 471)"
train,Part_1_1095_pathology_cervix_inflammatory+cells.png,"(256, 256, 3)",4928,"(892, 744, 131, 279)"
train,Part_1_1095_pathology_cervix_connective+tissue+cells.png,"(256, 256, 3)",51136,"(0, 0, 1023, 1023)"
train,Part_1_1095_pathology_cervix_epithelial+cells.png,"(256, 256, 3)",210736,"(12, 0, 1011, 1023)"
train,Part_1_1096_pathology_cervix_inflammatory+cells.png,"(256, 256, 3)",10144,"(336, 0, 595, 963)"
train,Part_1_1096_pathology_cervix_connective+tissue+cells.png,"(256, 256, 3)",212448,"(20, 0, 1003, 1023)"
train,Part_1_1096_pathology_cervix_epithelial+cells.png,"(256, 256, 3)",86128,"(8, 0, 587, 739)"
test,Part_1_1097_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",22272,"(204, 32, 819, 927)"
train,Part_1_1098_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",22016,"(152, 436, 871, 587)"
train,Part_1_1099_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",1776,"(860, 1000, 91, 23)"
train,Part_1_1099_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",147888,"(64, 12, 959, 1011)"
train,Part_1_1100_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",19968,"(0, 80, 1023, 487)"
test,Part_1_1101_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",6848,"(352, 704, 399, 319)"
test,Part_1_1101_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",22080,"(16, 0, 983, 915)"
train,Part_1_1102_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",25840,"(768, 552, 255, 471)"
train,Part_1_1102_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",11088,"(180, 76, 843, 943)"
train,Part_1_1102_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",29888,"(12, 344, 1011, 679)"
train,Part_1_1103_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",152000,"(240, 0, 783, 1023)"
train,Part_1_1103_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",8528,"(320, 392, 479, 219)"
train,Part_1_1103_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",136880,"(0, 0, 799, 1023)"
train,Part_1_1104_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",29072,"(240, 160, 783, 691)"
train,Part_1_1105_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",62160,"(0, 12, 1023, 1011)"
train,Part_1_1106_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",3616,"(424, 824, 71, 91)"
train,Part_1_1106_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",11008,"(104, 0, 919, 571)"
train,Part_1_1107_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",52432,"(296, 112, 727, 911)"
test,Part_1_1108_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",170976,"(0, 0, 1023, 1023)"
test,Part_1_1108_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",3056,"(304, 960, 59, 63)"
test,Part_1_1108_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",11936,"(224, 428, 131, 115)"
train,Part_1_1109_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",2688,"(36, 576, 55, 63)"
train,Part_1_1109_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",28816,"(0, 200, 1023, 271)"
train,Part_1_1110_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",1136,"(744, 416, 43, 35)"
train,Part_1_1110_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",12976,"(0, 240, 219, 291)"
train,Part_1_1111_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",165632,"(36, 160, 987, 863)"
train,Part_1_1111_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",10256,"(0, 564, 251, 347)"
train,Part_1_1111_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",59072,"(0, 52, 1023, 959)"
train,Part_1_1112_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",249728,"(0, 0, 1023, 1023)"
train,Part_1_1112_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",41120,"(72, 208, 951, 815)"
test,Part_1_1113_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",225040,"(0, 0, 1023, 1023)"
test,Part_1_1113_pathology_thyroid_inflammatory+cells.png,"(256, 256, 3)",3344,"(0, 404, 27, 495)"
test,Part_1_1113_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",9904,"(72, 0, 907, 175)"
train,Part_1_1114_pathology_thyroid_neoplastic+cells.png,"(256, 256, 3)",147536,"(0, 0, 1023, 939)"
train,Part_1_1114_pathology_thyroid_connective+tissue+cells.png,"(256, 256, 3)",65392,"(0, 248, 1015, 775)"
train,Part_1_1115_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",79392,"(36, 20, 987, 1003)"
train,Part_1_1116_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",51472,"(44, 0, 979, 1023)"
train,Part_1_1117_pathology_esophagus_inflammatory+cells.png,"(256, 256, 3)",4576,"(4, 796, 67, 79)"
train,Part_1_1117_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",43584,"(256, 0, 739, 1023)"
train,Part_1_1118_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",62336,"(0, 0, 1023, 1023)"
train,Part_1_1119_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",86176,"(12, 0, 1011, 1023)"
train,Part_1_1120_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",32064,"(0, 620, 935, 403)"
train,Part_1_1121_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",34512,"(0, 132, 859, 891)"
train,Part_1_1122_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",42928,"(52, 0, 635, 851)"
train,Part_1_1123_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",37056,"(180, 88, 843, 935)"
train,Part_1_1124_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",31696,"(28, 488, 755, 535)"
test,Part_1_1125_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",74064,"(24, 0, 931, 1023)"
test,Part_1_1126_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",65952,"(44, 0, 979, 1023)"
train,Part_1_1127_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",111504,"(0, 0, 1023, 1023)"
train,Part_1_1128_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",80512,"(40, 0, 927, 1023)"
test,Part_1_1129_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",68480,"(0, 0, 1023, 1023)"
train,Part_1_1130_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",31856,"(188, 156, 779, 739)"
train,Part_1_1131_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",68176,"(0, 0, 1023, 1023)"
test,Part_1_1132_pathology_esophagus_connective+tissue+cells.png,"(256, 256, 3)",48544,"(160, 0, 863, 1023)"
train,Part_1_1133_pathology_esophagus_neoplastic+cells.png,"(256, 256, 3)",192256,"(8, 0, 1015, 1023)"
