split,fname,original_shape,mask_area,mask_bbox
train,image_1387_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",15768,"(470, 68, 160, 134)"
train,image_1387_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",1183,"(531, 121, 41, 34)"
train,image_1388_fundus_retinal_optic+disc.png,"(2423, 3006, 3)",13841,"(362, 831, 161, 136)"
train,image_1388_fundus_retinal_optic+cup.png,"(2423, 3006, 3)",3326,"(412, 871, 71, 59)"
train,image_1389_fundus_retinal_optic+disc.png,"(1944, 2133, 3)",11247,"(468, 819, 158, 120)"
train,image_1389_fundus_retinal_optic+cup.png,"(1944, 2133, 3)",3618,"(506, 838, 77, 59)"
train,image_1391_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",17612,"(366, 637, 184, 159)"
train,image_1391_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",5649,"(411, 671, 93, 78)"
train,image_1392_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",11967,"(571, 244, 149, 134)"
train,image_1392_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",4283,"(608, 297, 77, 70)"
train,image_1401_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",19091,"(382, 108, 156, 164)"
train,image_1401_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",1034,"(442, 165, 34, 39)"
train,image_1402_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",14669,"(405, 63, 143, 128)"
train,image_1403_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",14590,"(374, 797, 152, 140)"
train,image_1403_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",2555,"(424, 834, 55, 57)"
train,image_1404_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",15298,"(587, 782, 145, 146)"
train,image_1404_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",1968,"(636, 835, 51, 47)"
train,image_1413_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",15132,"(429, 83, 167, 143)"
train,image_1413_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",3700,"(476, 127, 76, 59)"
train,image_1414_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",11636,"(463, 822, 143, 122)"
train,image_1414_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2423,"(504, 859, 58, 51)"
train,image_1415_fundus_retinal_optic+disc.png,"(2423, 3003, 3)",11100,"(382, 548, 136, 122)"
train,image_1415_fundus_retinal_optic+cup.png,"(2423, 3003, 3)",2082,"(418, 583, 53, 51)"
train,image_1416_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",14773,"(354, 835, 162, 129)"
train,image_1416_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",2075,"(405, 877, 62, 43)"
train,image_1421_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",12370,"(369, 820, 170, 147)"
train,image_1421_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",7587,"(395, 845, 110, 88)"
train,image_1422_fundus_retinal_optic+disc.png,"(2425, 3004, 3)",13978,"(481, 65, 142, 124)"
train,image_1426_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",12883,"(338, 530, 167, 149)"
train,image_1426_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",7388,"(367, 551, 100, 89)"
train,image_143_fundus_retinal_optic+disc.png,"(2422, 3003, 3)",16760,"(423, 580, 166, 164)"
train,image_143_fundus_retinal_optic+cup.png,"(2422, 3003, 3)",4748,"(465, 622, 81, 73)"
train,image_1431_fundus_retinal_optic+disc.png,"(2425, 3005, 3)",19924,"(299, 76, 190, 170)"
train,image_1431_fundus_retinal_optic+cup.png,"(2425, 3005, 3)",6036,"(349, 150, 94, 79)"
train,image_1432_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",8102,"(348, 141, 146, 118)"
train,image_1432_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",5940,"(373, 185, 106, 70)"
train,image_144_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",12251,"(397, 693, 138, 142)"
train,image_144_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3604,"(442, 734, 68, 66)"
train,image_1452_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",19723,"(485, 284, 163, 157)"
train,image_1453_fundus_retinal_optic+disc.png,"(2425, 3005, 3)",11196,"(394, 832, 138, 145)"
train,image_1453_fundus_retinal_optic+cup.png,"(2425, 3005, 3)",4712,"(430, 861, 76, 75)"
train,image_1462_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",14121,"(369, 54, 164, 135)"
train,image_1462_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",3489,"(409, 83, 72, 63)"
train,image_1463_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",18536,"(229, 338, 179, 161)"
train,image_1463_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",4742,"(277, 393, 86, 68)"
train,image_1470_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",10227,"(296, 153, 126, 117)"
train,image_1470_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1535,"(329, 195, 49, 39)"
train,image_1471_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",9393,"(370, 673, 126, 123)"
train,image_1471_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2974,"(400, 710, 65, 55)"
train,image_1478_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",16206,"(463, 700, 171, 160)"
train,image_1478_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",5132,"(508, 728, 78, 80)"
train,image_1479_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",9875,"(474, 290, 138, 118)"
train,image_1479_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",3178,"(508, 347, 71, 54)"
train,image_1480_fundus_retinal_optic+disc.png,"(2425, 3005, 3)",19013,"(389, 132, 162, 145)"
train,image_1481_fundus_retinal_optic+disc.png,"(2421, 3002, 3)",16710,"(262, 216, 164, 154)"
train,image_1481_fundus_retinal_optic+cup.png,"(2421, 3002, 3)",3191,"(315, 269, 65, 62)"
train,image_1495_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13173,"(504, 760, 147, 141)"
train,image_1495_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3450,"(540, 802, 69, 65)"
train,image_1496_fundus_retinal_optic+disc.png,"(2423, 3003, 3)",19004,"(382, 93, 162, 143)"
train,image_1497_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",8789,"(398, 855, 130, 105)"
train,image_1497_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",1994,"(433, 887, 61, 41)"
train,image_1498_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",15548,"(543, 257, 142, 135)"
train,image_150_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",16873,"(358, 803, 146, 142)"
train,image_1504_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",17711,"(357, 66, 160, 135)"
train,image_1507_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",15198,"(385, 793, 160, 136)"
train,image_1507_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",2406,"(427, 841, 66, 47)"
train,image_1508_fundus_retinal_optic+disc.png,"(2425, 3004, 3)",20385,"(391, 103, 164, 154)"
train,image_151_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",13343,"(432, 909, 169, 110)"
train,image_151_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",2658,"(487, 960, 62, 53)"
train,image_1515_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",17706,"(337, 203, 175, 171)"
train,image_1515_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",6066,"(381, 262, 91, 84)"
train,image_1516_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",18362,"(415, 101, 206, 179)"
train,image_1516_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",10560,"(459, 138, 115, 114)"
train,image_1519_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",14590,"(413, 671, 161, 143)"
train,image_1519_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3766,"(444, 704, 81, 58)"
train,image_152_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",13224,"(405, 862, 150, 144)"
train,image_152_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",4125,"(444, 909, 75, 70)"
train,image_1520_fundus_retinal_optic+disc.png,"(2425, 3004, 3)",7270,"(491, 653, 141, 134)"
train,image_1520_fundus_retinal_optic+cup.png,"(2425, 3004, 3)",7837,"(524, 662, 102, 97)"
train,image_1521_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",13839,"(383, 84, 130, 137)"
train,image_1522_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",10575,"(480, 151, 143, 146)"
train,image_1522_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",6130,"(514, 182, 84, 88)"
train,image_1524_fundus_retinal_optic+disc.png,"(1944, 2108, 3)",13481,"(363, 67, 147, 144)"
train,image_1524_fundus_retinal_optic+cup.png,"(1944, 2108, 3)",3058,"(409, 116, 61, 63)"
train,image_1525_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",7425,"(370, 62, 128, 127)"
train,image_1525_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",6011,"(396, 88, 86, 85)"
train,image_1526_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",14483,"(429, 610, 168, 142)"
train,image_1526_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",4529,"(468, 647, 82, 67)"
train,image_153_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",13545,"(510, 70, 154, 160)"
train,image_153_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",5920,"(546, 113, 83, 86)"
train,image_154_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",19976,"(409, 630, 166, 155)"
train,image_1543_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",16561,"(416, 841, 152, 134)"
train,image_1544_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",11983,"(305, 451, 149, 132)"
train,image_1544_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",4058,"(338, 477, 75, 64)"
train,image_1553_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",14844,"(474, 321, 186, 180)"
train,image_1553_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",11465,"(513, 339, 114, 124)"
train,image_1554_fundus_retinal_optic+disc.png,"(2423, 3005, 3)",13916,"(304, 912, 180, 107)"
train,image_1575_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13428,"(351, 628, 162, 153)"
train,image_1575_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",6694,"(379, 650, 99, 83)"
train,image_1576_fundus_retinal_optic+disc.png,"(1944, 2125, 3)",10386,"(550, 68, 135, 124)"
train,image_1576_fundus_retinal_optic+cup.png,"(1944, 2125, 3)",2966,"(582, 94, 62, 61)"
train,image_1579_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",21714,"(305, 242, 165, 157)"
train,image_1580_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",15683,"(297, 223, 157, 139)"
train,image_1580_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",1791,"(348, 288, 51, 43)"
train,image_1589_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",11799,"(370, 781, 137, 122)"
train,image_1589_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",1745,"(411, 811, 51, 41)"
train,image_1590_fundus_retinal_optic+disc.png,"(2423, 3003, 3)",10165,"(319, 826, 126, 113)"
train,image_1590_fundus_retinal_optic+cup.png,"(2423, 3003, 3)",1436,"(356, 860, 45, 38)"
train,image_1591_fundus_retinal_optic+disc.png,"(2426, 3007, 3)",16737,"(487, 42, 172, 148)"
train,image_1591_fundus_retinal_optic+cup.png,"(2426, 3007, 3)",3706,"(530, 85, 70, 63)"
train,image_1592_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",8880,"(518, 701, 123, 125)"
train,image_1592_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3173,"(548, 731, 63, 65)"
train,image_1594_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",15071,"(386, 145, 155, 148)"
train,image_1594_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3479,"(431, 188, 67, 65)"
train,image_1595_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",9840,"(386, 782, 128, 112)"
train,image_1595_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1811,"(422, 819, 54, 42)"
train,image_1598_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",10106,"(346, 158, 127, 123)"
train,image_1598_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",2473,"(380, 196, 57, 53)"
train,image_1599_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",12742,"(426, 57, 137, 116)"
train,image_1607_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",12451,"(410, 258, 122, 127)"
train,image_1608_fundus_retinal_optic+disc.png,"(2423, 3005, 3)",10068,"(318, 857, 129, 121)"
train,image_1608_fundus_retinal_optic+cup.png,"(2423, 3005, 3)",2392,"(352, 890, 62, 50)"
train,image_1609_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",11960,"(462, 784, 147, 138)"
train,image_1609_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",4142,"(497, 813, 76, 70)"
train,image_1610_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",12688,"(419, 759, 137, 126)"
train,image_1610_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",1181,"(465, 805, 40, 39)"
train,image_1616_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",17434,"(447, 853, 168, 130)"
train,image_1623_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",19199,"(405, 75, 164, 146)"
train,image_1624_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",15399,"(451, 428, 158, 146)"
train,image_1624_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3314,"(507, 467, 61, 70)"
train,image_1625_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",13684,"(346, 110, 130, 131)"
train,image_1626_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",12807,"(309, 88, 152, 131)"
train,image_1626_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",3243,"(354, 134, 75, 54)"
train,image_163_fundus_retinal_optic+disc.png,"(1944, 2108, 3)",14629,"(452, 69, 158, 145)"
train,image_163_fundus_retinal_optic+cup.png,"(1944, 2108, 3)",3649,"(482, 136, 71, 64)"
train,image_164_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",13232,"(470, 65, 148, 156)"
train,image_164_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",5390,"(510, 97, 74, 87)"
train,image_1644_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",12110,"(333, 843, 160, 140)"
train,image_1644_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",5699,"(372, 869, 85, 82)"
train,image_1645_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",16247,"(344, 614, 182, 161)"
train,image_1645_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",7399,"(387, 644, 106, 84)"
train,image_1652_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",18014,"(364, 258, 181, 160)"
train,image_1652_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",4774,"(417, 314, 87, 66)"
train,image_1653_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",11231,"(355, 740, 145, 116)"
train,image_1653_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",1944,"(398, 788, 62, 39)"
train,image_1686_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",13043,"(363, 795, 142, 146)"
train,image_1686_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",3953,"(404, 835, 67, 70)"
train,image_1687_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",15613,"(416, 801, 168, 143)"
train,image_1687_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3339,"(463, 845, 73, 54)"
train,image_1691_fundus_retinal_optic+disc.png,"(1944, 2133, 3)",15843,"(401, 90, 154, 128)"
train,image_1692_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",13233,"(387, 224, 124, 128)"
train,image_1693_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13321,"(386, 888, 140, 117)"
train,image_1694_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",10550,"(398, 18, 140, 114)"
train,image_1694_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",2173,"(442, 53, 55, 49)"
train,image_1695_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",12442,"(381, 106, 153, 128)"
train,image_1695_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",2522,"(426, 146, 59, 52)"
train,image_1696_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",8062,"(393, 584, 144, 122)"
train,image_1696_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",5849,"(429, 590, 89, 81)"
train,image_1697_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",13418,"(379, 801, 155, 144)"
train,image_1697_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",4199,"(416, 825, 76, 66)"
train,image_1698_fundus_retinal_optic+disc.png,"(1944, 2089, 3)",15583,"(372, 735, 154, 161)"
train,image_1698_fundus_retinal_optic+cup.png,"(1944, 2089, 3)",4085,"(413, 780, 69, 74)"
train,image_1699_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",17650,"(376, 568, 146, 149)"
train,image_170_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",9569,"(341, 308, 141, 129)"
train,image_170_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",4983,"(367, 346, 88, 68)"
train,image_1700_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",31508,"(287, 590, 211, 188)"
train,image_1701_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",9910,"(449, 677, 136, 126)"
train,image_1701_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",3811,"(481, 711, 75, 65)"
train,image_1702_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",7404,"(392, 186, 133, 128)"
train,image_1702_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",6334,"(415, 204, 87, 91)"
train,image_1703_fundus_retinal_optic+disc.png,"(2423, 3005, 3)",16069,"(412, 231, 162, 145)"
train,image_1703_fundus_retinal_optic+cup.png,"(2423, 3005, 3)",2376,"(459, 284, 56, 50)"
train,image_1704_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",15597,"(437, 795, 157, 126)"
train,image_171_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",17625,"(327, 60, 148, 150)"
train,image_1710_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",11931,"(525, 825, 144, 135)"
train,image_1710_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3576,"(561, 863, 76, 61)"
train,image_1711_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",17577,"(413, 127, 163, 131)"
train,image_1712_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",14961,"(538, 624, 153, 142)"
train,image_1712_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",2518,"(579, 675, 63, 50)"
train,image_1713_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",12760,"(368, 108, 136, 119)"
train,image_1714_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",15817,"(244, 587, 158, 125)"
train,image_1715_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",13238,"(491, 110, 151, 144)"
train,image_1715_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",3777,"(529, 153, 74, 63)"
train,image_1716_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",8876,"(494, 120, 127, 112)"
train,image_1716_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2652,"(530, 154, 59, 57)"
train,image_1717_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",18592,"(254, 820, 173, 165)"
train,image_1717_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",3838,"(304, 862, 75, 70)"
train,image_1722_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",12768,"(409, 807, 121, 141)"
train,image_1722_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",932,"(457, 876, 32, 37)"
train,image_1723_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",19105,"(407, 169, 166, 175)"
train,image_1723_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",3737,"(452, 230, 72, 65)"
train,image_1724_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",14521,"(440, 257, 166, 146)"
train,image_1724_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",5366,"(479, 302, 84, 79)"
train,image_1742_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13514,"(404, 782, 159, 124)"
train,image_1742_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2969,"(450, 822, 69, 55)"
train,image_1745_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",12730,"(567, 831, 137, 119)"
train,image_1746_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",19089,"(459, 679, 160, 149)"
train,image_1747_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",9218,"(330, 909, 160, 108)"
train,image_1747_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3920,"(374, 940, 78, 63)"
train,image_1748_fundus_retinal_optic+disc.png,"(2425, 3005, 3)",11557,"(533, 756, 148, 109)"
train,image_1748_fundus_retinal_optic+cup.png,"(2425, 3005, 3)",846,"(574, 785, 36, 29)"
train,image_1759_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",20351,"(379, 18, 193, 151)"
train,image_1759_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",3776,"(435, 64, 80, 59)"
train,image_1760_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",9612,"(294, 224, 133, 113)"
train,image_1760_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1957,"(332, 272, 52, 46)"
train,image_1765_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13907,"(381, 274, 149, 150)"
train,image_1765_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3905,"(426, 320, 67, 74)"
train,image_1766_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",18496,"(379, 121, 166, 138)"
train,image_1767_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",18229,"(557, 679, 159, 144)"
train,image_1768_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",13089,"(425, 683, 128, 129)"
train,image_1786_fundus_retinal_optic+disc.png,"(2423, 3003, 3)",17426,"(441, 210, 161, 159)"
train,image_1786_fundus_retinal_optic+cup.png,"(2423, 3003, 3)",3425,"(482, 258, 67, 66)"
train,image_1787_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",19222,"(352, 787, 182, 160)"
train,image_1787_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",3437,"(408, 835, 64, 65)"
train,image_1788_fundus_retinal_optic+disc.png,"(2425, 3005, 3)",13786,"(360, 105, 165, 133)"
train,image_1788_fundus_retinal_optic+cup.png,"(2425, 3005, 3)",3865,"(406, 143, 73, 68)"
train,image_1789_fundus_retinal_optic+disc.png,"(1944, 2107, 3)",16107,"(390, 813, 164, 137)"
train,image_1789_fundus_retinal_optic+cup.png,"(1944, 2107, 3)",1929,"(432, 855, 51, 46)"
train,image_1790_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",16527,"(420, 553, 173, 155)"
train,image_1790_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",5008,"(468, 594, 85, 73)"
train,image_1791_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",9886,"(381, 66, 127, 117)"
train,image_1791_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1869,"(425, 104, 51, 44)"
train,image_1796_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",16752,"(454, 572, 172, 161)"
train,image_1796_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",5187,"(495, 618, 83, 81)"
train,image_1797_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13439,"(477, 150, 161, 152)"
train,image_1797_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",6067,"(514, 185, 92, 78)"
train,image_1798_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",11980,"(337, 773, 133, 134)"
train,image_1798_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",2356,"(372, 805, 54, 53)"
train,image_1799_fundus_retinal_optic+disc.png,"(1944, 2107, 3)",13291,"(432, 42, 147, 124)"
train,image_1799_fundus_retinal_optic+cup.png,"(1944, 2107, 3)",1106,"(489, 94, 42, 31)"
train,image_18_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",15150,"(325, 848, 157, 144)"
train,image_18_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",3033,"(367, 895, 69, 53)"
train,image_1824_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",11943,"(329, 827, 147, 130)"
train,image_1824_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",3367,"(361, 866, 69, 60)"
train,image_1825_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",11581,"(440, 758, 152, 135)"
train,image_1825_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",4706,"(487, 782, 80, 75)"
train,image_1842_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",14791,"(384, 572, 176, 166)"
train,image_1842_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",8802,"(413, 601, 106, 107)"
train,image_1843_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",21049,"(420, 83, 171, 156)"
train,image_1844_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",15077,"(416, 210, 171, 156)"
train,image_1844_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",6587,"(453, 258, 94, 86)"
train,image_1845_fundus_retinal_optic+disc.png,"(2423, 3005, 3)",11872,"(389, 879, 158, 136)"
train,image_1845_fundus_retinal_optic+cup.png,"(2423, 3005, 3)",5608,"(425, 906, 86, 80)"
train,image_1847_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",9854,"(478, 601, 152, 145)"
train,image_1847_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",7486,"(517, 603, 91, 101)"
train,image_1860_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",12636,"(441, 595, 172, 161)"
train,image_1860_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",9281,"(477, 613, 110, 106)"
train,image_1861_fundus_retinal_optic+disc.png,"(2423, 3003, 3)",10744,"(333, 878, 153, 114)"
train,image_1861_fundus_retinal_optic+cup.png,"(2423, 3003, 3)",3312,"(376, 907, 79, 51)"
train,image_1862_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",12125,"(385, 183, 133, 140)"
train,image_1862_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3087,"(417, 223, 66, 60)"
train,image_1865_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",12273,"(416, 154, 135, 114)"
train,image_1866_fundus_retinal_optic+disc.png,"(2423, 3005, 3)",12694,"(389, 856, 157, 143)"
train,image_1866_fundus_retinal_optic+cup.png,"(2423, 3005, 3)",5133,"(427, 888, 85, 76)"
train,image_1874_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",19905,"(557, 720, 161, 155)"
train,image_1875_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",18727,"(302, 199, 163, 143)"
train,image_1876_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",16444,"(448, 311, 140, 149)"
train,image_1877_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",14789,"(306, 213, 136, 136)"
train,image_1892_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",11979,"(481, 111, 156, 139)"
