split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,pancreas_086_29_CT_pancreas_pancreas.png,"(512, 512)",20712,"(242, 554, 317, 91)",8
train,pancreas_086_30_CT_pancreas_pancreas.png,"(512, 512)",22308,"(242, 546, 305, 101)",9
train,pancreas_086_31_CT_pancreas_pancreas.png,"(512, 512)",23164,"(242, 536, 297, 113)",9
train,pancreas_086_32_CT_pancreas_pancreas.png,"(512, 512)",23704,"(244, 526, 291, 125)",10
train,pancreas_086_33_CT_pancreas_pancreas.png,"(512, 512)",23400,"(248, 514, 283, 137)",9
train,pancreas_086_34_CT_pancreas_pancreas.png,"(512, 512)",21868,"(248, 508, 279, 139)",9
train,pancreas_086_35_CT_pancreas_pancreas.png,"(512, 512)",15548,"(248, 504, 275, 139)",6
train,pancreas_086_36_CT_pancreas_pancreas.png,"(512, 512)",10196,"(252, 504, 265, 127)",4
train,pancreas_087_45_CT_pancreas_pancreas.png,"(512, 512)",2880,"(482, 544, 73, 55)",1
train,pancreas_087_46_CT_pancreas_pancreas.png,"(512, 512)",4040,"(480, 540, 97, 67)",1
train,pancreas_087_47_CT_pancreas_pancreas.png,"(512, 512)",5472,"(480, 534, 109, 79)",2
train,pancreas_087_48_CT_pancreas_pancreas.png,"(512, 512)",6308,"(476, 526, 111, 89)",2
train,pancreas_087_49_CT_pancreas_pancreas.png,"(512, 512)",7580,"(478, 510, 111, 107)",3
train,pancreas_087_50_CT_pancreas_pancreas.png,"(512, 512)",7744,"(474, 510, 111, 103)",3
train,pancreas_087_51_CT_pancreas_pancreas.png,"(512, 512)",7092,"(464, 518, 111, 93)",3
train,pancreas_087_52_CT_pancreas_pancreas.png,"(512, 512)",7160,"(454, 518, 115, 99)",3
train,pancreas_087_53_CT_pancreas_pancreas.png,"(512, 512)",8192,"(450, 520, 121, 111)",3
train,pancreas_087_54_CT_pancreas_pancreas.png,"(512, 512)",8548,"(448, 522, 123, 115)",4
train,pancreas_087_55_CT_pancreas_pancreas.png,"(512, 512)",10876,"(378, 526, 193, 113)",5
train,pancreas_087_56_CT_pancreas_pancreas.png,"(512, 512)",17284,"(256, 440, 313, 203)",8
train,pancreas_087_57_CT_pancreas_pancreas.png,"(512, 512)",21140,"(240, 430, 339, 225)",10
train,pancreas_087_57_CT_pancreas_tumor.png,"(512, 512)",1692,"(422, 604, 39, 55)",3
train,pancreas_087_58_CT_pancreas_pancreas.png,"(512, 512)",18888,"(240, 430, 343, 233)",8
train,pancreas_087_58_CT_pancreas_tumor.png,"(512, 512)",3888,"(408, 596, 69, 75)",8
train,pancreas_087_59_CT_pancreas_pancreas.png,"(512, 512)",13336,"(252, 440, 273, 233)",6
train,pancreas_087_59_CT_pancreas_tumor.png,"(512, 512)",4508,"(406, 596, 75, 77)",10
train,pancreas_087_60_CT_pancreas_pancreas.png,"(512, 512)",8312,"(274, 474, 229, 203)",3
train,pancreas_087_60_CT_pancreas_tumor.png,"(512, 512)",4340,"(404, 606, 79, 67)",9
train,pancreas_087_61_CT_pancreas_pancreas.png,"(512, 512)",3224,"(390, 580, 99, 91)",1
train,pancreas_087_61_CT_pancreas_tumor.png,"(512, 512)",3480,"(404, 614, 75, 55)",7
train,pancreas_087_62_CT_pancreas_pancreas.png,"(512, 512)",2676,"(394, 594, 83, 73)",1
train,pancreas_087_62_CT_pancreas_tumor.png,"(512, 512)",2140,"(406, 624, 67, 37)",4
train,pancreas_088_36_CT_pancreas_pancreas.png,"(512, 512)",3888,"(470, 566, 89, 55)",1
train,pancreas_088_37_CT_pancreas_pancreas.png,"(512, 512)",6792,"(462, 546, 125, 77)",3
train,pancreas_088_38_CT_pancreas_pancreas.png,"(512, 512)",8316,"(454, 544, 151, 81)",3
train,pancreas_088_39_CT_pancreas_pancreas.png,"(512, 512)",9492,"(438, 540, 171, 85)",4
train,pancreas_088_40_CT_pancreas_pancreas.png,"(512, 512)",10440,"(432, 538, 181, 87)",4
train,pancreas_088_41_CT_pancreas_pancreas.png,"(512, 512)",10876,"(430, 534, 185, 91)",4
train,pancreas_088_42_CT_pancreas_pancreas.png,"(512, 512)",10980,"(430, 534, 185, 91)",4
train,pancreas_088_43_CT_pancreas_pancreas.png,"(512, 512)",11296,"(430, 532, 185, 93)",5
train,pancreas_088_44_CT_pancreas_pancreas.png,"(512, 512)",11596,"(430, 532, 185, 95)",5
train,pancreas_088_45_CT_pancreas_pancreas.png,"(512, 512)",11700,"(430, 528, 185, 99)",5
train,pancreas_088_46_CT_pancreas_pancreas.png,"(512, 512)",11528,"(440, 526, 175, 101)",5
train,pancreas_088_47_CT_pancreas_pancreas.png,"(512, 512)",11456,"(446, 524, 167, 101)",5
train,pancreas_088_48_CT_pancreas_pancreas.png,"(512, 512)",11636,"(446, 524, 167, 101)",5
train,pancreas_088_49_CT_pancreas_pancreas.png,"(512, 512)",11836,"(446, 526, 167, 101)",5
train,pancreas_088_50_CT_pancreas_pancreas.png,"(512, 512)",12128,"(446, 526, 171, 105)",5
train,pancreas_088_51_CT_pancreas_pancreas.png,"(512, 512)",8532,"(448, 526, 173, 107)",3
train,pancreas_088_51_CT_pancreas_tumor.png,"(512, 512)",4108,"(526, 540, 79, 81)",4
train,pancreas_088_52_CT_pancreas_pancreas.png,"(512, 512)",8056,"(448, 526, 175, 109)",3
train,pancreas_088_52_CT_pancreas_tumor.png,"(512, 512)",5148,"(522, 538, 87, 89)",5
train,pancreas_088_53_CT_pancreas_pancreas.png,"(512, 512)",7652,"(450, 526, 175, 111)",3
train,pancreas_088_53_CT_pancreas_tumor.png,"(512, 512)",6036,"(516, 536, 95, 93)",6
train,pancreas_088_54_CT_pancreas_pancreas.png,"(512, 512)",7704,"(450, 524, 175, 115)",3
train,pancreas_088_54_CT_pancreas_tumor.png,"(512, 512)",6456,"(514, 538, 99, 91)",7
train,pancreas_088_55_CT_pancreas_pancreas.png,"(512, 512)",7692,"(452, 524, 173, 117)",3
train,pancreas_088_55_CT_pancreas_tumor.png,"(512, 512)",6864,"(512, 538, 101, 93)",7
train,pancreas_088_56_CT_pancreas_pancreas.png,"(512, 512)",8016,"(456, 520, 169, 125)",3
train,pancreas_088_56_CT_pancreas_tumor.png,"(512, 512)",6904,"(510, 536, 99, 97)",7
train,pancreas_088_57_CT_pancreas_pancreas.png,"(512, 512)",7640,"(462, 516, 163, 129)",3
train,pancreas_088_57_CT_pancreas_tumor.png,"(512, 512)",7444,"(506, 536, 103, 99)",8
train,pancreas_088_58_CT_pancreas_pancreas.png,"(512, 512)",6764,"(468, 514, 159, 133)",3
train,pancreas_088_58_CT_pancreas_tumor.png,"(512, 512)",8348,"(502, 534, 109, 101)",9
train,pancreas_088_59_CT_pancreas_pancreas.png,"(512, 512)",5964,"(468, 512, 159, 135)",2
train,pancreas_088_59_CT_pancreas_tumor.png,"(512, 512)",9104,"(500, 532, 113, 103)",9
train,pancreas_088_60_CT_pancreas_pancreas.png,"(512, 512)",5696,"(468, 514, 159, 135)",2
train,pancreas_088_60_CT_pancreas_tumor.png,"(512, 512)",9196,"(502, 530, 109, 105)",10
train,pancreas_088_61_CT_pancreas_pancreas.png,"(512, 512)",5396,"(472, 514, 157, 133)",2
train,pancreas_088_61_CT_pancreas_tumor.png,"(512, 512)",8908,"(506, 530, 105, 105)",9
train,pancreas_088_62_CT_pancreas_pancreas.png,"(512, 512)",5200,"(476, 520, 155, 125)",2
train,pancreas_088_62_CT_pancreas_tumor.png,"(512, 512)",8076,"(512, 530, 101, 103)",8
train,pancreas_088_63_CT_pancreas_pancreas.png,"(512, 512)",4356,"(484, 524, 145, 117)",1
train,pancreas_088_63_CT_pancreas_tumor.png,"(512, 512)",7612,"(514, 530, 99, 103)",8
train,pancreas_088_64_CT_pancreas_pancreas.png,"(512, 512)",10064,"(246, 480, 379, 157)",4
train,pancreas_088_64_CT_pancreas_tumor.png,"(512, 512)",6420,"(516, 532, 97, 99)",6
train,pancreas_088_65_CT_pancreas_pancreas.png,"(512, 512)",13280,"(242, 464, 381, 171)",6
train,pancreas_088_65_CT_pancreas_tumor.png,"(512, 512)",4640,"(518, 534, 95, 79)",5
train,pancreas_088_66_CT_pancreas_pancreas.png,"(512, 512)",16996,"(240, 456, 381, 177)",7
train,pancreas_088_66_CT_pancreas_tumor.png,"(512, 512)",2920,"(532, 538, 79, 65)",3
train,pancreas_088_67_CT_pancreas_pancreas.png,"(512, 512)",21588,"(238, 450, 379, 183)",9
train,pancreas_088_68_CT_pancreas_pancreas.png,"(512, 512)",18120,"(236, 446, 277, 183)",8
train,pancreas_088_69_CT_pancreas_pancreas.png,"(512, 512)",19084,"(234, 444, 267, 187)",8
train,pancreas_088_70_CT_pancreas_pancreas.png,"(512, 512)",20572,"(234, 442, 263, 191)",9
train,pancreas_088_71_CT_pancreas_pancreas.png,"(512, 512)",21800,"(234, 438, 263, 197)",9
train,pancreas_088_72_CT_pancreas_pancreas.png,"(512, 512)",22048,"(236, 438, 261, 195)",10
train,pancreas_088_73_CT_pancreas_pancreas.png,"(512, 512)",21488,"(238, 438, 259, 195)",9
train,pancreas_088_74_CT_pancreas_pancreas.png,"(512, 512)",20108,"(242, 438, 253, 191)",9
train,pancreas_088_75_CT_pancreas_pancreas.png,"(512, 512)",16868,"(246, 440, 243, 187)",7
train,pancreas_088_76_CT_pancreas_pancreas.png,"(512, 512)",8020,"(360, 532, 119, 93)",3
train,pancreas_088_77_CT_pancreas_pancreas.png,"(512, 512)",5392,"(376, 544, 95, 77)",2
train,pancreas_089_27_CT_pancreas_pancreas.png,"(512, 512)",2840,"(474, 540, 75, 49)",1
train,pancreas_089_28_CT_pancreas_pancreas.png,"(512, 512)",3760,"(472, 538, 81, 67)",2
train,pancreas_089_29_CT_pancreas_pancreas.png,"(512, 512)",4568,"(470, 536, 85, 73)",3
train,pancreas_089_30_CT_pancreas_pancreas.png,"(512, 512)",5480,"(470, 534, 89, 77)",3
train,pancreas_089_31_CT_pancreas_pancreas.png,"(512, 512)",6280,"(466, 530, 97, 83)",4
train,pancreas_089_32_CT_pancreas_pancreas.png,"(512, 512)",6884,"(464, 526, 103, 87)",4
train,pancreas_089_33_CT_pancreas_pancreas.png,"(512, 512)",7136,"(464, 524, 105, 89)",4
train,pancreas_089_34_CT_pancreas_pancreas.png,"(512, 512)",7004,"(472, 524, 95, 89)",4
train,pancreas_089_35_CT_pancreas_pancreas.png,"(512, 512)",6772,"(476, 524, 93, 89)",4
train,pancreas_089_36_CT_pancreas_pancreas.png,"(512, 512)",6644,"(478, 524, 93, 89)",4
train,pancreas_089_37_CT_pancreas_pancreas.png,"(512, 512)",6468,"(486, 522, 89, 89)",4
train,pancreas_089_38_CT_pancreas_pancreas.png,"(512, 512)",6172,"(490, 524, 83, 91)",4
train,pancreas_089_39_CT_pancreas_pancreas.png,"(512, 512)",5848,"(490, 524, 83, 93)",3
train,pancreas_089_40_CT_pancreas_pancreas.png,"(512, 512)",5736,"(490, 526, 81, 93)",3
train,pancreas_089_41_CT_pancreas_pancreas.png,"(512, 512)",5700,"(488, 528, 79, 91)",3
train,pancreas_089_42_CT_pancreas_pancreas.png,"(512, 512)",4708,"(488, 528, 77, 93)",3
train,pancreas_089_42_CT_pancreas_tumor.png,"(512, 512)",1060,"(508, 580, 43, 29)",3
train,pancreas_089_43_CT_pancreas_pancreas.png,"(512, 512)",3120,"(488, 528, 79, 95)",2
train,pancreas_089_43_CT_pancreas_tumor.png,"(512, 512)",2800,"(494, 550, 55, 67)",10
train,pancreas_089_44_CT_pancreas_pancreas.png,"(512, 512)",3480,"(478, 530, 89, 95)",2
train,pancreas_089_44_CT_pancreas_tumor.png,"(512, 512)",2712,"(494, 552, 53, 67)",9
train,pancreas_089_45_CT_pancreas_pancreas.png,"(512, 512)",3776,"(474, 532, 93, 93)",2
train,pancreas_089_45_CT_pancreas_tumor.png,"(512, 512)",2488,"(496, 556, 51, 63)",8
train,pancreas_089_46_CT_pancreas_pancreas.png,"(512, 512)",4712,"(402, 534, 163, 93)",3
train,pancreas_089_46_CT_pancreas_tumor.png,"(512, 512)",2188,"(498, 562, 49, 57)",7
train,pancreas_089_47_CT_pancreas_pancreas.png,"(512, 512)",8708,"(372, 532, 191, 93)",5
train,pancreas_089_47_CT_pancreas_tumor.png,"(512, 512)",1832,"(498, 564, 43, 51)",6
train,pancreas_089_48_CT_pancreas_pancreas.png,"(512, 512)",10156,"(366, 514, 191, 115)",6
train,pancreas_089_48_CT_pancreas_tumor.png,"(512, 512)",1208,"(510, 564, 31, 47)",4
train,pancreas_089_49_CT_pancreas_pancreas.png,"(512, 512)",10740,"(360, 504, 189, 127)",7
train,pancreas_089_49_CT_pancreas_tumor.png,"(512, 512)",952,"(512, 564, 25, 43)",3
train,pancreas_089_50_CT_pancreas_pancreas.png,"(512, 512)",11812,"(352, 496, 189, 135)",7
train,pancreas_089_51_CT_pancreas_pancreas.png,"(512, 512)",14748,"(288, 454, 243, 177)",9
train,pancreas_089_52_CT_pancreas_pancreas.png,"(512, 512)",14788,"(286, 452, 239, 177)",10
train,pancreas_089_53_CT_pancreas_pancreas.png,"(512, 512)",13952,"(286, 454, 233, 171)",9
train,pancreas_089_54_CT_pancreas_pancreas.png,"(512, 512)",12292,"(286, 458, 223, 163)",8
train,pancreas_089_55_CT_pancreas_pancreas.png,"(512, 512)",9888,"(288, 464, 209, 145)",6
train,pancreas_089_56_CT_pancreas_pancreas.png,"(512, 512)",6840,"(298, 468, 157, 135)",4
train,pancreas_089_57_CT_pancreas_pancreas.png,"(512, 512)",4296,"(312, 472, 127, 127)",2
train,pancreas_091_17_CT_pancreas_pancreas.png,"(512, 512)",3072,"(554, 488, 65, 63)",1
train,pancreas_091_18_CT_pancreas_pancreas.png,"(512, 512)",2628,"(546, 486, 77, 69)",1
train,pancreas_091_18_CT_pancreas_tumor.png,"(512, 512)",1212,"(566, 490, 31, 47)",2
train,pancreas_091_19_CT_pancreas_tumor.png,"(512, 512)",2528,"(556, 490, 59, 49)",5
train,pancreas_091_20_CT_pancreas_tumor.png,"(512, 512)",3104,"(554, 490, 63, 55)",6
train,pancreas_091_21_CT_pancreas_tumor.png,"(512, 512)",4200,"(554, 484, 69, 71)",8
train,pancreas_091_22_CT_pancreas_tumor.png,"(512, 512)",4872,"(552, 482, 81, 77)",10
train,pancreas_091_23_CT_pancreas_tumor.png,"(512, 512)",4772,"(552, 484, 81, 75)",9
train,pancreas_091_24_CT_pancreas_tumor.png,"(512, 512)",4308,"(554, 486, 77, 71)",8
train,pancreas_091_25_CT_pancreas_pancreas.png,"(512, 512)",7356,"(340, 484, 291, 155)",2
train,pancreas_091_25_CT_pancreas_tumor.png,"(512, 512)",3756,"(562, 488, 67, 67)",7
train,pancreas_091_26_CT_pancreas_pancreas.png,"(512, 512)",10272,"(338, 486, 293, 155)",3
train,pancreas_091_26_CT_pancreas_tumor.png,"(512, 512)",2764,"(564, 490, 61, 55)",5
train,pancreas_091_27_CT_pancreas_pancreas.png,"(512, 512)",13824,"(330, 490, 301, 151)",5
train,pancreas_091_27_CT_pancreas_tumor.png,"(512, 512)",2496,"(556, 492, 65, 47)",5
train,pancreas_091_28_CT_pancreas_pancreas.png,"(512, 512)",22064,"(320, 490, 313, 161)",8
train,pancreas_091_28_CT_pancreas_tumor.png,"(512, 512)",2032,"(560, 494, 59, 41)",4
train,pancreas_091_29_CT_pancreas_pancreas.png,"(512, 512)",24800,"(316, 484, 319, 171)",9
train,pancreas_091_29_CT_pancreas_tumor.png,"(512, 512)",1152,"(564, 496, 55, 25)",2
train,pancreas_091_30_CT_pancreas_pancreas.png,"(512, 512)",26240,"(312, 478, 323, 179)",10
train,pancreas_091_31_CT_pancreas_pancreas.png,"(512, 512)",24712,"(312, 472, 311, 185)",9
train,pancreas_091_32_CT_pancreas_pancreas.png,"(512, 512)",20828,"(310, 468, 291, 189)",7
train,pancreas_091_33_CT_pancreas_pancreas.png,"(512, 512)",19136,"(310, 464, 283, 193)",7
train,pancreas_091_34_CT_pancreas_pancreas.png,"(512, 512)",17676,"(312, 464, 279, 193)",6
train,pancreas_091_35_CT_pancreas_pancreas.png,"(512, 512)",14752,"(318, 464, 269, 189)",5
train,pancreas_091_36_CT_pancreas_pancreas.png,"(512, 512)",9524,"(406, 544, 175, 99)",3
train,pancreas_091_37_CT_pancreas_pancreas.png,"(512, 512)",7068,"(432, 544, 143, 89)",2
train,pancreas_091_38_CT_pancreas_pancreas.png,"(512, 512)",5764,"(450, 546, 121, 81)",2
train,pancreas_091_39_CT_pancreas_pancreas.png,"(512, 512)",4904,"(460, 548, 105, 77)",1
train,pancreas_091_40_CT_pancreas_pancreas.png,"(512, 512)",4260,"(466, 550, 93, 73)",1
train,pancreas_091_41_CT_pancreas_pancreas.png,"(512, 512)",3376,"(472, 556, 81, 65)",1
train,pancreas_092_56_CT_pancreas_pancreas.png,"(512, 512)",6488,"(538, 544, 115, 75)",3
train,pancreas_092_57_CT_pancreas_pancreas.png,"(512, 512)",8172,"(530, 542, 133, 81)",4
train,pancreas_092_58_CT_pancreas_pancreas.png,"(512, 512)",8448,"(526, 542, 139, 85)",4
train,pancreas_092_59_CT_pancreas_pancreas.png,"(512, 512)",7300,"(522, 540, 137, 97)",3
train,pancreas_092_59_CT_pancreas_tumor.png,"(512, 512)",1388,"(526, 566, 47, 35)",7
train,pancreas_092_60_CT_pancreas_pancreas.png,"(512, 512)",6116,"(516, 544, 119, 97)",3
train,pancreas_092_60_CT_pancreas_tumor.png,"(512, 512)",1712,"(520, 554, 47, 43)",9
train,pancreas_092_61_CT_pancreas_pancreas.png,"(512, 512)",5328,"(512, 546, 115, 97)",2
train,pancreas_092_61_CT_pancreas_tumor.png,"(512, 512)",1736,"(522, 550, 55, 39)",10
train,pancreas_092_62_CT_pancreas_pancreas.png,"(512, 512)",5288,"(516, 548, 111, 103)",2
train,pancreas_092_62_CT_pancreas_tumor.png,"(512, 512)",1192,"(526, 550, 45, 33)",6
train,pancreas_092_63_CT_pancreas_pancreas.png,"(512, 512)",5536,"(548, 548, 79, 109)",2
train,pancreas_092_64_CT_pancreas_pancreas.png,"(512, 512)",14500,"(254, 538, 369, 127)",7
train,pancreas_092_65_CT_pancreas_pancreas.png,"(512, 512)",19996,"(248, 520, 373, 153)",10
train,pancreas_092_66_CT_pancreas_pancreas.png,"(512, 512)",18352,"(256, 518, 365, 161)",9
train,pancreas_092_67_CT_pancreas_pancreas.png,"(512, 512)",10284,"(426, 602, 187, 81)",5
train,pancreas_092_68_CT_pancreas_pancreas.png,"(512, 512)",7164,"(440, 606, 169, 69)",3
train,pancreas_093_55_CT_pancreas_pancreas.png,"(512, 512)",1796,"(548, 558, 43, 53)",1
train,pancreas_093_56_CT_pancreas_pancreas.png,"(512, 512)",2580,"(538, 554, 53, 61)",1
train,pancreas_093_57_CT_pancreas_pancreas.png,"(512, 512)",3212,"(534, 552, 59, 71)",2
train,pancreas_093_58_CT_pancreas_pancreas.png,"(512, 512)",3584,"(534, 550, 61, 79)",2
train,pancreas_093_59_CT_pancreas_pancreas.png,"(512, 512)",3920,"(534, 550, 63, 83)",2
train,pancreas_093_60_CT_pancreas_pancreas.png,"(512, 512)",4328,"(532, 548, 67, 85)",3
train,pancreas_093_61_CT_pancreas_pancreas.png,"(512, 512)",4936,"(530, 544, 71, 91)",3
train,pancreas_093_62_CT_pancreas_pancreas.png,"(512, 512)",5644,"(522, 540, 79, 95)",4
train,pancreas_093_63_CT_pancreas_pancreas.png,"(512, 512)",6692,"(508, 536, 91, 103)",5
train,pancreas_093_64_CT_pancreas_pancreas.png,"(512, 512)",7336,"(504, 534, 95, 109)",5
train,pancreas_093_65_CT_pancreas_pancreas.png,"(512, 512)",7376,"(502, 532, 95, 113)",5
train,pancreas_093_66_CT_pancreas_pancreas.png,"(512, 512)",6912,"(504, 532, 89, 113)",5
train,pancreas_093_67_CT_pancreas_pancreas.png,"(512, 512)",6572,"(508, 532, 85, 113)",4
train,pancreas_093_68_CT_pancreas_pancreas.png,"(512, 512)",5192,"(514, 532, 81, 117)",3
train,pancreas_093_68_CT_pancreas_tumor.png,"(512, 512)",1308,"(534, 552, 47, 37)",4
train,pancreas_093_69_CT_pancreas_pancreas.png,"(512, 512)",4240,"(518, 534, 79, 119)",3
train,pancreas_093_69_CT_pancreas_tumor.png,"(512, 512)",2296,"(532, 546, 55, 51)",7
train,pancreas_093_70_CT_pancreas_pancreas.png,"(512, 512)",3760,"(516, 536, 83, 117)",2
train,pancreas_093_70_CT_pancreas_tumor.png,"(512, 512)",2752,"(530, 544, 61, 55)",8
train,pancreas_093_71_CT_pancreas_pancreas.png,"(512, 512)",4968,"(338, 534, 263, 119)",3
train,pancreas_093_71_CT_pancreas_tumor.png,"(512, 512)",3068,"(530, 542, 67, 59)",9
train,pancreas_093_72_CT_pancreas_pancreas.png,"(512, 512)",6612,"(326, 524, 273, 129)",5
train,pancreas_093_72_CT_pancreas_tumor.png,"(512, 512)",3124,"(530, 544, 67, 57)",10
train,pancreas_093_73_CT_pancreas_pancreas.png,"(512, 512)",8988,"(298, 502, 299, 151)",6
train,pancreas_093_73_CT_pancreas_tumor.png,"(512, 512)",2820,"(532, 546, 59, 57)",9
train,pancreas_093_74_CT_pancreas_pancreas.png,"(512, 512)",10900,"(286, 496, 309, 157)",8
train,pancreas_093_74_CT_pancreas_tumor.png,"(512, 512)",2428,"(534, 548, 55, 51)",7
train,pancreas_093_75_CT_pancreas_pancreas.png,"(512, 512)",12420,"(282, 492, 313, 163)",9
train,pancreas_093_75_CT_pancreas_tumor.png,"(512, 512)",1708,"(534, 550, 53, 39)",5
train,pancreas_093_76_CT_pancreas_pancreas.png,"(512, 512)",13168,"(284, 490, 305, 165)",10
train,pancreas_093_76_CT_pancreas_tumor.png,"(512, 512)",916,"(536, 558, 45, 27)",2
train,pancreas_093_77_CT_pancreas_pancreas.png,"(512, 512)",12516,"(290, 490, 267, 165)",9
train,pancreas_093_78_CT_pancreas_pancreas.png,"(512, 512)",10948,"(298, 496, 255, 159)",8
train,pancreas_093_79_CT_pancreas_pancreas.png,"(512, 512)",7724,"(404, 556, 143, 99)",5
train,pancreas_093_80_CT_pancreas_pancreas.png,"(512, 512)",6764,"(412, 560, 131, 93)",5
train,pancreas_093_81_CT_pancreas_pancreas.png,"(512, 512)",5712,"(424, 568, 117, 85)",4
train,pancreas_093_82_CT_pancreas_pancreas.png,"(512, 512)",4776,"(430, 578, 103, 71)",3
train,pancreas_093_83_CT_pancreas_pancreas.png,"(512, 512)",3676,"(438, 584, 89, 63)",2
train,pancreas_093_84_CT_pancreas_pancreas.png,"(512, 512)",2080,"(452, 592, 65, 47)",1
train,pancreas_094_10_CT_pancreas_pancreas.png,"(512, 512)",3224,"(524, 560, 75, 55)",1
train,pancreas_094_11_CT_pancreas_pancreas.png,"(512, 512)",3656,"(520, 556, 83, 57)",1
train,pancreas_094_12_CT_pancreas_pancreas.png,"(512, 512)",4476,"(518, 550, 93, 63)",1
train,pancreas_094_13_CT_pancreas_pancreas.png,"(512, 512)",6168,"(514, 544, 111, 73)",1
train,pancreas_094_14_CT_pancreas_pancreas.png,"(512, 512)",8516,"(506, 532, 137, 89)",2
train,pancreas_094_15_CT_pancreas_pancreas.png,"(512, 512)",9740,"(502, 532, 149, 91)",3
train,pancreas_094_16_CT_pancreas_pancreas.png,"(512, 512)",10560,"(500, 530, 157, 97)",3
train,pancreas_094_17_CT_pancreas_pancreas.png,"(512, 512)",11224,"(498, 530, 163, 99)",3
train,pancreas_094_18_CT_pancreas_pancreas.png,"(512, 512)",11700,"(496, 530, 169, 103)",3
train,pancreas_094_19_CT_pancreas_pancreas.png,"(512, 512)",12056,"(494, 530, 175, 107)",3
train,pancreas_094_20_CT_pancreas_pancreas.png,"(512, 512)",12460,"(492, 528, 183, 115)",4
train,pancreas_094_21_CT_pancreas_pancreas.png,"(512, 512)",12776,"(494, 528, 183, 119)",4
train,pancreas_094_22_CT_pancreas_pancreas.png,"(512, 512)",12976,"(498, 526, 177, 125)",4
train,pancreas_094_23_CT_pancreas_pancreas.png,"(512, 512)",13264,"(502, 524, 167, 133)",4
train,pancreas_094_24_CT_pancreas_pancreas.png,"(512, 512)",14016,"(502, 524, 159, 135)",4
train,pancreas_094_25_CT_pancreas_pancreas.png,"(512, 512)",14904,"(506, 520, 151, 141)",4
train,pancreas_094_26_CT_pancreas_pancreas.png,"(512, 512)",15140,"(510, 518, 147, 143)",4
train,pancreas_094_27_CT_pancreas_pancreas.png,"(512, 512)",15392,"(514, 518, 147, 145)",4
train,pancreas_094_28_CT_pancreas_pancreas.png,"(512, 512)",13232,"(514, 518, 151, 143)",4
train,pancreas_094_28_CT_pancreas_tumor.png,"(512, 512)",2436,"(580, 534, 49, 61)",4
train,pancreas_094_29_CT_pancreas_pancreas.png,"(512, 512)",11176,"(516, 518, 155, 141)",3
train,pancreas_094_29_CT_pancreas_tumor.png,"(512, 512)",4796,"(568, 524, 81, 77)",8
train,pancreas_094_30_CT_pancreas_pancreas.png,"(512, 512)",11536,"(516, 518, 159, 141)",3
train,pancreas_094_30_CT_pancreas_tumor.png,"(512, 512)",4996,"(578, 524, 79, 77)",9
train,pancreas_094_31_CT_pancreas_pancreas.png,"(512, 512)",12648,"(486, 516, 193, 143)",4
train,pancreas_094_31_CT_pancreas_tumor.png,"(512, 512)",4860,"(578, 524, 81, 75)",9
train,pancreas_094_32_CT_pancreas_pancreas.png,"(512, 512)",12492,"(480, 514, 203, 147)",4
train,pancreas_094_32_CT_pancreas_tumor.png,"(512, 512)",5344,"(566, 528, 95, 69)",10
train,pancreas_094_33_CT_pancreas_pancreas.png,"(512, 512)",13300,"(472, 502, 215, 159)",4
train,pancreas_094_33_CT_pancreas_tumor.png,"(512, 512)",5116,"(572, 528, 91, 71)",9
train,pancreas_094_34_CT_pancreas_pancreas.png,"(512, 512)",14360,"(464, 500, 227, 161)",4
train,pancreas_094_34_CT_pancreas_tumor.png,"(512, 512)",4264,"(588, 530, 79, 71)",7
train,pancreas_094_35_CT_pancreas_pancreas.png,"(512, 512)",13960,"(452, 500, 245, 163)",4
train,pancreas_094_35_CT_pancreas_tumor.png,"(512, 512)",5236,"(592, 520, 85, 81)",9
train,pancreas_094_36_CT_pancreas_pancreas.png,"(512, 512)",16620,"(362, 458, 341, 203)",5
train,pancreas_094_36_CT_pancreas_tumor.png,"(512, 512)",5332,"(598, 516, 81, 85)",9
train,pancreas_094_37_CT_pancreas_pancreas.png,"(512, 512)",28816,"(290, 394, 417, 267)",9
train,pancreas_094_37_CT_pancreas_tumor.png,"(512, 512)",5324,"(608, 516, 83, 85)",9
train,pancreas_094_38_CT_pancreas_pancreas.png,"(512, 512)",30928,"(286, 388, 419, 273)",10
train,pancreas_094_38_CT_pancreas_tumor.png,"(512, 512)",4956,"(612, 518, 79, 81)",9
train,pancreas_094_39_CT_pancreas_pancreas.png,"(512, 512)",28488,"(274, 382, 361, 281)",9
train,pancreas_094_40_CT_pancreas_pancreas.png,"(512, 512)",30520,"(252, 362, 355, 301)",9
train,pancreas_094_41_CT_pancreas_pancreas.png,"(512, 512)",29808,"(250, 358, 309, 303)",9
train,pancreas_094_42_CT_pancreas_pancreas.png,"(512, 512)",29236,"(250, 358, 295, 299)",9
train,pancreas_094_43_CT_pancreas_pancreas.png,"(512, 512)",28536,"(246, 360, 289, 293)",9
train,pancreas_094_44_CT_pancreas_pancreas.png,"(512, 512)",27380,"(244, 362, 279, 285)",8
train,pancreas_094_45_CT_pancreas_pancreas.png,"(512, 512)",25060,"(246, 362, 265, 277)",8
train,pancreas_094_46_CT_pancreas_pancreas.png,"(512, 512)",14840,"(322, 428, 167, 197)",4
