split,fname,original_shape,mask_area,mask_bbox
train,CHNCXR_0089_0_X-Ray_chest_lung.png,"(2685, 2674)",249305,"(133, 118, 723, 788)"
train,CHNCXR_0089_0_X-Ray_chest_left+lung.png,"(2685, 2674)",102076,"(154, 621, 702, 285)"
train,CHNCXR_0089_0_X-Ray_chest_right+lung.png,"(2685, 2674)",147229,"(133, 118, 676, 387)"
train,CHNCXR_0090_0_X-Ray_chest_lung.png,"(2931, 2786)",224381,"(132, 125, 620, 743)"
train,CHNCXR_0090_0_X-Ray_chest_left+lung.png,"(2931, 2786)",97629,"(132, 543, 551, 325)"
train,CHNCXR_0090_0_X-Ray_chest_right+lung.png,"(2931, 2786)",126752,"(133, 125, 619, 356)"
train,CHNCXR_0091_0_X-Ray_chest_lung.png,"(2968, 2587)",298632,"(109, 165, 773, 679)"
train,CHNCXR_0091_0_X-Ray_chest_left+lung.png,"(2968, 2587)",137256,"(115, 550, 767, 294)"
train,CHNCXR_0091_0_X-Ray_chest_right+lung.png,"(2968, 2587)",161376,"(109, 165, 772, 312)"
train,CHNCXR_0092_0_X-Ray_chest_lung.png,"(2652, 2796)",243194,"(78, 127, 656, 792)"
train,CHNCXR_0092_0_X-Ray_chest_left+lung.png,"(2652, 2796)",110436,"(78, 560, 652, 359)"
train,CHNCXR_0092_0_X-Ray_chest_right+lung.png,"(2652, 2796)",132758,"(87, 127, 647, 361)"
train,CHNCXR_0093_0_X-Ray_chest_lung.png,"(2960, 2776)",299826,"(148, 145, 769, 749)"
train,CHNCXR_0093_0_X-Ray_chest_left+lung.png,"(2960, 2776)",133966,"(148, 577, 769, 317)"
train,CHNCXR_0093_0_X-Ray_chest_right+lung.png,"(2960, 2776)",165860,"(153, 145, 740, 346)"
train,CHNCXR_0094_0_X-Ray_chest_lung.png,"(2945, 3000)",249184,"(90, 192, 687, 649)"
train,CHNCXR_0094_0_X-Ray_chest_left+lung.png,"(2945, 3000)",112133,"(95, 553, 682, 288)"
train,CHNCXR_0094_0_X-Ray_chest_right+lung.png,"(2945, 3000)",137051,"(90, 192, 685, 296)"
train,CHNCXR_0095_0_X-Ray_chest_lung.png,"(2949, 3000)",279207,"(113, 144, 730, 674)"
train,CHNCXR_0095_0_X-Ray_chest_left+lung.png,"(2949, 3000)",135029,"(122, 529, 721, 289)"
train,CHNCXR_0095_0_X-Ray_chest_right+lung.png,"(2949, 3000)",144178,"(113, 144, 701, 323)"
train,CHNCXR_0096_0_X-Ray_chest_lung.png,"(2080, 2119)",317299,"(89, 86, 774, 802)"
train,CHNCXR_0096_0_X-Ray_chest_left+lung.png,"(2080, 2119)",138030,"(130, 506, 721, 382)"
train,CHNCXR_0096_0_X-Ray_chest_right+lung.png,"(2080, 2119)",179269,"(89, 86, 774, 343)"
train,CHNCXR_0097_0_X-Ray_chest_lung.png,"(2203, 2260)",408347,"(140, 72, 839, 899)"
train,CHNCXR_0097_0_X-Ray_chest_left+lung.png,"(2203, 2260)",183541,"(144, 543, 803, 428)"
train,CHNCXR_0097_0_X-Ray_chest_right+lung.png,"(2203, 2260)",224806,"(140, 72, 839, 396)"
train,CHNCXR_0098_0_X-Ray_chest_lung.png,"(2951, 3000)",193505,"(96, 129, 647, 654)"
train,CHNCXR_0098_0_X-Ray_chest_left+lung.png,"(2951, 3000)",69645,"(111, 514, 443, 269)"
train,CHNCXR_0098_0_X-Ray_chest_right+lung.png,"(2951, 3000)",123860,"(96, 129, 647, 317)"
train,CHNCXR_0099_0_X-Ray_chest_lung.png,"(2804, 2415)",241292,"(113, 187, 626, 672)"
train,CHNCXR_0099_0_X-Ray_chest_left+lung.png,"(2804, 2415)",106759,"(123, 574, 616, 285)"
train,CHNCXR_0099_0_X-Ray_chest_right+lung.png,"(2804, 2415)",134533,"(113, 187, 618, 304)"
train,CHNCXR_0100_0_X-Ray_chest_lung.png,"(2562, 2419)",285156,"(84, 120, 790, 763)"
train,CHNCXR_0100_0_X-Ray_chest_left+lung.png,"(2562, 2419)",120653,"(102, 547, 746, 336)"
train,CHNCXR_0100_0_X-Ray_chest_right+lung.png,"(2562, 2419)",164503,"(84, 120, 790, 343)"
train,CHNCXR_0101_0_X-Ray_chest_lung.png,"(3001, 3000)",250140,"(124, 143, 714, 651)"
train,CHNCXR_0101_0_X-Ray_chest_left+lung.png,"(3001, 3000)",113138,"(124, 546, 714, 248)"
train,CHNCXR_0101_0_X-Ray_chest_right+lung.png,"(3001, 3000)",137002,"(127, 143, 704, 320)"
train,CHNCXR_0102_0_X-Ray_chest_lung.png,"(2405, 2128)",252702,"(99, 164, 744, 665)"
train,CHNCXR_0102_0_X-Ray_chest_left+lung.png,"(2405, 2128)",112457,"(99, 566, 744, 263)"
train,CHNCXR_0102_0_X-Ray_chest_right+lung.png,"(2405, 2128)",140245,"(116, 164, 705, 321)"
train,CHNCXR_0103_0_X-Ray_chest_lung.png,"(2946, 2238)",232992,"(83, 186, 677, 643)"
train,CHNCXR_0103_0_X-Ray_chest_left+lung.png,"(2946, 2238)",109759,"(83, 569, 677, 260)"
train,CHNCXR_0103_0_X-Ray_chest_right+lung.png,"(2946, 2238)",123233,"(85, 186, 670, 312)"
train,CHNCXR_0104_0_X-Ray_chest_lung.png,"(2989, 2990)",272637,"(158, 141, 702, 750)"
train,CHNCXR_0104_0_X-Ray_chest_left+lung.png,"(2989, 2990)",136341,"(158, 562, 702, 329)"
train,CHNCXR_0104_0_X-Ray_chest_right+lung.png,"(2989, 2990)",136296,"(174, 141, 641, 341)"
train,CHNCXR_0105_0_X-Ray_chest_lung.png,"(2988, 2602)",211222,"(188, 174, 638, 682)"
train,CHNCXR_0105_0_X-Ray_chest_left+lung.png,"(2988, 2602)",88750,"(215, 597, 580, 259)"
train,CHNCXR_0105_0_X-Ray_chest_right+lung.png,"(2988, 2602)",122472,"(188, 174, 638, 311)"
train,CHNCXR_0106_0_X-Ray_chest_lung.png,"(2943, 3000)",260858,"(170, 171, 727, 641)"
train,CHNCXR_0106_0_X-Ray_chest_left+lung.png,"(2943, 3000)",121832,"(170, 541, 727, 271)"
train,CHNCXR_0106_0_X-Ray_chest_right+lung.png,"(2943, 3000)",139026,"(178, 171, 689, 291)"
train,CHNCXR_0107_0_X-Ray_chest_lung.png,"(2317, 2464)",280139,"(135, 83, 710, 832)"
train,CHNCXR_0107_0_X-Ray_chest_left+lung.png,"(2317, 2464)",124479,"(135, 536, 710, 379)"
train,CHNCXR_0107_0_X-Ray_chest_right+lung.png,"(2317, 2464)",155660,"(138, 83, 703, 370)"
train,CHNCXR_0108_0_X-Ray_chest_lung.png,"(2953, 2897)",307880,"(78, 126, 793, 725)"
train,CHNCXR_0108_0_X-Ray_chest_left+lung.png,"(2953, 2897)",138307,"(82, 549, 789, 302)"
train,CHNCXR_0108_0_X-Ray_chest_right+lung.png,"(2953, 2897)",169573,"(78, 126, 754, 341)"
train,CHNCXR_0109_0_X-Ray_chest_lung.png,"(2942, 2369)",157540,"(173, 209, 528, 627)"
train,CHNCXR_0109_0_X-Ray_chest_left+lung.png,"(2942, 2369)",70457,"(177, 573, 516, 263)"
train,CHNCXR_0109_0_X-Ray_chest_right+lung.png,"(2942, 2369)",87083,"(173, 209, 528, 293)"
train,CHNCXR_0110_0_X-Ray_chest_lung.png,"(2946, 2715)",200461,"(77, 161, 558, 661)"
train,CHNCXR_0110_0_X-Ray_chest_left+lung.png,"(2946, 2715)",96565,"(77, 511, 558, 311)"
train,CHNCXR_0110_0_X-Ray_chest_right+lung.png,"(2946, 2715)",103896,"(93, 161, 542, 299)"
train,CHNCXR_0111_0_X-Ray_chest_lung.png,"(2489, 2609)",272262,"(102, 104, 685, 828)"
train,CHNCXR_0111_0_X-Ray_chest_left+lung.png,"(2489, 2609)",125049,"(102, 541, 680, 391)"
train,CHNCXR_0111_0_X-Ray_chest_right+lung.png,"(2489, 2609)",147213,"(110, 104, 677, 357)"
train,CHNCXR_0112_0_X-Ray_chest_lung.png,"(2667, 2589)",290616,"(112, 125, 699, 778)"
train,CHNCXR_0112_0_X-Ray_chest_left+lung.png,"(2667, 2589)",118833,"(124, 581, 649, 322)"
train,CHNCXR_0112_0_X-Ray_chest_right+lung.png,"(2667, 2589)",171783,"(112, 125, 699, 357)"
train,CHNCXR_0113_0_X-Ray_chest_lung.png,"(2876, 2724)",286957,"(135, 123, 699, 742)"
train,CHNCXR_0113_0_X-Ray_chest_left+lung.png,"(2876, 2724)",125265,"(140, 587, 685, 278)"
train,CHNCXR_0113_0_X-Ray_chest_right+lung.png,"(2876, 2724)",161692,"(135, 123, 699, 361)"
train,CHNCXR_0114_0_X-Ray_chest_lung.png,"(2933, 3000)",215852,"(118, 197, 638, 595)"
train,CHNCXR_0114_0_X-Ray_chest_left+lung.png,"(2933, 3000)",108092,"(124, 549, 632, 243)"
train,CHNCXR_0114_0_X-Ray_chest_right+lung.png,"(2933, 3000)",107760,"(118, 197, 604, 291)"
train,CHNCXR_0115_0_X-Ray_chest_lung.png,"(1149, 1225)",174884,"(140, 93, 707, 810)"
train,CHNCXR_0115_0_X-Ray_chest_left+lung.png,"(1149, 1225)",72707,"(220, 660, 627, 243)"
train,CHNCXR_0115_0_X-Ray_chest_right+lung.png,"(1149, 1225)",102177,"(140, 93, 562, 360)"
train,CHNCXR_0116_0_X-Ray_chest_lung.png,"(2931, 3000)",266758,"(146, 184, 698, 750)"
train,CHNCXR_0116_0_X-Ray_chest_left+lung.png,"(2931, 3000)",122244,"(146, 596, 698, 338)"
train,CHNCXR_0116_0_X-Ray_chest_right+lung.png,"(2931, 3000)",144514,"(148, 184, 688, 328)"
train,CHNCXR_0117_0_X-Ray_chest_lung.png,"(2959, 2521)",187833,"(119, 155, 605, 710)"
train,CHNCXR_0117_0_X-Ray_chest_left+lung.png,"(2959, 2521)",78416,"(119, 572, 605, 293)"
train,CHNCXR_0117_0_X-Ray_chest_right+lung.png,"(2959, 2521)",109417,"(152, 155, 563, 327)"
train,CHNCXR_0118_0_X-Ray_chest_lung.png,"(2996, 2990)",153013,"(151, 201, 507, 602)"
train,CHNCXR_0118_0_X-Ray_chest_left+lung.png,"(2996, 2990)",65942,"(151, 535, 500, 268)"
train,CHNCXR_0118_0_X-Ray_chest_right+lung.png,"(2996, 2990)",87071,"(171, 201, 487, 267)"
train,CHNCXR_0119_0_X-Ray_chest_lung.png,"(2869, 2682)",200944,"(137, 144, 596, 722)"
train,CHNCXR_0119_0_X-Ray_chest_left+lung.png,"(2869, 2682)",88750,"(161, 548, 541, 318)"
train,CHNCXR_0119_0_X-Ray_chest_right+lung.png,"(2869, 2682)",112194,"(137, 144, 596, 317)"
train,CHNCXR_0120_0_X-Ray_chest_lung.png,"(2945, 3000)",240873,"(78, 181, 679, 700)"
train,CHNCXR_0120_0_X-Ray_chest_left+lung.png,"(2945, 3000)",106540,"(78, 597, 679, 284)"
train,CHNCXR_0120_0_X-Ray_chest_right+lung.png,"(2945, 3000)",134333,"(82, 181, 648, 328)"
train,CHNCXR_0121_0_X-Ray_chest_lung.png,"(2990, 2751)",255893,"(134, 178, 727, 636)"
train,CHNCXR_0121_0_X-Ray_chest_left+lung.png,"(2990, 2751)",119493,"(134, 532, 727, 282)"
train,CHNCXR_0121_0_X-Ray_chest_right+lung.png,"(2990, 2751)",136400,"(141, 178, 687, 273)"
train,CHNCXR_0122_0_X-Ray_chest_lung.png,"(2843, 2536)",218252,"(104, 185, 669, 622)"
train,CHNCXR_0122_0_X-Ray_chest_left+lung.png,"(2843, 2536)",92806,"(110, 531, 663, 276)"
train,CHNCXR_0122_0_X-Ray_chest_right+lung.png,"(2843, 2536)",125446,"(104, 185, 646, 265)"
train,CHNCXR_0123_0_X-Ray_chest_lung.png,"(2945, 3000)",153822,"(168, 200, 509, 594)"
train,CHNCXR_0123_0_X-Ray_chest_left+lung.png,"(2945, 3000)",70927,"(171, 556, 506, 238)"
train,CHNCXR_0123_0_X-Ray_chest_right+lung.png,"(2945, 3000)",82895,"(168, 200, 454, 279)"
train,CHNCXR_0124_0_X-Ray_chest_lung.png,"(2889, 2365)",217300,"(127, 153, 622, 710)"
train,CHNCXR_0124_0_X-Ray_chest_left+lung.png,"(2889, 2365)",96620,"(127, 568, 581, 295)"
train,CHNCXR_0124_0_X-Ray_chest_right+lung.png,"(2889, 2365)",120680,"(137, 153, 612, 318)"
train,CHNCXR_0125_0_X-Ray_chest_lung.png,"(2993, 2991)",243138,"(198, 173, 660, 724)"
train,CHNCXR_0125_0_X-Ray_chest_left+lung.png,"(2993, 2991)",104407,"(198, 544, 642, 353)"
train,CHNCXR_0125_0_X-Ray_chest_right+lung.png,"(2993, 2991)",138731,"(218, 173, 640, 297)"
train,CHNCXR_0126_0_X-Ray_chest_lung.png,"(2933, 2997)",129714,"(129, 226, 481, 583)"
train,CHNCXR_0126_0_X-Ray_chest_left+lung.png,"(2933, 2997)",58455,"(129, 533, 481, 276)"
train,CHNCXR_0126_0_X-Ray_chest_right+lung.png,"(2933, 2997)",71259,"(133, 226, 430, 261)"
train,CHNCXR_0127_0_X-Ray_chest_lung.png,"(2382, 2478)",286485,"(129, 147, 692, 765)"
train,CHNCXR_0127_0_X-Ray_chest_left+lung.png,"(2382, 2478)",137882,"(129, 607, 692, 305)"
train,CHNCXR_0127_0_X-Ray_chest_right+lung.png,"(2382, 2478)",148603,"(133, 147, 647, 370)"
train,CHNCXR_0128_0_X-Ray_chest_lung.png,"(2992, 2991)",235694,"(206, 169, 646, 680)"
train,CHNCXR_0128_0_X-Ray_chest_left+lung.png,"(2992, 2991)",109917,"(206, 541, 628, 308)"
train,CHNCXR_0128_0_X-Ray_chest_right+lung.png,"(2992, 2991)",125777,"(218, 169, 634, 289)"
train,CHNCXR_0129_0_X-Ray_chest_lung.png,"(2947, 2452)",156881,"(124, 197, 549, 622)"
train,CHNCXR_0129_0_X-Ray_chest_left+lung.png,"(2947, 2452)",71794,"(136, 574, 537, 245)"
train,CHNCXR_0129_0_X-Ray_chest_right+lung.png,"(2947, 2452)",85087,"(124, 197, 494, 296)"
train,CHNCXR_0130_0_X-Ray_chest_lung.png,"(2994, 2991)",238966,"(150, 214, 694, 638)"
train,CHNCXR_0130_0_X-Ray_chest_left+lung.png,"(2994, 2991)",111870,"(150, 551, 694, 301)"
train,CHNCXR_0130_0_X-Ray_chest_right+lung.png,"(2994, 2991)",127096,"(170, 214, 658, 281)"
train,CHNCXR_0131_0_X-Ray_chest_lung.png,"(2994, 2600)",235038,"(100, 197, 683, 607)"
train,CHNCXR_0131_0_X-Ray_chest_left+lung.png,"(2994, 2600)",107916,"(100, 550, 683, 254)"
train,CHNCXR_0131_0_X-Ray_chest_right+lung.png,"(2994, 2600)",127122,"(103, 197, 679, 282)"
train,CHNCXR_0132_0_X-Ray_chest_lung.png,"(2943, 2997)",194958,"(172, 154, 593, 673)"
train,CHNCXR_0132_0_X-Ray_chest_left+lung.png,"(2943, 2997)",88874,"(172, 533, 593, 294)"
train,CHNCXR_0132_0_X-Ray_chest_right+lung.png,"(2943, 2997)",106084,"(180, 154, 573, 308)"
train,CHNCXR_0133_0_X-Ray_chest_lung.png,"(2953, 3000)",212658,"(138, 148, 621, 633)"
train,CHNCXR_0133_0_X-Ray_chest_left+lung.png,"(2953, 3000)",99385,"(139, 528, 620, 253)"
train,CHNCXR_0133_0_X-Ray_chest_right+lung.png,"(2953, 3000)",113273,"(138, 148, 608, 306)"
train,CHNCXR_0134_0_X-Ray_chest_lung.png,"(2957, 2493)",271996,"(131, 160, 774, 682)"
train,CHNCXR_0134_0_X-Ray_chest_left+lung.png,"(2957, 2493)",126114,"(131, 542, 774, 300)"
train,CHNCXR_0134_0_X-Ray_chest_right+lung.png,"(2957, 2493)",145882,"(133, 160, 755, 311)"
train,CHNCXR_0135_0_X-Ray_chest_lung.png,"(2949, 3000)",219181,"(78, 172, 656, 636)"
train,CHNCXR_0135_0_X-Ray_chest_left+lung.png,"(2949, 3000)",109516,"(78, 526, 656, 282)"
train,CHNCXR_0135_0_X-Ray_chest_right+lung.png,"(2949, 3000)",109665,"(91, 172, 637, 273)"
train,CHNCXR_0136_0_X-Ray_chest_lung.png,"(2937, 2997)",148400,"(145, 164, 540, 596)"
train,CHNCXR_0136_0_X-Ray_chest_left+lung.png,"(2937, 2997)",71083,"(150, 497, 535, 263)"
train,CHNCXR_0136_0_X-Ray_chest_right+lung.png,"(2937, 2997)",77317,"(145, 164, 515, 267)"
train,CHNCXR_0137_0_X-Ray_chest_lung.png,"(2939, 3000)",211082,"(165, 177, 575, 717)"
train,CHNCXR_0137_0_X-Ray_chest_left+lung.png,"(2939, 3000)",94903,"(169, 602, 571, 292)"
train,CHNCXR_0137_0_X-Ray_chest_right+lung.png,"(2939, 3000)",116179,"(165, 177, 573, 331)"
train,CHNCXR_0138_0_X-Ray_chest_lung.png,"(2943, 3000)",194756,"(112, 189, 601, 651)"
train,CHNCXR_0138_0_X-Ray_chest_left+lung.png,"(2943, 3000)",90101,"(112, 553, 601, 287)"
train,CHNCXR_0138_0_X-Ray_chest_right+lung.png,"(2943, 3000)",104655,"(124, 189, 549, 288)"
train,CHNCXR_0139_0_X-Ray_chest_lung.png,"(2931, 3000)",170204,"(99, 169, 587, 676)"
train,CHNCXR_0139_0_X-Ray_chest_left+lung.png,"(2931, 3000)",70967,"(111, 553, 531, 292)"
train,CHNCXR_0139_0_X-Ray_chest_right+lung.png,"(2931, 3000)",99237,"(99, 169, 587, 314)"
train,CHNCXR_0140_0_X-Ray_chest_lung.png,"(2066, 2227)",317814,"(50, 105, 748, 842)"
train,CHNCXR_0140_0_X-Ray_chest_left+lung.png,"(2066, 2227)",137521,"(60, 594, 736, 353)"
train,CHNCXR_0140_0_X-Ray_chest_right+lung.png,"(2066, 2227)",180293,"(50, 105, 748, 404)"
train,CHNCXR_0141_0_X-Ray_chest_lung.png,"(2927, 3000)",219086,"(93, 196, 662, 637)"
train,CHNCXR_0141_0_X-Ray_chest_left+lung.png,"(2927, 3000)",97489,"(93, 544, 655, 289)"
train,CHNCXR_0141_0_X-Ray_chest_right+lung.png,"(2927, 3000)",121597,"(101, 196, 654, 281)"
train,CHNCXR_0142_0_X-Ray_chest_lung.png,"(2388, 2407)",280367,"(102, 126, 709, 779)"
train,CHNCXR_0142_0_X-Ray_chest_left+lung.png,"(2388, 2407)",123079,"(106, 572, 705, 333)"
train,CHNCXR_0142_0_X-Ray_chest_right+lung.png,"(2388, 2407)",157288,"(102, 126, 707, 356)"
train,CHNCXR_0143_0_X-Ray_chest_lung.png,"(2854, 2791)",182707,"(165, 184, 594, 664)"
train,CHNCXR_0143_0_X-Ray_chest_left+lung.png,"(2854, 2791)",80562,"(183, 590, 576, 258)"
train,CHNCXR_0143_0_X-Ray_chest_right+lung.png,"(2854, 2791)",102145,"(165, 184, 528, 317)"
train,CHNCXR_0144_0_X-Ray_chest_lung.png,"(2768, 2271)",242334,"(100, 185, 649, 659)"
train,CHNCXR_0144_0_X-Ray_chest_left+lung.png,"(2768, 2271)",107502,"(100, 555, 649, 289)"
train,CHNCXR_0144_0_X-Ray_chest_right+lung.png,"(2768, 2271)",134832,"(104, 185, 645, 303)"
train,CHNCXR_0145_0_X-Ray_chest_lung.png,"(2990, 2990)",260215,"(178, 115, 730, 723)"
train,CHNCXR_0145_0_X-Ray_chest_left+lung.png,"(2990, 2990)",112726,"(195, 542, 689, 296)"
train,CHNCXR_0145_0_X-Ray_chest_right+lung.png,"(2990, 2990)",147489,"(178, 115, 730, 352)"
train,CHNCXR_0146_0_X-Ray_chest_lung.png,"(2975, 2985)",185029,"(109, 225, 600, 574)"
train,CHNCXR_0146_0_X-Ray_chest_left+lung.png,"(2975, 2985)",95580,"(109, 545, 600, 254)"
train,CHNCXR_0146_0_X-Ray_chest_right+lung.png,"(2975, 2985)",89449,"(121, 225, 566, 255)"
train,CHNCXR_0147_0_X-Ray_chest_lung.png,"(2951, 3000)",263733,"(170, 179, 753, 676)"
train,CHNCXR_0147_0_X-Ray_chest_left+lung.png,"(2951, 3000)",121751,"(170, 559, 753, 296)"
train,CHNCXR_0147_0_X-Ray_chest_right+lung.png,"(2951, 3000)",141982,"(178, 179, 730, 301)"
train,CHNCXR_0148_0_X-Ray_chest_lung.png,"(2930, 2692)",213240,"(56, 173, 574, 706)"
train,CHNCXR_0148_0_X-Ray_chest_left+lung.png,"(2930, 2692)",98508,"(56, 594, 574, 285)"
train,CHNCXR_0148_0_X-Ray_chest_right+lung.png,"(2930, 2692)",114732,"(68, 173, 530, 322)"
train,CHNCXR_0149_0_X-Ray_chest_lung.png,"(2995, 2993)",209178,"(180, 159, 571, 724)"
train,CHNCXR_0149_0_X-Ray_chest_left+lung.png,"(2995, 2993)",100056,"(180, 565, 571, 318)"
train,CHNCXR_0149_0_X-Ray_chest_right+lung.png,"(2995, 2993)",109122,"(196, 159, 533, 328)"
train,CHNCXR_0150_0_X-Ray_chest_lung.png,"(2941, 2730)",230506,"(143, 145, 659, 698)"
train,CHNCXR_0150_0_X-Ray_chest_left+lung.png,"(2941, 2730)",102483,"(143, 557, 659, 286)"
train,CHNCXR_0150_0_X-Ray_chest_right+lung.png,"(2941, 2730)",128023,"(156, 145, 637, 327)"
train,CHNCXR_0151_0_X-Ray_chest_lung.png,"(2931, 2985)",175689,"(103, 228, 606, 617)"
train,CHNCXR_0151_0_X-Ray_chest_left+lung.png,"(2931, 2985)",85370,"(103, 557, 606, 288)"
train,CHNCXR_0151_0_X-Ray_chest_right+lung.png,"(2931, 2985)",90319,"(122, 228, 543, 246)"
train,CHNCXR_0152_0_X-Ray_chest_lung.png,"(2638, 2512)",262822,"(69, 150, 717, 679)"
train,CHNCXR_0152_0_X-Ray_chest_left+lung.png,"(2638, 2512)",122414,"(76, 554, 710, 275)"
train,CHNCXR_0152_0_X-Ray_chest_right+lung.png,"(2638, 2512)",140408,"(69, 150, 689, 314)"
train,CHNCXR_0153_0_X-Ray_chest_lung.png,"(2939, 3000)",210742,"(69, 201, 652, 632)"
train,CHNCXR_0153_0_X-Ray_chest_left+lung.png,"(2939, 3000)",94017,"(80, 555, 641, 278)"
train,CHNCXR_0153_0_X-Ray_chest_right+lung.png,"(2939, 3000)",116725,"(69, 201, 645, 284)"
train,CHNCXR_0154_0_X-Ray_chest_lung.png,"(2943, 3000)",227079,"(141, 141, 650, 723)"
train,CHNCXR_0154_0_X-Ray_chest_left+lung.png,"(2943, 3000)",104307,"(141, 557, 640, 307)"
train,CHNCXR_0154_0_X-Ray_chest_right+lung.png,"(2943, 3000)",122772,"(143, 141, 648, 339)"
train,CHNCXR_0155_0_X-Ray_chest_lung.png,"(1737, 2253)",110101,"(261, 220, 452, 548)"
train,CHNCXR_0155_0_X-Ray_chest_left+lung.png,"(1737, 2253)",44816,"(266, 529, 423, 239)"
train,CHNCXR_0155_0_X-Ray_chest_right+lung.png,"(1737, 2253)",65285,"(261, 220, 452, 219)"
train,CHNCXR_0156_0_X-Ray_chest_lung.png,"(2957, 2997)",160194,"(147, 221, 541, 559)"
train,CHNCXR_0156_0_X-Ray_chest_left+lung.png,"(2957, 2997)",67241,"(148, 540, 540, 240)"
train,CHNCXR_0156_0_X-Ray_chest_right+lung.png,"(2957, 2997)",92953,"(147, 221, 533, 254)"
train,CHNCXR_0157_0_X-Ray_chest_lung.png,"(2953, 2985)",199789,"(140, 152, 609, 675)"
train,CHNCXR_0157_0_X-Ray_chest_left+lung.png,"(2953, 2985)",94039,"(144, 542, 572, 285)"
train,CHNCXR_0157_0_X-Ray_chest_right+lung.png,"(2953, 2985)",105750,"(140, 152, 609, 318)"
train,CHNCXR_0158_0_X-Ray_chest_lung.png,"(2904, 2655)",181245,"(138, 177, 564, 663)"
train,CHNCXR_0158_0_X-Ray_chest_left+lung.png,"(2904, 2655)",77758,"(143, 567, 559, 273)"
train,CHNCXR_0158_0_X-Ray_chest_right+lung.png,"(2904, 2655)",103487,"(138, 177, 541, 318)"
train,CHNCXR_0159_0_X-Ray_chest_lung.png,"(2989, 2991)",190701,"(165, 130, 567, 714)"
train,CHNCXR_0159_0_X-Ray_chest_left+lung.png,"(2989, 2991)",83041,"(165, 538, 549, 306)"
train,CHNCXR_0159_0_X-Ray_chest_right+lung.png,"(2989, 2991)",107660,"(171, 130, 561, 333)"
train,CHNCXR_0160_0_X-Ray_chest_lung.png,"(2786, 2529)",262117,"(110, 155, 724, 699)"
train,CHNCXR_0160_0_X-Ray_chest_left+lung.png,"(2786, 2529)",114157,"(112, 570, 722, 284)"
train,CHNCXR_0160_0_X-Ray_chest_right+lung.png,"(2786, 2529)",147960,"(110, 155, 713, 350)"
train,CHNCXR_0161_0_X-Ray_chest_lung.png,"(2880, 2697)",193491,"(172, 181, 622, 694)"
train,CHNCXR_0161_0_X-Ray_chest_left+lung.png,"(2880, 2697)",85980,"(175, 541, 574, 334)"
train,CHNCXR_0161_0_X-Ray_chest_right+lung.png,"(2880, 2697)",107511,"(172, 181, 622, 289)"
train,CHNCXR_0162_0_X-Ray_chest_lung.png,"(2945, 3000)",249989,"(134, 189, 707, 658)"
train,CHNCXR_0162_0_X-Ray_chest_left+lung.png,"(2945, 3000)",116396,"(134, 555, 707, 292)"
train,CHNCXR_0162_0_X-Ray_chest_right+lung.png,"(2945, 3000)",133593,"(146, 189, 661, 296)"
train,CHNCXR_0163_0_X-Ray_chest_lung.png,"(2951, 2989)",196598,"(125, 188, 576, 617)"
train,CHNCXR_0163_0_X-Ray_chest_left+lung.png,"(2951, 2989)",89013,"(132, 543, 568, 262)"
train,CHNCXR_0163_0_X-Ray_chest_right+lung.png,"(2951, 2989)",107585,"(125, 188, 576, 277)"
train,CHNCXR_0164_0_X-Ray_chest_lung.png,"(2939, 3000)",171707,"(84, 195, 498, 649)"
train,CHNCXR_0164_0_X-Ray_chest_left+lung.png,"(2939, 3000)",80821,"(84, 552, 498, 292)"
train,CHNCXR_0164_0_X-Ray_chest_right+lung.png,"(2939, 3000)",90886,"(93, 195, 479, 287)"
train,CHNCXR_0165_0_X-Ray_chest_lung.png,"(2993, 2967)",255185,"(106, 158, 689, 673)"
train,CHNCXR_0165_0_X-Ray_chest_left+lung.png,"(2993, 2967)",110960,"(113, 541, 682, 290)"
train,CHNCXR_0165_0_X-Ray_chest_right+lung.png,"(2993, 2967)",144225,"(106, 158, 679, 324)"
train,CHNCXR_0166_0_X-Ray_chest_lung.png,"(2527, 2443)",301054,"(64, 173, 789, 684)"
train,CHNCXR_0166_0_X-Ray_chest_left+lung.png,"(2527, 2443)",136570,"(68, 550, 785, 307)"
train,CHNCXR_0166_0_X-Ray_chest_right+lung.png,"(2527, 2443)",164484,"(64, 173, 789, 298)"
train,CHNCXR_0167_0_X-Ray_chest_lung.png,"(2961, 2761)",248976,"(188, 158, 722, 706)"
train,CHNCXR_0167_0_X-Ray_chest_left+lung.png,"(2961, 2761)",112129,"(193, 601, 717, 263)"
train,CHNCXR_0167_0_X-Ray_chest_right+lung.png,"(2961, 2761)",136847,"(188, 158, 652, 340)"
train,CHNCXR_0168_0_X-Ray_chest_lung.png,"(2931, 3000)",361769,"(64, 141, 838, 759)"
train,CHNCXR_0168_0_X-Ray_chest_left+lung.png,"(2931, 3000)",168820,"(64, 542, 804, 358)"
train,CHNCXR_0168_0_X-Ray_chest_right+lung.png,"(2931, 3000)",192949,"(76, 141, 826, 324)"
train,CHNCXR_0169_0_X-Ray_chest_lung.png,"(1761, 1671)",202776,"(131, 199, 640, 670)"
train,CHNCXR_0169_0_X-Ray_chest_left+lung.png,"(1761, 1671)",83238,"(147, 588, 601, 281)"
train,CHNCXR_0169_0_X-Ray_chest_right+lung.png,"(1761, 1671)",119538,"(131, 199, 640, 287)"
