split,fname,original_shape,mask_area,mask_bbox
train,55DME_as_F_OCT_retinal_edema.png,"(496, 768, 3)",273,"(388, 452, 28, 20)"
train,560DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7684,"(280, 284, 189, 509)"
train,561DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6780,"(218, 360, 173, 477)"
train,562DME_F_OCT_retinal_edema.png,"(512, 512, 3)",18960,"(74, 392, 293, 229)"
test,563DME_F_OCT_retinal_edema.png,"(512, 512, 3)",16428,"(138, 488, 301, 127)"
train,564DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2196,"(486, 436, 69, 89)"
train,565DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1284,"(230, 444, 101, 231)"
train,566DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4336,"(214, 268, 169, 187)"
train,567DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5228,"(234, 240, 133, 357)"
train,568DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2036,"(456, 544, 61, 85)"
train,569DME_F_OCT_retinal_edema.png,"(512, 512, 3)",860,"(524, 532, 31, 33)"
train,56DME_as_F_OCT_retinal_edema.png,"(496, 768, 3)",170,"(373, 516, 17, 11)"
test,570DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7708,"(542, 448, 63, 233)"
train,571DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5472,"(532, 530, 63, 149)"
train,572DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2996,"(622, 440, 63, 169)"
train,573DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1400,"(540, 530, 41, 49)"
train,574DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2960,"(348, 458, 47, 135)"
train,575DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3084,"(464, 404, 47, 117)"
train,576DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6544,"(432, 380, 71, 305)"
train,577DME_F_OCT_retinal_edema.png,"(512, 512, 3)",8424,"(424, 392, 73, 271)"
train,578DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2100,"(268, 514, 51, 257)"
test,579DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1120,"(286, 466, 109, 61)"
train,57DME_as_F_OCT_retinal_edema.png,"(496, 1536, 3)",2968,"(390, 395, 64, 210)"
train,580DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1860,"(418, 494, 81, 77)"
train,581DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3028,"(258, 438, 149, 171)"
test,582DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7880,"(384, 398, 125, 237)"
train,583DME_F_OCT_retinal_edema.png,"(512, 512, 3)",376,"(474, 370, 13, 31)"
train,584DME_F_OCT_retinal_edema.png,"(512, 512, 3)",440,"(364, 386, 19, 27)"
train,585DME_F_OCT_retinal_edema.png,"(512, 512, 3)",200,"(388, 418, 19, 13)"
train,586DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4624,"(442, 180, 131, 359)"
train,587DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5020,"(406, 462, 161, 105)"
train,588DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3156,"(358, 340, 69, 205)"
train,589DME_F_OCT_retinal_edema.png,"(512, 512, 3)",14764,"(242, 36, 225, 953)"
train,58DME_as_F_OCT_retinal_edema.png,"(496, 1536, 3)",5965,"(381, 345, 83, 241)"
train,590DME_F_OCT_retinal_edema.png,"(512, 512, 3)",21508,"(276, 348, 347, 445)"
train,591DME_F_OCT_retinal_edema.png,"(512, 512, 3)",13832,"(262, 376, 345, 391)"
train,592DME_F_OCT_retinal_edema.png,"(512, 512, 3)",17500,"(346, 344, 391, 397)"
train,593DME_F_OCT_retinal_edema.png,"(512, 512, 3)",17300,"(454, 48, 225, 651)"
test,594DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2496,"(232, 392, 97, 325)"
train,595DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2804,"(150, 438, 89, 181)"
train,596DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1740,"(268, 508, 87, 25)"
train,597DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5332,"(518, 122, 169, 771)"
test,598DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7660,"(392, 340, 111, 491)"
train,599DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3588,"(390, 274, 111, 375)"
test,59DME_as_F_OCT_retinal_edema.png,"(496, 1536, 3)",1413,"(477, 525, 54, 61)"
train,5DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1160,"(448, 454, 43, 49)"
train,600DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2876,"(348, 444, 93, 165)"
test,601DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1644,"(166, 426, 77, 167)"
train,602DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2144,"(256, 474, 93, 87)"
test,603DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4340,"(242, 254, 91, 509)"
train,604DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3672,"(236, 426, 101, 341)"
test,605DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3640,"(238, 234, 91, 451)"
train,606DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2208,"(252, 398, 71, 109)"
test,607DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1656,"(242, 468, 59, 77)"
train,608DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3484,"(400, 452, 109, 255)"
train,609DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2480,"(406, 504, 103, 93)"
train,60DME_as_F_OCT_retinal_edema.png,"(496, 512, 3)",12556,"(376, 402, 187, 235)"
train,610DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3572,"(422, 468, 123, 135)"
train,611DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6308,"(228, 320, 149, 419)"
test,612DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7116,"(444, 272, 125, 375)"
test,613DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5760,"(434, 312, 127, 471)"
train,614DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4632,"(440, 288, 111, 397)"
train,615DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4724,"(152, 350, 141, 303)"
train,616DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7992,"(286, 304, 135, 351)"
train,617DME_F_OCT_retinal_edema.png,"(512, 512, 3)",9540,"(234, 196, 133, 457)"
train,618DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5476,"(224, 286, 139, 429)"
train,619DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2724,"(394, 434, 75, 143)"
train,61DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",5328,"(182, 630, 123, 121)"
train,620DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7276,"(416, 426, 95, 305)"
train,621DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4172,"(356, 472, 99, 165)"
train,622DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4428,"(338, 392, 109, 317)"
train,623DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3448,"(346, 380, 69, 397)"
train,624DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2864,"(360, 374, 61, 387)"
train,625DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6484,"(466, 434, 83, 141)"
train,626DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3020,"(466, 452, 77, 65)"
train,627DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4992,"(246, 516, 115, 283)"
train,628DME_F_OCT_retinal_edema.png,"(512, 512, 3)",272,"(374, 494, 25, 13)"
train,629DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1828,"(428, 500, 61, 45)"
train,62DME_as_F_OCT_retinal_edema.png,"(496, 512, 3)",13104,"(240, 418, 159, 171)"
train,630DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4520,"(384, 514, 97, 159)"
test,631DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6368,"(246, 432, 109, 275)"
train,632DME_F_OCT_retinal_edema.png,"(512, 512, 3)",10208,"(246, 504, 117, 241)"
train,633DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4032,"(268, 508, 85, 155)"
train,634DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6260,"(266, 398, 93, 219)"
train,635DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2128,"(260, 432, 65, 187)"
train,636DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4792,"(258, 516, 101, 187)"
train,637DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3256,"(256, 522, 91, 75)"
test,638DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1088,"(238, 554, 55, 71)"
train,639DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7156,"(114, 446, 133, 329)"
train,63DME_as_F_OCT_retinal_edema.png,"(496, 512, 3)",13948,"(228, 456, 183, 139)"
train,640DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6356,"(148, 542, 99, 191)"
train,641DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3536,"(172, 550, 71, 161)"
train,642DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4128,"(206, 382, 105, 213)"
test,643DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2972,"(212, 418, 71, 109)"
train,644DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5500,"(228, 276, 113, 357)"
train,645DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6172,"(224, 304, 107, 297)"
train,646DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2640,"(416, 378, 69, 219)"
train,647DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4796,"(462, 418, 97, 171)"
train,648DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3224,"(404, 352, 93, 219)"
train,649DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2492,"(354, 424, 69, 107)"
train,64DME_as_F_OCT_retinal_edema.png,"(496, 512, 3)",8668,"(224, 430, 167, 243)"
train,650DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4520,"(286, 312, 107, 285)"
train,651DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2876,"(338, 394, 71, 201)"
train,652DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3668,"(350, 424, 77, 139)"
train,653DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3176,"(226, 314, 107, 295)"
train,654DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1724,"(308, 24, 187, 587)"
train,655DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2848,"(402, 424, 59, 151)"
test,656DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1836,"(304, 380, 91, 197)"
train,657DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4032,"(390, 390, 107, 137)"
train,658DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3748,"(346, 110, 111, 453)"
train,659DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3980,"(254, 272, 99, 217)"
train,65DME_as_F_OCT_retinal_edema.png,"(496, 768, 3)",4564,"(343, 463, 111, 111)"
train,660DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7676,"(296, 232, 159, 227)"
train,661DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6912,"(284, 452, 125, 129)"
train,662DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2320,"(446, 398, 117, 233)"
train,663DME_F_OCT_retinal_edema.png,"(512, 512, 3)",724,"(404, 470, 91, 109)"
train,664DME_F_OCT_retinal_edema.png,"(512, 512, 3)",532,"(254, 576, 99, 255)"
train,665DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1204,"(222, 654, 43, 95)"
test,666DME_F_OCT_retinal_edema.png,"(512, 512, 3)",24384,"(80, 18, 227, 617)"
train,667DME_F_OCT_retinal_edema.png,"(512, 512, 3)",17128,"(116, 272, 307, 321)"
train,668DME_F_OCT_retinal_edema.png,"(512, 512, 3)",16500,"(212, 390, 207, 419)"
train,669DME_F_OCT_retinal_edema.png,"(512, 512, 3)",896,"(508, 262, 105, 63)"
train,66DME_as_F_OCT_retinal_edema.png,"(496, 768, 3)",4125,"(363, 467, 107, 89)"
train,670DME_F_OCT_retinal_edema.png,"(512, 512, 3)",700,"(588, 302, 33, 25)"
train,671DME_F_OCT_retinal_edema.png,"(512, 512, 3)",528,"(320, 358, 65, 25)"
train,672DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1816,"(340, 194, 47, 137)"
train,673DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1340,"(322, 258, 61, 41)"
train,674DME_F_OCT_retinal_edema.png,"(512, 512, 3)",528,"(294, 352, 45, 13)"
train,675DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4256,"(188, 200, 209, 279)"
train,676DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2036,"(304, 128, 81, 433)"
train,677DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2592,"(320, 316, 81, 283)"
train,678DME_F_OCT_retinal_edema.png,"(512, 512, 3)",944,"(282, 424, 87, 175)"
train,679DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2828,"(466, 64, 61, 503)"
train,67DME_as_F_OCT_retinal_edema.png,"(496, 768, 3)",4567,"(377, 463, 129, 145)"
test,680DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1540,"(462, 464, 55, 39)"
test,681DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2396,"(658, 448, 53, 147)"
train,682DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5484,"(652, 416, 71, 155)"
train,683DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4088,"(594, 276, 127, 277)"
test,684DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2728,"(212, 484, 197, 329)"
test,685DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2048,"(314, 498, 39, 93)"
test,686DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3596,"(170, 726, 115, 109)"
train,687DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1084,"(336, 618, 69, 19)"
train,688DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1464,"(286, 682, 105, 163)"
train,689DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4136,"(270, 374, 101, 387)"
train,68DME_as_F_OCT_retinal_edema.png,"(496, 768, 3)",7334,"(365, 420, 146, 206)"
train,690DME_F_OCT_retinal_edema.png,"(512, 512, 3)",332,"(400, 526, 151, 317)"
train,691DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1868,"(448, 300, 99, 317)"
train,692DME_F_OCT_retinal_edema.png,"(512, 512, 3)",552,"(466, 408, 35, 77)"
train,693DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2448,"(342, 144, 65, 287)"
train,694DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2572,"(340, 144, 67, 287)"
train,695DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5200,"(360, 256, 291, 699)"
train,696DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5820,"(478, 102, 93, 687)"
test,697DME_F_OCT_retinal_edema.png,"(512, 512, 3)",8732,"(450, 302, 119, 465)"
train,698DME_F_OCT_retinal_edema.png,"(512, 512, 3)",588,"(500, 380, 33, 23)"
test,699DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1624,"(430, 406, 57, 39)"
test,69DME_as_F_OCT_retinal_edema.png,"(496, 768, 3)",3158,"(331, 345, 80, 218)"
test,6DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1428,"(372, 462, 41, 53)"
train,700DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5896,"(382, 102, 93, 733)"
train,701DME_F_OCT_retinal_edema.png,"(512, 512, 3)",12224,"(318, 276, 157, 723)"
test,702DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3300,"(510, 272, 133, 441)"
test,703DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5888,"(408, 340, 91, 419)"
train,704DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7100,"(388, 440, 111, 429)"
train,705DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6544,"(484, 236, 91, 451)"
test,706DME_F_OCT_retinal_edema.png,"(512, 512, 3)",11256,"(338, 322, 151, 547)"
train,707DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1128,"(338, 458, 49, 233)"
train,708DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1960,"(520, 646, 119, 75)"
train,709DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1976,"(320, 660, 85, 69)"
train,70DME_as_F_OCT_retinal_edema.png,"(496, 768, 3)",3158,"(331, 345, 80, 218)"
train,710DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3896,"(330, 532, 73, 265)"
test,711DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1868,"(450, 608, 69, 75)"
train,712DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1212,"(328, 636, 83, 67)"
train,713DME_F_OCT_retinal_edema.png,"(496, 512, 3)",1304,"(490, 556, 41, 37)"
test,714DME_F_OCT_retinal_edema.png,"(496, 512, 3)",5460,"(478, 410, 59, 299)"
train,715DME_F_OCT_retinal_edema.png,"(512, 512, 3)",10808,"(300, 424, 169, 163)"
train,716DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1800,"(344, 456, 61, 37)"
train,717DME_F_OCT_retinal_edema.png,"(512, 512, 3)",456,"(402, 448, 29, 27)"
train,718DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2748,"(374, 334, 89, 227)"
train,719DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6924,"(406, 458, 149, 113)"
train,71DME_as_F_OCT_retinal_edema.png,"(496, 512, 3)",1864,"(244, 370, 77, 243)"
train,720DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7684,"(404, 440, 141, 107)"
test,721DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3092,"(338, 502, 101, 37)"
test,722DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2216,"(266, 440, 75, 65)"
train,723DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3916,"(366, 208, 147, 339)"
train,724DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4152,"(358, 482, 109, 49)"
train,725DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1860,"(452, 512, 65, 35)"
train,726DME_F_OCT_retinal_edema.png,"(512, 512, 3)",564,"(360, 442, 25, 29)"
test,727DME_F_OCT_retinal_edema.png,"(512, 512, 3)",292,"(422, 340, 21, 19)"
train,728DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1472,"(278, 508, 59, 61)"
test,729DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3548,"(346, 476, 91, 79)"
train,72DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",2856,"(306, 562, 161, 157)"
train,730DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1100,"(456, 494, 57, 139)"
test,731DME_F_OCT_retinal_edema.png,"(512, 512, 3)",248,"(396, 476, 23, 13)"
train,732DME_F_OCT_retinal_edema.png,"(512, 512, 3)",424,"(468, 552, 37, 43)"
test,733DME_F_OCT_retinal_edema.png,"(512, 512, 3)",824,"(430, 498, 45, 23)"
train,734DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1280,"(268, 496, 61, 41)"
train,735DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1548,"(424, 212, 133, 771)"
train,736DME_F_OCT_retinal_edema.png,"(512, 512, 3)",304,"(366, 670, 27, 15)"
train,737DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3224,"(312, 426, 151, 147)"
train,738DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4320,"(420, 512, 185, 75)"
train,739DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3108,"(228, 436, 173, 55)"
train,73DME_as_F_OCT_retinal_edema.png,"(496, 512, 3)",3260,"(244, 440, 103, 141)"
train,740DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6000,"(210, 388, 197, 107)"
train,741DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1660,"(232, 434, 175, 65)"
train,742DME_F_OCT_retinal_edema.png,"(512, 512, 3)",17796,"(282, 426, 205, 305)"
train,743DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1820,"(336, 514, 81, 81)"
train,744DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3256,"(348, 470, 87, 171)"
test,745DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1296,"(350, 576, 59, 83)"
train,746DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3724,"(368, 430, 103, 161)"
test,747DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1692,"(342, 516, 83, 39)"
train,748DME_F_OCT_retinal_edema.png,"(512, 512, 3)",944,"(248, 526, 67, 57)"
test,749DME_F_OCT_retinal_edema.png,"(512, 512, 3)",712,"(340, 512, 65, 43)"
train,74DME_as_F_OCT_retinal_edema.png,"(496, 768, 3)",800,"(401, 519, 54, 19)"
train,750DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1656,"(322, 464, 63, 79)"
test,751DME_F_OCT_retinal_edema.png,"(512, 512, 3)",840,"(416, 444, 51, 67)"
train,752DME_F_OCT_retinal_edema.png,"(512, 512, 3)",936,"(408, 468, 49, 51)"
train,753DME_F_OCT_retinal_edema.png,"(496, 1536, 3)",554,"(441, 565, 29, 55)"
train,754DME_F_OCT_retinal_edema.png,"(496, 512, 3)",4816,"(268, 510, 167, 73)"
test,755DME_F_OCT_retinal_edema.png,"(496, 768, 3)",2505,"(368, 473, 50, 95)"
train,756DME_F_OCT_retinal_edema.png,"(496, 768, 3)",13809,"(385, 240, 109, 283)"
train,757DME_F_OCT_retinal_edema.png,"(496, 512, 3)",19824,"(354, 320, 155, 429)"
train,758DME_F_OCT_retinal_edema.png,"(496, 512, 3)",13244,"(360, 308, 153, 369)"
test,759DME_F_OCT_retinal_edema.png,"(496, 512, 3)",14704,"(356, 238, 159, 451)"
train,75DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",632,"(288, 956, 43, 19)"
train,760DME_F_OCT_retinal_edema.png,"(496, 512, 3)",25156,"(160, 186, 277, 591)"
train,761DME_F_OCT_retinal_edema.png,"(496, 512, 3)",31816,"(154, 126, 233, 503)"
test,762DME_F_OCT_retinal_edema.png,"(496, 768, 3)",19864,"(288, 259, 163, 320)"
train,763DME_F_OCT_retinal_edema.png,"(496, 768, 3)",9736,"(252, 399, 166, 228)"
test,764DME_F_OCT_retinal_edema.png,"(496, 768, 3)",944,"(451, 385, 44, 158)"
train,765DME_F_OCT_retinal_edema.png,"(496, 768, 3)",898,"(427, 445, 33, 39)"
train,766DME_F_OCT_retinal_edema.png,"(496, 512, 3)",1972,"(358, 650, 61, 47)"
train,767DME_F_OCT_retinal_edema.png,"(512, 512, 3)",672,"(218, 524, 43, 21)"
train,768DME_F_OCT_retinal_edema.png,"(496, 768, 3)",426,"(403, 545, 36, 34)"
test,769DME_F_OCT_retinal_edema.png,"(512, 512, 3)",952,"(334, 568, 45, 33)"
test,76DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",500,"(184, 952, 37, 19)"
test,770DME_F_OCT_retinal_edema.png,"(512, 512, 3)",936,"(334, 568, 45, 33)"
train,771DME_F_OCT_retinal_edema.png,"(512, 512, 3)",18884,"(198, 446, 221, 195)"
train,772DME_F_OCT_retinal_edema.png,"(496, 1536, 3)",6196,"(410, 447, 72, 197)"
train,773DME_F_OCT_retinal_edema.png,"(512, 512, 3)",9596,"(128, 396, 193, 237)"
train,774DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6832,"(230, 430, 109, 187)"
train,775DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6888,"(362, 392, 117, 219)"
train,776DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6800,"(392, 518, 125, 95)"
train,777DME_F_OCT_retinal_edema.png,"(496, 768, 3)",10769,"(464, 375, 127, 301)"
train,778DME_F_OCT_retinal_edema.png,"(512, 512, 3)",12572,"(268, 396, 197, 307)"
train,779DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6840,"(220, 454, 209, 143)"
test,77DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1120,"(386, 476, 41, 41)"
train,780DME_F_OCT_retinal_edema.png,"(496, 1536, 3)",534,"(467, 538, 21, 76)"
train,781DME_F_OCT_retinal_edema.png,"(496, 768, 3)",9254,"(301, 240, 185, 223)"
train,782DME_F_OCT_retinal_edema.png,"(496, 768, 3)",16620,"(373, 465, 189, 201)"
train,783DME_F_OCT_retinal_edema.png,"(496, 768, 3)",5806,"(315, 497, 117, 171)"
train,784DME_F_OCT_retinal_edema.png,"(496, 768, 3)",6241,"(429, 281, 83, 258)"
train,785DME_F_OCT_retinal_edema.png,"(496, 768, 3)",1111,"(367, 584, 59, 148)"
train,786DME_F_OCT_retinal_edema.png,"(496, 768, 3)",14480,"(255, 271, 175, 461)"
train,787DME_F_OCT_retinal_edema.png,"(512, 512, 3)",10164,"(312, 418, 185, 117)"
train,788DME_F_OCT_retinal_edema.png,"(512, 512, 3)",10728,"(370, 262, 185, 291)"
train,789DME_F_OCT_retinal_edema.png,"(512, 512, 3)",8772,"(342, 254, 161, 253)"
test,78DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1780,"(380, 486, 53, 51)"
train,790DME_F_OCT_retinal_edema.png,"(496, 512, 3)",240,"(410, 370, 11, 21)"
train,791DME_F_OCT_retinal_edema.png,"(496, 512, 3)",872,"(362, 520, 35, 29)"
test,792DME_F_OCT_retinal_edema.png,"(496, 768, 3)",7668,"(321, 411, 122, 237)"
train,793DME_F_OCT_retinal_edema.png,"(496, 768, 3)",3730,"(368, 457, 100, 146)"
train,794DME_F_OCT_retinal_edema.png,"(496, 512, 3)",13728,"(308, 414, 179, 313)"
test,795DME_F_OCT_retinal_edema.png,"(496, 512, 3)",10952,"(316, 430, 139, 295)"
train,796DME_F_OCT_retinal_edema.png,"(496, 512, 3)",9880,"(318, 400, 147, 179)"
train,797DME_F_OCT_retinal_edema.png,"(512, 512, 3)",704,"(150, 494, 35, 29)"
train,798DME_F_OCT_retinal_edema.png,"(496, 1536, 3)",247,"(395, 495, 11, 32)"
train,799DME_F_OCT_retinal_edema.png,"(496, 768, 3)",861,"(457, 485, 41, 31)"
train,79DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",556,"(228, 356, 63, 215)"
train,7DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",612,"(422, 428, 25, 39)"
train,800DME_F_OCT_retinal_edema.png,"(496, 768, 3)",1425,"(381, 35, 113, 596)"
train,801DME_F_OCT_retinal_edema.png,"(496, 512, 3)",10880,"(266, 308, 247, 387)"
train,802DME_F_OCT_retinal_edema.png,"(496, 512, 3)",9700,"(346, 250, 161, 359)"
test,803DME_F_OCT_retinal_edema.png,"(496, 512, 3)",2384,"(342, 102, 165, 609)"
train,804DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3100,"(224, 476, 101, 175)"
train,805DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3000,"(258, 450, 121, 123)"
train,806DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1832,"(328, 702, 79, 41)"
test,807DME_F_OCT_retinal_edema.png,"(512, 512, 3)",9992,"(294, 362, 207, 265)"
train,808DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4092,"(324, 546, 127, 73)"
train,809DME_F_OCT_retinal_edema.png,"(512, 512, 3)",25408,"(194, 308, 265, 549)"
train,80DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1156,"(262, 412, 71, 23)"
