split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,spleen_2_79_CT_abdomen_spleen.png,"(512, 512)",32756,"(188, 290, 255, 227)",10
train,spleen_2_80_CT_abdomen_spleen.png,"(512, 512)",31904,"(192, 296, 255, 213)",9
train,spleen_2_81_CT_abdomen_spleen.png,"(512, 512)",29080,"(202, 306, 243, 189)",8
train,spleen_2_82_CT_abdomen_spleen.png,"(512, 512)",24824,"(212, 322, 233, 167)",7
train,spleen_2_83_CT_abdomen_spleen.png,"(512, 512)",19676,"(222, 340, 211, 147)",6
train,spleen_2_84_CT_abdomen_spleen.png,"(512, 512)",14704,"(230, 356, 175, 131)",4
train,spleen_2_85_CT_abdomen_spleen.png,"(512, 512)",11452,"(238, 372, 151, 111)",3
train,spleen_2_86_CT_abdomen_spleen.png,"(512, 512)",5456,"(256, 402, 113, 73)",1
train,spleen_20_70_CT_abdomen_spleen.png,"(512, 512)",2260,"(232, 372, 39, 71)",1
train,spleen_20_71_CT_abdomen_spleen.png,"(512, 512)",3000,"(228, 366, 45, 81)",1
train,spleen_20_72_CT_abdomen_spleen.png,"(512, 512)",3736,"(226, 360, 51, 91)",1
train,spleen_20_73_CT_abdomen_spleen.png,"(512, 512)",4468,"(224, 352, 55, 103)",2
train,spleen_20_74_CT_abdomen_spleen.png,"(512, 512)",5208,"(222, 348, 59, 109)",2
train,spleen_20_75_CT_abdomen_spleen.png,"(512, 512)",5896,"(220, 344, 65, 115)",3
train,spleen_20_76_CT_abdomen_spleen.png,"(512, 512)",6500,"(218, 342, 69, 119)",3
train,spleen_20_77_CT_abdomen_spleen.png,"(512, 512)",7072,"(216, 338, 73, 123)",3
train,spleen_20_78_CT_abdomen_spleen.png,"(512, 512)",7660,"(214, 334, 77, 129)",3
train,spleen_20_79_CT_abdomen_spleen.png,"(512, 512)",8264,"(212, 330, 81, 133)",4
train,spleen_20_80_CT_abdomen_spleen.png,"(512, 512)",8904,"(210, 328, 87, 137)",4
train,spleen_20_81_CT_abdomen_spleen.png,"(512, 512)",9472,"(208, 324, 93, 141)",4
train,spleen_20_82_CT_abdomen_spleen.png,"(512, 512)",9996,"(208, 322, 95, 145)",5
train,spleen_20_83_CT_abdomen_spleen.png,"(512, 512)",10580,"(206, 320, 101, 147)",5
train,spleen_20_84_CT_abdomen_spleen.png,"(512, 512)",11180,"(204, 318, 107, 151)",5
train,spleen_20_85_CT_abdomen_spleen.png,"(512, 512)",11740,"(204, 316, 111, 153)",5
train,spleen_20_86_CT_abdomen_spleen.png,"(512, 512)",12256,"(204, 314, 113, 157)",6
train,spleen_20_87_CT_abdomen_spleen.png,"(512, 512)",12720,"(204, 312, 117, 159)",6
train,spleen_20_88_CT_abdomen_spleen.png,"(512, 512)",13152,"(204, 310, 117, 163)",6
train,spleen_20_89_CT_abdomen_spleen.png,"(512, 512)",13492,"(202, 308, 121, 165)",6
train,spleen_20_90_CT_abdomen_spleen.png,"(512, 512)",13808,"(202, 308, 123, 165)",7
train,spleen_20_91_CT_abdomen_spleen.png,"(512, 512)",14116,"(202, 306, 123, 169)",7
train,spleen_20_92_CT_abdomen_spleen.png,"(512, 512)",14508,"(200, 304, 127, 171)",7
train,spleen_20_93_CT_abdomen_spleen.png,"(512, 512)",14944,"(200, 300, 129, 177)",7
train,spleen_20_94_CT_abdomen_spleen.png,"(512, 512)",15804,"(198, 298, 141, 179)",8
train,spleen_20_95_CT_abdomen_spleen.png,"(512, 512)",16904,"(196, 296, 157, 181)",8
train,spleen_20_96_CT_abdomen_spleen.png,"(512, 512)",17868,"(196, 296, 167, 183)",9
train,spleen_20_97_CT_abdomen_spleen.png,"(512, 512)",18556,"(194, 294, 175, 185)",9
train,spleen_20_98_CT_abdomen_spleen.png,"(512, 512)",19036,"(194, 292, 181, 187)",9
train,spleen_20_99_CT_abdomen_spleen.png,"(512, 512)",19292,"(194, 292, 185, 187)",9
train,spleen_20_100_CT_abdomen_spleen.png,"(512, 512)",19428,"(194, 290, 189, 187)",9
train,spleen_20_101_CT_abdomen_spleen.png,"(512, 512)",19476,"(194, 290, 191, 187)",9
train,spleen_20_102_CT_abdomen_spleen.png,"(512, 512)",19580,"(196, 290, 193, 187)",9
train,spleen_20_103_CT_abdomen_spleen.png,"(512, 512)",19584,"(196, 290, 197, 187)",10
train,spleen_20_104_CT_abdomen_spleen.png,"(512, 512)",19568,"(196, 290, 199, 187)",9
train,spleen_20_105_CT_abdomen_spleen.png,"(512, 512)",19484,"(196, 290, 201, 185)",9
train,spleen_20_106_CT_abdomen_spleen.png,"(512, 512)",19392,"(196, 290, 203, 183)",9
train,spleen_20_107_CT_abdomen_spleen.png,"(512, 512)",19284,"(196, 290, 207, 181)",9
train,spleen_20_108_CT_abdomen_spleen.png,"(512, 512)",19324,"(198, 290, 209, 177)",9
train,spleen_20_109_CT_abdomen_spleen.png,"(512, 512)",19312,"(198, 290, 211, 175)",9
train,spleen_20_110_CT_abdomen_spleen.png,"(512, 512)",19284,"(200, 288, 211, 173)",9
train,spleen_20_111_CT_abdomen_spleen.png,"(512, 512)",19064,"(200, 288, 213, 171)",9
train,spleen_20_112_CT_abdomen_spleen.png,"(512, 512)",18764,"(202, 288, 213, 167)",9
train,spleen_20_113_CT_abdomen_spleen.png,"(512, 512)",18456,"(202, 290, 215, 163)",9
train,spleen_20_114_CT_abdomen_spleen.png,"(512, 512)",18184,"(202, 290, 217, 161)",9
train,spleen_20_115_CT_abdomen_spleen.png,"(512, 512)",17828,"(202, 292, 217, 157)",9
train,spleen_20_116_CT_abdomen_spleen.png,"(512, 512)",17412,"(202, 294, 217, 153)",8
train,spleen_20_117_CT_abdomen_spleen.png,"(512, 512)",16872,"(202, 294, 217, 151)",8
train,spleen_20_118_CT_abdomen_spleen.png,"(512, 512)",16248,"(204, 296, 215, 145)",8
train,spleen_20_119_CT_abdomen_spleen.png,"(512, 512)",15648,"(206, 298, 213, 139)",7
train,spleen_20_120_CT_abdomen_spleen.png,"(512, 512)",15024,"(208, 300, 211, 133)",7
train,spleen_20_121_CT_abdomen_spleen.png,"(512, 512)",14468,"(210, 302, 211, 127)",7
train,spleen_20_122_CT_abdomen_spleen.png,"(512, 512)",13924,"(212, 304, 207, 123)",7
train,spleen_20_123_CT_abdomen_spleen.png,"(512, 512)",13456,"(214, 306, 205, 121)",6
train,spleen_20_124_CT_abdomen_spleen.png,"(512, 512)",12984,"(214, 308, 205, 119)",6
train,spleen_20_125_CT_abdomen_spleen.png,"(512, 512)",12360,"(216, 310, 199, 115)",6
train,spleen_20_126_CT_abdomen_spleen.png,"(512, 512)",11712,"(218, 312, 195, 111)",5
train,spleen_20_127_CT_abdomen_spleen.png,"(512, 512)",10996,"(218, 314, 191, 107)",5
train,spleen_20_128_CT_abdomen_spleen.png,"(512, 512)",10280,"(220, 316, 185, 103)",5
train,spleen_20_129_CT_abdomen_spleen.png,"(512, 512)",9600,"(222, 320, 177, 97)",4
train,spleen_20_130_CT_abdomen_spleen.png,"(512, 512)",8840,"(224, 322, 167, 93)",4
train,spleen_20_131_CT_abdomen_spleen.png,"(512, 512)",8036,"(228, 326, 157, 85)",4
train,spleen_20_132_CT_abdomen_spleen.png,"(512, 512)",7236,"(234, 332, 145, 73)",3
train,spleen_20_133_CT_abdomen_spleen.png,"(512, 512)",6600,"(238, 336, 137, 67)",3
train,spleen_20_134_CT_abdomen_spleen.png,"(512, 512)",6012,"(244, 338, 127, 63)",3
train,spleen_20_135_CT_abdomen_spleen.png,"(512, 512)",5420,"(248, 342, 119, 59)",2
train,spleen_20_136_CT_abdomen_spleen.png,"(512, 512)",4632,"(250, 348, 111, 53)",2
train,spleen_20_137_CT_abdomen_spleen.png,"(512, 512)",3572,"(254, 356, 101, 45)",1
train,spleen_20_138_CT_abdomen_spleen.png,"(512, 512)",2676,"(258, 364, 91, 39)",1
train,spleen_21_38_CT_abdomen_spleen.png,"(512, 512)",2368,"(188, 394, 35, 91)",1
train,spleen_21_39_CT_abdomen_spleen.png,"(512, 512)",4540,"(182, 356, 57, 135)",2
train,spleen_21_40_CT_abdomen_spleen.png,"(512, 512)",5696,"(182, 346, 63, 145)",3
train,spleen_21_41_CT_abdomen_spleen.png,"(512, 512)",6492,"(182, 336, 69, 155)",3
train,spleen_21_42_CT_abdomen_spleen.png,"(512, 512)",7336,"(182, 322, 75, 169)",4
train,spleen_21_43_CT_abdomen_spleen.png,"(512, 512)",8200,"(182, 316, 81, 175)",4
train,spleen_21_44_CT_abdomen_spleen.png,"(512, 512)",9032,"(182, 310, 85, 181)",5
train,spleen_21_45_CT_abdomen_spleen.png,"(512, 512)",9964,"(180, 304, 91, 189)",5
train,spleen_21_46_CT_abdomen_spleen.png,"(512, 512)",10796,"(178, 298, 97, 197)",6
train,spleen_21_47_CT_abdomen_spleen.png,"(512, 512)",11596,"(178, 290, 105, 205)",6
train,spleen_21_48_CT_abdomen_spleen.png,"(512, 512)",12176,"(178, 288, 111, 205)",6
train,spleen_21_49_CT_abdomen_spleen.png,"(512, 512)",12828,"(178, 288, 119, 201)",7
train,spleen_21_50_CT_abdomen_spleen.png,"(512, 512)",13780,"(178, 286, 129, 201)",7
train,spleen_21_51_CT_abdomen_spleen.png,"(512, 512)",14668,"(178, 284, 135, 201)",8
train,spleen_21_52_CT_abdomen_spleen.png,"(512, 512)",15540,"(180, 284, 139, 199)",8
train,spleen_21_53_CT_abdomen_spleen.png,"(512, 512)",16324,"(180, 284, 147, 193)",9
train,spleen_21_54_CT_abdomen_spleen.png,"(512, 512)",17008,"(180, 284, 155, 185)",9
train,spleen_21_55_CT_abdomen_spleen.png,"(512, 512)",17552,"(182, 286, 161, 179)",9
train,spleen_21_56_CT_abdomen_spleen.png,"(512, 512)",17908,"(184, 284, 165, 177)",10
train,spleen_21_57_CT_abdomen_spleen.png,"(512, 512)",17744,"(190, 292, 165, 169)",9
train,spleen_21_58_CT_abdomen_spleen.png,"(512, 512)",17572,"(194, 294, 171, 167)",9
train,spleen_21_59_CT_abdomen_spleen.png,"(512, 512)",17500,"(198, 298, 175, 163)",9
train,spleen_21_60_CT_abdomen_spleen.png,"(512, 512)",17556,"(200, 302, 177, 161)",9
train,spleen_21_61_CT_abdomen_spleen.png,"(512, 512)",17328,"(202, 304, 181, 159)",9
train,spleen_21_62_CT_abdomen_spleen.png,"(512, 512)",16700,"(206, 308, 181, 155)",9
train,spleen_21_63_CT_abdomen_spleen.png,"(512, 512)",15728,"(212, 314, 177, 143)",8
train,spleen_21_64_CT_abdomen_spleen.png,"(512, 512)",14564,"(216, 320, 173, 129)",8
train,spleen_21_65_CT_abdomen_spleen.png,"(512, 512)",13048,"(222, 328, 167, 117)",7
train,spleen_21_66_CT_abdomen_spleen.png,"(512, 512)",11632,"(230, 334, 157, 111)",6
train,spleen_21_67_CT_abdomen_spleen.png,"(512, 512)",10196,"(236, 342, 147, 103)",5
train,spleen_21_68_CT_abdomen_spleen.png,"(512, 512)",8444,"(246, 350, 133, 93)",4
train,spleen_21_69_CT_abdomen_spleen.png,"(512, 512)",6404,"(258, 360, 113, 79)",3
train,spleen_21_70_CT_abdomen_spleen.png,"(512, 512)",3824,"(274, 374, 87, 59)",2
train,spleen_22_55_CT_abdomen_spleen.png,"(512, 512)",2636,"(212, 488, 43, 91)",1
train,spleen_22_56_CT_abdomen_spleen.png,"(512, 512)",3816,"(210, 484, 51, 113)",2
train,spleen_22_57_CT_abdomen_spleen.png,"(512, 512)",4652,"(208, 480, 59, 121)",2
train,spleen_22_58_CT_abdomen_spleen.png,"(512, 512)",5312,"(208, 478, 61, 125)",3
train,spleen_22_59_CT_abdomen_spleen.png,"(512, 512)",5800,"(206, 476, 65, 127)",3
train,spleen_22_60_CT_abdomen_spleen.png,"(512, 512)",6300,"(206, 472, 69, 133)",3
train,spleen_22_61_CT_abdomen_spleen.png,"(512, 512)",6764,"(206, 468, 71, 137)",3
train,spleen_22_62_CT_abdomen_spleen.png,"(512, 512)",7224,"(204, 466, 75, 141)",4
train,spleen_22_63_CT_abdomen_spleen.png,"(512, 512)",7620,"(204, 462, 79, 145)",4
train,spleen_22_64_CT_abdomen_spleen.png,"(512, 512)",7936,"(204, 460, 79, 147)",4
train,spleen_22_65_CT_abdomen_spleen.png,"(512, 512)",8244,"(204, 456, 81, 151)",4
train,spleen_22_66_CT_abdomen_spleen.png,"(512, 512)",8564,"(204, 452, 83, 153)",4
train,spleen_22_67_CT_abdomen_spleen.png,"(512, 512)",8992,"(204, 448, 83, 155)",5
train,spleen_22_68_CT_abdomen_spleen.png,"(512, 512)",9444,"(204, 442, 85, 161)",5
train,spleen_22_69_CT_abdomen_spleen.png,"(512, 512)",9900,"(204, 434, 87, 167)",5
train,spleen_22_70_CT_abdomen_spleen.png,"(512, 512)",10272,"(204, 430, 89, 171)",5
train,spleen_22_71_CT_abdomen_spleen.png,"(512, 512)",10576,"(204, 428, 91, 173)",6
train,spleen_22_72_CT_abdomen_spleen.png,"(512, 512)",10904,"(204, 424, 93, 177)",6
train,spleen_22_73_CT_abdomen_spleen.png,"(512, 512)",11268,"(204, 418, 95, 183)",6
train,spleen_22_74_CT_abdomen_spleen.png,"(512, 512)",11616,"(204, 416, 99, 185)",6
train,spleen_22_75_CT_abdomen_spleen.png,"(512, 512)",11984,"(204, 412, 105, 187)",6
train,spleen_22_76_CT_abdomen_spleen.png,"(512, 512)",12284,"(206, 410, 107, 189)",7
train,spleen_22_77_CT_abdomen_spleen.png,"(512, 512)",12600,"(206, 408, 113, 189)",7
train,spleen_22_78_CT_abdomen_spleen.png,"(512, 512)",12952,"(206, 406, 119, 189)",7
train,spleen_22_79_CT_abdomen_spleen.png,"(512, 512)",13404,"(208, 404, 121, 191)",7
train,spleen_22_80_CT_abdomen_spleen.png,"(512, 512)",13892,"(208, 402, 127, 191)",7
train,spleen_22_81_CT_abdomen_spleen.png,"(512, 512)",14392,"(208, 402, 129, 191)",8
train,spleen_22_82_CT_abdomen_spleen.png,"(512, 512)",14844,"(208, 400, 133, 195)",8
train,spleen_22_83_CT_abdomen_spleen.png,"(512, 512)",15276,"(210, 400, 133, 195)",8
train,spleen_22_84_CT_abdomen_spleen.png,"(512, 512)",15656,"(210, 398, 135, 197)",8
train,spleen_22_85_CT_abdomen_spleen.png,"(512, 512)",16060,"(210, 398, 137, 199)",9
train,spleen_22_86_CT_abdomen_spleen.png,"(512, 512)",16356,"(210, 398, 139, 199)",9
train,spleen_22_87_CT_abdomen_spleen.png,"(512, 512)",16684,"(210, 396, 141, 203)",9
train,spleen_22_88_CT_abdomen_spleen.png,"(512, 512)",16948,"(210, 396, 145, 203)",9
train,spleen_22_89_CT_abdomen_spleen.png,"(512, 512)",17176,"(210, 396, 147, 203)",9
train,spleen_22_90_CT_abdomen_spleen.png,"(512, 512)",17396,"(210, 394, 149, 205)",9
train,spleen_22_91_CT_abdomen_spleen.png,"(512, 512)",17524,"(212, 394, 147, 205)",10
train,spleen_22_92_CT_abdomen_spleen.png,"(512, 512)",17508,"(212, 394, 149, 203)",9
train,spleen_22_93_CT_abdomen_spleen.png,"(512, 512)",17444,"(214, 394, 147, 203)",9
train,spleen_22_94_CT_abdomen_spleen.png,"(512, 512)",17316,"(214, 394, 147, 201)",9
train,spleen_22_95_CT_abdomen_spleen.png,"(512, 512)",17128,"(216, 394, 145, 199)",9
train,spleen_22_96_CT_abdomen_spleen.png,"(512, 512)",16948,"(216, 394, 145, 197)",9
train,spleen_22_97_CT_abdomen_spleen.png,"(512, 512)",16700,"(218, 394, 143, 193)",9
train,spleen_22_98_CT_abdomen_spleen.png,"(512, 512)",16400,"(220, 394, 141, 189)",9
train,spleen_22_99_CT_abdomen_spleen.png,"(512, 512)",15872,"(222, 396, 139, 175)",9
train,spleen_22_100_CT_abdomen_spleen.png,"(512, 512)",15468,"(224, 398, 135, 167)",8
train,spleen_22_101_CT_abdomen_spleen.png,"(512, 512)",15212,"(224, 398, 135, 167)",8
train,spleen_22_102_CT_abdomen_spleen.png,"(512, 512)",14904,"(226, 400, 133, 163)",8
train,spleen_22_103_CT_abdomen_spleen.png,"(512, 512)",14596,"(228, 400, 133, 163)",8
train,spleen_22_104_CT_abdomen_spleen.png,"(512, 512)",14292,"(230, 402, 131, 161)",8
train,spleen_22_105_CT_abdomen_spleen.png,"(512, 512)",13908,"(232, 404, 131, 159)",7
train,spleen_22_106_CT_abdomen_spleen.png,"(512, 512)",13496,"(234, 408, 131, 153)",7
train,spleen_22_107_CT_abdomen_spleen.png,"(512, 512)",13044,"(236, 410, 129, 149)",7
train,spleen_22_108_CT_abdomen_spleen.png,"(512, 512)",12604,"(238, 414, 127, 143)",7
train,spleen_22_109_CT_abdomen_spleen.png,"(512, 512)",12108,"(240, 418, 125, 137)",6
train,spleen_22_110_CT_abdomen_spleen.png,"(512, 512)",11604,"(244, 422, 121, 131)",6
train,spleen_22_111_CT_abdomen_spleen.png,"(512, 512)",11116,"(246, 426, 119, 125)",6
train,spleen_22_112_CT_abdomen_spleen.png,"(512, 512)",10528,"(250, 430, 121, 119)",6
train,spleen_22_113_CT_abdomen_spleen.png,"(512, 512)",9876,"(254, 436, 117, 111)",5
train,spleen_22_114_CT_abdomen_spleen.png,"(512, 512)",9212,"(258, 438, 111, 107)",5
train,spleen_22_115_CT_abdomen_spleen.png,"(512, 512)",8476,"(262, 442, 105, 103)",4
train,spleen_22_116_CT_abdomen_spleen.png,"(512, 512)",7692,"(266, 448, 99, 95)",4
train,spleen_22_117_CT_abdomen_spleen.png,"(512, 512)",6796,"(270, 452, 93, 89)",3
train,spleen_22_118_CT_abdomen_spleen.png,"(512, 512)",5552,"(276, 460, 85, 81)",3
train,spleen_22_119_CT_abdomen_spleen.png,"(512, 512)",4224,"(282, 470, 75, 69)",2
train,spleen_22_120_CT_abdomen_spleen.png,"(512, 512)",3024,"(288, 478, 63, 59)",1
train,spleen_24_71_CT_abdomen_spleen.png,"(512, 512)",2236,"(188, 404, 45, 63)",1
train,spleen_24_72_CT_abdomen_spleen.png,"(512, 512)",5160,"(176, 392, 75, 93)",3
train,spleen_24_73_CT_abdomen_spleen.png,"(512, 512)",8860,"(156, 386, 115, 149)",6
train,spleen_24_74_CT_abdomen_spleen.png,"(512, 512)",11752,"(144, 384, 145, 171)",8
train,spleen_24_75_CT_abdomen_spleen.png,"(512, 512)",12932,"(144, 388, 159, 171)",9
train,spleen_24_76_CT_abdomen_spleen.png,"(512, 512)",13520,"(148, 388, 165, 169)",10
train,spleen_24_77_CT_abdomen_spleen.png,"(512, 512)",12068,"(154, 396, 165, 153)",8
train,spleen_24_78_CT_abdomen_spleen.png,"(512, 512)",9220,"(164, 410, 161, 127)",6
train,spleen_24_79_CT_abdomen_spleen.png,"(512, 512)",5548,"(178, 426, 145, 95)",4
train,spleen_25_46_CT_abdomen_spleen.png,"(512, 512)",3124,"(162, 332, 77, 67)",1
train,spleen_25_47_CT_abdomen_spleen.png,"(512, 512)",5780,"(156, 328, 99, 79)",2
train,spleen_25_48_CT_abdomen_spleen.png,"(512, 512)",10600,"(150, 326, 151, 91)",4
train,spleen_25_49_CT_abdomen_spleen.png,"(512, 512)",14060,"(140, 322, 179, 103)",6
train,spleen_25_50_CT_abdomen_spleen.png,"(512, 512)",16648,"(134, 320, 195, 113)",7
train,spleen_25_51_CT_abdomen_spleen.png,"(512, 512)",18584,"(128, 320, 209, 123)",8
train,spleen_25_52_CT_abdomen_spleen.png,"(512, 512)",19892,"(124, 318, 219, 133)",8
train,spleen_25_53_CT_abdomen_spleen.png,"(512, 512)",20752,"(124, 318, 223, 145)",9
train,spleen_25_54_CT_abdomen_spleen.png,"(512, 512)",21608,"(122, 318, 231, 153)",9
train,spleen_25_55_CT_abdomen_spleen.png,"(512, 512)",22088,"(122, 320, 235, 155)",9
train,spleen_25_56_CT_abdomen_spleen.png,"(512, 512)",22388,"(122, 322, 237, 155)",9
train,spleen_25_57_CT_abdomen_spleen.png,"(512, 512)",22452,"(124, 324, 237, 155)",10
train,spleen_25_58_CT_abdomen_spleen.png,"(512, 512)",22108,"(124, 326, 237, 153)",9
train,spleen_25_59_CT_abdomen_spleen.png,"(512, 512)",21076,"(130, 330, 229, 151)",9
train,spleen_25_60_CT_abdomen_spleen.png,"(512, 512)",19596,"(138, 336, 219, 147)",8
train,spleen_25_61_CT_abdomen_spleen.png,"(512, 512)",17844,"(146, 346, 209, 137)",7
train,spleen_25_62_CT_abdomen_spleen.png,"(512, 512)",15644,"(152, 356, 201, 125)",6
train,spleen_25_63_CT_abdomen_spleen.png,"(512, 512)",13184,"(158, 366, 189, 111)",5
train,spleen_25_64_CT_abdomen_spleen.png,"(512, 512)",9420,"(162, 380, 175, 93)",4
train,spleen_25_65_CT_abdomen_spleen.png,"(512, 512)",5152,"(210, 396, 117, 57)",2
train,spleen_26_0_CT_abdomen_spleen.png,"(512, 512)",22912,"(86, 294, 165, 211)",7
train,spleen_26_1_CT_abdomen_spleen.png,"(512, 512)",24764,"(86, 290, 175, 217)",8
train,spleen_26_2_CT_abdomen_spleen.png,"(512, 512)",26456,"(88, 282, 183, 225)",9
train,spleen_26_3_CT_abdomen_spleen.png,"(512, 512)",27644,"(90, 278, 191, 227)",9
train,spleen_26_4_CT_abdomen_spleen.png,"(512, 512)",28628,"(94, 272, 193, 229)",9
train,spleen_26_5_CT_abdomen_spleen.png,"(512, 512)",29208,"(98, 268, 195, 231)",9
train,spleen_26_6_CT_abdomen_spleen.png,"(512, 512)",29344,"(102, 268, 201, 227)",10
train,spleen_26_7_CT_abdomen_spleen.png,"(512, 512)",29072,"(108, 268, 205, 221)",9
train,spleen_26_8_CT_abdomen_spleen.png,"(512, 512)",27884,"(116, 276, 209, 207)",9
train,spleen_26_9_CT_abdomen_spleen.png,"(512, 512)",26224,"(124, 286, 215, 189)",8
train,spleen_26_10_CT_abdomen_spleen.png,"(512, 512)",24572,"(132, 292, 213, 173)",8
train,spleen_26_11_CT_abdomen_spleen.png,"(512, 512)",21844,"(142, 302, 209, 157)",7
train,spleen_26_12_CT_abdomen_spleen.png,"(512, 512)",17524,"(156, 322, 193, 129)",5
train,spleen_26_13_CT_abdomen_spleen.png,"(512, 512)",12036,"(172, 342, 163, 107)",4
train,spleen_26_14_CT_abdomen_spleen.png,"(512, 512)",5244,"(192, 374, 121, 69)",1
train,spleen_27_82_CT_abdomen_spleen.png,"(512, 512)",3688,"(208, 406, 75, 91)",1
train,spleen_27_83_CT_abdomen_spleen.png,"(512, 512)",7220,"(198, 388, 105, 119)",3
train,spleen_27_84_CT_abdomen_spleen.png,"(512, 512)",9008,"(196, 376, 113, 137)",3
train,spleen_27_85_CT_abdomen_spleen.png,"(512, 512)",10288,"(192, 368, 119, 149)",4
train,spleen_27_86_CT_abdomen_spleen.png,"(512, 512)",14084,"(186, 360, 169, 161)",6
train,spleen_27_87_CT_abdomen_spleen.png,"(512, 512)",18512,"(176, 352, 209, 171)",8
train,spleen_27_88_CT_abdomen_spleen.png,"(512, 512)",21776,"(174, 348, 225, 175)",9
train,spleen_27_89_CT_abdomen_spleen.png,"(512, 512)",22952,"(174, 344, 231, 179)",10
train,spleen_27_90_CT_abdomen_spleen.png,"(512, 512)",22776,"(174, 340, 233, 179)",9
train,spleen_27_91_CT_abdomen_spleen.png,"(512, 512)",21600,"(176, 338, 235, 169)",9
train,spleen_27_92_CT_abdomen_spleen.png,"(512, 512)",20792,"(178, 334, 233, 165)",9
train,spleen_27_93_CT_abdomen_spleen.png,"(512, 512)",19288,"(180, 332, 227, 161)",8
train,spleen_27_94_CT_abdomen_spleen.png,"(512, 512)",16860,"(182, 336, 221, 151)",7
train,spleen_27_95_CT_abdomen_spleen.png,"(512, 512)",14220,"(182, 342, 219, 137)",6
train,spleen_27_96_CT_abdomen_spleen.png,"(512, 512)",11332,"(184, 350, 215, 119)",4
train,spleen_27_97_CT_abdomen_spleen.png,"(512, 512)",9076,"(190, 360, 205, 95)",3
train,spleen_27_98_CT_abdomen_spleen.png,"(512, 512)",7024,"(196, 370, 189, 73)",3
train,spleen_27_99_CT_abdomen_spleen.png,"(512, 512)",4528,"(212, 380, 155, 53)",1
train,spleen_28_24_CT_abdomen_spleen.png,"(512, 512)",4072,"(226, 430, 81, 107)",2
train,spleen_28_25_CT_abdomen_spleen.png,"(512, 512)",7376,"(220, 422, 111, 127)",4
train,spleen_28_26_CT_abdomen_spleen.png,"(512, 512)",10940,"(218, 418, 149, 139)",6
train,spleen_28_27_CT_abdomen_spleen.png,"(512, 512)",13220,"(218, 416, 165, 145)",8
train,spleen_28_28_CT_abdomen_spleen.png,"(512, 512)",14180,"(226, 414, 165, 147)",8
train,spleen_28_29_CT_abdomen_spleen.png,"(512, 512)",14800,"(232, 414, 163, 149)",9
train,spleen_28_30_CT_abdomen_spleen.png,"(512, 512)",15632,"(238, 414, 165, 153)",9
train,spleen_28_31_CT_abdomen_spleen.png,"(512, 512)",15936,"(246, 418, 163, 153)",10
train,spleen_28_32_CT_abdomen_spleen.png,"(512, 512)",15160,"(254, 424, 155, 153)",9
train,spleen_28_33_CT_abdomen_spleen.png,"(512, 512)",13964,"(260, 434, 147, 145)",8
train,spleen_28_34_CT_abdomen_spleen.png,"(512, 512)",11784,"(268, 450, 135, 127)",7
train,spleen_28_35_CT_abdomen_spleen.png,"(512, 512)",7216,"(282, 480, 99, 93)",4
train,spleen_28_36_CT_abdomen_spleen.png,"(512, 512)",1940,"(302, 518, 47, 49)",1
train,spleen_29_68_CT_abdomen_spleen.png,"(512, 512)",1896,"(220, 364, 47, 53)",1
train,spleen_29_69_CT_abdomen_spleen.png,"(512, 512)",4304,"(210, 348, 69, 81)",2
train,spleen_29_70_CT_abdomen_spleen.png,"(512, 512)",6632,"(202, 338, 85, 107)",4
train,spleen_29_71_CT_abdomen_spleen.png,"(512, 512)",9132,"(200, 326, 99, 131)",5
train,spleen_29_72_CT_abdomen_spleen.png,"(512, 512)",11328,"(200, 318, 119, 147)",6
train,spleen_29_73_CT_abdomen_spleen.png,"(512, 512)",12624,"(200, 314, 133, 161)",7
train,spleen_29_74_CT_abdomen_spleen.png,"(512, 512)",14212,"(200, 306, 147, 175)",8
train,spleen_29_75_CT_abdomen_spleen.png,"(512, 512)",15376,"(204, 302, 155, 179)",9
train,spleen_29_76_CT_abdomen_spleen.png,"(512, 512)",15956,"(208, 300, 161, 181)",9
train,spleen_29_77_CT_abdomen_spleen.png,"(512, 512)",16348,"(210, 296, 169, 181)",10
train,spleen_29_78_CT_abdomen_spleen.png,"(512, 512)",15944,"(216, 296, 169, 177)",9
train,spleen_29_79_CT_abdomen_spleen.png,"(512, 512)",15268,"(222, 298, 167, 171)",9
train,spleen_29_80_CT_abdomen_spleen.png,"(512, 512)",14420,"(232, 298, 161, 159)",8
train,spleen_29_81_CT_abdomen_spleen.png,"(512, 512)",13268,"(240, 302, 155, 145)",8
train,spleen_29_82_CT_abdomen_spleen.png,"(512, 512)",11228,"(248, 308, 147, 127)",6
train,spleen_29_83_CT_abdomen_spleen.png,"(512, 512)",9184,"(256, 318, 135, 111)",5
train,spleen_29_84_CT_abdomen_spleen.png,"(512, 512)",6536,"(268, 332, 115, 91)",3
train,spleen_29_85_CT_abdomen_spleen.png,"(512, 512)",3504,"(286, 352, 87, 61)",2
train,spleen_3_20_CT_abdomen_spleen.png,"(512, 512)",6000,"(182, 348, 81, 123)",2
train,spleen_3_21_CT_abdomen_spleen.png,"(512, 512)",8988,"(176, 336, 101, 155)",3
train,spleen_3_22_CT_abdomen_spleen.png,"(512, 512)",12608,"(174, 332, 115, 193)",4
train,spleen_3_23_CT_abdomen_spleen.png,"(512, 512)",16636,"(174, 326, 131, 213)",5
